,actors,date,movie,press_rating,producer,spectators_rating
2476,Teri Garr ; Peter Weller ; Christopher Collet ; ,31 mars 2017,Firstborn,,Michael Apted ; ,2.6
2477,Tudor Aaron Istodor ; Mehdi Nebbou ; Nicolas Wanczycki ; ,22 mars 2017,Fixeur,3.0,Adrian Sitaru ; ,3.1
2478,Marisa Berenson ; Lauren Hutton ; Sam Waterston ; ,5 mai 2004,Flagrant desir,,Claude Faraldo ; ,2.7
2479,Valerie Niehaus ; Xaver Hutter ; Alexandra Neldel ; ,12 février 2008,Flashback,,Michael Karen ; ,2.3
2480,Daniel Craig ; Helen McCrory ; Olivia Williams ; ,4 novembre 2009,Flashbacks of a Fool,,Baillie Walsh ; ,3.0
2481,Donnie Yen ; Louis Koo ; Collin Chou ; ,21 janvier 2009,Flashpoint,,Wilson Yip ; ,3.4
2482,Drew Barrymore ; Sara Gilbert ; Tom Skerritt ; ,/,Fleur de poison,,Katt Shea ; ,2.5
2483,Naomi Tani ; Nagatoshi Sakamoto ; Yasuhiko Ishizu ; ,30 juillet 2008,Fleur secrète,3.9,Masaru Konuma ; ,2.4
2484,Bjorn Floberg ; Trond Espen Seim ; Trine Wiggen ; ,/,Fleurs amères,,Ulrik Imtiaz Rolfsen ; ,3.0
2485,Alain Delon ; Jean-Louis Trintignant ; Renato Salvatori ; ,/,Flic Story,,Jacques Deray ; ,3.4
2486,Tammin Sursok ; Patrick Warburton ; Emily Tennant ; ,30 juin 2010,Flicka 2 - Amies pour la vie,,Michael Damian ; ,3.7
2487,James Belushi ; Tupac Shakur ; Lela Rochon ; ,26 juillet 2000,Flics sans scrupule,,Jim Kouf ; ,3.3
2488,Heather Locklear ; Robert Buckley ; Vanessa Williams ; ,16 mars 2017,Flirt à Hawaii,,Mikael Salomon ; ,3.5
2489,William H. Macy ; Laura Dern ; David Paymer ; ,7 mars 2006,Focus,,Neal Slavin ; ,3.0
2490,Daniel London ; Nick Stahl ; Dash Mihok ; ,/,Folie meurtrière,,D.W. Brown ; ,2.3
2491,Stéphane Audran ; Bruce Dern ; Ann-Margret ; ,23 juin 1976,Folies bourgeoises,,Claude Chabrol ; ,2.5
2492,Charlie Sheen ; Eva Longoria ; Wayne Brady ; ,/,Foodfight !,,Lawrence Kasanoff ; ,2.0
2493,George MacKay ; Kate Dickie ; Nichola Burley ; ,12 février 2014,For Those in Peril,3.2,Paul Wright (II) ; ,3.1
2494,Steven Seagal ; Ving Rhames ; Bren Foster ; ,11 avril 2014,Force of Execution,,Keoni Waxman ; ,2.4
2495,Chuck Norris ; Terry Kiser ; Roscoe Lee Browne ; ,/,Forest Warrior - L'Esprit de la forêt,,Aaron Norris ; ,4.0
2496,Gregory Peck ; Barbara Payton ; Ward Bond ; ,6 mars 2012,Fort invincible,,Gordon Douglas ; ,2.8
2497,Salim Kechiouche ; Arnaud Ducret ; El Bachir Bouchalga ; ,/,Fortunes,,Stéphane Meunier ; ,3.0
2498,Barry Jackson ; Maurice Cole ; Toni Collette ; ,19 décembre 2013,Foster,,Jonathan Newman ; ,3.2
2499,James Lorinz ; Patti Mullen ; Charlotte Helmkamp ; ,21 août 1991,Frankenhooker,,Frank Henenlotter ; ,3.0
2500,Lon Chaney Jr. ; Bela Lugosi ; Maria Ouspenskaya ; ,21 octobre 2015,Frankenstein rencontre le Loup-garou,,Roy William Neill ; ,2.6
2501,Vincent Lindon ; Clotilde Courau ; François Berléand ; ,12 mars 1997,Fred,,Pierre Jolivet ; ,3.0
2502,Angela Davis ; Eisa Davis ; ,3 avril 2013,Free Angela,3.1,Shola Lynch ; ,3.8
2503,Natalie Portman ; Hanna Laszlo ; Hiam Abbass ; ,9 novembre 2005,Free Zone,3.6,Amos Gitaï ; ,2.4
2504,Katie Couric ; Eric Foner ; Philip Bosco ; ,/,Freedom : A History Of Us (TV),,Philip Kunhardt III ; Peter W. Kunhardt ; Nancy Steiner ; ,3.6
2505,Kerry Ruff ; Robert Vogel ; Ruth Neuman ; ,15 juin 2006,Frères de sang,,Frank Henenlotter ; ,2.8
2506,David Chiang ; Danny Lee ; Kuan Tai Chen ; ,2 novembre 2004,Frères de sang,,Chang Cheh ; ,3.1
2507,Antoine-Olivier Pilon ; Guillaume Lemay-Thivierge ; Evelyne Brochu ; ,18 mars 2017,Frisson des collines,,Richard Roy ; ,3.4
2508,Taraji P. Henson ; Tom Felton ; Paul Hodge ; ,/,From The Rough,,,3.0
2509,Jeff Manzanares ; Gary Busey ; Charles Lister ; ,/,Frost : Portrait d'un vampire,,Kevin VanHook ; ,2.7
2510,Perdita Durango ; Samia Duarte ; Aris Dark ; ,/,Fuck and Furious,,Bobby Perú ; ,3.1
2511,Robinson Stévenin ; Antoine Chappey ; Pierre Richard ; ,13 avril 2016,Fui Banquero (j'étais banquier),2.7,Patrick Grandperret ; Emilie Grandperret ; ,3.3
2512,Rosalie Thomass ; Kaori Momoi ; Nami Kamata ; ,15 février 2017,Fukushima mon amour,2.9,Doris Dörrie ; ,3.6
2513,Rie Kugimiya ; Romi Pak ; Shun Oguri ; ,27 septembre 2007,Fullmetal alchemist The movie : Conqueror of Shamballa,,Seiji Mizushima ; ,3.4
2514,Bruce Davison ; Joaquín Martínez ; Jorge Luke ; ,26 août 2003,Fureur Apache,4.7,Robert Aldrich ; ,3.5
2515,Frederick Stafford ; Mylène Demongeot ; Raymond Pellegrin ; ,2 juillet 1965,Furia à Bahia pour OSS 117,,André Hunebelle ; ,3.1
2516,Bryan Brown ; Brian Dennehy ; Diane Venora ; ,13 août 1986,"FX, effet de choc",,Robert Mandel ; ,3.1
2517,Julianne Moore ; Ed Harris ; Woody Harrelson ; ,12 juin 2013,Game Change (TV),,Jay Roach ; ,3.8
2518,Sam Earle ; Victoria Diamond ; Emelia Hellman ; ,/,Game of Death,,Sébastien Landry ; Laurence Morais-Lagace ; ,2.8
2519,Manoj Bajpai ; Richa Chadda ; Nawazuddin Siddiqui ; ,26 décembre 2012,Gangs of Wasseypur - Part 2,4.1,Anurag Kashyap ; ,3.9
2520,Pierre Chatagny ; Natacha Koutchoumov ; Rui Pedro Alves ; ,19 janvier 2005,Garçon stupide,3.2,Lionel Baier ; ,3.0
2521,Chalad Na Songkhla ; Sara Legge ; Phairote Sangwaribut ; ,3 juillet 2012,"Garuda, le retour du Dieu prédateur",,Monthon Arayangkoon ; ,2.4
2522,Gérard Darmon ; Vincent Lindon ; Suzanne Flon ; ,19 décembre 1990,Gaspard et Robinson,,Tony Gatlif ; ,3.1
2523,Burt Reynolds ; Jack Weston ; Lauren Hutton ; ,15 juillet 2003,Gator,,Burt Reynolds ; ,2.7
2524,Jenn Harris ; Matthew Wilkas ; Anna Margaret Hollyman ; ,4 février 2014,Gayby,,Jonathan Lisecki ; ,3.1
2525,Jean-François Pignon ; ,26 mars 2014,Gazelle,1.0,Jean-François Pignon ; ,3.6
2526,Kana Hanazawa ; Tomokazu Seki ; Kenji Nojima ; ,18 mars 2017,Gekijouban Psycho-Pass,,Katsuyuki Motohiro ; Naoyoshi Shiotani ; ,3.4
2527,Tad Hilgenbrink ; Angus Sutherland ; Autumn Reeser ; ,/,Génération Perdue 2,,P.J. Pesce ; ,2.9
2528,Larenz Tate ; David Keith ; Chris Tucker ; ,24 juin 1999,Génération sacrifiée,,Albert Hughes ; Allen Hughes ; ,3.5
2529,Rica Matsumoto ; Ikue Ôtani ; Reiko Takashima ; ,20 août 2014,Genesect et l'éveil de la légende,,Kunihiko Yuyama ; ,2.6
2530,Yuichi Nakamura ; Takahiro Sakurai ; Yûki Kaji ; ,/,Genocidal Organ,,Shuko Murase ; ,2.9
2531,George Michael ; Elton John ; Mariah Carey ; ,11 janvier 2006,George Michael : mon histoire,2.7,Southan Morris ; ,3.4
2532,Donald Trump ; ,12 mai 2017,Get Me Roger Stone,,Dylan Bank ; Daniel DiMauro ; Morgan Pehme ; ,3.3
2533,Maaya Sakamoto ; Tarusuke Shingaki ; Kenji Nojima ; ,10 septembre 2014,Ghost in the Shell : Arise – Border 1 Ghost,,Kazuchika Kise ; Masahiko Murata ; ,3.4
2534,Maaya Sakamoto ; Kazuya Nakai ; Kenichiro Matsuda ; ,25 décembre 2013,Ghost in the Shell Arise: Border 2 - Ghost Whispers,,Kazuchika Kise ; Susumu Kudo ; ,3.7
2535,The Rolling Stones ; Mick Jagger ; Charlie Watts ; ,3 novembre 1971,Gimme Shelter,,David Maysles ; Charlotte Zwerin ; Albert Maysles ; ,3.7
2536,Emily Perkins ; Katharine Isabelle ; Kris Lemche ; ,17 octobre 2002,Ginger Snaps,,John Fawcett ; ,3.4
2537,Gil Bellows ; Xander Berkeley ; Alexis Bledel ; ,/,Girl Walks Into a Bar,,Sebastian Gutierrez ; ,3.4
2538,Manuel de Blas ; Joaquin Cortes ; Laetitia Casta ; ,21 août 2002,Gitano,2.0,Manuel Palacios ; ,2.8
2539,Cuba Gooding Jr. ; James Marshall ; Robert Loggia ; ,8 janvier 2002,Gladiator,,Rowdy Herrington ; ,3.3
2540,Aitana Sánchez-Gijón ; Miriam Giovanelli ; Andrea Bosca ; ,/,Gli sfiorati,,Matteo Rovere ; ,3.0
2541,Philip Seymour Hoffman ; Richard Jenkins ; Christina Hendricks ; ,27 mai 2015,God's Pocket,,John Slattery ; ,2.6
2542,Masaaki Daimon ; Kazuya Aoyama ; Reiko Tajima ; ,/,Godzilla contre Mecanik Monster,,Jun Fukuda ; ,2.7
2543,Peter Cook ; Dudley Moore ; Jack Hawkins ; ,/,Gonflés à bloc,,Ken Annakin ; ,3.1
2544,Patricia Arquette ; Ellen DeGeneres ; Dermot Mulroney ; ,26 mai 1999,Goodbye Lover,3.0,Roland Joffé ; ,3.0
2545,Gerard Butler ; ,/,Goree Girls,,Michael Sucsy ; ,3.1
2546,Virgile Hanrot ; Dimitri Buchenet ; ,16 novembre 2016,Gorge Coeur Ventre,3.4,Maud Alpi ; ,3.5
2547,Gupse Özay ; Buğra Gülsoy ; İnci Pars ; ,4 juin 2017,Görümce,,,3.1
2548,Miriam Stein (II) ; Marie Bäumer ; Maxim Mehmet ; ,/,Gotthard,,Urs Egger ; ,3.0
2549,Brian Donlevy ; Muriel Angelus ; Akim Tamiroff ; ,19 novembre 2008,Gouverneur malgré lui,,Preston Sturges ; ,3.3
2550,Christopher Lambert ; James Caan ; Catherine McCormack ; ,6 janvier 1996,Grand Nord,,Nils Gaup ; ,2.4
2551,Lily Tomlin ; Julia Garner ; Marcia Gay Harden ; ,8 février 2016,Grandma,,Paul Weitz ; ,3.2
2552,Emilia Schüle ; Max Felder ; Simone Thomalla ; ,/,Grimm : Cendrillon,,Susanne Zanke ; ,3.1
2553,Clovis Cornillac ; Simon Abkarian ; Serge Riaboukine ; ,/,Gris blanc,,Karim Dridi ; ,3.0
2554,Christopher George ; Andrew Prine ; Richard Jaeckel ; ,6 juillet 2011,Grizzly,,William Girdler ; ,3.0
2555,Adam Brody ; Amber Tamblyn ; Scott Adsit ; ,/,Growing Up and Other Lies,,Darren Grodsky ; Danny Jacobs ; ,3.1
2556,Laureen Currie Lewis ; Cody Darbe ; Chris Ferry ; ,15 janvier 2008,Gruesome,,Jeff Crook ; Josh Crook ; ,1.7
2557,Tyrone Power ; Micheline Presle ; Tom Ewell ; ,4 septembre 2012,Guérillas,,Fritz Lang ; ,2.9
2558,Randolph Scott ; Alan Curtis ; Noah Beery Jr. ; ,17 février 2004,Gung Ho,,Ray Enright ; ,2.8
2559,Claude Brasseur ; Jean Carmet ; Miou-Miou ; ,14 avril 1982,Guy de Maupassant,,Michel Drach ; ,3.1
2560,Fanfare Ciocarlia ; Taraf de Haidouks ; Antonio El Pipa ; ,20 juin 2007,Gypsy Caravan,3.9,Jasmine Dellal ; ,3.3
2561,Dermot Mulroney ; Sarah Silverman ; David Carradine ; ,20 avril 2005,Hair High,4.6,Bill Plympton ; ,3.6
2562,Demi Moore ; Henry Ian Cusick ; Beans El-Balawi ; ,6 décembre 2006,Half Light,1.8,Craig Rosenberg ; ,2.4
2563,Paolo Mancini ; Thomas Michael ; Joe Mantegna ; ,/,Hank & Mike,,Matthiew Klinck ; ,2.8
2564,Miley Cyrus ; Paul Becker ; Billy Ray Cyrus ; ,11 juin 2008,Hannah Montana et Miley Cyrus : le concert événement en 3D,2.6,Bruce Hendricks ; ,2.4
2565,Jim Ishida ; Michael Yama ; ,/,Hansel et Gretel,,Tim Burton ; ,3.0
2566,Booboo Stewart ; Fivel Stewart ; Eric Roberts ; ,1 juillet 2013,Hansel et Gretel,,David DeCoteau ; ,3.1
2567,Robert Cavanah ; Tabu ; Nathalie Auffret ; ,20 octobre 2008,Hanuman,,Frédéric Fougea ; ,2.7
2568,,4 juin 2014,Happy,,Roko Belic ; ,3.2
2569,Lisa Kudrow ; Maggie Gyllenhaal ; Laura Dern ; ,15 novembre 2005,Happy Endings,,Don Roos ; ,3.3
2570,Fabio De Luigi ; Diego Abatantuono ; Fabrizio Bentivoglio ; ,/,Happy family,,Gabriele Salvatores ; ,3.0
2571,Warren Graff ; ,3 mai 2006,Happy Tree Friends,2.6,Kenn Navarro ; Rhode Montijo ; ,3.3
2572,Jean Allison ; Tracey Walter ; Hal Williams ; ,3 mai 2006,Hardcore,,Paul Schrader ; ,3.1
2573,Dylan McDermott ; Stacey Travis ; John Lynch ; ,29 mai 1991,Hardware,,Richard Stanley ; ,2.7
2574,Kay Francis ; Miriam Hopkins ; Herbert Marshall ; ,13 juillet 2005,Haute pègre,4.5,Ernst Lubitsch ; ,4.1
2575,Michael Dudikoff ; Paul Winfield ; Richard Norton ; ,26 juillet 2000,Haute tension,,Rick Jacobson ; ,3.0
2576,Charlie Sheen ; Donald Sutherland ; Linda Hamilton ; ,30 juillet 1997,Haute trahison,,George Pan Cosmatos ; ,2.2
2577,Spencer Klein ; Craig Bartlett ; Jennifer Jason Leigh ; ,28 août 2002,Hé Arnold ! le film,2.9,Tuck Tucker ; ,2.7
2578,Kevin Bacon ; Elizabeth Perkins ; Nathan Lane ; ,6 juin 2002,"He said, She said",,Ken Kwapis ; ,2.8
2579,Tom Benedict Knight ; Simon Phillips ; Russell Kilmister ; ,/,He Who Dares: Downing Street Siege,,Paul Tanter ; ,2.4
2580,Adolphe Menjou ; Ginger Rogers ; Jean-Pierre Aumont ; ,7 avril 2009,Heartbeat,,Sam Wood ; ,2.8
2581,Thomas Jane ; Anna Torv ; Alfred Molina ; ,14 novembre 2016,Heavenly Sword,,Gun Ho Jang ; ,2.8
2582,Julie Strain ; Michael Ironside ; Billy Idol ; ,19 avril 2000,Heavy Metal - F.A.K.K. 2,2.9,Michael Coldewey ; Michel Lemire ; ,2.7
2583,Ashley Judd ; Goran Visnjic ; Lauren Lee Smith ; ,1 mars 2011,Helen,,Sandra Nettelbeck ; ,3.1
2584,Ruth Gassmann ; Eberhard Mondry ; Asgarda Hummel ; ,/,Helga ou la vie intime d'une jeune femme,,Erich F. Bender ; ,3.0
2585,Craig Sheffer ; Nicholas Turturro ; Doug Bradley ; ,5 août 2003,Hellraiser 5 : Inferno,,Scott Derrickson ; ,2.5
2586,Ole Olsen ; Chic Johnson ; Martha Raye ; ,17 avril 2002,Hellzapoppin',,Henry C. Potter ; ,3.7
2587,Clive Owen ; Nicole Kidman ; David Strathairn ; ,2 octobre 2013,Hemingway & Gellhorn,,Philip Kaufman ; ,3.0
2588,,28 octobre 2015,Héritages,3.4,Philippe Aractingi ; ,3.4
2589,Maria de Medeiros ; Micheline Presle ; Wim Willaert ; ,4 mai 2011,"HH, Hitler à Hollywood",3.2,Frédéric Sojcher ; ,3.1
2590,Wallace Huo ; Hailu Qin ; Regina Wan ; ,24 août 2017,Hide and Seek,,Liu Jie ; ,3.1
2591,Alia Bhatt ; Randeep Hooda ; ,/,Highway,,Imtiaz Ali ; ,3.2
2592,Ryô Kase ; Sori Moon ; Young-hwa Seo ; ,8 juillet 2015,Hill of Freedom,4.2,Sang-Soo Hong ; ,3.5
2593,Wes Bentley ; Jessica Szohr ; Angus Macfadyen ; ,11 février 2013,Hirokin,,Alejo Mo-Sun ; ,2.1
2594,Anne Brochet ; Emmanuelle Béart ; Jerzy Radziwilowicz ; ,12 novembre 2003,Histoire de Marie et Julien,3.6,Jacques Rivette ; ,3.0
2595,Melvin Wong ; Norman Chu ; Kwok Choi Hon ; ,/,Histoires de cannibales,,Tsui Hark ; ,3.5
2596,Rutger Hauer ; Pasha Ebrahimi ; Robb Wells ; ,5 octobre 2011,Hobo with a Shotgun,,Jason Eisener ; ,2.9
2597,Gianni Bonagura ; Claudia Cardinale ; Vittorio Gassman ; ,21 mai 2008,Hold up à la milanaise,,Nanni Loy ; ,3.3
2598,Astrid Veillon ; Bruno Wolkowitch ; Claudia Cardinale ; ,25 mai 2016,Hold-up à l'italienne,,Claude-Michel Rome ; ,3.5
2599,Martin Feifel ; Marianne Denicourt ; Ulrich Matthes ; ,/,"Hölderlin, le cavalier de feu",,Nina Grosse ; ,2.8
2600,Sam Stockman ; Emily Plumtree ; Matt Stokoe ; ,/,Hollow,,Michael Axelgaard ; ,2.9
2601,Ayumi Iizuka ; Ben Affleck ; Diane Lane ; ,3 janvier 2007,Hollywoodland,3.3,Allen Coulter ; ,2.4
2602,Philippe Torreton ; ,/,Homo Sapiens,,Jacques Malaterre ; Chip Proser ; ,3.7
2603,Scott Baio ; Steve Tom ; Marc Gomes ; ,/,Hors Circuit,,Gerry Lively ; ,2.4
2604,David Dewaele ; Alexandra Lematre ; Valérie Mestdagh ; ,19 octobre 2011,Hors Satan,3.4,Bruno Dumont ; ,2.5
2605,Larry The Cable Guy ; Richard Bull ; J. David Moeller ; ,5 octobre 2012,Hot Protection,,Charles Robert Carner ; ,2.4
2606,Freddie Prinze Jr. ; Jessica Biel ; Fred Ward ; ,25 septembre 2002,Hot summer,,Michael Tollin ; ,2.6
2607,Rick Mayall ; Adrian Edmondson ; Vincent Cassel ; ,30 mai 2001,"Hôtel Paradiso, une maison sérieuse",2.4,Adrian Edmondson ; ,3.4
2608,Alicia Vikander ; David Dencik ; Anna Bjelkerud ; ,/,Hotell,,Lisa Langseth ; ,3.0
2609,Johnathon Schaech ; Stacy Edwards ; Paul Sorvino ; ,/,Houdini,,Pen Densham ; ,3.0
2610,Lance Henriksen ; Brion James ; Rita Taggart ; ,20 octobre 2004,House III,,Jim Isaac ; David Blyth ; ,2.3
2611,Robert Pattinson ; Rebecca Pidgeon ; Jeremy Hardy ; ,4 novembre 2009,How to Be,,Oliver Irving ; ,2.3
2612,Eddie Peng ; Sammo Kam-Bo Hung ; Jing Boran ; ,18 mars 2017,Huang Feihong Zhi Yingxiong You Meng,,Chow Hin Yeung  Roy ; ,3.2
2613,Sandra Montaigu ; Alice de Poncheville ; Olivier Cruveiller ; ,9 octobre 1985,Hurlevent,,Jacques Rivette ; ,2.8
2614,Dwayne Adway ; Frank Alvarez ; Texas Battle ; ,5 août 2009,"Hydra, The Lost Island",,Andrew Prendergast ; ,2.3
2615,Natalia Dyer ; Peter Vack ; Julia Garner ; ,16 mars 2017,I Believe in Unicorns,,Leah Meyerhoff ; ,3.0
2616,Vincenzo Crea ; Ludovico Succio ; Fabrizio Rongione ; ,/,I Figli Della Notte,,Andrea De Sica ; ,3.0
2617,Christopher Lambert ; Eddy Mitchell ; Anémone ; ,14 mai 1986,I Love You,,Marco Ferreri ; ,2.2
2618,Laurence Olivier ; Diane Lane ; Thelonious Bernard ; ,22 août 1979,"I love you, je t'aime",,George Roy Hill ; ,3.4
2619,Fergus Riordan ; Ben Temple ; Andrew Tarbet ; ,2 avril 2012,I Want To Be a Soldier,,Christian Molina ; ,3.7
2620,Ryan Macquet ; Craig Hawks ; Claire Opperman ; ,24 août 2011,I Want to Die,,Alastair Orr ; ,1.6
2621,Gérard Depardieu ; Micheline Presle ; Adolph Green ; ,27 septembre 1989,I Want to Go Home,,Alain Resnais ; ,2.9
2622,Margot Robbie ; Christian Radford ; James Dean (III) ; ,/,I.C.U.,,Aash Aaron ; ,3.0
2623,Tom Selleck ; ,18 mars 2017,Ike: Opération Overlord,,Robert Harmon ; ,3.1
2624,Özcan Deniz ; Nurgül Yeşilçay ; Mesut Can Tomay ; ,24 novembre 2016,İkinci Şans,,Özcan Deniz ; ,3.3
2625,Michel Constantin ; Michael Lonsdale ; Daniel Ivernel ; ,17 octobre 2008,Il était une fois un flic,,Georges Lautner ; ,3.0
2626,Ulrich Thomsen ; Wotan Wilke Möhring ; Katrin Sass ; ,27 avril 2011,Il était une fois un meurtre,2.9,Baran bo Odar ; ,3.4
2627,Hermila Guedes ; W. J. Solha ; João Miguel ; ,12 février 2014,Il était une fois Veronica,2.4,Marcelo Gomes ; ,3.1
2628,Walter Chiari ; Michèle Mercier ; Roberto Ciccolini ; ,21 novembre 2007,Il Giovedi,,Dino Risi ; ,3.7
2629,Vittorio Gassman ; Dorian Gray ; Anna-Maria Ferrero ; ,17 juin 2008,Il Mattatore (L'homme aux cent visages),,Dino Risi ; ,3.8
2630,Alberto Sordi ; Vittorio De Sica ; Marisa Merlini ; ,23 novembre 2016,Il Vigile (L'agent),,Luigi Zampa ; ,3.2
2631,,/,Illuminatis,,Paul Anthony (III) ; ,3.1
2632,,/,Ils sont nus,,Claude Pierson ; ,3.0
2633,Claudette Colbert ; Warren William ; Rochelle Hudson ; ,3 septembre 2013,Images de la vie,,John M. Stahl ; ,3.3
2634,Laura Smet ; Alexia Barlier ; Pierre Perrier ; ,/,Imposture,,Julien Despaux ; ,3.0
2635,Kevin Kline ; Joan Cusack ; Matt Dillon ; ,25 février 1998,In & Out,,Frank Oz ; ,2.5
2636,Lake Bell ; Fred Melamed ; Ken Marino ; ,22 janvier 2014,In A World...,,Lake Bell ; ,2.6
2637,Iain De Caestecker ; Alice Englert ; Allen Leech ; ,/,In Fear,,Jeremy Lovering ; ,2.8
2638,Paul Thomas Anderson ; David Arquette ; Jerry Bruckheimer ; ,/,In Search of Ted Demme,,,3.1
2639,Nora Arnezeder ; Gabriel Byrne ; Justin Chatwin ; ,/,In the Cloud,,Robert Scott Wildes ; ,3.0
2640,Rob Schneider ; Michelle Rodriguez ; Adrien Brody ; ,2 août 2014,inAPPropriate Comedy,,Vince Offer ; ,2.7
2641,Ryan Merriman ; Tom Everett Scott ; Emily Holmes ; ,1 juillet 2014,Independence Daysaster,,W.D. Hogan ; ,1.9
2642,Alan Arkin ; Matt Craven ; Diane Lane ; ,7 janvier 2004,Indian Summer,,Mike Binder ; ,3.0
2643,Bernard Cressens ; Jean Fabre ; Jean Gadrey ; ,2 mars 2011,Indices,3.5,Vincent Glenn ; ,2.8
2644,Mira Sorvino ; Cary Elwes ; Christopher Backus ; ,/,Indiscretion,,John Stewart Muller ; ,3.1
2645,Michiko Hada ; Mari Hoshino ; Tae Kimura ; ,26 août 2008,Infection,,Masayuki Ochiai ; ,2.6
2646,Robert Klein ; Ramsey Faragallah ; Brian McConnachie ; ,23 juillet 2003,Influences,2.4,Daniel Algrant ; ,2.2
2647,Anne Parillaud ; David Proval ; Anthony LaPaglia ; ,17 février 1993,Innocent Blood,,John Landis ; ,2.3
2648,Marilyn Chambers ; John Holmes (III) ; Jesie St. James ; ,/,Insatiable,,Stu Segall ; ,2.9
2649,Thomas Dekker ; Elizabeth Rice ; Kelly Blatz ; ,24 février 2010,Inside,,Phedon Papamichael ; ,2.2
2650,John Corbett ; Sara Canning ; Tygh Runyan ; ,/,Insoupçonnable,,Allan Kroeker ; ,3.1
2651,François Berléand ; Cristiana Réali ; Jade-Rose Parker ; ,/,Insoupçonnable,,Benoît d'Aubert ; ,3.1
2652,French Stewart ; Elaine Hendrix ; Tony Martin ; ,11 mars 2003,Inspecteur Gadget 2(V),,Alex Zamm ; ,1.8
2653,Clive Oppenheimer ; ,/,Into The Inferno,,Werner Herzog ; Clive Oppenheimer ; ,3.3
2654,Genea Charpentier ; David Cubitt ; Estella Warren ; ,/,Intuition maternelle,,Roger Christian ; ,3.0
2655,Luke Perry ; Kim Cattrall ; Rebecca Gayheart ; ,14 décembre 2006,Invasion,,Armand Mastroianni ; ,3.4
2656,Margherita Buy ; Sabrina Ferilli ; Fausto Maria Sciarappa ; ,23 novembre 2017,Io e lei,,Maria Sole Tognazzi ; ,3.0
2657,Max Faulkner ; Richard Burrell ; Anthony Blackshaw ; ,20 octobre 1965,Ipcress - Danger immédiat,3.4,Sidney J. Furie ; ,3.6
2658,Stephen Mendillo ; Marc Worden ; Gwendoline Yeo ; ,1 juillet 2009,Iron Man,,Frank Paur ; Jay Oliva ; ,3.1
2659,Yu Rongguang ; Donnie Yen ; Jean Wang ; ,25 août 2009,Iron Monkey,,Woo-Ping Yuen ; ,3.0
2660,Jack Nicholson ; Meryl Streep ; Carroll Baker ; ,17 octobre 2001,Ironweed : la force du destin,,Héctor Babenco ; ,3.0
2661,Yilin Yang ; Yassine Fadel ; Enrico Roccaforte ; ,6 décembre 2017,Isola,2.6,Fabianny Deschamps ; ,3.3
2662,Melonie Diaz ; Nicole Vicius ; Daniela Sea ; ,12 novembre 2008,Itty Bitty Titty Committee,,Jamie Babbit ; ,3.1
2663,Jason Schwartzman ; Mark Wahlberg ; Dustin Hoffman ; ,27 avril 2005,J'adore Huckabees,3.0,David O. Russell ; ,2.5
2664,Déborah François ; Philippe Bas ; Samira Lachhab ; ,25 mai 2016,J'ai épousé un inconnu,,Serge Meynard ; ,2.5
2665,Vincent Elbaz ; Cécile de France ; Jean-Pierre Cassel ; ,29 août 2007,J'aurais voulu être un danseur,2.3,Alain Berliner ; ,2.5
2666,Antoine de Maximy ; ,19 novembre 2008,J'irai dormir à Hollywood,3.7,Antoine de Maximy ; ,3.9
2667,Kareena Kapoor ; Shahid Kapur ; Saumya Tandon ; ,2 août 2017,Jab We Met,,Imtiaz Ali ; ,3.4
2668,Robert Englund ; Rachel Skarsten ; James A. Woods ; ,19 octobre 2010,Jack Brooks : tueur de monstres,,Jon Knautz ; ,2.3
2669,Michael Keaton ; Kelly Preston ; Mark Addy ; ,17 février 1999,Jack Frost,2.6,Troy Miller ; ,3.2
2670,Ewan McGregor ; Richard Griffiths ; Rosamund Pike ; ,6 mars 2012,Jackboots On Whitehall,,Edward McHenry ; Rory McHenry ; ,3.0
2671,Jackie Chan ; Shu Qi ; Tony Leung Chiu Wai ; ,14 septembre 2000,Jackie Chan à Hong Kong,,Vincent Kok ; ,3.3
2672,Fow Pyng Hu ; Eveline Wu ; Gary Guo ; ,/,Jacky,,Brat Ljatifi ; ,3.1
2673,David Caruso ; Linda Fiorentino ; Chazz Palminteri ; ,29 novembre 1995,Jade,,William Friedkin ; ,2.8
2674,Doudik Shalit ; Abu Kaoud Mohamed ; Haïm Gouri ; ,15 février 2011,"Jaffa, la mécanique de l'orange",,Eyal Sivan ; ,3.3
2675,Salman Khan ; Daisy Shah ; Tabu ; ,24 janvier 2014,Jai Ho,,Sohail Khan ; ,3.1
2676,Alan Arkin ; Robin Williams ; Armin Mueller-Stahl ; ,20 octobre 1999,Jakob le menteur,2.6,Peter Kassovitz ; ,3.4
2677,Kate Atkinson (II) ; Bill Young ; Justine Clarke ; ,17 mars 2004,Japanese Story,3.9,Sue Brooks ; ,3.6
2678,Rose McGowan ; Rebecca Gayheart ; Julie Benz ; ,22 février 2000,Jawbreaker,2.0,Darren Stein ; ,3.1
2679,Whoopi Goldberg ; Nigel Hawthorne ; Brian Stokes Mitchell ; ,17 mars 2017,Je hais le Père Noël,,Peter Werner ; ,3.0
2680,,13 janvier 2016,Je suis le peuple,3.8,Anna Roussillon ; ,3.9
2681,Sarah Chalke ; Soleil Moon Frye ; Ben Foster ; ,26 juillet 2000,Je t'ai trop attendue,,Christopher Leitch ; ,2.0
