,actors,date,movie,press_rating,producer,spectators_rating
1443,Matt Ryan ; Jason O'Mara ; Camilla Luddington ; ,28 février 2017,Justice League Dark,,Jay Oliva ; ,
1444,Miles Teller ; Aaron Eckhart ; Katey Sagal ; ,10 octobre 2017,K.O. - Bleed For This,,Ben Younger ; ,"3,7"
1445,Necati Şasmaz ; Sinem Öztürk Uslu ; Erhan Ufak ; ,/,Kurtlar Vadisi Vatan,,Serdar Akar ; ,"3,4"
1446,Ray Romano ; John Leguizamo ; Denis Leary ; ,26 juin 2002,L'Âge de glace,"4,1",Chris Wedge ; Carlos Saldanha ; ,"4,2"
1447,Ray Romano ; John Leguizamo ; Denis Leary ; ,5 avril 2006,L'Âge de glace 2,"3,8",Carlos Saldanha ; ,"3,9"
1448,Charlotte Gainsbourg ; Morgana Davies ; Marton Csokas ; ,11 août 2010,L'Arbre,"3,4",Julie Bertuccelli ; ,"3,4"
1449,Chris Hemsworth ; Josh Peck ; Adrianne Palicki ; ,28 août 2013,L'Aube rouge,"1,5",Dan Bradley ; ,"2,8"
1450,Arié Elmaleh ; Elodie Navarre ; Vincent Desagnat ; ,18 octobre 2006,L'Ecole pour tous,"2,0",Eric Rochant ; ,"2,1"
1451,Jean-Pierre Cargol ; François Truffaut ; Jean Dasté ; ,25 février 1970,L'enfant sauvage,,François Truffaut ; ,"3,4"
1452,,1 novembre 2017,La Bombe et nous,,Xavier-Marie Bonnot ; ,"3,1"
1453,Nat Wolff ; Cara Delevingne ; Justice Smith ; ,12 août 2015,La Face cachée de Margo,"2,7",Jake Schreier ; ,"3,2"
1454,Robert De Niro ; Al Pacino ; Curtis '50 Cent' Jackson ; ,8 octobre 2008,La Loi et l'ordre,"1,5",Jon Avnet ; ,"2,1"
1455,Julie Andrews ; Christopher Plummer ; Richard Haydn ; ,16 février 1966,La Mélodie du bonheur,"2,0",Robert Wise ; ,"3,9"
1456,Ben Stiller ; Robin Williams ; Owen Wilson ; ,4 février 2015,La Nuit au musée : Le Secret des Pharaons,"2,8",Shawn Levy ; ,"3,3"
1457,Isabelle Huppert ; Jean-Pierre Darroussin ; Michael Nyqvist ; ,11 juin 2014,La Ritournelle,"3,4",Marc Fitoussi ; ,"3,2"
1458,Daniel Giménez Cacho ; Maribel Verdú ; Carlos Bardem ; ,26 mars 2008,"La Zona, propriété privée","3,7",Rodrigo Plá ; ,"3,5"
1459,Marina Hands ; Hélène Alexandridis ; Bernard Verley ; ,1 novembre 2006,Lady Chatterley,"4,4",Pascale Ferran ; ,"2,8"
1460,Kodi Smit-McPhee ; Chloë Grace Moretz ; Richard Jenkins ; ,6 octobre 2010,Laisse-moi entrer,"3,2",Matt Reeves ; ,"3,5"
1461,Robert Russell ; Michael Lombardi ; Lee Ingleby ; ,26 janvier 2016,Last Knights,,Kazuaki Kiriya ; ,"3,0"
1462,Jürgen Prochnow ; Erwin Leder ; Herbert Grönemeyer ; ,17 février 1982,Le Bateau,"2,8",Wolfgang Petersen ; ,"4,0"
1463,Henry Fonda ; Vera Miles ; Anthony Quayle ; ,7 septembre 2004,Le Faux Coupable,,Alfred Hitchcock ; ,"3,8"
1464,Djedje Apali ; Eriq Ebouaney ; Adama Niane ; ,30 novembre 2016,Le Gang des Antillais,"2,6",Jean-Claude Barny ; ,"3,1"
1465,Julia Roberts ; Dermot Mulroney ; Cameron Diaz ; ,1 octobre 1997,Le Mariage de mon meilleur ami,"2,5",P.J. Hogan ; ,"2,8"
1466,Morgan Freeman ; Michael Wincott ; Dylan Baker ; ,9 mai 2001,Le Masque de l'araignée,"2,7",Lee Tamahori ; ,"2,6"
1467,Denis Podalydès ; Pierre Arditi ; Claude Rich ; ,11 juin 2003,Le mystère de la chambre jaune,"3,6",Bruno Podalydès ; ,"2,8"
1468,,20 avril 2016,Le Potager de mon grand-père,"3,9",Martin Esposito ; ,"3,8"
1469,Jack Gleeson ; Christian Bale ; Matthew McConaughey ; ,21 août 2002,Le Règne du feu,"2,8",Rob Bowman ; ,"2,5"
1470,Gérard Depardieu ; Nathalie Baye ; Bernard-Pierre Donnadieu ; ,12 mai 1982,Le Retour de Martin Guerre,,Daniel Vigne ; ,"3,3"
1471,Toby Jones ; Diana Rigg ; Hélène Cardona ; ,7 mars 2007,Le Voile des illusions,"2,9",John Curran ; ,"3,7"
1472,JoeyStarr ; Manu Payet ; Alice Belaïdi ; ,15 avril 2015,Les Gorilles,"2,0",Tristan Aurouet ; ,"1,5"
1473,James Van Der Beek ; Shannyn Sossamon ; Ian Somerhalder ; ,12 mars 2003,Les Lois de l'attraction,"3,5",Roger Avary ; ,"3,2"
1474,Shia LaBeouf ; Jeff Bridges ; Zooey Deschanel ; ,24 octobre 2007,Les Rois de la glisse,"3,2",Ash Brannon ; Chris Buck ; ,"3,1"
1475,Michael Douglas ; Glenn Close ; Anne Archer ; ,27 janvier 1988,Liaison fatale,,Adrian Lyne ; ,"3,3"
1476,Daveigh Chase ; Chris Sanders ; Tia Carrere ; ,22 juin 2002,Lilo & Stitch,"3,7",Dean DeBlois ; Chris Sanders ; ,"3,5"
1477,Gaëtan Vettier ; Amanda Dawson ; Manuel Blanc ; ,28 octobre 2015,Little Gay Boy,"3,3",Antony Hickling ; ,"3,3"
1478,Bill Pullman ; Patricia Arquette ; Balthazar Getty ; ,15 janvier 1997,Lost Highway,,David Lynch ; ,"3,9"
1479,Brittany Murphy ; Matthew Rhys ; Santiago Cabrera ; ,25 avril 2007,Love (et ses petits désastres),"2,7",Alek Keshishian ; ,"2,6"
1480,Jean Dujardin ; Michaël Youn ; Sylvie Testud ; ,21 octobre 2009,Lucky Luke,"2,5",James Huth ; ,"1,5"
1481,José Garcia ; Anthony Kavanagh ; Jean-Paul Rouve ; ,22 juin 2005,Madagascar,"3,6",Eric Darnell ; Tom McGrath ; ,"3,4"
1482,Keanu Reeves ; Tiger Hu Chen ; Simon Yam ; ,30 avril 2014,Man Of Tai Chi,"2,6",Keanu Reeves ; ,"2,9"
1483,Javier Bardem ; Marta Larralde ; Belén Rueda ; ,2 février 2005,Mar adentro,"3,7",Alejandro Amenábar ; ,"3,7"
1484,Isabelle Carré ; Ariana Rivoire ; Brigitte Catillon ; ,12 novembre 2014,Marie Heurtin,"3,7",Jean-Pierre Améris ; ,"4,2"
1485,Lee Pace ; William H. Macy ; Judy Greer ; ,18 août 2010,Marmaduke,"1,4",Tom Dey ; ,"2,6"
1486,Lauren Graham ; Robbie Amell ; Josh Wiggins ; ,25 mai 2016,Max,,Boaz Yakin ; ,"3,9"
1487,Jim Carrey ; Maura Tierney ; Swoosie Kurtz ; ,25 juin 1997,"Menteur, menteur",,Tom Shadyac ; ,"3,0"
1488,Sagamore Stévenin ; Peter Youngblood Hills ; Jean-Pierre Cassel ; ,19 novembre 2003,Michel Vaillant,"3,2",Louis-Pascal Couvelaire ; ,"1,8"
1489,Gary Sinise ; Tim Robbins ; Don Cheadle ; ,12 mai 2000,Mission to Mars,"2,7",Brian De Palma ; ,"2,3"
1490,Elina Löwensohn ; Fleur Geffrier ; Francois Vincentelli ; ,3 octobre 2017,Mon Ange,,Harry Cleven ; ,"3,3"
1491,Brady Corbet ; Joseph Gordon-Levitt ; Elisabeth Shue ; ,30 mars 2005,Mysterious Skin,"4,5",Gregg Araki ; ,"4,1"
1492,Samuel L. Jackson ; Kevin Spacey ; David Morse ; ,4 novembre 1998,Négociateur,,F. Gary Gray ; ,"3,4"
1493,Jérémie Renier ; Kévin Azaïs ; Swann Arlaud ; ,30 septembre 2015,Ni le ciel ni la terre,"3,7",Clément Cogitore ; ,"3,2"
1494,Samy Naceri ; Benoît Magimel ; Nadia Farès ; ,6 mars 2002,Nid de guêpes,"3,2",Florent Siri ; ,"2,4"
1495,Patrick Chesnais ; Camille Panonacle ; Andréa Ferréol ; ,/,Noir Enigma,,Manuel Boursinhac ; Gianguido Spinelli ; ,"3,0"
1496,,5 novembre 2008,Nos enfants nous accuseront,"2,6",Jean-Paul Jaud ; ,"3,4"
1497,Aaron Taylor-Johnson ; Kristin Scott Thomas ; Anne-Marie Duff ; ,8 décembre 2010,Nowhere Boy,"2,5",Sam Taylor-Johnson ; ,"3,8"
1498,Anton Yelchin ; Addison Timlin ; Willem Dafoe ; ,12 novembre 2014,Odd Thomas contre les créatures de l'ombre,,Stephen Sommers ; ,"3,5"
1499,Josh Duhamel ; Melissa George ; Olivia Wilde ; ,10 juillet 2008,Paradise Lost,,John Stockwell ; ,"2,5"
1500,Antonio Banderas ; Angelina Jolie ; Thomas Jane ; ,11 juillet 2001,Péché originel,"2,3",Michael Cristofer ; ,"2,5"
1501,Teagan Presley ; Charmaine Starr ; Devon ; ,/,Pirates,,Joone Lewis ; ,"3,3"
1502,Benoît Poelvoorde ; Jean-Paul Rouve ; Julie Depardieu ; ,11 février 2004,Podium,"3,3",Yann Moix ; ,"2,5"
1503,Kim Cattrall ; Steve Guttenberg ; G.W. Bailey ; ,5 septembre 1984,Police Academy,,Hugh Wilson ; ,"2,7"
1504,Craig T. Nelson ; JoBeth Williams ; Heather O'Rourke ; ,20 octobre 1982,Poltergeist,,Tobe Hooper ; ,"3,4"
1505,Benoît Magimel ; Mélanie Thierry ; Nicolas Duvauchelle ; ,3 juillet 2013,Pour une femme,"3,2",Diane Kurys ; ,"3,7"
1506,Arlette Mirapeu ; Philippe Cheytion ; François Voisin ; ,26 janvier 2000,Princes et princesses,"4,1",Michel Ocelot ; ,"3,9"
1507,Dan Stevens ; Bérénice Marlohe ; Charity Wakefield ; ,26 octobre 2017,Redivider,,Tim Smit ; ,"1,9"
1508,Christopher Plummer ; Martin Landau ; Bruno Ganz ; ,23 mars 2016,Remember,"3,1",Atom Egoyan ; ,"3,9"
1509,Catherine Deneuve ; Yvonne Furneaux ; John Fraser ; ,/,Répulsion,"5,0",Roman Polanski ; ,"3,8"
1510,Emile Hirsch ; Zoë Kravitz ; Zoey Deutch ; ,12 décembre 2017,Roxxy,,Gary Michael Schultz ; ,"2,5"
1511,Marcos Luna ; Putu Dinda Pratika ; Puti Sri Candra Dewi ; ,27 mars 2013,Samsara,"3,3",Ron Fricke ; ,"4,1"
1512,Al Pacino ; John Randolph ; Jack Kehoe ; ,22 mai 1974,Serpico,,Sidney Lumet ; ,"4,0"
1513,Sarah Marshall ; Caroline Mouton ; Gaela Le Devehat ; ,26 décembre 2001,Sexy boys,"2,3",Stéphane Kazandjian ; ,"1,6"
1514,Imelda Staunton ; Judi Dench ; Joseph Fiennes ; ,10 mars 1999,Shakespeare in Love,"3,3",John Madden ; ,"3,5"
1515,Amanda Bynes ; Channing Tatum ; Laura Ramsey ; ,27 septembre 2006,She's the Man,"1,0",Andy Fickman ; ,"3,4"
1516,Ben Stiller ; Owen Wilson ; Vince Vaughn ; ,21 avril 2004,Starsky et Hutch,"2,9",Todd Phillips ; ,"2,2"
1517,Richard Roundtree ; Irma P. Hall ; Charles Napier ; ,16 mars 2017,Steel le Justicier d'Acier,,Kenneth Johnson ; ,"2,5"
1518,Brandon Routh ; Kate Bosworth ; Kevin Spacey ; ,12 juillet 2006,Superman Returns,"2,9",Bryan Singer ; ,"2,4"
1519,Chadwick Brown ; Tonantzin Carmelo ; Michael Spears ; ,11 juin 2014,The Activist,"2,4",Cyril Morin ; ,"3,0"
1520,Laurence Fishburne ; Kevin Zegers ; Bill Paxton ; ,5 août 2014,The Colony,,Jeff Renfroe ; ,"2,1"
1521,Robert De Niro ; Edward Norton ; Marlon Brando ; ,8 août 2001,The Score,"3,2",Frank Oz ; ,"3,0"
1522,Marco Giallini ; Alessandro Gassman ; Laura Morante ; ,29 novembre 2017,Tout mais pas ça !,"3,2",,"3,5"
1523,Arnold Schwarzenegger ; Jamie Lee Curtis ; Bill Paxton ; ,12 octobre 1994,True Lies,,James Cameron ; ,"3,2"
1524,Jorge Perugorria ; Luis Alberto Garcia ; Héctor Medina Valdés ; ,6 juillet 2016,Viva,"3,8",Paddy Breathnach ; ,"4,1"
1525,Bill Murray ; Laura Linney ; Samuel West ; ,27 février 2013,Week-end Royal,"2,8",Roger Michell ; ,"2,4"
1526,Michael Vartan ; Erin Moriarty ; Nadine Velazquez ; ,16 mars 2017,Within - Dans les murs,,Phil Claydon ; ,"2,4"
1527,Benjamin Walker ; Dominic Cooper ; Anthony Mackie ; ,8 août 2012,Abraham Lincoln : Chasseur de Vampires,"2,3",Timur Bekmambetov ; ,"2,6"
1528,John White ; Christopher McDonald ; Steve Talley ; ,10 octobre 2012,American Pie : Campus en folie  (V),,Andrew Waller ; ,"2,4"
1529,Sylvie Testud ; Josiane Balasko ; Zabou Breitman ; ,13 janvier 2016,Arrête ton Cinéma!,"3,0",Diane Kurys ; ,"1,9"
1530,Nicolas Cage ; John Cusack ; Adrian Grenier ; ,14 juin 2017,Arsenal,,Steven C. Miller ; ,"2,1"
1531,Analeigh Tipton ; Miles Teller ; Jessica Szohr ; ,25 janvier 2017,Aventure d'un soir,,Max Nichols ; ,"3,4"
1532,Adrian Titieni ; Maria-Victoria Dragus ; Lia Bugnar ; ,7 décembre 2016,Baccalauréat,"3,9",Cristian Mungiu ; ,"3,4"
1533,Sharon Stone ; Stan Collymore ; David Morrissey ; ,29 mars 2006,Basic instinct 2,"1,7",Michael Caton-Jones ; ,"1,4"
1534,George Clooney ; Arnold Schwarzenegger ; Chris O'Donnell ; ,9 juillet 1997,Batman & Robin,,Joel Schumacher ; ,"1,4"
1535,Forest Whitaker ; Diane Venora ; Michael Zelniker ; ,1 juin 1988,Bird,"4,0",Clint Eastwood ; ,"3,8"
1536,Sean Bean ; Eddie Redmayne ; Kimberley Nixon ; ,24 mars 2011,Black Death,,Christopher Smith ; ,"3,3"
1537,Nathan Meister ; Peter Feeney ; Tammy Davis ; ,19 mars 2008,Black Sheep,"3,1",Jonathan King (II) ; ,"2,5"
1538,Jane Birkin ; Gillian Hills ; Julian Chagrin ; ,1 mai 1967,Blow Up,"4,7",Michelangelo Antonioni ; ,"3,7"
1539,Jean Seberg ; David Niven ; Deborah Kerr ; ,7 mars 1958,Bonjour Tristesse,"4,0",Otto Preminger ; ,"3,4"
1540,Hilary Swank ; Chloë Sevigny ; Alison Folland ; ,5 avril 2000,Boys Don't Cry,"3,7",Kimberly Peirce ; ,"3,8"
1541,Kyle Mooney ; Mark Hamill ; Claire Danes ; ,1 août 2017,Brigsby Bear,,Dave McCary ; ,"3,7"
1542,Sylvester Stallone ; Brigitte Nielsen ; Reni Santoni ; ,22 octobre 1986,Cobra,,George Pan Cosmatos ; ,"2,2"
1543,Bruce Willis ; Alec Baldwin ; Kim Dickens ; ,6 mai 1998,Code Mercury,,Harold Becker ; ,"2,7"
1544,Robert Taylor ; Denise Darcel ; Hope Emerson ; ,11 août 1952,Convoi de femmes,,William A. Wellman ; ,"3,9"
1545,Geraldine Chaplin ; Ana Torrent ; Conchita Perez ; ,3 juin 1976,Cría Cuervos,"4,8",Carlos Saura ; ,"3,7"
1546,Abigail Breslin ; Colt Prattes ; Sarah Hyland ; ,25 juillet 2017,Dirty Dancing,,Wayne Blair ; ,"2,2"
1547,Olivier Barthelemy ; Corinne Masiero ; Pascal Demolon ; ,21 janvier 2015,Discount,"3,6",Louis-Julien Petit ; ,"3,4"
1548,Jim Carrey ; Matthew Broderick ; Diane Baker ; ,13 novembre 1996,Disjoncté,,Ben Stiller ; ,"2,6"
1549,Jim Carrey ; Jeff Daniels ; Rob Riggle ; ,17 décembre 2014,Dumb & Dumber De,"2,9",Bobby Farrelly ; Peter Farrelly ; ,"2,8"
1550,François Cluzet ; Samy Seghir ; Virginie Efira ; ,6 novembre 2013,En Solitaire,"3,2",Christophe Offenstein ; ,"3,6"
1551,Sarah Jessica Parker ; Dermot Mulroney ; Luke Wilson ; ,28 décembre 2005,Esprit de famille,"3,1",Thomas Bezucha ; ,"2,3"
1552,Daniel Radcliffe ; Zoe Kazan ; Megan Park ; ,29 octobre 2014,Et (beaucoup) plus si affinités,"3,0",Michael Dowse ; ,"3,5"
1553,Irvin Kershner ; Rana Haugen Core ; Naomi Aldort ; ,28 mai 2014,Être et devenir,"2,4",Clara Bellar ; ,"3,9"
1554,Max Brebant ; Julie-Marie Parmentier ; Roxane Duran ; ,16 mars 2016,Évolution,"3,5",Lucile Hadzihalilovic ; ,"2,1"
1555,Dwayne Johnson ; Billy Bob Thornton ; Oliver Jackson-Cohen ; ,2 mars 2011,Faster,"2,2",George Tillman Jr. ; ,"2,9"
1556,Will Smith ; Robert De Niro ; Renée Zellweger ; ,13 octobre 2004,Gang de requins,"2,8",Eric Bergeron ; Vicky Jenson ; Rob Letterman ; ,"2,8"
1557,Grégori Baquet ; Alice Taglioni ; Jocelyn Quivrin ; ,4 février 2004,Grande École,"2,3",Robert Salis ; ,"2,1"
1558,Malcolm McDowell ; Brad Dourif ; Tyler Mane ; ,10 octobre 2007,Halloween,"3,3",Rob Zombie ; ,"3,3"
1559,John Cho ; Kal Penn ; Paula Garces ; ,15 mars 2007,Harold & Kumar Chassent Le Burger,,Danny Leiner ; ,"3,5"
1560,Linda Hardy ; Thomas Kretschmann ; Charlotte Rampling ; ,24 mars 2004,Immortel (ad vitam),"4,1",Enki Bilal ; ,"2,4"
1561,Yael Grobglas ; Danielle Jadelyn ; Yon Tumarkin ; ,4 janvier 2016,JeruZalem,,Doron Paz ; Yoav Paz ; ,"1,5"
1562,Kevin Costner ; Tommy Lee Jones ; Laurie Metcalf ; ,29 janvier 1992,JFK,"3,8",Oliver Stone ; ,"4,0"
1563,Clint Eastwood ; Diane Venora ; Bernard Hill ; ,21 avril 1999,Jugé coupable,"3,8",Clint Eastwood ; ,"3,5"
1564,Valerie Azlynn ; Kevin Sorbo ; Alicia Leigh Willis ; ,20 février 2013,Julia X,,P.J. Pettiette ; ,"1,8"
1565,Jesse McCartney ; Elisabeth Harnois ; Margo Harshman ; ,/,Keith,,Todd A. Kessler ; ,"4,2"
1566,Eric Caravaca ; Esther Garrel ; Louise Chevillotte ; ,31 mai 2017,L'Amant D'un Jour,"3,5",Philippe Garrel ; ,"3,1"
1567,Ariane Ascaride ; Helmi Dridi ; Francesca Inaudi ; ,11 mars 2015,L'Amour ne pardonne pas,"2,0",Stefano Consiglio ; ,"3,0"
1568,Simon Abkarian ; Virginie Ledoyen ; Robinson Stévenin ; ,16 septembre 2009,L'Armée du crime,"3,5",Robert Guédiguian ; ,"3,3"
1569,Laurent Lafitte ; Agnès Jaoui ; Benjamin Biolay ; ,4 mars 2015,L'Art de la fugue,"2,7",Brice Cauvin ; ,"2,5"
1570,Aubree Miller ; Eric Walker ; Warwick Davis ; ,/,L'Aventure des Ewoks : la caravane de courage,,John Korty ; ,"2,8"
1571,Laura Linney ; Tom Wilkinson ; Campbell Scott Michael ; ,7 décembre 2005,L'Exorcisme d'Emily Rose,"3,2",Scott Derrickson ; ,"2,6"
1572,Grant Williams ; Randy Stuart ; Paul Langton ; ,17 mai 1957,L'Homme qui rétrécit,,Jack Arnold ; ,"3,9"
1573,Sophie Barjac ; Myriam Boyer ; Daniel Ceccaldi ; ,11 janvier 1978,L'Hôtel de la plage,,Michel Lang ; ,"3,2"
1574,Julie Delarme ; Pierre Arditi ; Evelyne Bouix ; ,17 janvier 2017,L'Ile bleue,,Nadine Trintignant ; ,"2,8"
1575,Kad Merad ; Ginette Garcin ; Frédérique Bel ; ,5 février 2003,La Beuze,"2,7",François Desagnat ; Thomas Sorriaux ; ,"1,3"
1576,Sandy Dennis ; Darren McGavin ; Ralph Bellamy ; ,/,La Chose,,Steven Spielberg ; ,"2,5"
1577,Cole Hauser ; Eddie Cibrian ; Rick Ravanello ; ,11 janvier 2006,La Crypte,"2,1",Bruce Hunt ; ,"1,6"
1578,Jean Valmont ; Jennifer Drake ; Sylvie Lenoir ; ,6 décembre 1973,La Planète sauvage,,René Laloux ; ,"3,7"
1579,Charles Chaplin ; Mack Swain ; Tom Murray ; ,9 octobre 1925,La Ruée vers l'or,"5,0",Charles Chaplin ; ,"4,2"
1580,David Niven ; Jean-Paul Belmondo ; Bourvil ; ,7 mars 1969,Le Cerveau,,Gérard Oury ; ,"3,6"
1581,Frédéric Constant ; Laëtitia Lacroix ; Marie Daëms ; ,21 août 2001,Le Créateur,"3,4",Albert Dupontel ; ,"3,2"
1582,Omar Sharif ; Julie Christie ; Geraldine Chaplin ; ,1 octobre 1966,Le Docteur Jivago,"2,4",David Lean ; ,"3,8"
1583,Louis de Funès ; Michel Galabru ; Christian Marin ; ,29 octobre 1965,Le Gendarme à New York,,Jean Girault ; ,"2,5"
1584,John Cusack ; Rachel Weisz ; Dustin Hoffman ; ,17 mars 2004,Le Maître du jeu,"3,6",Gary Fleder ; ,"3,5"
1585,Daniel Day-Lewis ; Michelle Pfeiffer ; Winona Ryder ; ,22 septembre 1993,Le Temps de l'innocence,,Martin Scorsese ; ,"3,5"
1586,Gary Cooper ; Thomas Mitchell ; Lloyd Bridges ; ,26 juin 1998,Le Train sifflera trois fois,"3,5",Fred Zinnemann ; ,"3,9"
1587,Julianna Margulies ; Ron Eldard ; Isaiah Washington ; ,1 janvier 2003,Le Vaisseau de l'angoisse,"2,7",Steve Beck ; ,"2,0"
1588,Arthur O'Connell ; William Redfield ; Donald Pleasence ; ,13 janvier 1967,Le Voyage fantastique,"3,5",Richard Fleischer ; ,"3,4"
1589,Michaël Youn ; Vincent Desagnat ; Benjamin Morgaine ; ,4 février 2004,Les 11 commandements,"2,8",François Desagnat ; Thomas Sorriaux ; ,"1,7"
1590,Isaac Hempstead-Wright ; Elle Fanning ; Ben Kingsley ; ,15 octobre 2014,Les Boxtrolls,"3,6",Graham Annable ; Anthony Stacchi ; ,"3,7"
1591,Toni Servillo ; Daniel Auteuil ; Connie Nielsen ; ,25 janvier 2017,Les Confessions,"3,0",Roberto Andò ; ,"3,0"
1592,Nahed El Sebaï ; Bushra Rozza ; Nelly Karim ; ,30 mai 2012,Les Femmes du Bus 678,"3,2",Mohamed Diab ; ,"3,8"
1593,Clint Eastwood ; Scott Glenn ; Ed Harris ; ,21 mai 1997,Les Pleins pouvoirs,"4,4",Clint Eastwood ; ,"3,5"
1594,Jean Reno ; Benoît Magimel ; Camille Natta ; ,18 février 2004,Les Rivières pourpres 2 - Les Anges de l'Apocalypse,"2,8",Olivier Dahan ; ,"2,2"
1595,Jacques Tati ; Nathalie Pascaud ; Micheline Rolla ; ,25 février 1953,Les vacances de Monsieur Hulot,"4,6",Jacques Tati ; ,"3,8"
1596,Viggo Mortensen ; Reda Kateb ; Vincent Martin (II) ; ,14 janvier 2015,Loin des hommes,"3,5",David Oelhoffen ; ,"4,0"
1597,Jim Carrey ; Carla Gugino ; Ophelia Lovibond ; ,20 juillet 2011,M. Popper et ses pingouins,"2,5",Mark Waters ; ,"3,1"
1598,Jean-François Richet ; Arco Descat C. ; Jean-Marie Robert ; ,2 juillet 1997,Ma 6-T va crack-er,"3,2",Jean-François Richet ; ,"2,4"
1599,Jessica Biel ; Jonathan Tucker ; Erica Leerhsen ; ,21 janvier 2004,Massacre à la tronçonneuse,"3,0",Marcus Nispel ; ,"3,0"
1600,Will Arnett ; Brendan Fraser ; Liam Neeson ; ,6 août 2014,Opération Casse-noisette,"2,6",Peter Lepeniotis ; ,"2,8"
1601,Karin Viard ; Nicolas Duvauchelle ; Nadia Barentin ; ,11 janvier 2012,Parlez-moi de vous,"3,1",Pierre Pinaud ; ,"3,3"
1602,Alejandro Sieveking ; Cristian Salguero ; Adrián Fondari ; ,28 juin 2017,"Patagonia, el invierno","3,3",Emiliano Torres ; ,"3,4"
1603,Gérard Darmon ; Michèle Laroque ; Dany Boon ; ,20 octobre 2004,Pédale dure,"2,2",Gabriel Aghion ; ,"0,9"
1604,Manal Issa ; Vincent Lacoste ; Paul Hamy ; ,10 février 2016,Peur De Rien,"3,6",Danielle Arbid ; ,"3,8"
1605,Dakota Fanning ; Camilla Belle ; Chris Evans ; ,4 février 2009,Push,"2,3",Paul McGuigan ; ,"2,5"
1606,Sylvester Stallone ; Richard Crenna ; Marc de Jonge ; ,16 octobre 1988,Rambo III,,Peter MacDonald ; ,"2,3"
1607,Robert De Niro ; Sigourney Weaver ; Cillian Murphy ; ,11 avril 2014,Red Lights,,Rodrigo Cortés ; ,"2,8"
1608,Izzy Diaz ; Rob Devaney ; Ty Jones ; ,20 février 2008,Redacted,"3,6",Brian De Palma ; ,"2,9"
1609,Géraldine Nakache ; Judith Chemla ; Yaël Abecassis ; ,21 janvier 2015,Rendez-vous à Atlit,"3,3",Shirel Amitaï ; ,"2,5"
1610,Pierfrancesco Favino ; Anna Mouglalis ; Kim Rossi Stuart ; ,22 mars 2006,Romanzo criminale,"3,9",Michele Placido ; ,"3,8"
1611,Arnold Schwarzenegger ; Maria Conchita Alonso ; Yaphet Kotto ; ,16 mars 1988,Running Man,,Paul Michael Glaser ; ,"2,6"
1612,Richard Roxburgh ; Rhys Wakefield ; Alice Parkinson ; ,23 février 2011,Sanctum,"2,3",Alister Grierson ; ,"2,6"
1613,Cary Elwes ; Tobin Bell ; Costas Mandylor ; ,10 novembre 2010,Saw 3D,"1,5",Kevin Greutert ; ,"2,7"
1614,Ray Winstone ; Ben Kingsley ; Amanda Redman ; ,17 janvier 2001,Sexy Beast,"3,3",Jonathan Glazer ; ,"3,2"
1615,Samuel L. Jackson ; Vanessa Williams (V) ; Jeffrey Wright ; ,8 novembre 2000,Shaft,"3,1",John Singleton ; ,"2,5"
1616,Seann William Scott ; Johnny Knoxville ; Jessica Simpson ; ,24 août 2005,"Shérif fais-moi peur, le film","2,3",Jay Chandrasekhar ; ,"2,0"
1617,Tannishtha Chatterjee ; Rajesh Tailang ; Anurag Arora ; ,27 août 2014,Siddharth,"3,7",Richie Mehta ; ,"3,6"
1618,Romy Schneider ; Karlheinz Böhm ; Magda Schneider ; ,7 novembre 2002,Sissi impératrice,,Ernst Marischka ; ,"3,2"
1619,Natalya Bondarchuk ; Donatas Banionis ; Jüri Järvet ; ,26 novembre 2002,Solaris,,Andreï Tarkovski ; ,"3,3"
1620,Elizabeth Taylor ; Montgomery Clift ; Katharine Hepburn ; ,23 mars 1960,Soudain l'été dernier,,Joseph L. Mankiewicz ; ,"3,6"
1621,Richard Anconina ; Patrick Timsit ; Bruno Lochet ; ,24 octobre 2012,Stars 80,"2,2",Frédéric Forestier ; Thomas Langmann ; ,"3,4"
1622,Hideaki Ito ; Emi Takei ; Tomohisa Yamashita ; ,19 juillet 2017,Terraformars,,Takashi Miike ; ,
1623,Sid Haig ; Bill Moseley ; Sheri Moon Zombie ; ,19 juillet 2006,The Devil's Rejects,"3,4",Rob Zombie ; ,"3,5"
1624,Liam Hemsworth ; Woody Harrelson ; Alice Braga ; ,1 novembre 2016,The Duel,,Kieran Darcy-Smith ; ,"2,6"
1625,Jamie Gillis ; John Leslie ; Paul Thomas ; ,/,The Ecstasy Girls,,Gary Graver ; ,"3,0"
1626,Josh Hartnett ; Elijah Wood ; Jordana Brewster ; ,2 juin 1999,The Faculty,"3,4",Robert Rodriguez ; ,"2,9"
1627,Casey Affleck ; Jessica Alba ; Kate Hudson ; ,11 août 2010,The Killer Inside Me,"3,1",Michael Winterbottom ; ,"2,7"
1628,Helen Mirren ; James Cromwell ; Alex Jennings ; ,18 octobre 2006,The Queen,"4,0",Stephen Frears ; ,"3,5"
1629,Adam Sandler ; Jorge García ; Terry Crews ; ,11 décembre 2015,The Ridiculous 6,,Frank Coraci ; ,"2,6"
1630,Lukas Ionesco ; Diane Rouxel ; Théo Cholbi ; ,14 janvier 2015,The Smell of Us,"3,2",Larry Clark ; ,"2,3"
1631,Song Kang-Ho ; Ok-Bin Kim ; In-hwan Park ; ,30 septembre 2009,"Thirst, ceci est mon sang","3,3",Park Chan-Wook ; ,"3,3"
