,actors,date,genres,movie,press_rating,producers,spectators_rating
1457,Camille Keaton ; Eron Tabor ; Richard Pace ; ,30 juin 2005,Drame ; ,Day of the Woman,,Meir Zarchi ; ,3.0
1458,Kat Dennings ; Reece Thompson ; Andie MacDowell ; ,/,Drame ; Romance ; ,Daydream Nation,,Michael Goldbach ; ,2.7
1459,Ian Holm ; Sarah Polley ; Arsinée Khanjian ; ,8 octobre 1997,Drame ; ,De beaux lendemains,,Atom Egoyan ; ,3.6
1460,Mathieu Amalric ; Asia Argento ; Guillaume Depardieu ; ,1 octobre 2008,Comédie dramatique ; ,De la guerre,2.8,Bertrand Bonello ; ,2.5
1461,Samira Brahmia ; Zita Hanrot ; Fabienne Babe ; ,22 février 2017,Drame ; ,De sas en sas,3.3,Rachida Brakni ; ,3.2
1462,Danny Trejo ; Anthony Michael Hall ; Mickey Rourke ; ,30 septembre 2013,Western ; Fantastique ; Action ; ,Dead in Tombstone,,Roel Reiné ; ,2.4
1463,Tamer Hassan ; Danny Dyer ; Curtis '50 Cent' Jackson ; ,18 mai 2011,Action ; Thriller ; ,Dead Man Running,,Alex de Rakoff ; ,2.5
1464,James Cameron ; Frank Lotito ; Lachlan Woods ; ,17 septembre 2014,Documentaire ; ,"Deepsea Challenge 3D, l'aventure d'une vie",3.0,John Bruno ; Andrew Wight ; Ray Quint ; ,3.1
1465,Lucas Black ; Peter Coyote ; Mia Maestro ; ,7 février 2007,Thriller ; ,Deepwater,,David S. Marfield ; ,2.5
1466,Eric Cantona ; Jérémie Duvall ; Tom Hudson ; ,/,Drame ; ,Délit de fuite (TV),,Thierry Binisti ; ,3.4
1467,Maksim Munzuk ; Yuri Solomin ; Svetlana Danilchenko ; ,17 avril 2001,Aventure ; Drame ; ,Dersu Uzala,,Akira Kurosawa ; ,3.9
1468,Julien Boisselier ; Hélène de Fougerolles ; Marianne Basler ; ,/,Science fiction ; ,Des fleurs pour Algernon,,David Delrieux ; ,3.6
1469,Terra Vnesa ; Dean Armstrong ; Tenika Davis ; ,16 octobre 2012,Epouvante-horreur ; ,Détour mortel 4 - Origines sanglantes,,Declan O'Brien ; ,2.3
1470,John Pyper-Ferguson ; Emily Hampshire ; Caterina Murino ; ,4 janvier 2012,Thriller ; ,Die (Le châtiment),,Dominic James ; ,2.1
1471,Patrick Catalifo ; Donald Pleasence ; Ludmila Mikaël ; ,6 mai 2004,Guerre ; ,Diên Biên Phu,,Pierre Schoendoerffer ; ,3.7
1472,Madhuri Dixit ; Karisma Kapoor ; Akshay Kumar ; ,6 juin 2005,Comédie musicale ; Romance ; ,Dil To Pagal Hai,,Yash Chopra ; ,3.6
1473,Yoon Jae-Moon ; Ho-jin Chun ; Ku Jin ; ,20 mai 2009,Thriller ; ,Dirty Carnival,,Ha Yu ; ,4.0
1474,Simon Pegg ; George A. Romero ; Tom Savini ; ,/,Documentaire ; ,Doc of the Dead,,Alexandre O. Philippe ; ,3.2
1475,Keira Knightley ; Hans Matheson ; Bill Paterson ; ,/,Drame ; Romance ; ,Docteur Jivago,,Giacomo Campiotti ; ,3.3
1476,Maria Hofstätter ; Alfred Mrwa ; Erich Finsches ; ,25 septembre 2002,Drame ; ,Dog Days,3.4,Ulrich Seidl ; ,3.4
1477,Francesca Neri ; John Turturro ; Jsu Garcia ; ,3 juillet 2002,Action ; ,Dommage collatéral,2.1,Andrew Davis ; ,1.8
1478,Marlon Brando ; Johnny Depp ; Faye Dunaway ; ,14 juin 1995,Comédie dramatique ; Romance ; ,Don Juan DeMarco,,Jeremy Leven ; ,3.0
1479,Sam Rockwell ; Amy Ryan ; Jemaine Clement ; ,18 janvier 2017,Comédie ; ,Don Verdean,,Jared Hess ; ,
1480,Jackie Chan ; Maggie Cheung ; Anthony Chan ; ,30 novembre 2002,Action ; Comédie ; ,Double dragon,,Ringo Lam ; Tsui Hark ; ,3.2
1481,Lilyan Chauvin ; Linnea Quigley ; Toni Nero ; ,/,Epouvante-horreur ; Thriller ; ,"Douce Nuit, sanglante nuit",,,2.3
1482,Gerard Butler ; Christopher Plummer ; Justine Waddell ; ,9 mai 2001,Epouvante-horreur ; ,Dracula 2001,2.6,Patrick Lussier ; ,1.8
1483,Thomas Kretschmann ; Marta Gastini ; Asia Argento ; ,27 novembre 2013,Epouvante-horreur ; Romance ; Thriller ; ,Dracula 3D,1.5,Dario Argento ; ,1.8
1484,Leslie Nielsen ; Peter MacNicol ; Steven Weber ; ,10 avril 1995,Comédie ; Epouvante-horreur ; Fantastique ; ,"Dracula, mort et heureux de l'être",,Mel Brooks ; ,2.4
1485,Dan Aykroyd ; Tom Hanks ; Christopher Plummer ; ,3 juin 2003,Policier ; Comédie ; ,Dragnet,,Tom Mankiewicz ; ,2.6
1486,Masako Nozawa ; Yûko Minaguchi ; ,/,Action ; Animation ; Aventure ; ,Dragon Ball GT : 100 ans après,,Osamu Kasai ; ,3.1
1487,Ying Bai ; Chun Shih ; Feng Hsu ; ,12 août 2015,Action ; Aventure ; Arts Martiaux ; ,Dragon Inn,,King Hu ; ,3.1
1488,Juan Diego ; Bruno Scipioni ; Josefina Serratosa ; ,11 mai 2011,Comédie dramatique ; ,Drame de la jalousie,,Ettore Scola ; ,3.8
1489,Ajay Devgn ; Shriya Saran ; Tabu ; ,5 juin 2017,Thriller ; Drame ; ,Drishyam,,Nishikant Kamat ; ,3.2
1490,John Cusack ; Thomas Jane ; Zoe Ventoura ; ,20 août 2013,Action ; Comédie ; Policier ; ,Drive Hard,,Brian Trenchard-Smith ; ,1.8
1491,Willem Voogd ; Cas Jansen ; Sanne Wallis de Vries ; ,/,Comédie ; Famille ; Drame ; ,Drôle de prof 2 au camping,,Barbara Bredero ; ,3.2
1492,Eloise Mumford ; Matt O'Leary ; Amir Khalighi ; ,28 avril 2015,Action ; ,Drones,,Rick Rosenthal ; ,2.2
1493,Joan Plowright ; Juliet Stevenson ; Joely Richardson ; ,1 juin 1988,Drame ; ,Drowning by numbers,,Peter Greenaway ; ,3.6
1494,Benoît Poelvoorde ; Bernard Bloch ; Anne Consigny ; ,15 mars 2006,Comédie ; ,Du Jour au Lendemain,3.1,Philippe Le Guay ; ,1.9
1495,,18 janvier 2012,Documentaire ; ,"Duch, le maître des forges de l'enfer",4.5,Rithy Panh ; ,3.5
1496,Alex Michaeletos ; Campbell Scott Michael ; Hope Davis ; ,25 octobre 2006,Comédie dramatique ; ,Duma,,Carroll Ballard ; ,3.7
1497,Brian Drolet ; Hoyt Richards ; Mircea Monroe ; ,17 décembre 2015,Comédie ; ,Dumbbells,,Christopher Livingston ; ,2.3
1498,Stephen Amell ; Brendan Fehr ; Francia Raisa ; ,/,Romance ; Drame ; ,"Duo de glace, duo de feu",,Stephen Herek ; ,4.0
1499,Jean-Louis Trintignant ; Isabelle Huppert ; Christian Benedetti ; ,16 décembre 1981,Policier ; Drame ; ,Eaux profondes,,Michel Deville ; ,3.1
1500,Geir Westby ; Eric Allum ; Gro Fraas ; ,2 février 2005,Biopic ; ,"Edvard Munch, la danse de la vie",4.6,Peter Watkins ; ,3.9
1501,Patrick Huard ; Antoine Bertrand ; Guy Jodoin ; ,/,Comédie dramatique ; ,Ego Trip,,Benoit Pelletier ; ,2.4
1502,Sidharth Malhotra ; Ritheish Deshmukh ; Shraddha Kapoor ; ,27 juin 2014,Romance ; Action ; Thriller ; ,Ek Villain,,Mohit Suri ; ,3.8
1503,Richard Chamberlain ; Boaz Davidson ; Bo Derek ; ,15 janvier 2015,Documentaire ; ,Electric Boogaloo,,Mark Hartley ; ,3.6
1504,Khaled Abdulahi ; Arnaud Bacharach ; Mamadou Bathily ; ,24 août 2016,Comédie musicale ; ,Elektro Mathematrix,3.1,Blanca Li ; ,3.0
1505,Michael Caine ; Ben Kingsley ; Paul Freeman ; ,14 mars 1989,Comédie ; ,"Elementaire, mon cher... Lock Holmes",,Thom Eberhardt ; ,4.0
1506,Dudley Moore ; Bo Derek ; Julie Andrews ; ,14 février 1980,Comédie ; ,Elle,,Blake Edwards ; ,3.0
1507,Sophie Blondy ; Paul Tang ; Guillaume Depardieu ; ,8 mars 2000,Comédie dramatique ; ,Elle et lui au 14e etage,2.8,Sophie Blondy ; ,3.1
1508,Cassandra Peterson ; Edie McClurg ; Pat Grawford Brown ; ,/,Comédie ; Epouvante-horreur ; ,"Elvira, Maîtresse des Ténèbres",,James Signorelli ; ,3.8
1509,Francois Clavier ; Michael Rogers ; Max Strom ; ,/,Erotique ; Drame ; ,Emmanuelle 5,,Walerian Borowczyk ; Steve Barnett ; ,2.8
1510,Elisabeth Röhm ; Michael Shanks ; Serinda Swan ; ,/,Drame ; Thriller ; ,En eaux troubles,,George Mendeluk ; ,2.9
1511,Börje Ahlstedt ; Marie Richardson ; Erland Josephson ; ,3 novembre 2010,Drame ; ,En présence d'un clown,4.8,Ingmar Bergman ; ,3.2
1512,Nathalie Baye ; Pierre Arditi ; Aïssa Maïga ; ,17 février 2010,Comédie ; ,Ensemble c'est trop,2.1,Léa Fazer ; ,2.0
1513,Ronald Zehrfeld ; Mohsin Ahmady ; Saida Barmaki ; ,3 décembre 2014,Drame ; ,Entre deux mondes,3.1,Feo Aladag ; ,3.3
1514,Josh Folan ; Chris Perry ; Natalie Wetta ; ,3 janvier 2012,Epouvante-horreur ; Thriller ; ,Episode 50,,Joe Smalley ; Tess Smalley ; ,1.3
1515,Benoît Magimel ; Laetitia Casta ; Mattéo Tardito ; ,8 octobre 2003,Romance ; Drame ; ,Errance,2.8,Damien Odoul ; ,2.3
1516,Ignacio Rogers ; Maria Merlino ; Marcelo Subiotto ; ,28 avril 2017,Drame ; Romance ; ,Esteros,,,3.4
1517,Philip Seymour Hoffman ; Hope Davis ; Jason Lewis ; ,13 janvier 1999,Comédie dramatique ; Romance ; ,Et plus si affinités,3.1,Brad Anderson ; ,3.5
1518,Will Ferrell ; Rebecca Hall ; Michael Peña ; ,/,Comédie dramatique ; ,Everything Must Go,,Dan Rush ; ,3.1
1519,Jessalyn Gilsig ; Andrea Corr ; Cary Elwes ; ,14 octobre 1998,Animation ; Aventure ; ,"Excalibur, l'épée magique",,Frederik Du Chau ; ,3.6
1520,José Garcia ; Philippe Harel ; Catherine Mouchet ; ,13 octobre 1999,Comédie dramatique ; ,Extension du domaine de la lutte,3.4,Philippe Harel ; ,3.5
1521,Nick Nolte ; Powers Boothe ; Michael Ironside ; ,21 février 2005,Policier ; Action ; ,Extrême préjudice,,Walter Hill ; ,3.1
1522,Sylvester Stallone ; Rod Steiger ; Peter Boyle ; ,16 juillet 2003,Drame ; ,F.I.S.T.,,Norman Jewison ; ,3.6
1523,Charisma Carpenter ; Kyle Richards ; Christa B. Allen ; ,/,Thriller ; ,Face à ma soeur jumelle,,Hanelle M. Culpepper ; ,3.2
1524,B.D. Wong ; Sean Connery ; Dustin Hoffman ; ,13 décembre 1989,Comédie ; ,Family business,,Sidney Lumet ; ,2.5
1525,Lauren Bacall ; James Garner ; Maureen Stapleton ; ,/,Drame ; Epouvante-horreur ; Thriller ; ,Fanatique,,Ed Bianchi ; ,2.9
1526,Peter Cook ; Dudley Moore ; Eleanor Bron ; ,25 juillet 2005,Comédie ; Fantastique ; Romance ; ,Fantasmes,,Stanley Donen ; ,3.4
1527,Romy Schneider ; Marcello Mastroianni ; Eva Maria Meineke ; ,20 octobre 2009,Drame ; ,Fantôme d'amour,,Dino Risi ; ,3.5
1528,Chris O'Dowd ; Marc Wootton ; Dean Lennox Kelly ; ,/,Comédie ; Science fiction ; ,FAQ About Time Travel,,Gareth Carrivick ; ,3.5
1529,Franca Mai ; Brigitte Lahaie ; Jean-Marie Lemaire ; ,18 juillet 1979,Epouvante-horreur ; Erotique ; ,Fascination,,Jean Rollin ; ,2.7
1530,Kate Hudson ; Joan Cusack ; John Corbett ; ,18 mai 2005,Comédie ; ,Fashion Maman,2.2,Garry Marshall ; ,2.6
1531,Whoopi Goldberg ; Sam Elliott ; Rubén Blades ; ,18 mars 2017,Policier ; ,Fatal Beauty,,Tom Holland (II) ; ,2.9
1532,Jean-Pierre Marielle ; Valeria Bruni Tedeschi ; Sabine Azéma ; ,14 novembre 2007,Comédie dramatique ; ,Faut que ça danse !,3.8,Noémie Lvovsky ; ,1.7
1533,Marthe Keller ; William Holden ; Hildegard Knef ; ,21 août 2013,Drame ; Romance ; ,Fedora,4.0,Billy Wilder ; ,3.9
1534,Hadas Yaron ; Martin Dubreuil ; Luzer Twersky ; ,4 février 2015,Drame ; Romance ; Famille ; ,Félix et Meira,3.6,Maxime Giroux ; ,3.3
1535,Tony Leung Ka Fai ; Simon Yam ; Kate Tsui ; ,2 janvier 2008,Policier ; ,Filatures,3.6,Yau Nai Hoi ; Nai-Hoi Yau ; ,2.7
1536,Sandrine Kiberlain ; Sylvie Testud ; François Berléand ; ,11 juin 2003,Comédie dramatique ; ,Filles Uniques,3.5,Pierre Jolivet ; ,3.2
1537,Ray Winstone ; Jude Law ; Sadie Frost ; ,25 juin 2001,Drame ; Thriller ; Comédie dramatique ; ,Final Cut,2.9,Dominic Anciano ; Ray Burdis ; ,2.9
1538,Ian Somerhalder ; Lexa Doig ; Aleks Paunovic ; ,/,Science fiction ; Thriller ; ,Fireball,,Kristoffer Tabori ; ,2.5
1539,David Lewis (IV) ; Robert Patrick ; Robert Forster ; ,5 avril 2006,Thriller ; Policier ; ,Firewall,1.8,Richard Loncraine ; ,2.0
1540,Drew Barrymore ; Sara Gilbert ; Tom Skerritt ; ,/,Thriller ; Drame ; ,Fleur de poison,,Katt Shea ; ,2.5
1541,Mathilde Seigner ; Philippe Torreton ; Yves Rénier ; ,/,Drame ; Policier ; ,Flic tout simplement,,Yves Rénier ; ,3.2
1542,,2 novembre 2016,Documentaire ; ,Food Choices,,,3.2
1543,Bruno Salomone ; François Morel ; Artus de Penguern ; ,16 juillet 2008,Comédie ; ,Fool Moon,2.5,Jérôme L'hotsky ; ,2.6
1544,Steven Seagal ; Ving Rhames ; Bren Foster ; ,11 avril 2014,Action ; ,Force of Execution,,Keoni Waxman ; ,2.4
1545,Karin Viard ; François Cluzet ; Judith Godrèche ; ,29 octobre 2003,Comédie ; ,France boutique,2.9,Tonie Marshall ; ,1.4
1546,Barbara ; Jacques Brel ; Danièle Evenou ; ,/,Comédie dramatique ; ,Franz,,Jacques Brel ; ,3.2
1547,Robert Englund ; Lisa Wilcox ; Rodney Eastman ; ,4 janvier 1989,Epouvante-horreur ; ,Freddy - Chapitre 4 : le cauchemar de Freddy,,Renny Harlin ; ,2.4
1548,Arinzé Kene ; Lucy Stanhope ; Suzann McLean ; ,15 novembre 2011,Romance ; Comédie ; ,Freestyle,,Kolton Lee ; ,2.6
1549,Céline Bonnier ; Claude Legault ; Didier Lucien ; ,/,Comédie dramatique ; Romance ; ,French Kiss,,Sylvain Archambault ; ,2.9
1550,Fernandel ; Michel Simon ; Arletty ; ,25 novembre 2009,Comédie ; ,Fric-frac,4.0,Claude Autant-Lara ; Maurice Lehmann ; ,3.9
1551,Riley Evans ; Isis Taylor ; Kayla Paige ; ,/,Erotique ; ,Friends: A XXX Parody,,Lee Roy Myers ; ,3.0
1552,Ed Harris ; Michael Peña ; Eva Longoria ; ,/,Drame ; Western ; ,Frontera,,Michael Berry ; ,3.4
1553,Marjut Maristo ; Amanda Pilke ; Joel Mäkinen ; ,28 décembre 2011,Drame ; ,Fruit défendu,2.8,Dome Karukoski ; ,3.0
1554,Landon Liboiron ; Lindsey Shaw ; Ivana Milicevic ; ,2 mai 2012,Epouvante-horreur ; ,Full Moon Renaissance,,Joe Nimziki ; ,2.5
1555,John Cusack ; David Ogden Stiers ; Kim Darby ; ,/,Comédie ; Romance ; ,Gagner ou mourir,,Savage Steve Holland ; ,2.7
1556,Richard Hatch ; Dirk Benedict ; Lorne Greene ; ,7 mars 2001,Science fiction ; Action ; Aventure ; ,"Galactica, la bataille de l'espace",,Richard A. Colla ; ,2.9
1557,Amira Casar ; Sylvie Testud ; Jean-Pierre Martins ; ,16 décembre 2009,Comédie dramatique ; ,Gamines,3.6,Eleonore Faucher ; ,2.9
1558,,13 avril 2016,Documentaire ; ,Gardiens de la Terre,2.5,Rolf Winters ; Renata Heinen ; ,4.0
1559,,23 juin 1974,Documentaire ; ,Général Idi Amin Dada : Autoportrait,,Barbet Schroeder ; ,3.6
1560,Winona Ryder ; Ethan Hawke ; Janeane Garofalo ; ,22 février 1995,Comédie ; Drame ; Romance ; ,Génération 90,,Ben Stiller ; ,3.0
1561,Christopher Showerman ; Julie Benz ; Angus T. Jones ; ,/,Comédie ; ,George de la jungle 2 (V),,David Grossman ; ,1.9
1562,Chuck Connors ; Pat Conway ; Armando Silvestre ; ,30 mai 1962,Western ; ,Geronimo,,Arnold Laven ; ,2.8
1563,Danny Trejo ; Charisma Carpenter ; MC Gainey ; ,/,Science fiction ; ,"Ghostquake, la secte oubliée",,Jeffery Scott Lando ; ,2.0
1564,Paul Dano ; Zooey Deschanel ; John Goodman ; ,6 janvier 2010,Comédie ; Romance ; Drame ; ,Gigantic,3.0,Matt Aselton ; ,2.5
1565,Elle Fanning ; Alice Englert ; Christina Hendricks ; ,29 mai 2013,Drame ; ,Ginger & Rosa,3.3,Sally Potter ; ,3.3
1566,Jack Reynor ; Toni Collette ; Will Poulter ; ,/,Drame ; ,Glassland,,Gerard Barrett ; ,3.2
1567,Mariah Carey ; Max Beesley ; Da Brat ; ,6 février 2002,Musical ; ,Glitter,2.0,Vondie Curtis-Hall ; ,2.1
1568,Gena Rowlands ; John Adames ; Buck Henry ; ,31 décembre 1980,Thriller ; Drame ; ,Gloria,4.5,John Cassavetes ; ,3.7
1569,Haruo Nakajima ; Takashi Shimura ; Kin Sugai ; ,10 mars 2015,Fantastique ; ,Godzilla,,Ishirô Honda ; ,3.8
1570,Ludovic Berthillot ; Artus de Penguern ; Pascale Arbillot ; ,24 octobre 2001,Comédie ; ,Grégoire Moulin contre l'humanité,2.8,Artus de Penguern ; ,3.0
1571,Mario Casas ; Antonio de la Torre ; José Manuel Poga ; ,16 avril 2013,Thriller ; ,Groupe d'élite,,Alberto Rodriguez (III) ; ,2.9
1572,Julie Sokolowski ; Karl Sarafidis ; Yassine Salim ; ,25 novembre 2009,Drame ; ,Hadewijch,3.5,Bruno Dumont ; ,2.8
1573,Kazuhiko Inoue ; Luci Christian ; James Faulkner ; ,17 février 2010,Animation ; Action ; Science fiction ; ,Halo Legends,,Shinji Aramaki ; Hideki Futamura ; Toshiyuki Kanno ; ,3.5
1574,Tota Komizu ; Hako Oshima ; Tetsuya Akikawa ; ,1 février 2012,Drame ; ,"Hanezu, l'esprit des montagnes",2.9,Naomi Kawase ; ,2.6
1575,Robert Curtis ; Abbie Salt ; Danny Shayler ; ,/,Science fiction ; Thriller ; Epouvante-horreur ; ,Hangar 10,,Daniel Simpson (II) ; ,2.6
1576,Holland Taylor ; Tovah Feldshuh ; José Zuniga ; ,12 septembre 2001,Romance ; Comédie ; ,Happy Accidents,3.1,Brad Anderson ; ,3.9
1577,Adrian Grenier ; Sarah Michelle Gellar ; Joey Lauren Adams ; ,1 août 2001,Thriller ; ,Harvard story,3.4,James Toback ; ,2.1
1578,James Stewart ; Josephine Hull ; Peggy Dow ; ,6 février 2001,Fantastique ; Comédie ; ,Harvey,,Henry Koster ; ,3.8
1579,Kevin Zegers ; Victor Garber ; Laura Vandervoort ; ,19 avril 2016,Thriller ; ,Haute tension,,Aaron Woodley ; ,3.0
1580,Nopachai Chaiyanam ; Chanokporn Sayoung ; Apisit Opasaimlikit ; ,31 octobre 2012,Thriller ; Action ; ,Headshot,3.2,Pen-ek Ratanaruang ; ,2.9
1581,Adolphe Menjou ; Ginger Rogers ; Jean-Pierre Aumont ; ,7 avril 2009,Comédie dramatique ; ,Heartbeat,,Sam Wood ; ,2.8
1582,Jan Dieter Schneider ; Antonia Bill ; Maximilian Scheidt ; ,23 octobre 2013,Drame ; Historique ; ,HEIMAT II – L’exode,4.2,Edgar Reitz ; ,4.2
1583,Ashley Judd ; Goran Visnjic ; Lauren Lee Smith ; ,1 mars 2011,Drame ; ,Helen,,Sandra Nettelbeck ; ,3.1
1584,Fanny Ardant ; Gérard Depardieu ; Jean Benguigui ; ,26 novembre 2008,Comédie ; ,Hello Goodbye,1.5,Graham Guit ; ,2.0
1585,Dustin Hoffman ; Joan Cusack ; Geena Davis ; ,3 février 1993,Comédie dramatique ; Comédie ; Drame ; ,Héros malgré lui,,Stephen Frears ; ,2.9
1586,Wallace Huo ; Hailu Qin ; Regina Wan ; ,24 août 2017,Thriller ; ,Hide and Seek,,Liu Jie ; ,3.1
1587,Christopher Lambert ; Adrian Paul ; Bruce Payne ; ,2 mai 2001,Fantastique ; ,Highlander: Endgame,2.1,Douglas Aarniokoski ; ,1.3
1588,Danielle Ciardi ; Neil Dickson ; Max Parrish ; ,15 mars 2007,Drame ; ,Histoire d'O : Plaisirs interdits,,Phil Leirness ; ,
1589,Phil Hollyday ; Yanick Shaft ; Jessyca Wilson ; ,/,Erotique ; ,Hollywoox,,Max Antoine ; ,3.1
1590,Sebastian Rice Edwards ; Geraldine Muir ; Sarah Miles ; ,5 octobre 2005,Guerre ; ,Hope and Glory (La Guerre a sept ans),,John Boorman ; ,3.6
1591,Ronald Colman ; John Howard (III) ; Edward Everett Horton ; ,24 janvier 2001,Aventure ; Fantastique ; ,Horizons perdus,,Frank Capra ; ,3.8
1592,Michael Madsen ; Allana Bale ; J.P. Davis ; ,3 décembre 2009,Epouvante-horreur ; ,House,,Robby Henson ; ,1.9
1593,Steve Austin ; Gil Bellows ; Gary Daniels ; ,1 mars 2011,Action ; ,Hunt to Kill,,Keoni Waxman ; ,2.5
1594,Richard Gere ; Diane Kruger ; Terrence Howard ; ,8 janvier 2009,Aventure ; Drame ; Comédie ; ,Hunting Party,,Richard Shepard ; ,3.2
1595,Deragh Campbell ; Hannah Gross ; Kim Taylor ; ,25 décembre 2013,Drame ; Musical ; ,I Used To Be Darker,3.4,Matthew Porterfield ; ,2.7
1596,Andreas Muñoz ; Javier Godino ; Julio Perillan ; ,13 novembre 2017,Biopic ; Historique ; ,Ignace de Loyola,,Paolo Dy ; Cathy Azanza ; ,3.1
1597,Guy Bedos ; Marie Laforêt ; Isabelle Mergault ; ,2 décembre 1987,Comédie ; ,Il est génial Papy !,,Michel Drach ; ,2.5
1598,Michel Constantin ; Michael Lonsdale ; Daniel Ivernel ; ,17 octobre 2008,Comédie ; ,Il était une fois un flic,,Georges Lautner ; ,3.0
1599,Elio Germano ; Michele Riondino ; Massimo Popolizio ; ,8 avril 2015,Biopic ; Historique ; ,Il Giovane Favoloso,3.7,Mario Martone ; ,3.6
1600,Dyanne Thorne ; Michel-René Labelle ; Gilbert Beaumont ; ,/,Epouvante-horreur ; ,"Ilsa, la Tigresse du Goulag",,Jean Lafleur ; ,2.5
1601,Sacha Pitoëff ; Daria Nicolodi ; Leigh McCloskey ; ,3 novembre 2010,Epouvante-horreur ; ,Inferno,,Dario Argento ; ,3.5
1602,Benoît Magimel ; Lika Minamoto ; Shun Sugata ; ,3 septembre 2008,Thriller ; ,"Inju, la bête dans l'ombre",2.9,Barbet Schroeder ; ,1.7
1603,Linda Lovelace ; Harry Reems ; Gerard Damiano ; ,27 juillet 2005,Documentaire ; ,Inside Deep Throat,4.0,Fenton Bailey ; Randy Barbato ; ,3.3
1604,,28 mai 2003,Animation ; Musical ; ,Interstella 5555,3.5,Leiji Matsumoto ; ,3.9
1605,Elia Suleiman ; Manal Khader ; Nayef Fahoum Daher ; ,2 octobre 2002,Drame ; Romance ; Guerre ; ,Intervention divine,4.6,Elia Suleiman ; ,3.0
1606,Mehran Tamadon ; ,3 décembre 2014,Documentaire ; ,Iranien,3.2,Mehran Tamadon ; ,3.7
1607,Maggie Cheung ; Jean-Pierre Léaud ; Nathalie Richard ; ,13 novembre 1996,Drame ; Comédie ; ,Irma Vep,,Olivier Assayas ; ,3.0
1608,Élodie Bouchez ; Jean-Marc Barr ; Patrick Catalifo ; ,6 janvier 1999,Drame ; ,J'aimerais pas crever un dimanche,2.7,Didier Le Pêcheur ; ,2.5
1609,Ewan McGregor ; Richard Griffiths ; Rosamund Pike ; ,6 mars 2012,Animation ; Comédie ; Guerre ; ,Jackboots On Whitehall,,Edward McHenry ; Rory McHenry ; ,3.0
1610,Jane Goodall ; Hugo Van Lawick ; ,/,Documentaire ; Biopic ; ,Jane,,Brett Morgen ; ,3.3
1611,Vincent Lacoste ; Elsa Zylberstein ; Aure Atika ; ,8 février 2012,Comédie ; ,JC Comme Jésus Christ,2.3,Jonathan Zaccaï ; ,1.7
1612,Edouard Baer ; Géraldine Pailhas ; Marina De Van ; ,29 novembre 2006,Comédie dramatique ; ,Je pense à vous,3.0,Pascal Bonitzer ; ,1.5
1613,Jean Yanne ; Guillaume Canet ; Laurence Côte ; ,14 avril 1999,Comédie dramatique ; ,Je règle mon pas sur le pas de mon père,3.3,Rémy Waterhouse ; ,3.0
1614,Kim Basinger ; Vincent Perez ; Liam Aiken ; ,24 mai 2000,Drame ; Romance ; ,Je rêvais de l'Afrique,3.0,Hugh Hudson ; ,3.0
1615,Pierre Richard ; Bernard Blier ; Georges Beller ; ,1 janvier 2007,Comédie ; ,Je sais rien mais je dirai tout,,Pierre Richard ; ,3.0
1616,Sarah Grappin ; Clovis Cornillac ; Manuel Blanc ; ,21 janvier 2004,Drame ; ,"Je t'aime, je t'adore",2.8,Bruno Bontzolakis ; ,3.1
1617,Carole Bouquet ; Pierre Arditi ; Anne Marivin ; ,10 juin 2009,Comédie ; Romance ; ,Je vais te manquer,2.3,Amanda Sthers ; ,2.4
1618,Françoise Rosay ; Albert Préjean ; Lisette Lanvin ; ,7 décembre 2011,Drame ; ,Jenny,,Marcel Carné ; ,3.0
1619,Daryl Hannah ; Jennifer Tilly ; Bruce Greenwood ; ,23 janvier 2001,Thriller ; ,Jeu mortel,,Sidney J. Furie ; ,2.6
1620,Kévin Azaïs ; Jean-François Stévenin ; Samir Guesmi ; ,7 septembre 2016,Drame ; ,Jeunesse,3.1,Julien Samani ; ,2.8
1621,Cedric The Entertainer ; Steve Harvey ; Vanessa Williams (V) ; ,18 mars 2017,Comédie ; ,Johnson Family Vacation,,Christopher Erskin ; ,3.1
1622,Frances Fisher ; Rupert Friend ; Dermot Mulroney ; ,/,Drame ; ,Jolene,,Dan Ireland ; ,3.3
1623,Ian Curtis ; Anton Corbijn ; Martin Hannett ; ,28 janvier 2009,Documentaire ; Musical ; ,Joy Division,3.9,Grant Gee ; ,3.6
1624,Christopher Eccleston ; Kate Winslet ; Rachel Griffiths ; ,27 novembre 1996,Drame ; ,Jude,,Michael Winterbottom ; ,3.7
1625,Melinda Page Hamilton ; Bryce Johnson ; Geoffrey Pierson ; ,21 février 2007,Comédie ; ,Juste une fois !,2.6,Bobcat Goldthwait ; ,1.8
1626,,27 septembre 2017,Documentaire ; ,Kalachakra,,Natalie Fuchs ; ,3.4
1627,Sylvie Testud ; Amar ben Abdallah ; Clovis Cornillac ; ,3 mars 1999,Comédie dramatique ; ,Karnaval,3.8,Thomas Vincent ; ,3.1
1628,Harry Enfield ; Kathy Burke ; Rhys Ifans ; ,15 août 2001,Comédie ; ,Kevin & Perry,2.3,Ed Bye ; ,2.8
1629,Donnie Yen ; Sammo Kam-Bo Hung ; Jacky Wu ; ,4 octobre 2006,Arts Martiaux ; Drame ; Action ; ,Kill Zone,,Wilson Yip ; ,3.5
1630,Tony Jaa ; Jacky Wu ; Simon Yam ; ,/,Action ; Policier ; ,Kill Zone 2,,Pou-Soi Cheang ; ,3.3
1631,Tadao Takashima ; Kenji Sahara ; Yu Fujiki ; ,/,Action ; Aventure ; Science fiction ; ,King Kong contre Godzilla,,Ishirô Honda ; ,2.2
