,actors,date,movie,press_rating,producer,spectators_rating
546,Jean Seberg ; David Niven ; Deborah Kerr ; ,7 mars 1958,Bonjour Tristesse,4.0,Otto Preminger ; ,3.4
547,Roger Moore ; Telly Savalas ; David Niven ; ,15 juillet 2002,Bons baisers d'Athènes,,George Pan Cosmatos ; ,2.6
548,Meryl Streep ; Shirley MacLaine ; Dennis Quaid ; ,1 mai 2001,Bons baisers d'Hollywood,,Mike Nichols ; ,2.8
549,William Zappa ; Vaughan Sheffield ; Christian Patterson ; ,17 janvier 2001,Bootmen,2.5,Dein Perry ; ,3.6
550,Dan Chupong ; Noppul Gomarachun ; Santisuk Promsiri ; ,10 août 2005,Born to Fight,2.7,Panna Rittikrai ; ,1.8
551,Brett Davern ; Beau Mirchoff ; Bill Sage ; ,29 mai 2014,Born To Race: Fast Track,,Alex Ranarivelo ; ,3.0
552,Julian Sands ; Sherilyn Fenn ; Bill Paxton ; ,11 août 1993,Boxing Helena,,Jennifer Lynch ; ,2.8
553,Kurt Russell ; J.T. Walsh ; Rex Linn ; ,8 octobre 1997,Breakdown,,Jonathan Mostow ; ,3.1
554,Alain Chabat ; ,/,Bricol'Girls (V),,Alain Chabat ; ,2.6
555,Elsa Kikoïne ; Cylia Malki ; Alice Taglioni ; ,8 janvier 2003,Brocéliande,2.7,Doug Headline ; ,1.1
556,Burt Lancaster ; Jean Peters ; John McIntire ; ,5 août 2003,Bronco Apache,4.0,Robert Aldrich ; ,3.2
557,Mel Gorham ; Victor Argo ; Roseanne ; ,3 janvier 1996,Brooklyn Boogie,,Wayne Wang ; Paul Auster ; ,3.3
558,Connie Nielsen ; Ulrich Thomsen ; Nikolaj Lie Kaas ; ,8 février 2006,Brothers,3.4,Susanne Bier ; ,3.9
559,Maya Sansa ; Luigi Lo Cascio ; Pier Giorgio Bellocchio ; ,4 février 2004,"Buongiorno, notte",4.4,Marco Bellocchio ; ,3.7
560,Marc-André Grondin ; Arthur Dupont ; Jules Pelissier ; ,17 mars 2010,Bus Palladium,3.0,Christopher Thompson ; ,2.8
561,Joel David Moore ; Tamara Feldman ; Deon Richmond ; ,2 octobre 2008,Butcher - La Légende de Victor Crowley,,Adam Green (VI) ; ,2.1
562,Renée Zellweger ; Ewan McGregor ; Sarah Paulson ; ,10 septembre 2003,Bye Bye Love,3.4,Peyton Reed ; ,2.8
563,Michel Serrault ; Bernard Blier ; Jean Lefebvre ; ,22 janvier 1975,C'est pas parce qu'on n'a rien a dire qu'il faut fermer sa gueule,,Jacques Besnard ; ,3.6
564,Rider Strong ; Noah Segan ; Alexi Wasser ; ,19 octobre 2010,Cabin Fever 2,,Ti West ; ,1.8
565,Brittany Snow ; Sarah Hyland ; Sofia Vassilieva ; ,18 mars 2017,Call Me Crazy: A Five Film,,Laura Dern ; Bryce Dallas Howard ; Bonnie Hunt ; ,3.1
566,Jean-Pierre Cassel ; Dahlia Lavi ; Pierre Brasseur ; ,19 décembre 1960,Candide ou l'optimisme au XXe siècle,,Norbert Carbonnaux ; ,3.4
567,Lorraine De Selle ; Giovanni Lombardo Radice ; Zora Kerova ; ,16 juin 1982,Cannibal Ferox,,Umberto Lenzi ; ,1.9
568,Denis Lavant ; Jacques Bonnaffé ; Bernard Blancan ; ,13 février 2008,Capitaine Achab,3.7,Philippe Ramos ; ,2.7
569,Viggo Mortensen ; Unax Ugalde ; Elena Anaya ; ,25 juin 2008,Capitaine Alatriste,2.7,Agustín Díaz Yanes ; ,2.5
570,Michael Moore ; Wallace Shawn ; ,25 novembre 2009,Capitalism: A Love Story,3.0,Michael Moore ; ,3.5
571,Richard Pryor ; Antonio Fargas ; George Carlin ; ,24 août 2016,Car Wash,,Michael Schultz ; ,3.1
572,Ricardo Darín ; Martina Gusman ; Carlos Weber ; ,2 février 2011,Carancho,3.5,Pablo Trapero ; ,3.1
573,Maurice Barthélémy ; Isabelle Nanty ; Dieudonné ; ,30 juin 2004,Casablanca Driver,3.1,Maurice Barthélémy ; ,2.5
574,Cathy Moriarty ; Shelley Duvall ; Teri Garr ; ,14 août 2002,Casper et Wendy,,Sean McNamara ; ,2.4
575,Biel Duran ; Nilo Zimmerman ; Adriana Ugarte ; ,16 mai 2012,Castillos de cartón,,Salvador Garcia Ruiz ; ,3.0
576,Tanya Lopert ; Aymeric Demarigny ; Christiane Rorato ; ,16 janvier 2002,Cet amour-là,3.3,Josée Dayan ; ,3.1
577,Gaëlle Bridoux ; Caroline Brimeux ; Nicolas Dourdin ; ,22 octobre 2014,Chante ton Bac d'abord,3.8,David André ; ,3.8
578,Jane Seymour ; Sara Paxton ; Chelsea Kane ; ,/,"Chante, danse, aime",,Sanaa Hamri ; ,3.4
579,Charles Chaplin ; ,21 novembre 2007,Chaplin : du rire aux larmes,,,3.5
580,Freddie Jones ; Martin Sheen ; Leon Rippy ; ,14 mars 2017,Charlie,,Mark L. Lester ; ,2.8
581,Lea van Acken ; Franziska Weisz ; Klaus Michael Kamp ; ,29 octobre 2014,Chemin de croix,2.3,Dietrich Brüggemann ; ,3.8
582,Pierre Bellemare ; Frank Alamo ; Charles Aznavour ; ,26 février 1964,Cherchez l'idole,,Michel Boisrond ; ,3.2
583,Noémie Lvovsky ; Marie Kremer ; Stéphane De Groodt ; ,17 juillet 2013,Chez nous c'est trois !,2.8,Claude Duty ; ,2.4
584,Toshirô Mifune ; Takashi Shimura ; Keiko Awaji ; ,12 janvier 2005,Chien enragé,4.8,Akira Kurosawa ; ,4.1
585,Dick Van Dyke ; Gert Fröbe ; Benny Hill ; ,30 novembre 1999,Chitty Chitty Bang Bang,,Ken Hughes ; ,3.3
586,Marion Cotillard ; Jean-Claude Adelin ; Jean-Marie Gelon ; ,11 juin 1996,Chloé,,Dennis Berry ; ,3.0
587,Justin Whalin ; Perrey Reeves ; Jeremy Sylvers ; ,1 août 2010,Chucky 3,,Jack Bender ; ,2.0
588,Jake Gyllenhaal ; Chris Cooper ; Laura Dern ; ,26 janvier 2000,Ciel d'octobre,3.1,Joe Johnston ; ,3.8
589,Dean Martin ; Robert Mitchum ; Inger Stevens ; ,21 novembre 1968,Cinq cartes à abattre,,Henry Hathaway ; ,3.5
590,Jack Nicholson ; Karen Black ; Billy Green Bush ; ,3 décembre 1999,Cinq pièces faciles,4.5,Bob Rafelson ; ,3.8
591,Stephen Chow ; Jiao Xu ; Lei Huang ; ,10 septembre 2008,CJ7,,Stephen Chow ; ,3.3
592,Romy Schneider ; Yves Montand ; Romolo Valli ; ,29 août 1979,Clair de femme,,Costa-Gavras ; ,3.2
593,Timothy Dalton ; Art Malik ; Rupert Graves ; ,/,Cléopâtre,,Franc Roddam ; ,3.2
594,Harvey Keitel ; John Turturro ; Delroy Lindo ; ,22 novembre 1995,Clockers,,Spike Lee ; ,3.6
595,Vilmos Zsigmond ; John Travolta ; Isabelle Huppert ; ,16 novembre 2016,Close Encounters with Vilmos Zsigmond,3.5,Pierre Filmon ; ,3.4
596,Klaus Kinski ; José Lewgoy ; King Ampaw ; ,13 janvier 1988,Cobra Verde,,Werner Herzog ; ,3.5
597,Elise Caron ; Philippe Lebas ; François Cluzet ; ,6 février 1980,Cocktail Molotov,,Diane Kurys ; ,2.8
598,Pam Grier ; Booker Bradshaw ; William Elliott ; ,14 décembre 1973,Coffy,,Jack Hill (II) ; ,3.5
599,Fridtjov Såheim ; Per Schaaning ; Ingrid Bolsø Berdal ; ,5 février 2010,Cold Prey 2,,Mats Stenberg ; ,3.1
600,Christiane Paul ; Hannes Jaenicke ; Emilia Schüle ; ,6 août 2014,Collider,,Hansjörg Thurn ; ,2.2
601,Brendan Cowell ; Harrison Gilbertson ; Steve Le Marquand ; ,3 mai 2011,Commandos de l'ombre,,Jeremy Sims ; ,3.2
602,Salomé Stévenin ; Nicolas Giraud ; Jean-François Stévenin ; ,3 décembre 2008,Comme une étoile dans la nuit,4.0,René Féret ; ,3.5
603,Audrey Hepburn ; Peter O'Toole ; Eli Wallach ; ,2 septembre 1966,Comment voler un million de dollars,,William Wyler ; ,4.1
604,Karen Black ; Bruce Dern ; Barbara Harris ; ,6 mars 2001,Complot de famille,5.0,Alfred Hitchcock ; ,3.4
605,,1 avril 2015,"Compostelle, le chemin de la vie",,Freddy Mouchard ; ,2.9
606,Markus Lucas ; Keri Russell ; Thomas Kretschmann ; ,4 août 2010,Confession d'un cannibale,1.0,Martin Weisz ; ,2.0
607,Robert de Hoog ; Doutzen Kroes ; Derek de Lint ; ,12 mars 2014,Conquest,,Reinout Oerlemans ; ,3.0
608,Charlotte Véry ; Herve Furic ; Michel Voletti ; ,29 janvier 1992,Conte d'hiver,,Eric Rohmer ; ,3.5
609,Aaron Eckhart ; Helena Bonham Carter ; Brianna Brown ; ,7 juin 2006,Conversation(s) avec une femme,3.6,Hans Canosa ; ,3.1
610,Richard Berry ; Patrick Bouchitey ; Marie Trintignant ; ,25 septembre 2002,"Corto Maltese, la cour secrète des arcanes",3.8,Pascal Morelli ; ,3.0
611,Jackie Berroyer ; Bernard Blancan ; Emilia Derou-Bernal ; ,29 juin 2016,Cosmodrama,2.6,Philippe Fernandez ; ,3.0
612,Elisabeth Röhm ; Laura Breckenridge ; Brendan Fehr ; ,3 novembre 2011,Coup de foudre pour Noël,,John Stimpson ; ,3.8
613,Julia Roberts ; Catherine Zeta-Jones ; John Cusack ; ,31 octobre 2001,Couple de stars,3.0,Joe Roth ; ,2.1
614,Guillaume De Tonquédec ; Elisabeth Bourgine ; Michel Aumont ; ,12 novembre 1986,Cours privé,,Pierre Granier-Deferre ; ,2.6
615,Clément Sibony ; Emmanuelle Devos ; Rona Hartner ; ,/,Cours toujours,2.9,Dante Desarthe ; ,
616,Josh Hartnett ; Radha Mitchell ; Gary Cole ; ,26 août 2008,Crazy in Love,,Petter Naess ; ,3.6
617,Florence Pernel ; Vincent Winterhalter ; Isabel Otéro ; ,/,Crime dans les Alpilles,,Eric Duret ; ,2.9
618,Julian Morris ; Lindy Booth ; Jared Padalecki ; ,/,Cry Wolf,,Jeff Wadlow ; ,2.9
619,Jeremy Northam ; Lucy Liu ; Nigel Bennett ; ,26 mars 2003,Cypher,3.3,Vincenzo Natali ; ,3.1
620,Juliane Köhler ; Liv Ullmann ; Sven Nordin ; ,7 mai 2014,D'une vie à l'autre,3.1,Georg Maas ; Judith Kaufmann ; ,3.8
621,Thierry Godard ; Valérie Decobert-Koretzky ; Micky Sebastian ; ,/,Dame de coeur,,Charlotte Brandström ; ,3.2
622,Sophia Aguiar ; Bruna Marquezine ; Jordan Rodrigues ; ,28 décembre 2015,Dance Crew,,John Swetnam ; ,
623,Roy Thinnes ; Ian Hendry ; Patrick Wymark ; ,18 septembre 2007,Danger : planète inconnue,,Robert Parrish ; ,2.8
624,Buzz Aldrin ; Alan Bean ; Jim Lovell ; ,21 juillet 2009,Dans l'ombre de la lune,,David Sington ; ,3.9
625,Erwin Grunspan ; Maxime Donnay ; Mikaël Sladden ; ,4 octobre 2017,Dans la forêt enchantée de Oukybouky,2.8,Rasmus A. Sivertsen ; ,3.2
626,Marianne Feghali ; Rawia Elchab ; Laudi Arbid ; ,29 décembre 2004,Dans les champs de bataille,3.8,Danielle Arbid ; ,3.0
627,Skye Bennett ; Noah Huntley ; Ronald Pickup ; ,6 octobre 2009,Dark Floors,,Pete Riski ; ,1.9
628,Leonor Watling ; Miguel Ángel Silvestre ; Helio Pedregal ; ,4 mars 2014,Dark Impulse,,Mariano Barroso ; ,2.8
629,Sunny Deol ; Juhi Chawla ; Shah Rukh Khan ; ,5 juillet 2011,Darr,,Yash Chopra ; ,3.2
630,Dash Mihok ; Bumper Robinson ; Brendan Fletcher ; ,27 janvier 2010,Death Valley,,David Kebo ; Rudi Liden ; ,2.3
631,Raphaël Personnaz ; Stéphanie Pasterkamp ; Guillaume Gabriel ; ,/,Demain nous appartient,,Patrick Poubel ; ,3.0
632,Marilyn Chambers ; George S. McDonald ; Artie Mitchell ; ,/,Derrière la porte verte,,Artie Mitchell ; Jim Mitchell ; ,3.0
633,Nassim Amaouche ; André Dussollier ; Laetitia Casta ; ,22 juillet 2015,Des Apaches,3.1,Nassim Amaouche ; ,2.3
634,Totò ; Ninetto Davoli ; Femi Benussi ; ,22 juillet 2003,Des oiseaux petits et grands,,Pier Paolo Pasolini ; ,3.8
635,Sacha Guitry ; Jacqueline Delubac ; Jacques Baumer ; ,3 décembre 1937,Desiré,,Sacha Guitry ; ,3.5
636,Ron Perlman ; Henry Thomas ; Annabeth Gish ; ,21 novembre 2007,Désolation,,Mick Garris ; ,1.8
637,Michelle Argyris ; Shantelle Canzanese ; Vanessa Broze ; ,1 novembre 2012,Devil Seed,,Greg A. Sager ; ,2.3
638,Hrithik Roshan ; Aishwarya Rai ; Abhishek Bachchan ; ,17 novembre 2006,Dhoom 2,,Sanjay Gadhvi ; ,3.6
639,Naomi Watts ; Naveen Andrews ; Douglas Hodge ; ,2 octobre 2013,Diana,2.4,Oliver Hirschbiegel ; ,2.6
640,Kirsten Dunst ; Michelle Williams ; Dan Hedaya ; ,17 novembre 1999,"Dick, les coulisses de la présidence",,Andrew Fleming ; ,2.5
641,Patrick Catalifo ; Donald Pleasence ; Ludmila Mikaël ; ,6 mai 2004,Diên Biên Phu,,Pierre Schoendoerffer ; ,3.7
642,Meron Getnet ; Tizita Hagere ; Haregewine Assefa ; ,8 juillet 2015,Difret,3.5,Zeresenay Mehari ; ,4.0
643,Maria Bonnevie ; Gérard Depardieu ; Christopher Eccleston ; ,9 avril 2003,Dina,2.8,Ole Bornedal ; ,3.3
644,Lee Hyung Suk ; Goo Ja-Hyeong ; Sin Yong-woo ; ,4 décembre 2013,Dino King,,Sang-ho Han ; ,2.9
645,Jenny McCarthy ; Carmen Electra ; Eddie Kaye Thomas ; ,1 février 2008,Dirty Love,,John Mallory Asher ; ,1.2
646,Antonio Banderas ; Emma Thompson ; Claire Bloom ; ,23 mars 2005,Disparitions,2.5,Christopher Hampton ; ,3.0
647,Féodor Atkine ; Pedro Hestnes ; Stéphane Ferrara ; ,25 février 1998,Docteur Chance,,Francois-Jacques Ossang ; ,3.0
648,Michel Serrault ; Bérangère Bonvoisin ; Aurore Prieto ; ,19 septembre 1990,Docteur Petiot,,Christian de Chalonge ; ,3.6
649,Danny Dyer ; Stephen Graham ; Noel Clarke ; ,20 juillet 2010,Doghouse,,Jake West ; ,2.8
650,Hidetoshi Nishijima ; Miho Kanno ; Tatsuya Mihashi ; ,30 avril 2003,Dolls,3.7,Takeshi Kitano ; ,3.5
651,Stellan Skarsgård ; Gabriel Mann ; Billy Crawford ; ,/,Dominion: Prequel to the Exorcist,,Paul Schrader ; ,2.4
652,Marlon Brando ; Johnny Depp ; Faye Dunaway ; ,14 juin 1995,Don Juan DeMarco,,Jeremy Leven ; ,3.0
653,Malcolm McDowell ; Ethan Erickson ; Christoph Waltz ; ,28 octobre 2003,Dorian : Pacte avec le diable,,Allan A. Goldstein ; ,2.4
654,Koen De Bouw ; Werner de Smedt ; Blerim Destani ; ,2 août 2011,Dossier K.,,Jan Verheyen ; ,3.3
655,Alain Delon ; Nathalie Delon ; Paul Meurisse ; ,/,Doucement les basses,,Jacques Deray ; ,2.6
656,,16 octobre 1996,Dragon Ball Z 2,,Shigeyasu Yamauchi ; Yoshihiro Ueda ; ,2.7
657,Adrian Alvarado ; Robert Beltran ; Maxwell Caulfield ; ,3 juillet 2012,Dragon Fury,,Jim Wynorski ; ,3.0
658,Véronique Catanzaro ; Patrick Guillemin ; Henri-Jacques Huet ; ,7 janvier 2009,Dressage,,Pierre B. Reinhard ; ,3.0
659,Hannah Hoekstra ; Willem Voogd ; Whitney Franker ; ,/,Drôle de prof 3 sur les planches,,Barbara Bredero ; ,3.2
660,Steve Martin ; Jack Black ; Owen Wilson ; ,19 septembre 2012,Drôles d'oiseaux,1.5,David Frankel ; ,2.6
661,Thallia ; Antoni Saint-Aubin ; Philippe Lejeune ; ,/,Drôles de jeux,,Benjamin Beaulieu ; ,3.0
662,Paul Newman ; Joanne Woodward ; Myrna Loy ; ,11 mai 2004,Du haut de la terrasse,,Mark Robson ; ,3.1
663,Jean Servais ; Carl Möhner ; Robert Manuel ; ,13 avril 1955,Du rififi chez les hommes,,Jules Dassin ; ,4.1
664,Irène Galter ; Gabriele Ferzetti ; Pina Bottin ; ,12 octobre 2016,Du soleil dans les yeux,,Antonio Pietrangeli ; ,3.2
665,John Mills ; Robert Urquhart ; Ray Jackson ; ,/,Dunkerque,,Leslie Norman ; ,2.9
666,,17 décembre 2014,Eau argentée,4.3,Ossama Mohammed ; Wiam Simav Bedirxan ; ,4.0
667,Jamie Chung ; Matt O'Leary ; Beau Bridges ; ,13 novembre 2013,Eden,2.2,Megan Griffiths ; ,3.0
668,Mamad Haïder Benchaouch ; Rachid Berkani ; Ahmed Bernaoui ; ,11 janvier 2012,El Gusto,3.3,Safinez Bousbia ; ,3.9
669,Carlos Gallardo ; Consuelo Gomez ; Jaime de Hoyos ; ,29 septembre 1993,El Mariachi,,Robert Rodriguez ; ,2.6
670,Bouli Lanners ; Fabrice Adde ; Philippe Nahon ; ,18 juin 2008,Eldorado,4.0,Bouli Lanners ; ,3.2
671,Khaled Abdulahi ; Arnaud Bacharach ; Mamadou Bathily ; ,24 août 2016,Elektro Mathematrix,3.1,Blanca Li ; ,3.0
672,Cary Grant ; Deborah Kerr ; Richard Denning ; ,2 octobre 1957,Elle et lui,5.0,Leo McCarey ; ,3.8
673,Erika Sainte ; Marijke Pinoy ; Jean-François Wolff ; ,17 octobre 2012,"Elle ne pleure pas, elle chante",3.0,Philippe de Pierpont ; ,3.1
674,Meiko Kaji ; Fumio Watanabe ; Kayoko Shiraishi ; ,28 avril 2003,Elle s'appelait Scorpion,,Shunya Ito ; ,3.6
675,Chace Crawford ; Eliza Dushku ; Robert Patrick ; ,/,Eloise,,Rob Legato ; ,3.1
676,Gérard Darmon ; Zinedine Soualem ; Lucien Jean-Baptiste ; ,13 juillet 2005,Emmenez-moi,2.8,Edmond Bensimon ; ,3.1
677,Gérard Lanvin ; Virginie Ledoyen ; Carole Bouquet ; ,25 novembre 1998,En plein coeur,,Pierre Jolivet ; ,3.0
678,Mercedes Mason ; Josh Cooke ; Mattie Liptak ; ,17 août 2011,En Quarantaine 2,,John Pogue ; ,2.3
679,Tom Sizemore ; Lex Shrapnel ; Anthony Oseyemi ; ,1 octobre 2014,En territoire ennemi 4 : Opération Congo,,Roel Reiné ; ,2.7
680,Cuba Gooding Jr. ; James Woods ; Angie Harmon ; ,1 juillet 2008,End Game - Complot à la Maison Blanche,,Andy Cheng ; ,1.9
681,Yves Montand ; Renato Salvatori ; Jacques Weber ; ,20 février 1973,Etat de siège,,Costa-Gavras ; ,3.7
682,Anthony Wong Chau-Sang ; Francis Ng ; Nick Cheung ; ,11 juillet 2007,Exilé,4.3,Johnnie To ; ,3.6
683,Mark Gibson ; Bill Moseley ; Dee Wallace ; ,12 décembre 2012,Exit Humanity,,John Geddes ; ,2.4
684,Astrid Bergès-Frisbey ; Swann Arlaud ; Jacques Albaret ; ,15 mars 2011,Extase,,Cheyenne Carron ; ,3.1
685,Sarah Mac ; Ben Loyd-Holmes ; Neil Newbon ; ,4 juin 2015,Extinction,,Adam Spinks ; ,1.8
686,Jason Bateman ; Ben Affleck ; Clifton Collins Jr. ; ,18 octobre 2011,Extract,,Mike Judge ; ,2.5
687,Charisma Carpenter ; Kyle Richards ; Christa B. Allen ; ,/,Face à ma soeur jumelle,,Hanelle M. Culpepper ; ,3.2
688,Guy Pearce ; Sienna Miller ; Hayden Christensen ; ,3 février 2009,Factory Girl - Portrait d'une muse,,George Hickenlooper ; ,3.5
689,Michel Simon ; Sacha Guitry ; Jacqueline Delubac ; ,5 décembre 2007,Faisons un reve,,Sacha Guitry ; ,3.8
690,Sandy Ratcliff ; Grace Cave ; Bill Dean ; ,1 janvier 2013,Family Life,,Ken Loach ; ,4.1
691,Guy Royer ; Brigitte Lahaie ; Danielle Troger ; ,/,Fantaisies pour couple,,Jean Desvilles ; ,3.0
692,Frank Silvera ; Paul Mazursky ; Kenneth Harp ; ,14 novembre 2012,Fear and Desire,4.0,Stanley Kubrick ; ,2.7
693,Freddie Prinze Jr. ; Rob Schneider ; Evan Rachel Wood ; ,5 décembre 2007,Festin de requin,,Howard E. Baker ; John Foxx ; ,1.9
694,Tony Leung Ka Fai ; Simon Yam ; Kate Tsui ; ,2 janvier 2008,Filatures,3.6,Yau Nai Hoi ; Nai-Hoi Yau ; ,2.7
695,Amira Casar ; Marina Foïs ; Olivia Bonamy ; ,11 septembre 2002,"Filles perdues, cheveux gras",2.8,Claude Duty ; ,2.0
696,Klaus Kinski ; Claudia Cardinale ; José Lewgoy ; ,16 juin 1982,Fitzcarraldo,,Werner Herzog ; ,4.0
697,,24 septembre 2014,Flore,3.3,Jean-Albert Lièvre ; ,3.7
698,Matthew Modine ; Nancy Travis ; Eric Stoltz ; ,19 juillet 2006,Fluke,,Carlo Carlei ; ,3.7
699,,2 novembre 2016,Food Choices,,,3.2
700,,2 novembre 2016,Food Coop,3.3,Tom Boothe ; ,4.0
701,Nicholas Turturro ; Ming-Na Wen ; Dylan Vox ; ,6 novembre 2013,Force 12 : le dernier cyclone,,Liz Adams ; ,2.4
702,Pam Grier ; Antonio Fargas ; Peter Brown ; ,1 juin 2004,Foxy Brown,,Jack Hill (II) ; ,3.2
703,Jean-Pierre Darroussin ; François Berléand ; Jacques Gamblin ; ,20 juin 2007,Fragile(s),2.5,Martin Valente ; ,2.6
704,Michel Bouquet ; Allyn Ann McLerie ; Roland Dubillard ; ,5 juin 1974,France société anonyme,,Alain Corneau ; ,2.4
705,Ed Westwick ; Vanessa Hudgens ; Mackenzie Davis ; ,8 février 2016,Freaks Of Nature,,Robbie Pickering ; ,2.7
706,Ben Meechan ; Woody Harrelson ; Simon Pegg ; ,19 janvier 2010,Free Jimmy,,Christopher Nielsen ; ,2.9
707,Sean Faris ; Danny Dyer ; Tamer Hassan ; ,5 juin 2012,Freerunner,,Lawrence Silverstein ; ,2.0
708,Fernandel ; Michel Simon ; Arletty ; ,25 novembre 2009,Fric-frac,4.0,Claude Autant-Lara ; Maurice Lehmann ; ,3.9
709,Marjut Maristo ; Amanda Pilke ; Joel Mäkinen ; ,28 décembre 2011,Fruit défendu,2.8,Dome Karukoski ; ,3.0
710,Barbra Streisand ; Omar Sharif ; Walter Pidgeon ; ,10 octobre 2001,Funny Girl,,William Wyler ; ,3.7
711,Wesley Snipes ; Gary Daniels ; Zoë Bell ; ,22 février 2011,Game of Death,,Giorgio Serafini ; ,2.0
712,Tommy Lee Jones ; Shannon Woodward ; Vanessa Ferlito ; ,3 août 2005,Garde rapprochée,2.0,Stephen Herek ; ,2.3
713,Julie Christie ; Fritz Weaver ; Gerrit Graham ; ,19 mai 2009,Generation Proteus,,Donald Cammell ; ,3.4
714,Cierra Ramirez ; Eva Mendes ; Matthew Modine ; ,18 février 2013,Girls attitude : mode d'emploi,,Patricia Riggen ; ,2.8
715,Gillian Murphy ; Qi Huan ; ,12 décembre 2014,Giselle,3.0,Toa Fraser ; ,3.5
716,Anicee Alvina ; Olga Georges-Picot ; Jean-Louis Trintignant ; ,7 mars 1974,Glissements progressifs du plaisir,,Alain Robbe-Grillet ; ,2.8
717,Willem Dafoe ; Bob Hoskins ; Matthew Modine ; ,8 février 2012,Go Go Tales,3.1,Abel Ferrara ; ,2.7
718,Emily Browning ; Olly Alexander ; Hannah Murray ; ,3 décembre 2014,God Help The Girl,3.1,Stuart Murdoch ; ,3.3
719,Titoff ; Stomy Bugsy ; Noémie Lenoir ; ,13 juin 2007,Gomez VS Tavarès,1.4,Gilles Paquet-Brenner ; Cyril Sebas ; ,1.1
720,Hideki Sone ; Sho Aikawa ; K. Yoshino ; ,14 juillet 2004,Gozu,3.5,Takashi Miike ; ,3.3
721,James Garner ; Eva Marie Saint ; Yves Montand ; ,19 juillet 2006,Grand Prix,,John Frankenheimer ; ,3.3
722,Heather Graham ; Tom Cavanagh ; Bridget Moynahan ; ,/,Gray Matters,,Sue Kramer (II) ; ,2.6
723,Andie MacDowell ; Gérard Depardieu ; Bebe Neuwirth ; ,20 février 1991,Green Card,,Peter Weir ; ,2.4
724,Ludovic Berthillot ; Artus de Penguern ; Pascale Arbillot ; ,24 octobre 2001,Grégoire Moulin contre l'humanité,2.8,Artus de Penguern ; ,3.0
725,Jamie Lee Curtis ; Donald Pleasence ; Charles Cyphers ; ,16 juin 1982,Halloween 2,,Rick Rosenthal ; ,2.7
726,Mel Gibson ; Glenn Close ; Alan Bates ; ,8 janvier 1992,Hamlet,,Franco Zeffirelli ; ,3.4
727,Jane Adams ; Jon Lovitz ; Philip Seymour Hoffman ; ,10 février 1999,Happiness,3.5,Todd Solondz ; ,3.7
728,Villmar Björkman ; Linnea Cart-Lamy ; Leif Edlund ; ,29 avril 2009,Happy Sweden,2.5,Ruben Östlund ; ,2.9
729,Keanu Reeves ; Diane Lane ; D.B. Sweeney ; ,17 juillet 2002,Hardball,2.4,Brian Robbins ; ,3.4
730,James Stewart ; Josephine Hull ; Peggy Dow ; ,6 février 2001,Harvey,,Henry Koster ; ,3.8
731,Alessandra Martines ; Pierre Arditi ; Marc Hollogne ; ,18 novembre 1998,Hasards ou coincidences,,Claude Lelouch ; ,3.2
732,Peter Franzen ; Laura Birn ; Yusufa Sidibeh ; ,22 octobre 2014,Heart of a Lion,2.6,Dome Karukoski ; ,3.2
733,Jeremy Maxwell Wintrebert ; ,14 décembre 2016,Heart of glass,3.0,Jérôme de Gerlache ; ,3.0
734,Jim Sturgess ; Clémence Poésy ; Noel Clarke ; ,5 juillet 2011,Heartless,,Philip Ridley ; ,3.0
735,Jan Dieter Schneider ; Antonia Bill ; Maximilian Scheidt ; ,23 octobre 2013,HEIMAT I – Chronique d’un rêve,4.2,Edgar Reitz ; ,4.0
736,Fanny Ardant ; Gérard Depardieu ; Jean Benguigui ; ,26 novembre 2008,Hello Goodbye,1.5,Graham Guit ; ,2.0
737,Fred Ward ; Uma Thurman ; Maria de Medeiros ; ,10 octobre 1990,Henry & June,,Philip Kaufman ; ,3.0
738,Dustin Hoffman ; Joan Cusack ; Geena Davis ; ,3 février 1993,Héros malgré lui,,Stephen Frears ; ,2.9
739,Radha Mitchell ; Gabriel Mann ; Charis Michaelson ; ,6 janvier 1999,High Art,3.7,Lisa Cholodenko ; ,3.5
740,Alistair Abell ; Debi Mae West ; Scott McNeil ; ,9 juin 2010,Highlander : Soif de vengeance,,Yoshiaki Kawajiri ; Hiroshi Hamazaki ; ,3.2
741,Ricardo Darín ; Alberto Ammann ; Calu Rivero ; ,12 février 2014,Hipótesis,2.6,Hernán Goldfrid ; ,2.9
742,Cillian Murphy ; Sienna Miller ; Max Minghella ; ,/,Hippie Hippie Shake,,Beeban Kidron ; ,3.0
743,Dax Shepard ; Kristen Bell ; Bradley Cooper ; ,29 août 2012,Hit and run,1.8,Dax Shepard ; David Palmer (XVI) ; ,2.5
744,Lambert Wilson ; Claudia Cardinale ; Robert Hirsch ; ,1 novembre 1989,"Hiver 54, l'abbé Pierre",,Denis Amar ; ,3.5
745,Woody Allen ; Debra Messing ; Tiffani Thiessen ; ,15 mai 2002,Hollywood Ending,3.8,Woody Allen ; ,3.3
746,Lena Olin ; Harrison Ford ; Josh Hartnett ; ,1 octobre 2003,Hollywood Homicide,2.6,Ron Shelton ; ,1.8
747,Judith Godrèche ; Patrick Chesnais ; Daniel Prévost ; ,19 novembre 2008,Home Sweet Home,2.3,Didier Le Pêcheur ; ,2.2
748,John Wayne ; Geraldine Page ; Ward Bond ; ,3 décembre 1954,"Hondo, l'homme du désert",,John Farrow ; ,3.4
