,actors,date,movie,press_rating,producer,spectators_rating
649,Jane Birkin ; Michel Blanc ; Jacques Villeret ; ,20 avril 1983,Circulez y'a rien à voir!,,Patrice Leconte ; ,"2,3"
650,Anthony Hopkins ; Anton Yelchin ; Hope Davis ; ,16 janvier 2002,Coeurs perdus en Atlantide,"3,4",Scott Hicks ; ,"2,9"
651,Reese Witherspoon ; Owen Wilson ; Paul Rudd ; ,26 janvier 2011,Comment savoir,"2,9",James L. Brooks ; ,"1,7"
652,Heather Graham ; Carrie-Anne Moss ; Kevin Dillon ; ,11 août 2015,Compulsion,,Egidio Coccimiglio ; ,"2,1"
653,Choi Won-yeong ; Jang Gwang ; Jae-yeong Jeong ; ,4 décembre 2013,Confession of Murder,,Byeong-gil Jeong ; ,"3,1"
654,Adam Sandler ; Kevin James ; Chris Rock ; ,11 septembre 2013,Copains pour toujours 2,"1,0",Dennis Dugan ; ,"2,7"
655,Nicolas Cage ; Hayden Christensen ; Liu Yifei ; ,10 mai 2015,Croisades,,Nick Powell ; ,"2,3"
656,Johnny Hallyday ; Sylvie Vartan ; Evelyne Dandry ; ,20 septembre 2000,"D'où viens-tu, Johnny ?",,Noël Howard ; ,"2,8"
657,Wes Bentley ; Jaimie Alexander ; Cam Gigandet ; ,7 février 2017,Dangereuse attraction,,Bram Coppens ; ,"2,2"
658,Hitomi Kuroki ; Rio Kanno ; Mirei Oguchi ; ,26 février 2003,Dark Water,"4,2",Hideo Nakata ; ,"3,2"
659,Jeremy Irvine ; Ralph Fiennes ; Helena Bonham Carter ; ,30 avril 2014,De grandes espérances,,Mike Newell ; ,
660,Kenneth Branagh ; Emma Thompson ; Andy Garcia ; ,4 mars 1992,Dead Again,"3,8",Kenneth Branagh ; ,"3,4"
661,Jesse Metcalfe ; Meghan Ory ; Virginia Madsen ; ,30 septembre 2015,Dead Rising: Watchtower,,Zach Lipovsky ; ,"2,2"
662,Velislav Pavlov ; Zach McGowan ; Christine Marzano ; ,27 février 2018,Death Race 4: Beyond Anarchy,,Don Michael Paul ; ,"3,0"
663,Romain Duris ; Benoît Magimel ; Zoé Félix ; ,22 avril 1998,Déjà mort,,Olivier Dahan ; ,"2,8"
664,Keira Knightley ; Mickey Rourke ; Édgar Ramírez ; ,23 novembre 2005,Domino,"3,1",Tony Scott ; ,"2,8"
665,Johan Libéreau ; Salomé Stévenin ; Jean-Philippe Écoffey ; ,22 juin 2005,Douches froides,"3,6",Antony Cordier ; ,"2,5"
666,Jackie Chan ; John Cusack ; Adrien Brody ; ,22 janvier 2016,Dragon Blade,,Daniel Lee ; ,
667,Daniel Gélin ; Anne Vernon ; Betty Stockfeld ; ,5 mars 2013,Edouard et Caroline,,Jacques Becker ; ,"2,9"
668,Juan José Ballesta ; Pablo Galan ; Alberto Jiménez ; ,30 avril 2003,El Bola,"3,3",Achero Mañas ; ,"3,7"
669,Will Ferrell ; James Caan ; Zooey Deschanel ; ,3 décembre 2003,Elfe,"2,6",Jon Favreau ; ,"2,6"
670,Anne Hathaway ; Hugh Dancy ; Cary Elwes ; ,11 mai 2005,Ella au pays enchanté,"3,3",Tommy O'Haver ; ,"3,0"
671,Jacques Dutronc ; Charlotte Rampling ; Lou Doillon ; ,9 octobre 2002,Embrassez qui vous voudrez,"4,0",Michel Blanc ; ,"2,8"
672,Vince Vaughn ; Hailee Steinfeld ; Jonathan Banks ; ,13 juillet 2016,En cavale,,Peter Billingsley ; ,"2,2"
673,Jet Li ; DMX ; Tom Arnold ; ,18 juin 2003,En sursis,"2,1",Andrzej Bartkowiak ; ,"2,2"
674,Guillaume Canet ; Géraldine Pailhas ; Stephen Rea ; ,28 janvier 2009,Espion(s),"4,1",Nicolas Saada ; ,"2,3"
675,Colin Farrell ; Christopher Lee ; Paz Vega ; ,16 juin 2010,Eyes of War,"2,5",Danis Tanovic ; ,"3,4"
676,Maureen Teefy ; Gene Anthony Ray ; Paul McCrane ; ,10 septembre 1980,Fame,,Alan Parker ; ,"3,0"
677,Lauren Bacall ; James Garner ; Maureen Stapleton ; ,/,Fanatique,,Ed Bianchi ; ,"2,9"
678,Daniel Auteuil ; Victoire Belezy ; Jean-Pierre Darroussin ; ,10 juillet 2013,Fanny,"3,4",Daniel Auteuil ; ,"3,9"
679,Gérard Jugnot ; Clovis Cornillac ; Kad Merad ; ,24 septembre 2008,Faubourg 36,"3,0",Christophe Barratier ; ,"3,2"
680,Mark Wahlberg ; Reese Witherspoon ; William L. Petersen ; ,24 juin 1998,Fear,,James Foley ; ,"2,7"
681,Stephen Dorff ; Val Kilmer ; Marisol Nichols ; ,5 novembre 2008,Felon,,Ric Roman Waugh ; ,"3,9"
682,Phillip Glasser ; Christopher Plummer ; Nehemiah Persoff ; ,4 février 1987,Fievel et le nouveau monde,"4,0",Don Bluth ; ,"3,5"
683,Parker Sawyers ; Tika Sumpter ; Vanessa Bell Calloway ; ,31 août 2016,First date,"2,6",Richard Tanne ; ,"2,3"
684,,2 novembre 2016,Food Coop,"3,3",Tom Boothe ; ,"4,0"
685,Philippe Torreton ; ,13 avril 2016,Free to Run,"4,1",Pierre Morath ; ,"4,2"
686,Patrick Huard ; Justin Chatwin ; Paul Doucet ; ,/,Funkytown,,Daniel Roby ; ,"3,4"
687,Pier-Gabriel Lajoie ; Walter Borden ; Katie Boland ; ,26 mars 2014,Gerontophilia,"3,5",Bruce LaBruce ; ,"3,2"
688,Chadwick Boseman ; Nelsan Ellis ; Viola Davis ; ,24 septembre 2014,Get On Up,"3,1",Tate Taylor ; ,"3,6"
689,Sean Connery ; Gert Fröbe ; Honor Blackman ; ,18 février 1965,Goldfinger,,Guy Hamilton ; ,"3,8"
690,Michel Blanc ; Philippe Noiret ; Marie-Anne Chazel ; ,18 mai 1994,Grosse fatigue,,Michel Blanc ; ,"2,6"
691,Michel Piccoli ; Nanni Moretti ; Jerzy Stuhr ; ,7 septembre 2011,Habemus Papam,"4,0",Nanni Moretti ; ,"3,5"
692,Samuel L. Jackson ; Kerry Washington ; Patrick Wilson ; ,1 octobre 2008,Harcelés,"2,8",Neil LaBute ; ,"2,6"
693,Sean Connery ; Catherine Zeta-Jones ; Ving Rhames ; ,21 mai 1999,Haute Voltige,"3,4",Jon Amiel ; ,"2,8"
694,Aksel Hennie ; Synnøve Macody Lund ; Nikolaj Coster-Waldau ; ,4 septembre 2013,Headhunters,,Morten Tyldum ; ,"3,8"
695,Majd Mastoura ; Rym Ben Messaoud ; Sabah Bouzouita ; ,28 décembre 2016,"Hedi, un vent de liberté","3,6",Mohamed Ben Attia ; ,"3,7"
696,Joseph Gordon-Levitt ; Devin Brochu ; Natalie Portman ; ,3 janvier 2012,Hesher,,Spencer Susser ; ,"3,7"
697,Zac Efron ; Vanessa Hudgens ; Ashley Tisdale ; ,24 novembre 2006,High School Musical,,Kenny Ortega ; ,"2,6"
698,Brion James ; Lukas Haas ; Roberts Blossom ; ,5 décembre 2006,Histoires fantastiques,,Steven Spielberg ; Robert Zemeckis ; William Dear ; ,"3,4"
699,Nathan Fillion ; Elizabeth Banks ; Michael Rooker ; ,19 avril 2006,Horribilis,"2,9",James Gunn (II) ; ,"2,2"
700,,12 septembre 2015,Human,"2,9",Yann Arthus-Bertrand ; ,"4,1"
701,Max Records ; Christopher Lloyd ; Laura Fraser ; ,7 mars 2017,I Am Not a Serial Killer,,Billy O'Brien ; ,
702,Paul Rudd ; Jason Segel ; Rashida Jones ; ,29 juillet 2009,"I Love You, Man","2,4",John Hamburg ; ,"2,7"
703,Koki Maeda ; Ohshirô Maeda ; Ryôga Hayashi ; ,11 avril 2012,I Wish,"3,8",Hirokazu Kore-eda ; ,"4,0"
704,Robert Downey Jr. ; Rosario Dawson ; Chazz Palminteri ; ,1 juin 2010,Il était une fois dans le Queens,,Dito Montiel ; ,"3,7"
705,Judi Dench ; Maggie Smith ; Bill Nighy ; ,1 avril 2015,Indian Palace - Suite royale,"3,1",John Madden ; ,"3,5"
706,Curtis '50 Cent' Jackson ; Ray Liotta ; Lynn Whitfield ; ,11 janvier 2012,Itinéraire manqué,,Mario Van Peebles ; ,"3,3"
707,Gérard Depardieu ; Jean-Paul Rouve ; Lionel Abelanski ; ,23 février 2005,Je préfère qu'on reste amis...,"3,3",Eric Toledano ; Olivier Nakache ; ,"2,4"
708,Harrison Ford ; Anne Archer ; Patrick Bergin ; ,21 octobre 1992,Jeux de guerre,"2,5",Phillip Noyce ; ,"3,1"
709,Ashton Kutcher ; Dermot Mulroney ; Josh Gad ; ,21 août 2013,Jobs,"1,8",Joshua Michael Stern ; ,"2,9"
710,Rowan Atkinson ; Gillian Anderson ; Dominic West ; ,19 octobre 2011,"Johnny English, le retour","2,7",Oliver Parker ; ,"3,0"
711,Nicholas Hoult ; Ed Skrein ; James Corden ; ,2 décembre 2015,Kill Your Friends,"3,2",Owen Harris ; ,"3,2"
712,Kurt Cobain ; Courtney Love ; Dave Grohl ; ,4 mai 2017,Kurt Cobain: Montage of Heck,,Brett Morgen ; ,"4,1"
713,Matthew McConaughey ; Kate Hudson ; Donald Sutherland ; ,30 avril 2008,L'Amour de l'or,"1,5",Andy Tennant ; ,"2,1"
714,Christian Clavier ; Jacques Villeret ; Agnès Soral ; ,30 mars 2005,L'Antidote,"2,9",Vincent de Brus ; ,"1,7"
715,Nikolai Burlyayev ; Valentin Zubkov ; Dimitri Miljutenko ; ,26 août 2002,L'Enfance d'Ivan,"3,0",Andreï Tarkovski ; ,"4,2"
716,Romy Schneider ; Serge Reggiani ; Bérénice Bejo ; ,11 novembre 2009,L'Enfer d'Henri-Georges Clouzot,"4,1",Serge Bromberg ; Ruxandra Medrea ; ,"3,7"
717,Andy Garcia ; Michael Keaton ; Brian Cox ; ,11 mars 1998,L'Enjeu,,Barbet Schroeder ; ,"2,7"
718,Marcello Mastroianni ; Anna Karina ; Bruno Cremer ; ,20 octobre 1967,L'Etranger,,Luchino Visconti ; ,"3,7"
719,Stellan Skarsgård ; James d'Arcy ; Remy Sweeney ; ,17 novembre 2004,L'Exorciste : au commencement,"2,3",Renny Harlin ; ,"1,8"
720,James Stewart ; Doris Day ; Brenda De Banzie ; ,10 octobre 2012,L'Homme qui en savait trop,"4,3",Alfred Hitchcock ; ,"4,0"
721,Robert De Niro ; John Cusack ; Rebecca Da Costa ; ,4 juin 2015,L'instinct de tuer,,David Grovic ; ,"2,4"
722,Sharmagne Leland-St. John ; Robert Redford ; Michael J. Pollard ; ,/,L'Ultime randonnée,,Sidney J. Furie ; ,"3,0"
723,Nathalie Baye ; Richard Berry ; Zabou Breitman ; ,14 février 1990,La Baule-les-Pins,,Diane Kurys ; ,"3,2"
724,Al Pacino ; Karen Allen ; Paul Sorvino ; ,24 septembre 1980,La Chasse - Cruising,"5,0",William Friedkin ; ,"3,6"
725,Elizabeth Taylor ; Paul Newman ; Burl Ives ; ,28 décembre 1958,La Chatte sur un toit brûlant,"2,0",Richard Brooks ; ,"3,9"
726,John Wayne ; Claire Trevor ; Thomas Mitchell ; ,24 mai 1939,La Chevauchée fantastique,"4,0",John Ford ; ,"3,6"
727,Jennifer Tilly ; John Ritter ; Alexis Arquette ; ,10 mars 1999,La Fiancée de Chucky,"3,0",Ronny Yu ; ,"2,3"
728,James Stewart ; Will Geer ; Jeff Chandler ; ,2 juin 1950,La Flèche brisée,"4,5",Delmer Daves ; ,"3,9"
729,Kevin Kline ; Kristin Scott Thomas ; Jena Malone ; ,20 février 2002,La Maison sur l'océan,"2,5",Irwin Winkler ; ,"3,4"
730,Rhona Mitra ; Erika Rosenbaum ; Marc Menard ; ,/,La négociatrice,,Adrian Wills ; J.B. White ; ,"2,9"
731,Patrizia Gerardi ; Asia Crippa ; Walter Saabel ; ,17 février 2010,La Pivellina,"3,8",Tizza Covi ; Rainer Frimmel ; ,"3,7"
732,Kirsten Dunst ; Paul Bettany ; Sam Neill ; ,20 octobre 2004,La Plus belle victoire,"2,8",Richard Loncraine ; ,"2,8"
733,Eilif Hellum Noraker ; Emily Glaister ; Kristoffer Joner ; ,4 novembre 2015,La Poudre à prout du Pr. Séraphin,,Arild Fröhlich ; ,"2,1"
734,Sung-Ki Ahn ; Joo Jin-Mo ; Ziyi Zhang ; ,28 août 2002,La Princesse du désert,"3,4",Sung-Soo Kim ; ,"2,9"
735,Laurent Terzieff ; Bernard Fresson ; Dany Carrel ; ,20 novembre 1968,La Prisonnière,,Henri-Georges Clouzot ; ,"3,6"
736,Josh Hartnett ; Tamsin Egerton ; Alice Englert ; ,6 octobre 2016,La Prophétie de l'anneau,,Roland Joffé ; ,"2,5"
737,,28 septembre 2015,La Rivière de la mort,,,"3,0"
738,Philippe Noiret ; Sabine Azéma ; Maurice Barrier ; ,6 septembre 1989,La Vie et rien d'autre,,Bertrand Tavernier ; ,"3,8"
739,Gérard Blain ; Jean-Claude Brialy ; Bernadette Lafont ; ,11 février 1959,Le Beau Serge,,Claude Chabrol ; ,"3,3"
740,Gabriel Byrne ; Ellen Barkin ; Ciaran Fitzgerald ; ,9 mars 1994,Le Cheval venu de la mer,,Mike Newell ; ,"3,6"
741,Gérard Depardieu ; Emmanuelle Seigner ; Paul Hamy ; ,11 janvier 2017,Le Divan de Staline,"2,8",Fanny Ardant ; ,"2,2"
742,Lana Turner ; John Garfield ; Cecil Kellaway ; ,2 juin 2004,Le Facteur sonne toujours deux fois,"5,0",Tay Garnett ; ,"3,7"
743,Peter Weller ; Ian Holm ; Judy Davis ; ,11 mars 1992,Le Festin nu,,David Cronenberg ; ,"3,4"
744,Jamie Kennedy ; Alan Cumming ; Liam Falconer ; ,23 mars 2005,Le Fils du Mask,"2,1",Lawrence Guterman ; ,"1,0"
745,Gary Sinise ; Molly Ringwald ; Jamey Sheridan ; ,15 septembre 2004,Le Fléau,,Mick Garris ; ,"3,3"
746,Catherine Zeta-Jones ; Aaron Eckhart ; Abigail Breslin ; ,12 septembre 2007,Le Goût de la vie,"2,5",Scott Hicks ; ,"3,2"
747,Jean Gabin ; Jules Berry ; Arletty ; ,9 juin 1939,Le Jour se lève,,Marcel Carné ; ,"3,9"
748,Vincent Perez ; Michel Serrault ; Fanny Ardant ; ,15 mars 2000,Le Libertin,"2,3",Gabriel Aghion ; ,"2,3"
749,Steve McQueen ; Siegfried Rauch ; Elga Andersen ; ,22 septembre 1971,Le Mans,,Lee H. Katzin ; ,"3,6"
750,Jean Gabin ; Dany Carrel ; André Pousse ; ,14 mars 1968,Le Pacha,,Georges Lautner ; ,"3,8"
751,Gérard Lanvin ; Michel Piccoli ; Marie-France Pisier ; ,26 janvier 1983,Le prix du danger,,Yves Boisset ; ,"3,4"
752,Rya Kihlstedt ; William Mapother ; John Rubinstein ; ,17 mars 2015,Le Projet Atticus,,Chris Sparling ; ,"2,6"
753,Destin Lenord ; Lorànt Deutsch ; Roschdy Zem ; ,27 mars 2002,Le Raid,"2,2",Djamel Bensalah ; ,"1,3"
754,Pénélope Lamour ; Béatrice Harnois ; Sylvia Bourdon ; ,11 août 2014,Le Sexe qui parle,,Claude Mulot ; ,"2,7"
755,Jamie Foxx ; Robert Downey Jr. ; Catherine Keener ; ,23 décembre 2009,Le Soliste,"2,9",Joe Wright ; ,"3,3"
756,James Caan ; Tuesday Weld ; James Belushi ; ,19 mai 1981,Le Solitaire,"4,7",Michael Mann ; ,"3,9"
757,Óscar Jaenada ; Silvia Abascal ; Rodolfo Sancho ; ,22 janvier 2010,Le Territoire des ombres : Le secret des Valdemar,,José Luis Alemán ; ,"2,6"
758,Michelangelo Passaniti ; Lou de Laâge ; Magne-Håvard Brekke ; ,29 avril 2015,Le Tournoi,"2,7",Elodie Namer ; ,"3,6"
759,Joseph Cotten ; Alida Valli ; Orson Welles ; ,/,Le Troisième homme,"4,6",Carol Reed ; ,"4,0"
760,Claude Legault ; Guillaume Lemay-Thivierge ; Paul Doucet ; ,6 août 2008,Les 3 p'tits cochons,"2,7",Patrick Huard ; ,"2,8"
761,Charlotte De Turckheim ; Jacques Weber ; Vincent Desagnat ; ,20 septembre 2006,Les Aristos,"1,5",Charlotte De Turckheim ; ,"1,4"
762,Gregory Peck ; David Niven ; Anthony Quinn ; ,/,Les Canons de Navarone,,Jack Lee Thompson ; Alexander Mackendrick ; ,"3,5"
763,Hilary Swank ; David Morrissey ; Idris Elba ; ,18 avril 2007,Les Châtiments,"2,4",Stephen Hopkins ; ,"2,3"
764,Pierre Richard ; Gérard Depardieu ; Anny Duperey ; ,23 novembre 1983,Les compères,,Francis Veber ; ,"3,3"
765,Mathieu Demy ; Denis Podalydès ; Christian Crahay ; ,25 septembre 2013,Les Conquérants,"3,3",Xabi Molia ; ,"2,7"
766,Nikolaj Lie Kaas ; Fares Fares ; Sonja Richter ; ,27 mars 2015,Les Enquêtes du Département V : Miséricorde,,Mikkel Norgaard ; ,"4,0"
767,Jenna Elfman ; Timothy Dalton ; Heather Locklear ; ,10 décembre 2003,Les Looney Tunes passent à l'action,"3,6",Joe Dante ; ,"2,3"
768,Charles Chaplin ; Harry Myers ; Al Ernest Garcia ; ,7 avril 1931,Les Lumières de la ville,"4,5",Charles Chaplin ; ,"4,3"
769,Élodie Bouchez ; Gaël Morel ; Stéphane Rideau ; ,1 juin 1994,Les roseaux sauvages,,André Téchiné ; ,"3,5"
770,Jean-Paul Rouve ; Judith Godrèche ; Gérard Darmon ; ,8 juin 2011,Low Cost,"2,0",Maurice Barthélémy ; ,"1,6"
771,Michel Piccoli ; Ottavia Piccolo ; Jacques Dutronc ; ,27 octobre 1976,Mado,,Claude Sautet ; ,"3,4"
772,Flore Bonaventura ; Louise Herrero ; Macha Méril ; ,1 octobre 2013,Malgré-elles,,Denis Malleval ; ,"4,1"
773,Dustin Hoffman ; Laurence Olivier ; Roy Scheider ; ,22 décembre 1976,Marathon Man,"4,0",John Schlesinger ; ,"3,8"
774,Gérard Meylan ; Ariane Ascaride ; Pascale Roberts ; ,19 novembre 1997,Marius et Jeannette,,Robert Guédiguian ; ,"2,9"
775,Camille Rutherford ; Sean Biggerstaff ; Aneurin Barnard ; ,12 novembre 2014,Mary Reine d'Ecosse,"3,1",Thomas Imbach ; ,"2,9"
776,Maud Forget ; Lou Doillon ; Robinson Stévenin ; ,20 octobre 1999,Mauvaises fréquentations,"3,1",Jean-Pierre Améris ; ,"2,7"
777,Jean Gabin ; Alain Delon ; Viviane Romance ; ,19 mars 1963,Mélodie en sous-sol,,Henri Verneuil ; ,"3,9"
778,Marie Dal Zotto ; Bruno Salomone ; Hélène de Fougerolles ; ,/,Mention particulière,,Christophe Campos ; ,"4,2"
779,Bruno Davézé ; Vincent Lindon ; Pascal Elbé ; ,2 juillet 2008,"Mes amis, mes amours","1,8",Lorraine Levy ; ,"2,3"
780,Hélène Seuzaret ; Michel Cymes ; Kalvin Winson ; ,/,Meurtres en Pays d'Oléron,,Thierry Binisti ; ,"3,1"
781,Kit Harington ; Peter Firth ; Jennifer Ehle ; ,3 septembre 2015,MI-5 Infiltration,,Bharat Nalluri ; ,"2,7"
782,Liam Neeson ; Julia Roberts ; Aidan Quinn ; ,16 avril 1997,Michael Collins,,Neil Jordan ; ,"3,3"
783,Lana Turner ; Juanita Moore ; Sandra Dee ; ,2 octobre 1959,Mirage de la vie,"4,3",Douglas Sirk ; ,"4,2"
784,Stephanie Sigman ; Noé Hernandez ; James Russo ; ,2 mai 2012,Miss Bala,"3,5",Gerardo Naranjo ; ,"3,0"
785,Morgan Freeman ; Jessica Tandy ; Dan Aykroyd ; ,17 octobre 2000,Miss Daisy et son chauffeur,,Bruce Beresford ; ,"3,3"
786,Bruce Willis ; Colin Farrell ; Terrence Howard ; ,29 mai 2002,Mission évasion,"2,6",Gregory Hoblit ; ,"2,7"
787,Robert De Niro ; Ben Stiller ; Teri Polo ; ,16 février 2005,"Mon beau-père, mes parents et moi","3,1",Jay Roach ; ,"3,1"
788,J.K. Simmons ; Emile Hirsch ; Shannon Woodward ; ,23 juillet 2017,Mon Ex Beau-père et moi,,Gavin Wiesen ; ,"2,5"
789,Pio Marmai ; Vahina Giocante ; Guillaume Gouix ; ,21 juin 2011,"Mon père, Francis le Belge",,Frédéric Balekdjian ; ,"3,0"
790,,20 septembre 2017,Mr Chat et les Shammies,,Edmunds Jansons ; ,"2,7"
791,Isabelle Huppert ; Anamaria Vartolomei ; Georgetta Leahu ; ,29 juin 2011,My Little Princess,"3,4",Eva Ionesco ; ,"3,2"
792,Elisha Cuthbert ; Jesse Bradford ; Chris Sarandon ; ,3 septembre 2009,My Sassy Girl,,Yann Samuell ; ,"3,0"
793,Adriano Luz ; Maria João Bastos ; Ricardo Pereira ; ,20 octobre 2010,Mystères de Lisbonne,"4,5",Raoul Ruiz ; ,"3,7"
794,Diogo Morgado ; Etienne Chicot ; Maria de Medeiros ; ,8 avril 2017,O Matador,,Marcelo Galvão ; ,"3,0"
795,Richard Harris ; Charlotte Rampling ; Will Sampson ; ,21 décembre 1977,Orca,,Michael Anderson ; ,"3,0"
796,Hyuk Jang ; Soo Ae ; Park Min-ha ; ,8 avril 2014,Pandémie,,Sung-Soo Kim ; ,"3,3"
797,Hafsia Herzi ; Emilie Dequenne ; Mounir Margoum ; ,14 octobre 2015,Par accident,"3,2",Camille Fontaine ; ,"3,5"
798,Melanie Griffith ; Don Johnson ; Elijah Wood ; ,/,Paradise,,Mary Agnes Donoghue ; ,"3,0"
799,Zoë Bell ; Malik Yoba ; Adam Huss ; ,/,Paradox,,Michael Hurst ; ,"2,7"
800,Fabrice Luchini ; André Dussollier ; Marc Eyraud ; ,7 février 1979,Perceval le Gallois,,Eric Rohmer ; ,"2,7"
801,Pascal Elbé ; Laurent Lucas ; Caroline Bal ; ,15 janvier 2014,Piégé,"2,4",Yannick Saillet ; ,"1,9"
802,Adan Jodorowsky ; Pamela Flores ; Brontis Jodorowsky ; ,5 octobre 2016,Poesía Sin Fin,"4,0",Alejandro Jodorowsky ; ,"3,7"
803,Anton Yelchin ; Lucie Lucas ; Aude Pépin ; ,/,Porto,,Gabe Klinger ; ,"3,1"
804,Michael Shannon ; Christina Hendricks ; Judy Greer ; ,15 décembre 2017,Pottersville,,Seth Henrikson ; ,"2,1"
805,Louis de Funès ; Mireille Darc ; Roger Dumas (II) ; ,20 novembre 1963,Pouic-Pouic,,Jean Girault ; ,"3,1"
806,Tyler Perry ; Sharon Leal ; Janet Jackson ; ,24 avril 2012,Pourquoi je me suis marié ?,,Tyler Perry ; ,"3,4"
807,Joseph Gordon-Levitt ; Michael Shannon ; Dania Ramirez ; ,5 septembre 2012,Premium Rush,"3,0",David Koepp ; ,"3,3"
808,Paul Walker ; Gerard Butler ; Frances O'Connor ; ,21 avril 2004,Prisonniers du temps,"2,4",Richard Donner ; ,"2,1"
809,Clotilde Courau ; Clément Sibony ; Vincent Lecoeur ; ,14 juin 2000,Promenons-nous dans les bois,"2,6",Lionel Delplanque ; ,"1,1"
810,Charles Laughton ; Maureen O'Hara ; Cedric Hardwicke ; ,18 septembre 2007,Quasimodo,,William Dieterle ; ,"3,6"
811,Anne Hathaway ; Rosemarie DeWitt ; Bill Irwin ; ,15 avril 2009,Rachel se marie,"3,3",Jonathan Demme ; ,"2,7"
812,Shah Rukh Khan ; Sunny Leone ; Nawazuddin Siddiqui ; ,25 janvier 2017,Raees,,Rahul Dholakia ; ,"3,5"
813,Orlando Bloom ; Kirsten Dunst ; Susan Sarandon ; ,2 novembre 2005,Rencontres à Elizabethtown,"3,2",Cameron Crowe ; ,"2,9"
814,Luke Wilson ; Will Ferrell ; Vince Vaughn ; ,13 août 2003,Retour à la fac,"2,5",Todd Phillips ; ,"2,5"
815,Mikael Persbrandt ; Trine Dyrholm ; Ulrich Thomsen ; ,16 mars 2011,Revenge,"2,9",Susanne Bier ; ,"3,8"
816,Jay Gallagher ; Bianca Bradey ; Luke McKenzie ; ,10 novembre 2015,Road of the Dead,,Kiah Roache-Turner ; ,"2,5"
817,Kev Adams ; Anders Juul ; Hadi Ka-Koush ; ,1 novembre 2012,Ronal le Barbare,,Thorbjørn Christoffersen ; Kresten Vestbjerg Andersen ; Philip Einstein Lipski ; ,"3,6"
818,Jackie Chan ; Chris Tucker ; Ziyi Zhang ; ,29 août 2001,Rush Hour 2,"3,2",Brett Ratner ; ,"2,8"
819,Gian Maria Volonte ; Riccardo Cucciola ; Cyril Cusack ; ,31 mai 1971,Sacco et Vanzetti,,Giuliano Montaldo ; ,"3,9"
820,Cary Elwes ; Richard Lewis ; Roger Rees ; ,15 décembre 1993,Sacré Robin des Bois,,Mel Brooks ; ,"3,1"
821,Jean-Louis Trintignant ; Dominique Sanda ; Sacha Distel ; ,15 décembre 2014,Sans mobile apparent,,Philippe Labro ; ,"3,0"
822,Bryerly Long ; Geminoid F ; Hirofumi Arai ; ,10 mai 2017,Sayônara,"3,3",Kôji Fukada ; ,"3,2"
823,Anna Faris ; Regina Hall ; Leslie Nielsen ; ,21 juin 2006,Scary Movie 4,"2,4",David Zucker ; ,"1,9"
824,Ashley Tisdale ; Erica Ash ; Simon Rex ; ,27 mai 2016,Scary Movie 5,,Malcolm D. Lee ; ,"1,9"
825,Adam Sandler ; Jack Nicholson ; Marisa Tomei ; ,4 juin 2003,Self Control,"2,6",Peter Segal ; ,"2,6"
826,Andie MacDowell ; James Spader ; Peter Gallagher ; ,4 octobre 1989,"Sexe, mensonges et vidéo",,Steven Soderbergh ; ,"3,3"
827,,/,Shoah,,Claude Lanzmann ; ,"3,9"
828,Patrick Bruel ; Monica Bellucci ; Emmanuelle Bondeville ; ,9 juillet 2003,Sinbad - la légende des sept mers,"3,7",Tim Johnson ; Patrick Gilmore (I) ; ,"3,1"
829,Ian James Corlett ; Matt Olsen ; ,/,Sly Cooper,,Kevin Munroe ; ,"3,4"
830,Kate Hudson ; Ginnifer Goodwin ; John Krasinski ; ,11 juillet 2012,Something Borrowed (Duo à trois),,Luke Greenfield ; ,"3,5"
831,Hélène de Fougerolles ; Laurent Lucas ; Marc Barbé ; ,2 décembre 2009,Sommeil blanc,"3,0",Jean-Paul Guyon ; ,"3,0"
832,Jeananne Goossen ; Adrian Holmes ; Jason Momoa ; ,27 janvier 2016,Spaceship,,David Hewlett ; ,"1,9"
833,Nijirô Murakami ; Jun Yoshinaga ; Miyuki Matsuda ; ,1 octobre 2014,Still the Water,"3,4",Naomi Kawase ; ,"3,6"
834,Craig Roberts ; Sally Hawkins ; Yasmin Paige ; ,20 juillet 2011,Submarine,"2,8",Richard Ayoade ; ,"3,7"
835,Kad Merad ; Cécile de France ; Louis-Do de Lencquesaing ; ,29 août 2012,Superstar,"3,0",Xavier Giannoli ; ,"1,7"
836,Song Kang-Ho ; Shin Ha-Kyun ; Doona Bae ; ,3 septembre 2003,Sympathy for Mr. Vengeance,"3,1",Park Chan-Wook ; ,"3,7"
837,Vassil Vassilev ; Ivan Barnev ; Assen Blatechki ; ,11 octobre 2017,Taxi Sofia,"3,1",Stephan Komandarev ; ,"3,9"
838,Jennifer Lopez ; Vincent D'Onofrio ; Vince Vaughn ; ,18 octobre 2000,The Cell,"3,0",Tarsem Singh ; ,"2,2"
839,Maribel Verdú ; Daniel Grao ; Clara Lago ; ,13 mai 2013,The End,,Jorge Torregrossa ; ,"1,9"
840,Martin Landau ; Jim Carrey ; Laurie Holden ; ,8 mai 2002,The Majestic,"2,4",Frank Darabont ; ,"3,2"
841,Won Bin ; Kim Sae-Ron ; Kim Tae-hoon ; ,7 septembre 2011,The Man From Nowhere,,Lee Jeong-beom ; ,"4,1"
842,Rebecca Emilie Sattrup ; Maria Bonnevie ; Jakob Oftebro ; ,22 avril 2016,The Shamer,,Kenneth Kainz ; ,"2,5"
843,Jessica Alba ; Lily Rabe ; Thomas Jane ; ,2 août 2016,The Veil,,Phil Joanou ; ,"2,1"
