,actors,date,genres,movie,press_rating,producers,spectators_rating
3129,Majandra Delfino ; Nicholas Brendon ; Ethan Embry ; ,/,Comédie ; ,Céleste & the city,,Larry Shaw ; ,3.6
3130,Bruce Greenwood ; Eric Balfour ; Michael Rooker ; ,3 novembre 2015,Epouvante-horreur ; ,Cell 213,,Stephen T. Kay ; ,2.4
3131,Jean Servais ; Maurice Ronet ; Melina Mercouri ; ,/,Drame ; ,Celui qui doit mourir,,Jules Dassin ; ,3.2
3132,Felicity Jones ; Matthew Goode ; Ralph Fiennes ; ,3 novembre 2010,Comédie ; Drame ; ,Cemetery Junction,,Stephen Merchant ; Ricky Gervais ; ,3.7
3133,Patricia Velasquez ; Danay Garcia ; Camila Alcantara ; ,6 novembre 2014,Drame ; Aventure ; ,Cenizas Eternas,,Margarita Cadenas ; ,3.0
3134,Greg Evigan ; Garret Sato ; Bogdan Uritescu ; ,4 avril 2007,Epouvante-horreur ; Science fiction ; ,Cerberus,,John Terlesky ; ,2.0
3135,John Noble ; Susie Porter ; Kelly McGillis ; ,15 août 2001,Thriller ; ,Cercle intime,2.9,Samantha Lang ; ,3.2
3136,Eddie Constantine ; Pascale Roberts ; Lino Ventura ; ,15 novembre 2006,Comédie ; ,Ces dames préfèrent le mambo,,Bernard Borderie ; ,2.4
3137,Jeremy Blackman ; Sky du Mont ; Linda Hayden ; ,30 mai 1979,Thriller ; Science fiction ; Drame ; ,Ces garçons qui venaient du Brésil,4.0,Franklin J. Schaffner ; ,3.6
3138,Cary Grant ; Irene Dunne ; Ralph Bellamy ; ,17 mars 2017,Comédie ; Romance ; ,Cette sacrée vérité,4.0,Leo McCarey ; ,3.8
3139,Finnegan Oldfield ; Freddy Kimps ; Sylvie Testud ; ,/,Drame ; ,Ceux qui dansent sur la tête,,Magaly Richard-Serrano ; ,3.4
3140,Vincent D'Onofrio ; Eamon Farren ; Evan Bird ; ,/,Thriller ; Epouvante-horreur ; ,Chained,,Jennifer Lynch ; ,3.9
3141,Robert Hossein ; Catherine Rouvel ; Georges Wilson ; ,13 novembre 1963,Drame ; ,Chair de poule,,Julien Duvivier ; ,3.5
3142,Pascale Rocard ; Cris Campion ; Eric Wapler ; ,21 juillet 1987,Comédie dramatique ; ,Champ d'honneur,,Jean-Pierre Denis ; ,3.2
3143,Swara Bhaskar ; Ratna Pathak Shah ; Riya Shukla ; ,4 janvier 2017,Comédie dramatique ; ,"Chanda, une mère indienne",2.6,Ashwiny Iyer Tiwari ; ,3.4
3144,Rufus ; Amiran Amiranashvili ; Mathias Jung ; ,25 novembre 2015,Comédie dramatique ; ,Chant d’Hiver,2.9,Otar Iosseliani ; ,3.1
3145,Irineo Alvarez ; Armando Hernández ; Fernando Sarfatti ; ,/,Policier ; Drame ; ,Chapo: El Escape Del Siglo,,Axel Uriegas ; ,2.9
3146,Katarina Radivojevic ; Sonja Kolacaric ; Stefan Kapicic ; ,12 août 2009,Comédie dramatique ; Fantastique ; ,Charleston & Vendetta,2.8,Uros Stojanovic ; ,2.6
3147,Bruce Campbell ; Shannon Sturges ; Ernie Hudson ; ,1 décembre 2004,Action ; Drame ; ,Chasseurs de tornades,,Noel Nosseck ; ,2.8
3148,,/,Divers ; ,Chefs-d'oeuvre de la Science-Fiction,,,2.8
3149,Julien Guiomar ; Henri Virlojeux ; Antonella Lualdi ; ,/,Divers ; ,Chèques en boîte,,Nicolas Gessner ; ,3.0
3150,David Andrews ; Jennifer Balgobin ; Marshall Bell ; ,6 février 2001,Action ; Science fiction ; ,Cherry 2000,,Steve De Jarnatt ; ,2.5
3151,Adam Rifkin ; Sarah Mutch ; Ray Wise ; ,13 août 2013,Comédie ; Epouvante-horreur ; ,Chillerama,,Adam Green (VI) ; Joe Lynch ; Adam Rifkin ; ,3.2
3152,Jasna Kohoutova ; Yannick Rosset ; Catriona MacColl ; ,6 juin 2017,Epouvante-horreur ; Drame ; ,Chimères,,Olivier Beguin ; ,2.9
3153,Al Pacino ; Jerry Orbach ; Susan Floyd ; ,/,Drame ; ,Chinese coffee,,Al Pacino ; ,2.9
3154,Eric Bana ; Vince Colosimo ; David Field ; ,30 mai 2001,Policier ; Drame ; ,Chopper,2.8,Andrew Dominik ; ,3.1
3155,Alain Delon ; Romy Schneider ; Micheline Presle ; ,23 mai 2005,Historique ; Romance ; Drame ; ,Christine,,Pierre Gaspard-Huit ; ,2.7
3156,Ricardo Trepa ; Manoel de Oliveira ; Maria Isabel de Oliveira ; ,3 septembre 2008,Drame ; Aventure ; Historique ; ,"Christophe Colomb, l'énigme",3.6,Manoel de Oliveira ; ,2.5
3157,Matt Smith (IV) ; Toby Jones ; Imogen Poots ; ,/,Drame ; Biopic ; ,Christopher et Heinz (TV),,Geoffrey Sax ; ,3.6
3158,Anna Friel ; Franco Nero ; Hans Matheson ; ,13 septembre 2011,Drame ; ,Chroniques d’Erzebeth,,Juraj Jakubisko ; ,2.2
3159,Roddy McDowall ; Fritz Weaver ; Darren McGavin ; ,6 septembre 2013,Science fiction ; ,Chroniques martiennes,,Michael Anderson ; ,2.9
3160,Jean Rochefort ; Marie Trintignant ; Guillaume Depardieu ; ,1 mars 2008,Comédie dramatique ; ,Cible émouvante,,Pierre Salvadori ; ,3.4
3161,Sylvie Adassa ; Amarande ; Jean Carmet ; ,/,Comédie ; ,"Cigarettes, whisky et petites pépées",,Maurice Regamey ; ,3.0
3162,John Smith (VI) ; Stephen Daldry ; Simon Ellis ; ,/,Divers ; ,Cinema 16 : British Short Films,,Stephen Daldry ; Simon Ellis ; Jim Gillespie ; ,3.1
3163,Jean-Louis Coulloc'h ; Philippe Nahon ; Liliane Rovère ; ,17 décembre 2014,Aventure ; Famille ; Fantastique ; ,"Cino, l’enfant qui traversa la montagne",3.0,Carlo Alberto Pinelli ; ,3.4
3164,,2 juin 1982,Divers ; ,Cinq et la peau,,Pierre Rissient ; ,3.0
3165,Brett Halsey ; Bud Spencer ; William Berger ; ,16 juin 2005,Thriller ; Western ; ,Cinq gachettes d'or,,Antonio Cervi ; Dario Argento ; ,2.5
3166,Mahsun Kırmızıgül ; Haluk Bilginer ; Robert Patrick ; ,25 avril 2012,Action ; Drame ; ,Cinq minarets à New-York,,Mahsun Kırmızıgül ; ,2.5
3167,Jack Nicholson ; Karen Black ; Billy Green Bush ; ,3 décembre 1999,Drame ; ,Cinq pièces faciles,4.5,Bob Rafelson ; ,3.8
3168,Aleksandar Bercek ; Leon Lucev ; Nebojsa Glogovac ; ,9 juillet 2014,Drame ; ,Circles,3.1,Srdan Golubovic ; ,3.8
3169,Al Pacino ; Danny Aiello ; John Cusack ; ,19 juin 1996,Thriller ; ,City Hall,,Harold Becker ; ,2.8
3170,,/,Divers ; ,"City Hunter - Amour, Destin et un Magnum 357",,,3.6
3171,Isabelle Adjani ; Thierry Lhermitte ; Daniel Auteuil ; ,14 janvier 1981,Comédie dramatique ; ,Clara et les chics types,,Jacques Monnet ; ,3.0
3172,Hieu Hien ; Thanh Van Ngo ; Hoang Phuc Nguyen ; ,1 mars 2011,Action ; ,Clash,,Le Thanh Son ; ,2.6
3173,Eddie Chan ; Bernie Junker ; Max Kwan ; ,/,Divers ; ,Clash of the Ninjas,,Godfrey Ho ; ,2.6
3174,Jacqueline Bisset ; Rob Lowe ; Andrew McCarthy ; ,2 novembre 1983,Comédie dramatique ; Romance ; ,Class,,Lewis John Carlino ; ,2.8
3175,Jet Li ; Gordon Liu ; Leung Kar-Yan ; ,25 juillet 2002,Arts Martiaux ; Action ; Comédie ; ,Claws of steel - les griffes d'acier,,Jing Wong ; Woo-Ping Yuen ; ,3.3
3176,Claudette Colbert ; Warren William ; Henry Wilcoxon ; ,3 avril 2001,Drame ; ,Cléopâtre,,Cecil B. DeMille ; ,3.3
3177,Lise Delamare ; Yves Pignot ; Philippe Noiret ; ,4 octobre 1969,Comédie dramatique ; ,Clérambard,,Yves Robert ; ,3.5
3178,Bernard-Pierre Donnadieu ; Jérôme Anger ; Jean-François Derec ; ,/,Divers ; ,Clochemerle,,Daniel Losset ; ,3.0
3179,Francis Perrin ; Jean-Paul Comart ; Valerie Allain ; ,/,Comédie ; ,Club de rencontres,,Michel Lang ; ,2.5
3180,Barbora Bobulova ; Brigitte Boucher ; Emilie Caillon ; ,/,Biopic ; Historique ; ,Coco Chanel,,Christian Duguay ; ,3.5
3181,Fernandel ; Blanchette Brunoy ; Renée Devilliers ; ,19 juillet 2000,Comédie ; ,Coiffeur pour Dames,,Jean Boyer ; ,3.0
3182,Luke Goss ; Kevin Howarth ; Matt Lucas ; ,10 novembre 2005,Epouvante-horreur ; Thriller ; ,Cold and Dark,,Andrew Goth ; ,2.3
3183,Adrian Paul ; Sarah Brown (II) ; Michelle Lee ; ,9 novembre 2011,Action ; Science fiction ; Thriller ; ,Cold Fusion,,Ivan Mitov ; ,2.1
3184,,18 mars 2017,Science fiction ; ,Collider,,Edgar Wright ; ,2.8
3185,Stephen Baldwin ; Dirk Benedict ; Matt Gordon ; ,21 mai 2008,Action ; Drame ; Science fiction ; ,Collision fatale,,Terry Cunningham ; ,2.0
3186,Ben Becker ; Heino Ferch ; Ulrich Noethen ; ,9 juin 1999,Comédie dramatique ; Musical ; Drame ; ,Comedian Harmonists,3.0,Joseph Vilsmaier ; ,3.5
3187,Isabelle Huppert ; Jeanne Balibar ; Charles Berling ; ,28 février 2001,Drame ; ,Comédie de l'innocence,3.2,Raoul Ruiz ; ,2.5
3188,Victor Haugen Kristiansen ; Marianne Meløy ; Elise Strømberg Mærlie ; ,31 octobre 2013,Drame ; Famille ; ,Coming Home,,Anders Øvergaard ; ,3.2
3189,Lee Van Cleef ; Jack Kelly ; Giampiero Albertini ; ,7 octobre 2008,Guerre ; ,"Commandos, l'enfer de la guerre",,Armando Crispino ; ,2.8
3190,Maria Ribeiro ; Paulo Vilhena ; Jorge Mautner ; ,5 décembre 2017,Drame ; ,Comme nos parents,,Laís Bodanzky ; ,3.4
3191,Emile Berling ; Charles Berling ; Sarah Stern ; ,15 août 2012,Drame ; ,Comme un homme,2.9,Safy Nebbou ; ,2.1
3192,,10 novembre 2010,Documentaire ; ,Commissariat,3.6,Ilan Klipper ; Virgil Vernier ; ,3.4
3193,Robin Soans ; Imelda Staunton ; William Gaminara ; ,23 juillet 2014,Drame ; Historique ; ,Comrades,4.0,Bill Douglas ; ,4.0
3194,Pamela Adlon ; David Arquette ; Aaron Ashmore ; ,/,Romance ; Comédie ; ,Conception,,Josh Stolberg ; ,3.2
3195,Tony Leung Chiu Wai ; Takeshi Kaneshiro ; Shu Qi ; ,4 juillet 2007,Thriller ; ,Confession of Pain,,Alan Mak ; Wai Keung Lau ; ,3.3
3196,Daniel Craig ; Yekaterina Rednikova ; Gabriel Macht ; ,24 mai 2012,Policier ; Thriller ; ,Confessions dangereuses (TV),,Jon Jones ; ,3.3
3197,Rock Hudson ; Doris Day ; Tony Randall ; ,23 décembre 1959,Romance ; Comédie ; ,Confidences sur l'oreiller,,Michael Gordon ; ,3.4
3198,Louise Marleau ; Marino Mase ; Ian McCulloch ; ,1 mars 2005,Epouvante-horreur ; Science fiction ; ,Contamination,,Luigi Cozzi ; ,2.4
3199,Béatrice Romand ; Marie Rivière ; Alain Libolt ; ,23 septembre 1998,Drame ; Comédie ; ,Conte d'automne,,Eric Rohmer ; ,3.2
3200,Lee Ki-Woo ; Uhm Ji-won ; Kim Sang-kyung ; ,2 novembre 2005,Comédie dramatique ; ,Conte de cinéma,3.7,Sang-Soo Hong ; ,3.0
3201,Diana Cavaliotti ; Radu Iacoban ; Tania Popa ; ,30 décembre 2009,Comédie dramatique ; ,Contes de l'âge d'or,3.9,Cristian Mungiu ; Ioana Uricaru ; Hanno Höfer ; ,3.9
3202,James Woods ; Lesley Ann Warren ; Charles Durning ; ,8 janvier 1989,Policier ; Drame ; ,Cop,,James B. Harris ; ,3.1
3203,François Arnaud ; Lucy Boynton ; Casey Thomas Brown ; ,/,Drame ; ,Copperhead,,Ronald F. Maxwell ; ,2.9
3204,Edgar Bergen ; Charlie McCarthy ; Luana Patten ; ,7 octobre 2003,Animation ; Famille ; Musical ; ,Coquin de printemps,,Bill Roberts ; Hamilton Luske ; Jack Kinney ; ,3.3
3205,Jerry Orbach ; Benjamin Bratt ; Julia Roberts ; ,8 août 2007,Policier ; ,Corruption Empire,,Matthew Penn ; ,3.1
3206,Alan Rickman ; Natasha Richardson ; Rachel Griffiths ; ,9 mai 2001,Comédie ; ,Coup de peigne,2.7,Paddy Breathnach ; ,3.1
3207,Samy Naceri ; Frédéric Quiring ; Karine Nuris ; ,13 novembre 1996,Comédie dramatique ; ,Coup de vice,,Patrick Levy ; ,2.8
3208,Jimmy Smits ; Naomi Watts ; Sarah Chadwick ; ,/,Thriller ; ,Coupable ou innocente,,George Miller ; ,3.0
3209,John Cusack ; Dianne Wiest ; Rob Reiner ; ,13 janvier 1995,Comédie ; ,Coups de feu sur Broadway,,Woody Allen ; ,3.7
3210,Tyrone Power ; Patricia Neal ; Hildegard Knef ; ,6 juillet 2016,Drame ; ,Courrier diplomatique,,Henry Hathaway ; ,3.1
3211,Burt Reynolds ; Paul Williams ; Jackie Gleason ; ,18 mars 2017,Divers ; ,Cours après moi shérif 3,,Dick Lowry ; ,2.8
3212,Glenn Ford ; Jack Lemmon ; Anna Kashfi ; ,6 mai 2002,Western ; ,Cowboy,,Delmer Daves ; ,3.1
3213,Serinda Swan ; Sid Haig ; Pruitt Taylor Vince ; ,/,Epouvante-horreur ; ,Creature,,Fred Andrews ; ,2.0
3214,Lois Chiles ; George Kennedy ; Dorothy Lamour ; ,10 avril 2001,Epouvante-horreur ; ,Creepshow 2,,Michael Gornick ; ,2.8
3215,Fernandel ; Rellys ; Marcelle Ranson-Hervé ; ,21 septembre 1960,Comédie ; ,Crésus,,Jean Giono ; ,3.2
3216,Markku Toikka ; Aino Seppo ; Esko Nikkari ; ,/,Drame ; ,Crime et châtiment,,Aki Kaurismäki ; ,3.0
3217,Florence Pernel ; Vincent Winterhalter ; Florence Coste ; ,/,Policier ; ,Crimes à Martigues,,Claude-Michel Rome ; ,3.2
3218,Nick Romeo Reimann ; Fabian Halbig ; Manuel Steitz ; ,27 novembre 2012,Action ; Famille ; Aventure ; ,"Crocodiles, amis pour la vie",,Wolfgang Groos ; ,3.0
3219,Shawn Lock ; Paulina Gaitan ; Tom Sizemore ; ,23 mars 2017,Action ; Thriller ; ,Crossing Point,,Daniel Zirilli ; ,
3220,Alexander Hacke (II) ; Baba Zula ; Replikas ; ,13 juillet 2005,Documentaire ; Musical ; ,Crossing the bridge - the sound of Istanbul,3.8,Fatih Akin ; ,3.2
3221,David Hamilton (IV) ; Alex Kingston ; Kate Hardie ; ,8 septembre 1999,Policier ; Drame ; ,Croupier,3.0,Mike Hodges ; ,3.5
3222,Min-sik Choi ; Ryoo Seung-bum ; Ju-Bong Gi ; ,25 juin 2008,Comédie dramatique ; ,Crying fist,,Ryoo Seung-wan ; ,3.6
3223,Dana Ivgy ; Anat Waxman ; Keren Berger ; ,11 juin 2014,Comédie ; ,Cupcakes,2.7,Eytan Fox ; ,2.8
3224,Philomène Bilodeau ; Roc LaFortune ; Sophie Desmarais ; ,26 octobre 2011,Drame ; ,Curling,3.4,Denis Côté ; ,2.7
3225,Anthony Quinn ; James Coburn ; Dennis Price ; ,21 juillet 1965,Aventure ; ,Cyclone à la Jamaïque,4.8,Alexander Mackendrick ; ,3.1
3226,José Ferrer ; Mala Powers ; William Prince ; ,6 novembre 1951,Drame ; ,Cyrano de Bergerac,,Michael Gordon ; ,3.5
3227,John C. Reilly ; Jonah Hill ; Marisa Tomei ; ,15 septembre 2010,Comédie ; ,Cyrus,3.1,Jay Duplass ; Mark Duplass ; ,2.2
3228,,30 juin 2004,Documentaire ; ,D'autres mondes,3.5,Jan Kounen ; ,3.9
3229,Milouda Chaqiq ; Brigitte Roüan ; Claire Wauthion ; ,20 avril 2016,Comédie dramatique ; ,D'une pierre deux coups,3.8,Fejria Deliba ; ,3.7
3230,Michel Gondry ; ,/,Musical ; ,"D.A.F.T. :  a Story about Dogs, Androids, Firemen and Tomatoes",,Spike Jonze ; Roman Coppola ; Michel Gondry ; ,3.5
3231,,4 mai 2011,Documentaire ; ,D/S,3.0,Leia Maîtresse ; Jacques Richard (II) ; ,3.0
3232,Noomi Rapace ; Thure Lindhardt ; Benedikte Hansen ; ,/,Drame ; ,Daisy Diamond,,Simon Staho ; ,3.3
3233,Thierry Godard ; Valérie Decobert-Koretzky ; Sophie-Charlotte Husson ; ,/,Policier ; ,Dame de pique,,Philippe Venault ; ,3.1
3234,David Wenham ; Kris Kristofferson ; Peter O'Toole ; ,/,Drame ; ,Damien de Molokai,,Paul Cox ; ,3.2
3235,Pierre Dulaine ; Yvonne Marceau ; Noor Gabai ; ,2 avril 2014,Documentaire ; ,Dancing in Jaffa,3.5,Hilla Medalia ; ,4.0
3236,Claude Brasseur ; Zabou Breitman ; Daniel Gélin ; ,20 janvier 1988,Comédie ; ,Dandin,,Roger Planchon ; ,2.8
3237,Jessalyn Gilsig ; Antonio Sabato Jr. ; Serge Houde ; ,16 juin 2009,Action ; Science fiction ; ,Danger en altitude,,George Mendeluk ; ,2.3
3238,Steve McQueen ; John Benson ; Earl Rowe ; ,1 avril 1960,Epouvante-horreur ; Science fiction ; ,Danger planétaire,,Irvin S. Yeaworth Jr. ; Russell S. Doughten Jr. ; ,2.5
3239,Antoine de Caunes ; Hélène De Saint Père ; Julie Debazac ; ,/,Thriller ; ,Dangereuses retrouvailles (TV),,Jérôme Debusschère ; ,2.7
3240,Marilyn Jess ; Alban Ceray ; Jean-Pierre Armand ; ,17 janvier 1982,Erotique ; ,Dans la chaleur de Saint-Tropez,,Gérard Kikoïne ; ,3.1
3241,Jacques Chirac ; Bernadette Chirac ; Valéry Giscard d'Estaing ; ,31 mai 2006,Documentaire ; ,Dans la peau de Jacques Chirac,3.2,Michel Royer ; Karl Zéro ; ,2.7
3242,Charlie Sheen ; Jason Schwartzman ; Patricia Arquette ; ,24 juillet 2013,Comédie ; ,Dans la tête de Charles Swan III,2.3,Roman Coppola ; ,2.2
3243,Marianne Feghali ; Rawia Elchab ; Laudi Arbid ; ,29 décembre 2004,Drame ; ,Dans les champs de bataille,3.8,Danielle Arbid ; ,3.0
3244,Richard Anconina ; Maria de Medeiros ; Louise Szpindel ; ,4 avril 2007,Drame ; ,Dans les cordes,3.2,Magaly Richard-Serrano ; ,2.7
3245,Dominique Swain ; Ben Pullen ; Peggy Lipton ; ,25 septembre 2001,Comédie ; ,Dans les griffes de la mode,,Michael Lange ; ,2.6
3246,,6 septembre 2017,Documentaire ; Musical ; ,Dans les pas de Trisha Brown - Glacial Decoy à l'Opéra,3.5,Marie-Hélène Rebois ; ,3.2
3247,Ali Barkai ; Youssouf Djoro ; Aziza Hisseine ; ,27 décembre 2006,Drame ; Guerre ; ,Daratt,4.0,Mahamat-Saleh Haroun ; ,3.0
3248,Skye Bennett ; Noah Huntley ; Ronald Pickup ; ,6 octobre 2009,Epouvante-horreur ; ,Dark Floors,,Pete Riski ; ,1.9
3249,Leonor Watling ; Miguel Ángel Silvestre ; Helio Pedregal ; ,4 mars 2014,Thriller ; Erotique ; ,Dark Impulse,,Mariano Barroso ; ,2.8
3250,Paul Mercurio ; Harley Jane Kozak ; Michael York ; ,21 novembre 2012,Science fiction ; ,Dark Planet,,Albert Magnoli ; ,2.9
3251,Andie MacDowell ; Cary Elwes ; Frank Whaley ; ,18 mai 2010,Thriller ; Judiciaire ; ,Dark Side,,Jonathan Mossek ; ,2.3
3252,Sunny Deol ; Juhi Chawla ; Shah Rukh Khan ; ,5 juillet 2011,Thriller ; ,Darr,,Yash Chopra ; ,3.2
3253,Kirsten Vangsness ; Stephanie Allynne ; Nick Thune ; ,/,Aventure ; Epouvante-horreur ; Comédie ; ,Dave Made a Maze,,Bill Watterson ; ,3.3
3254,David LaChapelle ; ,5 avril 2011,Documentaire ; ,David LaChapelle - Du Pop Art à la Provocation,,Hilka Sinning ; ,
3255,Bruno Cremer ; François Négret ; Fabienne Babe ; ,1 juin 1988,Drame ; ,De bruit et de fureur,,Jean-Claude Brisseau ; ,3.7
3256,Eric Pittard ; Marie Raynial ; Jackie Berroyer ; ,22 mai 2013,Drame ; ,De l'usage du sex toy en temps de crise,3.2,Eric Pittard ; ,3.2
3257,Kenta Negishi ; Kento Oguri ; Masako Innami ; ,11 mars 2015,Drame ; ,De l’autre côté de la porte,3.5,Laurence Thrush ; ,3.0
3258,Brian De Palma ; ,30 janvier 2017,Documentaire ; Biopic ; ,De Palma,,Noah Baumbach ; Jake Paltrow ; ,3.6
3259,Luke Goss ; Nestor Carbonell ; Jill Remez ; ,1 avril 2014,Action ; Drame ; Thriller ; ,Dead Drop,,R. Ellis Frazier ; ,2.3
3260,Manuel Goncalves ; Christian Perrette ; Natale Naccari ; ,7 février 2012,Epouvante-horreur ; ,Dead Line,,David Aboucaya ; ,1.7
3261,James C. Burns ; Scott Peat ; Corsica Wilson ; ,5 juin 2012,Epouvante-horreur ; ,Dead Season,,Adam Deyoe ; ,2.0
3262,Toby Stephens ; Rufus Sewell ; Gabriel Byrne ; ,6 janvier 2014,Policier ; Thriller ; ,Deadly Game,,George Isaac ; ,2.3
3263,Sean Patrick Flanery ; Joe Pantoliano ; Luce Rains ; ,20 juillet 2011,Thriller ; Action ; Policier ; ,Deadly Impact,,Robert Kurtzman ; ,2.5
3264,Jamie Bell ; Bill Pullman ; Michael Angarano ; ,22 juin 2005,Drame ; Comédie ; ,Dear Wendy,2.4,Thomas Vinterberg ; ,3.2
3265,Bernd Meinert ; Carolin Pohl ; Hubertus Grimm ; ,1 juin 2010,Action ; Science fiction ; Thriller ; ,Death water,,Hans Horn ; ,2.8
3266,Daniel Radcliffe ; Christian Byers ; Lee Cormie ; ,18 mars 2017,Drame ; ,December Boys,,Rod Hardy ; ,3.5
3267,Sébastien Ricard ; Bénédicte Décary ; Dimitri Storoge ; ,/,Musical ; ,"Dédé, à travers les brumes",,Jean-Philippe Duval ; ,3.6
3268,Val Kilmer ; Martha MacIsaac ; William B. Davis ; ,21 septembre 2010,Science fiction ; Thriller ; Epouvante-horreur ; ,Degel,,Mark A. Lewis ; ,2.4
3269,Sylvie Testud ; Aurore Clément ; Jean-Pierre Marielle ; ,3 mars 2004,Comédie dramatique ; ,Demain on déménage,3.4,Chantal Akerman ; ,2.6
3270,Gene Jones ; Kristina Klebe ; Hassie Harrison ; ,6 avril 2017,Epouvante-horreur ; Thriller ; ,Dementia,,Mike Testin ; ,3.0
3271,Robert Sheehan ; Ashley Walters ; Jason Maza ; ,/,Epouvante-horreur ; ,Demons Never Die,,Arjun Rose ; ,3.0
3272,Esther Gorintin ; Dinara Droukarova ; Nino Khomasuridze ; ,17 septembre 2003,Comédie dramatique ; ,Depuis qu'Otar est parti,4.1,Julie Bertuccelli ; ,3.5
3273,Ben Becker ; Wolfgang Völz ; Otto Sander ; ,/,Drame ; Historique ; Biopic ; ,Der Einstein des Sex,,Rosa von Praunheim ; ,3.0
3274,,/,Documentaire ; ,Dérapages,,Paul Arcand ; ,3.1
3275,Andrew McCarthy ; Lili Taylor ; Leslie Mann ; ,/,Comédie dramatique ; ,Des choses que je ne t'ai jamais dites,2.3,Isabel Coixet ; ,
3276,Yves Pignot ; ,/,Divers ; ,Des enfants dans les arbres,,Pierre Boutron ; ,3.0
3277,,14 janvier 2009,Animation ; ,Des idiots et des anges,3.8,Bill Plympton ; ,3.7
3278,,14 septembre 2016,Documentaire ; ,Des locaux très motivés,2.0,Oliver Dickinson ; ,4.2
3279,Marie Trintignant ; Maria de Medeiros ; Christian Charmetant ; ,12 juin 1996,Comédie ; ,Des nouvelles du bon Dieu,,Didier Le Pêcheur ; ,3.8
3280,Alice Taglioni ; Luis Guzman ; Rosario Dawson ; ,21 septembre 2016,Comédie ; Policier ; ,Des Porto Ricains à Paris,1.5,Ian Edelman ; ,2.4
3281,Léa Drucker ; Mylène Demongeot ; Jean-Pierre Marielle ; ,25 mai 2016,Comédie dramatique ; ,Des roses en hiver,,Lorenzo Gabriele ; ,3.4
3282,Helen Shaver ; Patricia Charbonneau ; Audra Lindley ; ,/,Drame ; Romance ; ,Desert Hearts,,Donna Deitch ; ,3.4
3283,Steven Seagal ; Keith David ; Joanna Pacula ; ,24 janvier 2001,Action ; ,Désigné pour mourir,,Dwight H. Little ; ,3.2
3284,Mike Meyer ; Ross Hagen ; Julie Strain ; ,/,Thriller ; Erotique ; ,Désir virtuel,,Jim Wynorski ; ,2.8
3285,Eva Longoria ; Jason Biggs ; Rob Corddry ; ,23 août 2011,Comédie ; ,Desperate Teachers,,Mark Lafferty ; ,1.6
3286,Yasuko Matsuyuki ; Kenichi Matsuyama ; Yoshihiko Hosoda ; ,/,Drame ; Musical ; ,Detoroito Metaru Shiti,,Toshio Lee ; ,2.9
3287,Katrin Cartlidge ; Lynda Steadman ; Kate Byers ; ,17 septembre 1997,Comédie dramatique ; ,Deux filles d'aujourd'hui,,Mike Leigh ; ,3.4
3288,Cress Williams ; Danny Aiello ; Greg Cruttwell ; ,30 juillet 1997,Comédie dramatique ; Thriller ; ,Deux jours à Los Angeles,,John Herzfeld ; ,3.4
3289,Ashley Olsen ; Martin Mull ; Mary-Kate Olsen ; ,/,Western ; Famille ; ,Deux Jumelles dans l'Ouest,,Stuart Margolin ; ,3.4
3290,Jean Dujardin ; Alexandra Lamy ; ,/,Divers ; ,Deux sur la balançoire,,Yves Di Tullio ; Bernard Murat ; ,3.2
3291,Michelle Argyris ; Shantelle Canzanese ; Vanessa Broze ; ,1 novembre 2012,Epouvante-horreur ; ,Devil Seed,,Greg A. Sager ; ,2.3
3292,Jason Biggs ; Steve Zahn ; Jack Black ; ,12 septembre 2001,Comédie ; Romance ; ,Diablesse,2.0,Dennis Dugan ; ,2.6
3293,Kirsten Dunst ; Michelle Williams ; Dan Hedaya ; ,17 novembre 1999,Comédie ; ,"Dick, les coulisses de la présidence",,Andrew Fleming ; ,2.5
3294,David Spade ; Alyssa Milano ; Craig Bierko ; ,12 mai 2004,Comédie ; ,Dickie Roberts : ex-enfant star,2.5,Sam Weisman ; ,2.6
3295,Moritz Bleibtreu ; Waldemar Kobus ; Richy Müller ; ,/,Drame ; Aventure ; ,Die schwarzen Brüder,,Xavier Koller ; ,3.0
3296,Audrey Tautou ; Edouard Baer ; Julie Depardieu ; ,26 septembre 2001,Comédie dramatique ; Romance ; ,"Dieu est grand, je suis toute petite",3.1,Pascale Bailly ; ,2.1
3297,Denis Podalydès ; Isabelle Candelier ; Jeanne Balibar ; ,3 juin 1998,Comédie ; ,Dieu seul me voit (Versailles-chantiers),,Bruno Podalydès ; ,3.7
3298,Maria Bonnevie ; Gérard Depardieu ; Christopher Eccleston ; ,9 avril 2003,Drame ; ,Dina,2.8,Ole Bornedal ; ,3.3
3299,Frank Alvarez ; Clifton Collins Jr. ; Brittany Daniel ; ,3 mai 2006,Policier ; ,Dirty,,Chris Fisher ; ,2.8
3300,Jon Voight ; Teri Polo ; Ben Crowley ; ,/,Thriller ; Policier ; ,Disparition inquiétante,,Josef Rusnak ; ,2.4
3301,Aaron Kwok ; Ekin Cheng ; Daniel Wu ; ,19 juillet 2006,Action ; ,Divergence,,Benny Chan ; ,3.2
3302,,/,Science fiction ; ,Doctor Who,,David Yates ; ,3.6
3303,Ryoko Yonekura ; Takeshi Kitano ; Toshiyuki Nishida ; ,/,Comédie ; ,Doctor X: Gekai Daimon Michiko Special,,Naoki Tamura ; ,3.1
3304,Sabine Mamou ; Mathieu Demy ; Lisa Blok ; ,20 janvier 1982,Drame ; ,Documenteur,,Agnès Varda ; ,3.2
