,actors,date,movie,press_rating,producer,spectators_rating
721,Giovanni Ribisi ; Vin Diesel ; Nicky Katt ; ,6 septembre 2000,Les Initiés,3.4,Ben Younger ; ,3.5
722,Colin Firth ; Nicole Kidman ; Jeremy Irvine ; ,11 juin 2014,Les Voies du destin,2.2,Jonathan Teplitzky ; ,3.6
723,Vahina Giocante ; Moa Khouas ; Karim Ben Haddou ; ,26 janvier 2005,Lila dit ça,3.1,Ziad Doueiri ; ,3.1
724,Malik Zidi ; Stéphane Debac ; Anaïs Demoustier ; ,18 décembre 2013,"Loulou, l'incroyable secret",3.9,Éric Omond ; Grégoire Solotareff ; ,3.4
725,Jena Malone ; Riley Keough ; Brooklyn Decker ; ,22 mai 2017,Lovesong,,Kim So-yong ; ,3.2
726,Christopher Lambert ; Claude Brasseur ; Fleur Lise Heuet ; ,11 juillet 2012,Ma bonne étoile,2.3,Anne Fassio ; ,3.8
727,Shad Moss ; Morris Chestnut ; Jonathan Lipnicki ; ,12 février 2003,Magic baskets,3.2,John Schultz ; ,3.5
728,Keanu Reeves ; Tiger Hu Chen ; Simon Yam ; ,30 avril 2014,Man Of Tai Chi,2.6,Keanu Reeves ; ,2.9
729,Patrick Bruel ; François Berléand ; Dominique Besnehard ; ,17 octobre 1984,Marche à l'ombre,,Michel Blanc ; ,3.0
730,Anaïs Demoustier ; Jérémie Elkaïm ; Frédéric Pierrot ; ,2 décembre 2015,Marguerite & Julien,2.7,Valérie Donzelli ; ,2.7
731,Nicolas Duvauchelle ; Philippe Rebbot ; Benjamin Biolay ; ,23 janvier 2013,Mariage à Mendoza,2.8,Edouard Deluc ; ,3.3
732,,7 janvier 2017,Masha et Michka au cinéma,,Oleg Kuzovkov ; ,2.7
733,Chandler Riggs ; Joel Courtney ; Mark Duplass ; ,1 avril 2015,Mercy,,Peter Cornwell (II) ; ,2.2
734,Lana Turner ; Juanita Moore ; Sandra Dee ; ,2 octobre 1959,Mirage de la vie,4.3,Douglas Sirk ; ,4.2
735,Renée Zellweger ; Ewan McGregor ; Emily Watson ; ,28 mars 2007,Miss Potter,2.4,Chris Noonan ; ,2.8
736,Pio Marmai ; Vahina Giocante ; Guillaume Gouix ; ,21 juin 2011,"Mon père, Francis le Belge",,Frédéric Balekdjian ; ,3.0
737,Sharon Stone ; Leonardo DiCaprio ; Gene Hackman ; ,21 juin 1995,Mort ou vif,2.2,Sam Raimi ; ,3.0
738,Victoria Justice ; Pierson Fode ; Matthew Daddario ; ,19 novembre 2015,Naomi and Ely's No Kiss List,,,2.8
739,Patrick Braoudé ; Philippine Leroy-Beaulieu ; Daniel Russo ; ,2 février 1994,Neuf mois,,Patrick Braoudé ; ,2.2
740,Min-sik Choi ; Jung-Min Hwang ; Lee Jung-jae ; ,16 octobre 2013,New World,,Park Hoon-Jung ; ,4.0
741,Richard Gere ; Diane Lane ; Christopher Meloni ; ,31 janvier 2011,Nights in Rodanthe,,George C. Wolfe ; ,3.3
742,Patricio Guzmán ; ,27 octobre 2010,Nostalgie de la lumière,3.6,Patricio Guzmán ; ,3.8
743,Ice Cube ; Aleisha Allen ; Philip Bolden ; ,27 juillet 2005,On arrive quand ?,2.0,Brian Levant ; ,2.8
744,Clint Eastwood ; Michael Moriarty ; Carrie Snodgress ; ,14 août 1985,"Pale Rider, le cavalier solitaire",,Clint Eastwood ; ,3.9
745,Tippi Hedren ; Sean Connery ; Diane Baker ; ,30 mai 2000,Pas de printemps pour Marnie,5.0,Alfred Hitchcock ; ,3.9
746,Michel Dodane ; Jim Broadbent ; ,1 décembre 2010,Perdu ? Retrouvé !,3.5,Philip Hunt ; Joanna Lurie ; Pink Nanuq ; ,3.5
747,Mary Carey ; Sean Andrews ; Darrell Sandeen ; ,15 novembre 2007,Pervert !,,Jonathan Yudis ; ,2.6
748,Jackie Chan ; Liu Ye ; Jing Tian ; ,16 janvier 2017,Police Story : Lockdown,,Ding Sheng ; ,2.9
749,,24 juillet 2002,Polissons et galipettes,3.0,Michel Reilhac ; ,3.1
750,,7 décembre 2016,Pourquoi nous détestent-ils ?,,Lucien Jean-Baptiste ; Amelle Chahbi ; Alexandre Amiel ; ,3.4
751,Patrick Fugit ; Billy Crudup ; Kate Hudson ; ,21 mars 2001,Presque célèbre,3.8,Cameron Crowe ; ,3.6
752,Harrison Ford ; Brian Dennehy ; Raul Julia ; ,10 octobre 1990,Présumé innocent,,Alan J. Pakula ; ,3.0
753,Donald Pleasence ; Jameson Parker ; Victor Wong ; ,20 avril 1988,Prince des ténèbres,,John Carpenter ; ,3.4
754,Mathilde Seigner ; Pascal Elbé ; Olivier Marchal ; ,27 mai 2009,Quelque chose à te dire,2.4,Cécile Telerman ; ,2.9
755,Bill Kerr ; Chris Haywood ; David Argue ; ,21 novembre 2005,Razorback,,Russell Mulcahy ; ,2.7
756,Jean Gabin ; Magali Noël ; Paul Frankeur ; ,7 avril 1955,Razzia sur la chnouf,,Henri Decoin ; ,3.5
757,Milla Jovovich ; Ali Larter ; Shawn Roberts ; ,22 septembre 2010,Resident Evil : Afterlife 3D,1.3,Paul W.S. Anderson ; ,2.4
758,Rosamund Pike ; Shiloh Fernandez ; Nick Nolte ; ,6 janvier 2016,Return to Sender,,Fouad Mikati ; ,2.1
759,Kevin Costner ; Anthony Quinn ; Madeleine Stowe ; ,3 juillet 1991,Revenge,,Tony Scott ; ,3.5
760,Tom Cruise ; Rebecca De Mornay ; Joe Pantoliano ; ,/,Risky Business,,Paul Brickman ; ,3.1
761,Tom Green ; Breckin Meyer ; Seann William Scott ; ,18 octobre 2000,Road Trip,3.1,Todd Phillips ; ,2.8
762,Jimmi Simpson ; Nancy Travis ; Matt Keeslar ; ,/,Rose Red,,Craig R. Baxley ; ,3.5
763,Emilie Dequenne ; Fabrizio Rongione ; Olivier Gourmet ; ,29 septembre 1999,Rosetta,4.3,Jean-Pierre Dardenne ; Luc Dardenne ; ,2.8
764,Aubrey Plaza ; Jake Johnson ; Mark Duplass ; ,/,Safety Not Guaranteed,,Colin Trevorrow ; ,3.6
765,Adam Sandler ; Jennifer Hudson ; Kevin James ; ,14 avril 2017,Sandy Wexler,,Steven Brill ; ,2.6
766,Jason Segel ; Kristen Bell ; Russell Brand ; ,18 juin 2008,Sans Sarah rien ne va !,2.8,Nicholas Stoller ; ,2.8
767,Andie MacDowell ; James Spader ; Peter Gallagher ; ,4 octobre 1989,"Sexe, mensonges et vidéo",,Steven Soderbergh ; ,3.3
768,Whoopi Goldberg ; Kathy Najimy ; Barnard Hughes ; ,23 mars 1994,"Sister Act, acte 2",,Bill Duke ; ,2.8
769,Adam Bousdoukos ; Moritz Bleibtreu ; Birol Ünel ; ,17 mars 2010,Soul Kitchen,3.7,Fatih Akin ; ,3.7
770,Jon Foster ; Samaire Armstrong ; Frankie Muniz ; ,12 juillet 2006,Stay Alive,1.8,William Brent Bell ; ,2.3
771,Anna Faris ; Colin Hanks ; Emma Stone ; ,8 octobre 2008,Super blonde,2.0,Fred Wolf ; ,2.3
772,Jet Li ; Michelle Yeoh ; Chin Siu Ho ; ,23 janvier 2002,Tai chi master,3.9,Woo-Ping Yuen ; ,3.2
773,Stacy Martin ; Louis-Do de Lencquesaing ; Gina McKee ; ,2 décembre 2015,Taj Mahal,3.2,Nicolas Saada ; ,2.3
774,Jon Foo ; Kelly Overton ; Cary-Hiroyuki Tagawa ; ,23 septembre 2010,Tekken,,Dwight H. Little ; ,2.2
775,Noel Clarke ; Ian Somerhalder ; Brian Cox ; ,4 novembre 2014,The Anomaly,,Noel Clarke ; ,2.1
776,Ethan Embry ; Shiri Appleby ; Kiara Glasco ; ,/,The Devil's Candy,,Sean Byrne ; ,2.5
777,Steve Carell ; Paul Rudd ; Stephanie Szostak ; ,10 novembre 2010,The Dinner,1.7,Jay Roach ; ,1.5
778,George C. Scott ; Ed Flanders ; Brad Dourif ; ,20 octobre 2004,The Exorcist III,,William Peter Blatty ; ,2.3
779,Abigail Spencer ; Chad Michael Murray ; Katee Sackhoff ; ,12 juin 2013,The Haunting in Connecticut 2: Ghosts of Georgia,,Tom Elkins ; ,2.8
780,Jeon Do-Yeon ; Lee Jung-jae ; Yuh-jung Youn ; ,15 septembre 2010,The Housemaid,3.0,Im Sang-soo ; ,3.3
781,Alfred Molina ; Hope Davis ; Shane West ; ,18 février 2009,The Lodger,,David Ondaatje ; ,2.7
782,Terence Stamp ; Silvana Mangano ; Massimo Girotti ; ,25 janvier 1969,Théorème,,Pier Paolo Pasolini ; ,3.4
783,Louise Bourgoin ; Cédric Kahn ; Laurent Stocker ; ,4 septembre 2013,"Tirez la langue, mademoiselle",3.6,Axelle Ropert ; ,2.0
784,Natalie Portman ; Scott Cohen ; Charlie Tahan ; ,1 juin 2011,Un hiver à Central Park,,Don Roos ; ,3.4
785,Joan Del Mar ; Jennifer Lopez ; Matthew McConaughey ; ,11 juillet 2001,Un Mariage trop parfait,2.4,Adam Shankman ; ,2.2
786,Agathe Bonitzer ; Mahmud Shalaby ; Hiam Abbass ; ,8 février 2012,Une bouteille à la mer,3.3,Thierry Binisti ; ,3.9
787,Gérard Depardieu ; Roman Polanski ; Sergio Rubini ; ,18 mai 1994,Une Pure formalité,,Giuseppe Tornatore ; ,3.6
788,Mathilde Seigner ; Bernard Campan ; Bertille Chabert ; ,22 juillet 2009,Une semaine sur deux (et la moitié des vacances scolaires),2.4,Ivan Calbérac ; ,3.0
789,Pierce Brosnan ; Toni Collette ; Aaron Paul ; ,18 janvier 2016,Up & down,,Pascal Chaumeil ; ,3.2
790,Michael Peña ; Alexander Skarsgård ; Tessa Thompson ; ,24 mars 2017,War on Everyone,,John Michael McDonagh ; ,2.5
791,Jim Caviezel ; Alexander Ludwig ; Michael Chiklis ; ,24 mars 2016,When The Game Stands Tall,,Thomas Carter ; ,3.5
792,Hanna Binke ; Jannis Niewöhner ; Jürgen Vogel ; ,4 novembre 2015,Whisper 2,,Katja von Garnier ; ,3.9
793,Robert De Niro ; Gérard Depardieu ; Dominique Sanda ; ,1 septembre 1976,1900,,Bernardo Bertolucci ; ,3.8
794,Alexis Bledel ; America Ferrera ; Blake Lively ; ,25 janvier 2016,4 filles et un jean 2,,Sanaa Hamri ; ,3.4
795,Eriya Ndayambaje ; Roger Nsengiyumva ; Sanyu Joanita Kintu ; ,19 janvier 2011,Africa United,2.7,Debs Gardner-Paterson ; ,3.6
796,Jean-Marc Ravera ; Mohamed Metina ; Modou Cisse ; ,22 janvier 2014,Afrik'Aïoli,2.9,Christian Philibert ; ,3.9
797,Dustin Hoffman ; Cuba Gooding Jr. ; Morgan Freeman ; ,12 avril 1995,Alerte,,Wolfgang Petersen ; ,2.7
798,Stathis Giallelis ; Frank Wolff ; Elena Karam ; ,/,"America, America",,Elia Kazan ; ,4.1
799,Tom Hulce ; Stephen Furst ; Mark Metcalf ; ,12 juillet 2000,American College,,John Landis ; ,3.3
800,Chad Donella ; Jennifer Morrison ; Steve Monroe ; ,7 mai 2009,American Sexy Girls,,Michael Davis ; ,1.7
801,Luci Christian ; David Matranga ; Brina Palencia ; ,23 juillet 2014,Appleseed Alpha,,Shinji Aramaki ; ,3.5
802,Akira Terao ; Yoshiko Miyazaki ; Shirô Mifune ; ,3 mai 2000,Après la pluie,3.4,Takashi Koizumi ; ,3.6
803,Richard Gere ; Susan Sarandon ; Tim Roth ; ,12 décembre 2012,Arbitrage,3.2,Nicholas Jarecki ; ,2.8
804,Sylvester Stallone ; Antonio Banderas ; Julianne Moore ; ,1 novembre 1995,Assassins,,Richard Donner ; ,2.7
805,Ryo Ishibashi ; Eihi Shiina ; Tetsu Sawaki ; ,6 mars 2002,Audition,4.4,Takashi Miike ; ,3.1
806,Salma Hayek ; Penélope Cruz ; Steve Zahn ; ,18 janvier 2006,Bandidas,2.7,Joachim Rønning ; Espen Sandberg ; ,2.2
807,Kelly Sheridan ; Ashleigh Ball ; Lauren Lavoie ; ,2 novembre 2012,"Barbie, la princesse et la popstar",,Ezekiel Norton ; ,3.5
808,Laurent Bateau ; Sophie Marceau ; Frédéric Diefenthal ; ,4 avril 2001,"Belphégor, le fantôme du Louvre",2.6,Jean-Paul Salomé ; ,1.4
809,Gugu Mbatha-Raw ; Nate Parker ; Minnie Driver ; ,23 juin 2015,Beyond The Lights,,Gina Prince-Bythewood ; ,3.4
810,Adam Sandler ; Joey Lauren Adams ; Jon Stewart ; ,22 septembre 1999,Big Daddy,2.7,Dennis Dugan ; ,2.9
811,Brittany Allen ; Juan Riedinger ; Merwin Mondesir ; ,31 octobre 2017,Bloody Sand,,Colin Minihan ; ,2.3
812,Philippe Torreton ; Samuel Le Bihan ; Bernard Le Coq ; ,16 octobre 1996,Capitaine Conan,,Bertrand Tavernier ; ,3.2
813,Julia Migenes ; Plácido Domingo ; Ruggero Raimondi ; ,9 février 2000,Carmen,,Francesco Rosi ; ,3.6
814,Anders Danielsen Lie ; Judith Chemla ; Marie Rivière ; ,17 février 2016,Ce Sentiment De L'Été,3.7,Mikhaël Hers ; ,3.6
815,Xavier Deluc ; Astrid Veillon ; Hugo Leverdez ; ,10 février 2015,Changement de cap,,Nicolas Herdt ; ,3.5
816,Marie Drion ; Vincent Lindon ; Patrick Timsit ; ,26 mars 2008,Chasseurs de dragons,3.3,Arthur Qwak ; Guillaume Ivernel ; ,3.1
817,Benicio Del Toro ; Demian Bichir ; Santiago Cabrera ; ,7 janvier 2009,Che - 1ère partie : L'Argentin,3.3,Steven Soderbergh ; ,3.0
818,Sylvain Bourguignon ; Arnaud Goujon ; Lisa Heredia ; ,16 octobre 2002,Choses secrètes,3.3,Jean-Claude Brisseau ; ,2.6
819,Cate Blanchett ; Judi Dench ; Tom Georgeson ; ,28 février 2007,Chronique d'un scandale,3.4,Richard Eyre ; ,3.3
820,Anthony Hopkins ; Anton Yelchin ; Hope Davis ; ,16 janvier 2002,Coeurs perdus en Atlantide,3.4,Scott Hicks ; ,2.9
821,Drew Barrymore ; Michael Vartan ; David Arquette ; ,14 juillet 1999,Collège attitude,2.1,Raja Gosnell ; ,2.3
822,Jackie Chan ; Anita Mui ; Ti Lung ; ,1 octobre 2002,Combats de maître,,Chia-Liang Liu ; Jackie Chan ; ,4.2
823,Mathieu Amalric ; Emmanuelle Devos ; Thibault de Montalembert ; ,12 juin 1996,Comment je me suis disputé... (ma vie sexuelle),,Arnaud Desplechin ; ,3.3
824,Saïd Taghmaoui ; Thomas Dutronc ; Catherine Lachens ; ,25 juillet 2001,Confession d'un dragueur,2.2,Alain Soral ; ,2.7
825,Cristian Mercado ; Manolo Cardona ; Tatiana Astengo ; ,23 novembre 2011,Contracorriente,3.1,Javier Fuentes-León ; ,3.9
826,Gene Hackman ; John Cazale ; Allen Garfield ; ,/,Conversation secrète,4.7,Francis Ford Coppola ; ,3.7
827,Paul Hogan ; Linda Kozlowski ; John Meillon ; ,26 octobre 1988,Crocodile Dundee 2,,John Cornell ; ,2.1
828,Kevin Kline ; Penelope Wilton ; Denzel Washington ; ,23 mars 1988,Cry Freedom,,Richard Attenborough ; ,3.5
829,Halle Berry ; Bruce Willis ; Giovanni Ribisi ; ,11 avril 2007,Dangereuse séduction,2.8,James Foley ; ,2.5
830,Ryan Gosling ; Billy Zane ; Garret Dillahunt ; ,10 octobre 2001,Danny Balint,3.5,Henry Bean ; ,3.4
831,Olivia Wilde ; Luke Wilson ; Elisabeth Moss ; ,9 novembre 2016,Dans la brume du soir,,Reed Morano ; ,2.8
832,Tommy Lee Jones ; Charlize Theron ; Jason Patric ; ,7 novembre 2007,Dans la vallée d'Elah,3.4,Paul Haggis ; ,3.5
833,Luke Goss ; Ving Rhames ; Danny Trejo ; ,26 mars 2013,Death Race: Inferno,,Roel Reiné ; ,2.3
834,Amrit Maghera ; Rajshri Deshpande ; Pavleen Gujral ; ,27 juillet 2016,Déesses indiennes en colère,2.9,Pan Nalin ; ,4.0
835,Caitlin Stasey ; Rachel Hurd-Wood ; Lincoln Lewis ; ,19 novembre 2012,"Demain, quand la guerre a commencé",,Stuart Beattie ; ,3.1
836,Patrick Wilson ; Ian McShane ; John Leguizamo ; ,30 avril 2017,Desert Gun,,Gonzalo Lopez-Gallego ; ,2.3
837,Bobby Campo ; Shantel VanSanten ; Nick Zano ; ,26 août 2009,Destination finale 4,2.6,David R. Ellis ; ,2.0
838,Terra Vnesa ; Dean Armstrong ; Tenika Davis ; ,16 octobre 2012,Détour mortel 4 - Origines sanglantes,,Declan O'Brien ; ,2.3
839,Anthony Ilott	 ; Chris Jarvis ; Sadie Katz ; ,21 octobre 2015,Détour mortel 6 : Last resort,,Valeri Milev ; ,1.9
840,François Cluzet ; Mathilde Seigner ; Roschdy Zem ; ,24 octobre 2007,Détrompez-vous,2.1,Bruno Dega ; Jeanne Le Guillou ; ,2.2
841,Gérard Depardieu ; Olivier Marchal ; Asia Argento ; ,21 janvier 2009,Diamant 13,3.2,Gilles Béhat ; ,1.9
842,David Jason ; Tim Curry ; Sean Astin ; ,2 novembre 2011,Discworld,,Vadim Jean ; ,2.9
843,Jonathan Bennett ; Nadia Bjorlin ; Jamie-Lynn Sigler ; ,1 mai 2015,Divorce Invitation,,S.V. Krishna Reddy ; ,2.7
844,Sam Worthington ; Xavier Samuel ; Lesley-Ann Brandt ; ,7 août 2013,Drift,,Morgan O'Neill ; Ben Nott ; ,
845,Audrey Hepburn ; Fred Astaire ; Michel Auclair ; ,10 avril 2001,Drôle de frimousse,,Stanley Donen ; ,3.7
846,Ashton Kutcher ; Seann William Scott ; Jennifer Garner ; ,18 avril 2001,"Eh mec, elle est où ma caisse ?",2.6,Danny Leiner ; ,2.3
847,Victoria Abril ; Javier Bardem ; Carmelo Gomez ; ,23 mars 2000,Entre les jambes,3.0,Manuel Gomez Pereira ; ,2.7
848,Marie Vincent ; Bruno Solo ; Yvan Le Bolloc'h ; ,2 février 2005,Espace détente,2.9,Bruno Solo ; Yvan Le Bolloc'h ; ,1.7
849,Michelle Jenner ; Carlos Areces ; Julián Villagrán ; ,/,Extraterrestre,,Nacho Vigalondo ; ,2.5
850,Michael Jai White ; Neal McDonough ; Laila Ali ; ,28 décembre 2015,Falcon Rising,,Ernie Barbarash ; ,2.8
851,Jean Marais ; Louis de Funès ; Mylène Demongeot ; ,7 décembre 2001,Fantômas contre Scotland Yard,,André Hunebelle ; ,3.0
852,Robin Williams ; Jim Caviezel ; Mira Sorvino ; ,23 février 2005,Final cut,3.0,Omar Naim ; ,2.7
853,Jean-Paul Belmondo ; Michel Galabru ; Marie Laforêt ; ,28 mars 1979,Flic ou voyou,,Georges Lautner ; ,3.1
854,Alison Lohman ; Tim McGraw ; Maria Bello ; ,25 octobre 2006,Flicka,,Michael Mayer ; ,3.7
855,James Franco ; Jean Reno ; Jennifer Decker ; ,30 janvier 2007,Flyboys,,Tony Bill ; ,2.9
856,Mina Tander ; Laura de Boer ; Katharina Thalbach ; ,17 octobre 2013,Forgotten,,Alexandra Schmidt ; ,3.2
857,Robert Englund ; Mark Patton ; Kim Myers ; ,26 février 1986,Freddy - Chapitre 2 : la revanche de Freddy,,Jack Sholder ; ,2.2
858,Andy Whitfield ; Dwaine Stevenson ; Samantha Noble ; ,18 mars 2017,Gabriel,,Shane Abbess ; ,2.3
859,Tim Allen ; Sigourney Weaver ; Alan Rickman ; ,4 octobre 2000,Galaxy Quest,3.6,Dean Parisot ; ,3.3
860,Yves Pignot ; Lino Ventura ; Michel Serrault ; ,23 septembre 1981,Garde à vue,,Claude Miller ; ,4.1
861,Kim Collins ; MacKenzie Rosman ; Dave Randolph-Mayhem Davis ; ,9 novembre 2014,Ghost Shark,,Griff Furst ; ,1.8
862,Iggy Pop ; Ron Asheton ; Scott Asheton ; ,1 février 2017,Gimme Danger,3.6,Jim Jarmusch ; ,3.8
863,Stefan Denolyubov ; Margita Gosheva ; Kitodar Todorov ; ,19 avril 2017,Glory,3.6,Kristina Grozeva ; Petar Valchanov ; ,3.7
864,Dianne Wiest ; Woody Allen ; Max von Sydow ; ,21 mai 1986,Hannah et ses soeurs,,Woody Allen ; ,3.6
865,Scott Adkins ; Kacey Barnfield ; Joey Ansah ; ,15 mai 2014,Hooligans 3,,James Nunn ; ,2.3
866,Emile Hirsch ; Demetri Martin ; Liev Schreiber ; ,23 septembre 2009,Hôtel Woodstock,3.7,Ang Lee ; ,3.2
867,Donnie Yen ; Shengyi Huang ; Simon Yam ; ,16 mai 2016,Iceman,,Wing-Cheong Law ; ,2.5
868,Gérard Jugnot ; Jean Dujardin ; Mélanie Doutey ; ,28 septembre 2005,Il ne faut jurer de rien !,2.9,Eric Civanyan ; ,2.1
869,Justin Chatwin ; Maggie Ma ; Alex Ferris ; ,18 juillet 2007,Invisible,1.9,David S. Goyer ; ,2.9
870,Curtis '50 Cent' Jackson ; Ray Liotta ; Lynn Whitfield ; ,11 janvier 2012,Itinéraire manqué,,Mario Van Peebles ; ,3.3
871,Charlie Weber ; Scott Adkins ; Erik Valdez ; ,7 juin 2016,Jarhead 3 : le siège,,William Kaufman ; ,2.9
872,Robert Redford ; Will Geer ; Allyn Ann McLerie ; ,15 novembre 2006,Jeremiah Johnson,5.0,Sydney Pollack ; ,3.9
873,Harrison Ford ; Anne Archer ; Patrick Bergin ; ,21 octobre 1992,Jeux de guerre,2.5,Phillip Noyce ; ,3.1
874,Kevin Costner ; Amy Madigan ; Ray Liotta ; ,13 septembre 1989,Jusqu'au bout du rêve,,Phil Alden Robinson ; ,3.6
875,Kacey Mottet Klein ; Galatea Bellugi ; Catherine Salée ; ,23 mars 2016,Keeper,3.8,Guillaume Senez ; ,3.5
876,Michael York ; Jenny Agutter ; Richard Jordan ; ,22 décembre 1976,L'Age de cristal,,Michael Anderson ; ,3.5
877,Jérémie Renier ; Elio Germano ; Yannick Renier ; ,28 décembre 2016,"L'Ami, François d'Assise et ses frères",3.2,Renaud Fely ; Arnaud Louvet ; ,3.4
878,Mathurin Zinze ; Sophie-Veronique Toue Tagbe ; Salif Keita ; ,15 février 2005,L'enfant lion,4.0,Patrick Grandperret ; ,3.9
879,Romy Schneider ; Serge Reggiani ; Bérénice Bejo ; ,11 novembre 2009,L'Enfer d'Henri-Georges Clouzot,4.1,Serge Bromberg ; Ruxandra Medrea ; ,3.7
880,Philippe Noiret ; Fanny Cottençon ; Simone Signoret ; ,31 mars 1982,L'Etoile du Nord,,Pierre Granier-Deferre ; ,3.3
881,Sharon Stone ; Sylvester Stallone ; James Woods ; ,9 novembre 1994,L'Expert,,Luis Llosa ; ,2.3
882,Antoine de Caunes ; Elsa Zylberstein ; Gad Elmaleh ; ,11 mars 1998,L'homme est une femme comme les autres,,Jean-Jacques Zilbermann ; ,2.6
883,Eddie Izzard ; Toby Regbo ; Rupert Penry-Jones ; ,12 février 2013,L'Ile au trésor,,Steve Barron ; ,3.0
884,,5 avril 2017,L'Opéra,4.1,Jean-Stéphane Bron ; ,3.9
885,Lyes Salem ; Khaled Benaissa ; Djemel Barek ; ,19 novembre 2014,L'Oranais,3.4,Lyes Salem ; ,3.7
886,Sterling Hayden ; Coleen Gray ; Vince Edwards ; ,3 janvier 1957,L'Ultime razzia,3.4,Stanley Kubrick ; ,4.0
887,José Smith Vargas ; Carla Galvão ; Hermínio Amaro ; ,13 décembre 2017,L'Usine de rien,3.5,Pedro Pinho ; ,3.3
888,Jean Martin ; Yacef Saadi ; Brahim Hadjadj ; ,4 mars 2003,La Bataille d'Alger,4.7,Gillo Pontecorvo ; ,4.0
889,Henry Fonda ; Robert Shaw ; Robert Ryan ; ,4 mai 2005,La Bataille des Ardennes,,Ken Annakin ; ,3.5
890,Yanis Charifi ; Alexia Chicot ; Valois d'Estribaud ; ,31 mai 2017,La cabane à histoires,,Célia Rivière ; ,3.4
891,Laura Morante ; Pascal Elbé ; Isabelle Carré ; ,2 mai 2012,La Cerise sur le gâteau,2.1,Laura Morante ; ,1.9
892,Elizabeth Taylor ; Paul Newman ; Burl Ives ; ,28 décembre 1958,La Chatte sur un toit brûlant,2.0,Richard Brooks ; ,3.9
893,Douglas Silva ; Darlan Cunha ; Jonathan Haagensen ; ,23 juillet 2008,La Cité des hommes,3.3,Paulo Morelli ; ,3.4
894,Gong Li ; Chow Yun-Fat ; Jay Chou ; ,14 mars 2007,La Cité interdite,3.5,Yimou Zhang ; ,3.1
895,Jérémie Renier ; Audrey Fleurot ; Mélusine Mayance ; ,9 octobre 2013,La Confrérie des larmes,1.9,Jean-Baptiste Andrea ; ,3.4
896,Benoît Magimel ; Laura Smet ; Aurore Clément ; ,17 novembre 2004,La demoiselle d'honneur,3.6,Claude Chabrol ; ,2.1
897,John Goodman ; Kyle MacLachlan ; Elizabeth Perkins ; ,20 juillet 1994,La Famille Pierrafeu,,Brian Levant ; ,1.7
898,Sophie Marceau ; Philippe Noiret ; Sami Frey ; ,24 août 1994,La fille de d'Artagnan,,Bertrand Tavernier ; ,2.1
899,Christa Théret ; Olivier Loustau ; Florence Thomassin ; ,6 janvier 2016,La Fille du patron,3.3,Olivier Loustau ; ,3.0
900,Arnold Schwarzenegger ; Gabriel Byrne ; Robin Tunney ; ,15 décembre 1999,La Fin des temps,2.6,Peter Hyams ; ,2.0
901,Jason Flemyng ; Andrey Smolyakov ; Aleksey Chadov ; ,7 mai 2015,La Légende de Viy,,Oleg Stepchenko ; ,2.1
902,Famke Janssen ; Geoffrey Rush ; Bridgette Wilson ; ,26 janvier 2000,La Maison de l'horreur,3.0,William Malone ; ,2.0
903,Peter Sellers ; David Niven ; Robert Wagner ; ,/,La Panthère Rose,,Blake Edwards ; ,3.2
904,Sophia Loren ; Jean-Paul Belmondo ; Renato Salvatori ; ,17 mai 1961,La Paysanne aux pieds nus,3.0,Vittorio De Sica ; ,3.8
905,Liesel Matthews ; Eleanor Bron ; Liam Cunningham ; ,3 novembre 1999,La Petite princesse,,Alfonso Cuarón ; ,4.1
906,Michel Simon ; Germaine Reuver ; Jean Debucourt ; ,30 novembre 1951,La Poison,,Sacha Guitry ; ,4.0
907,Laurent Terzieff ; Bernard Fresson ; Dany Carrel ; ,20 novembre 1968,La Prisonnière,,Henri-Georges Clouzot ; ,3.6
908,Nicolas Cage ; Anton Yelchin ; Alexander Karim ; ,26 juin 2015,La Sentinelle,,Paul Schrader ; ,2.1
909,Pierre Fresnay ; Fernand Charpin ; Raimu ; ,13 novembre 1936,La Trilogie Marseillaise de Marcel Pagnol : Cesar,,Marcel Pagnol ; ,4.1
910,Richard Burton ; Jean Simmons ; Victor Mature ; ,16 octobre 2001,La Tunique,,Henry Koster ; ,3.4
911,Maggie Grace ; Stephen Amell ; Poppy Drayton ; ,21 mai 2014,Le Coeur a ses raisons : le journal d'une institutrice,,Michael Landon Jr. ; ,3.2
912,,30 novembre 2005,Le court des grands,,Emir Kusturica ; Stephen Frears ; Ridley Scott ; ,3.2
913,Vittorio Gassman ; Giuliano Gemma ; Helmut Griem ; ,31 janvier 2006,Le Désert des Tartares,,Valerio Zurlini ; ,3.8
914,Michael Pospisil ; Hanus Bor ; Jan Cisek ; ,29 septembre 2004,Le Dirigeable volé,4.8,Karel Zeman ; ,3.2
915,Bertrand Bonello ; Jeanne Balibar ; Géraldine Pailhas ; ,22 avril 2015,Le Dos Rouge,3.0,Antoine Barraud ; ,2.7
916,Massimo Troisi ; Maria Grazia Cucinotta ; Philippe Noiret ; ,14 mars 2000,Le Facteur,,Michael Radford ; ,3.4
917,Cécile de France ; Thomas Doret ; Jérémie Renier ; ,18 mai 2011,Le gamin au vélo,4.2,Jean-Pierre Dardenne ; Luc Dardenne ; ,3.4
918,Tim Robbins ; Jennifer Jason Leigh ; John Mahoney ; ,12 mai 1994,Le Grand saut,,Joel Coen ; Ethan Coen ; ,3.4
