,actors,date,genres,movie,press_rating,producers,spectators_rating
1422,Jason Schwartzman ; Mark Wahlberg ; Dustin Hoffman ; ,27 avril 2005,Comédie ; ,J'adore Huckabees,3.0,David O. Russell ; ,2.5
1423,William Hurt ; Alexandra Lamy ; Augustin Legrand ; ,31 octobre 2012,Drame ; ,J'enrage de son absence,3.5,Sandrine Bonnaire ; ,2.8
1424,Chloë Grace Moretz ; Colin Ford ; Katey Sagal ; ,1 décembre 2010,Comédie ; Aventure ; Famille ; ,Jack et le haricot magique,,Gary J. Tunnicliffe ; ,2.5
1425,Matthew Modine ; Vanessa Redgrave ; Roger Blake ; ,26 mars 2002,Aventure ; Drame ; Fantastique ; ,Jack et le Haricot Magique,,Brian Henson ; ,3.0
1426,Levi Miller (II) ; Hugo Weaving ; Toni Collette ; ,/,Drame ; ,Jasper Jones,,Rachel Perkins ; ,3.2
1427,Viggo Mortensen ; Ghita Norby ; Viilbjørk Malling Agger ; ,22 avril 2015,Western ; ,Jauja,3.8,Lisandro Alonso ; ,2.7
1428,Rose McGowan ; Rebecca Gayheart ; Julie Benz ; ,22 février 2000,Comédie ; ,Jawbreaker,2.0,Darren Stein ; ,3.1
1429,Vincent Lindon ; Sandrine Bonnaire ; François Berléand ; ,21 février 2007,Romance ; Comédie ; ,Je crois que je l'aime,3.6,Pierre Jolivet ; ,2.5
1430,Patrick Chesnais ; Anne Consigny ; Georges Wilson ; ,12 octobre 2005,Comédie ; Drame ; Romance ; ,Je ne suis pas là pour être aimé,4.3,Stéphane Brizé ; ,3.2
1431,Andy Garcia ; Uma Thurman ; Lance Henriksen ; ,14 avril 1993,Thriller ; Drame ; ,Jennifer 8,,Bruce Robinson ; ,3.1
1432,Vince Vaughn ; Dave Franco ; Tom Wilkinson ; ,20 mai 2015,Comédie ; ,Jet Lag,,Ken Scott ; ,2.2
1433,Jesse Eisenberg ; Justin Bartha ; Ari Graynor ; ,16 février 2011,Comédie dramatique ; ,Jewish Connection,3.1,Kevin Asch ; ,2.5
1434,Yvon Back ; Christophe Beudet ; Bruno Solo ; ,3 octobre 2016,Policier ; ,Jusqu'à l'enfer (TV),,Denis Malleval ; ,3.0
1435,Ralph Macchio ; Pat Morita ; Robyn Lively ; ,30 novembre 2006,Action ; Drame ; ,Karate Kid 3,,John G. Avildsen ; ,2.6
1436,Andrzej Chyra ; Maja Ostaszewska ; Artur Zmijewski ; ,1 avril 2009,Drame ; Historique ; ,Katyn,3.4,Andrzej Wajda ; ,3.8
1437,Hrithik Roshan ; Priyanka Chopra ; Naseeruddin Shah ; ,26 août 2017,Science fiction ; ,Krrish,,Rakesh Roshan ; ,3.3
1438,Steve Oedekerk ; Fei Lung ; Leo Lee ; ,23 juillet 2002,Comédie ; Arts Martiaux ; ,Kung Pow,,Steve Oedekerk ; ,3.0
1439,Sandra Bullock ; Bill Pullman ; Peter Gallagher ; ,16 août 1995,Romance ; Comédie dramatique ; ,L'Amour à tout prix,,Jon Turteltaub ; ,3.1
1440,Mary-Louise Parker ; Aidan Quinn ; Bubba Lewis ; ,10 mars 2005,Drame ; ,L'Amour d'une mère,,Gregg Champion ; ,3.8
1441,Olga Kurylenko ; Marc Barbé ; Stipe Erceg ; ,8 juin 2005,Drame ; ,L'Annulaire,3.6,Diane Bertrand ; ,2.7
1442,Saïd Mrini ; Karim Ait M'Hand ; Amine Ennaji ; ,7 mai 2014,Drame ; ,L'armée du salut,3.5,Abdellah Taïa ; ,2.1
1443,Jean Rochefort ; Aida Folch ; Claudia Cardinale ; ,13 mars 2013,Drame ; ,L'Artiste et son modèle,3.4,Fernando Trueba ; ,3.6
1444,Jacques Vergès ; Béchir Boumaza ; Hans-Joachim Klein ; ,6 juin 2007,Documentaire ; Historique ; Biopic ; ,L'avocat de la terreur,4.0,Barbet Schroeder ; ,3.1
1445,Florian Stetter ; Peter Schneider (II) ; Sylvester Groth ; ,/,Drame ; Historique ; Guerre ; ,L'Enfant de Buchenwald,,Philipp Kadelbach ; ,4.0
1446,Christian Clavier ; Daniel Auteuil ; François Levantal ; ,21 juin 2006,Comédie ; Action ; ,L'Entente cordiale,1.2,Vincent de Brus ; ,1.3
1447,Joan Crawford ; Richard Kiley ; Ossie Davis ; ,23 août 2012,Drame ; Epouvante-horreur ; ,L'Envers du tableau,,Boris Sagal ; Barry Shear ; Steven Spielberg ; ,2.8
1448,Thierry Lhermitte ; Karin Viard ; Josiane Balasko ; ,2 février 2005,Comédie ; ,L'Ex femme de ma vie,3.0,Josiane Balasko ; ,1.6
1449,Brandon Lee ; Michael Wong (I) ; Regina Kent ; ,1 juillet 2009,Action ; ,L'Héritier de la Violence,,Ronny Yu ; ,2.8
1450,François Morel ; Danielle Darrieux ; Melvil Poupaud ; ,31 octobre 2007,Policier ; ,L'heure zéro,3.4,Pascal Thomas ; ,2.2
1451,Norma Aleandro ; Héctor Alterio ; Hugo Arana ; ,5 octobre 2016,Drame ; ,L'Histoire officielle,,Luis Puenzo ; ,3.9
1452,Alan Ladd ; Van Heflin ; Jean Arthur ; ,4 décembre 2003,Western ; ,L'Homme des vallées perdues,3.7,George Stevens ; ,3.8
1453,David Thewlis ; Fairuza Balk ; Ron Perlman ; ,8 janvier 1997,Fantastique ; Action ; Epouvante-horreur ; ,L'Ile du Dr. Moreau,,John Frankenheimer ; Paul Rubell ; Adam P. Scott ; ,2.0
1454,Lon Chaney ; Joan Crawford ; Nick De Ruiz ; ,19 juin 2002,Drame ; Romance ; ,L'Inconnu,5.0,Tod Browning ; ,4.1
1455,Tran Nu Yên Khê ; Man San Lu ; Truong Thi Loc ; ,8 juin 1993,Drame ; Romance ; ,L'Odeur de la papaye verte,,Tran Anh Hung ; ,3.8
1456,Liv Ullmann ; David Carradine ; Gert Fröbe ; ,7 décembre 1977,Drame ; ,L'Oeuf du serpent,4.0,Ingmar Bergman ; ,3.9
1457,Scott Wolf ; Alyssa Milano ; Chazz Palminteri ; ,1 février 2012,Animation ; Aventure ; Famille ; ,La Belle et le clochard 2 - L'appel de la rue (v),,Darrell Rooney ; Jeannine Roussel ; ,2.9
1458,Sylvie Testud ; Stanislas Merhar ; Olivia Bonamy ; ,27 septembre 2000,Drame ; ,La Captive,3.7,Chantal Akerman ; ,2.4
1459,Pierre Richard ; Michel Piccoli ; Dominique Pinon ; ,11 août 1993,Comédie ; ,La Cavale des fous,,Marco Pico ; ,2.8
1460,Ralph Fiennes ; Natasha Richardson ; Vanessa Redgrave ; ,6 février 2007,Drame ; Historique ; Romance ; ,La Comtesse blanche,,James Ivory ; ,3.2
1461,Timothy Bottoms ; Jeff Bridges ; Cybill Shepherd ; ,19 avril 1972,Drame ; ,La Dernière séance,,Peter Bogdanovich ; ,4.1
1462,Max Charles ; Diamond White ; Dusan Brown ; ,30 mars 2016,Animation ; Famille ; ,La Garde du Roi Lion : Un Nouveau Cri,,Howy Parkins ; ,
1463,Sacha Bourdo ; Christian Charmetant ; Michel Boujenah ; ,28 novembre 2001,Comédie ; ,La Grande vie,2.8,Philippe Dajoux ; ,2.9
1464,Jean Seberg ; Maurice Ronet ; Daniel Gélin ; ,25 mai 1966,Drame ; Guerre ; ,La Ligne de démarcation,,Claude Chabrol ; ,3.5
1465,Jeanne Moreau ; Michel Bouquet ; Jean-Claude Brialy ; ,17 avril 1968,Policier ; Drame ; ,La Mariée était en noir,,François Truffaut ; ,3.7
1466,Pierre Richard ; Jane Birkin ; Claude Piéplu ; ,9 octobre 1974,Comédie ; ,La Moutarde me monte au nez,,Claude Zidi ; ,3.3
1467,Michael Madsen ; George Dzundza ; James Cromwell ; ,26 août 1998,Fantastique ; ,La Mutante 2,,Peter Medak ; ,1.4
1468,Brigitte Lahaie ; Vincent Gardère ; Dominique Journet ; ,28 février 2003,Epouvante-horreur ; Erotique ; ,La Nuit des traquées,,Jean Rollin ; ,2.3
1469,Matthew Reese ; K. Danor Gerald ; Jennifer Klekas ; ,2 septembre 2010,Action ; Thriller ; ,La Onzième heure,,John Lyde ; ,3.0
1470,Jodie Foster ; Martin Sheen ; Alexis Smith ; ,4 octobre 2005,Policier ; Drame ; Epouvante-horreur ; ,La Petite Fille au bout du chemin,,Nicolas Gessner ; ,3.8
1471,Charlotte Gainsbourg ; Didier Bezace ; Simon de La Brosse ; ,4 octobre 2016,Comédie dramatique ; ,La Petite Voleuse,,Claude Miller ; ,3.1
1472,Kazuo Hasegawa ; Machiko Kyô ; Kotaro Bando ; ,17 avril 2001,Drame ; Historique ; Romance ; ,La Porte de l'enfer,5.0,Teinosuke Kinugasa ; ,3.2
1473,Marlon Brando ; Robert Redford ; Jane Fonda ; ,15 septembre 1966,Drame ; Policier ; Thriller ; ,La Poursuite impitoyable,,Arthur Penn ; ,3.9
1474,David Chiang ; Ti Lung ; Feng Ku ; ,26 janvier 2005,Arts Martiaux ; Action ; Aventure ; ,La Rage du tigre,4.8,Chang Cheh ; ,3.4
1475,Emmanuelle Béart ; Pascale Bussières ; Dani Levy ; ,22 août 2001,Comédie dramatique ; ,La Répétition,2.8,Catherine Corsini ; ,3.0
1476,Clint Eastwood ; George Kennedy ; Jack Cassidy ; ,15 décembre 1998,Aventure ; Action ; ,La Sanction,,Clint Eastwood ; ,2.9
1477,Christian Clavier ; Marie-Anne Chazel ; Clémentine Célarié ; ,26 janvier 1994,Comédie ; ,La Vengeance d'une blonde,,Jeannot Szwarc ; ,1.6
1478,Al Pacino ; John Goodman ; Susan Sarandon ; ,31 janvier 2001,Biopic ; Drame ; ,La Vérité sur Jack,,Barry Levinson ; ,4.0
1479,Michel Simon ; Marguerite Pierry ; Laurence Badie ; ,18 février 1953,Comédie musicale ; ,La Vie d'un honnête homme,,Sacha Guitry ; ,3.4
1480,Greg Kinnear ; Jordan Carlos ; Dequina Moore ; ,11 mars 2009,Comédie ; Fantastique ; Romance ; ,La Ville fantôme,2.9,David Koepp ; ,2.4
1481,Forest Whitaker ; Harvey Keitel ; Brenda Blethyn ; ,7 mai 2014,Drame ; ,La Voie de l'ennemi,3.3,Rachid Bouchareb ; ,3.1
1482,,4 octobre 2017,Documentaire ; ,"Latifa, le cœur au combat",3.6,Olivier Peyon ; Cyril Brody ; ,3.5
1483,William Hurt ; Raul Julia ; Sônia Braga ; ,10 juillet 2002,Drame ; ,Le Baiser de la femme araignée,,Héctor Babenco ; ,3.9
1484,Frank Silvera ; Jamie Smith ; Irene Kane ; ,13 juin 1962,Thriller ; ,Le Baiser du tueur,,Stanley Kubrick ; ,3.4
1485,Macaulay Culkin ; Elijah Wood ; Wendy Crewson ; ,19 janvier 1994,Thriller ; Drame ; Epouvante-horreur ; ,Le Bon fils,,Joseph Ruben ; ,3.5
1486,Jallel Dridi ; Mohamed Slim Bouchiha ; Narimène Saidane ; ,1 avril 2015,Documentaire ; Drame ; Comédie ; ,Le Challat de Tunis,3.9,Kaouther Ben Hania ; ,3.5
1487,Charles Chaplin ; Al Ernest Garcia ; Merna Kennedy ; ,/,Comédie ; Drame ; Romance ; ,Le Cirque,4.0,Charles Chaplin ; ,4.1
1488,Richard Bohringer ; Helen Mirren ; Tim Roth ; ,16 février 2006,Comédie dramatique ; ,"Le Cuisinier, le voleur, sa femme et son amant",,Peter Greenaway ; ,4.0
1489,Kirk Douglas ; Anthony Quinn ; Brian G. Hutton ; ,27 janvier 1960,Western ; Drame ; Thriller ; ,Le Dernier train de Gun Hill,,John Sturges ; ,3.8
1490,Nour El-Sherif ; Hani Salama ; Faris Rahoma ; ,15 octobre 1997,Drame ; ,Le Destin,,Youssef Chahine ; ,3.6
1491,Kirsten Dunst ; Steve Guttenberg ; Wendy Worthington ; ,/,Fantastique ; Famille ; Thriller ; ,Le fantôme d'Halloween,,D.J. MacHale ; ,3.9
1492,Benjamin Bratt ; James Franco ; Robert Mammone ; ,13 novembre 2012,Guerre ; Drame ; Action ; ,Le Grand Raid,,John Dahl ; ,3.1
1493,,20 décembre 2006,Documentaire ; ,Le grand silence,3.5,Philip Gröning ; ,2.8
1494,Humphrey Bogart ; Lauren Bacall ; John Ridgely ; ,6 août 1947,Policier ; Drame ; Thriller ; ,Le Grand sommeil,4.3,Howard Hawks ; ,3.7
1495,Gérard Lanvin ; Catherine Deneuve ; Emmanuelle Béart ; ,20 décembre 2006,Comédie dramatique ; Romance ; ,Le héros de la famille,3.0,Thierry Klifa ; ,2.3
1496,Imanol Arias ; Helga Liné ; Cecilia Roth ; ,20 mars 1991,Comédie dramatique ; ,Le Labyrinthe des passions,,Pedro Almodóvar ; ,2.9
1497,Christopher Lambert ; Julie Gayet ; Rémy Girard ; ,27 décembre 2006,Comédie dramatique ; ,Le Lièvre de Vatanen,1.9,Marc Rivière ; ,2.3
1498,Steve McQueen ; Siegfried Rauch ; Elga Andersen ; ,22 septembre 1971,Action ; ,Le Mans,,Lee H. Katzin ; ,3.6
1499,Al Pacino ; Jeremy Irons ; Joseph Fiennes ; ,23 mars 2006,Drame ; Romance ; ,Le Marchand de Venise,,Michael Radford ; ,3.1
1500,Henry Fonda ; John Wayne ; Shirley Temple ; ,10 janvier 2001,Western ; ,Le Massacre de Fort Apache,,John Ford ; ,3.9
1501,Marilyn Monroe ; Yves Montand ; Tony Randall ; ,5 octobre 1960,Comédie ; Romance ; Comédie musicale ; ,Le Milliardaire,,George Cukor ; ,3.4
1502,Hayden Christensen ; Peter Sarsgaard ; Chloë Sevigny ; ,2 décembre 2005,Biopic ; Drame ; ,Le Mystificateur,,Billy Ray ; ,2.9
1503,Nicole Kidman ; George Clooney ; Marcel Iures ; ,12 novembre 1997,Thriller ; Action ; ,Le Pacificateur,,Mimi Leder ; ,2.0
1504,Denis Podalydès ; Marie Dompnier ; Scali Delpeyrat ; ,14 décembre 2016,Comédie ; Romance ; ,Le Passe-Muraille,,Dante Desarthe ; ,3.5
1505,Bernard Faure ; Daniel Nicodéme ; Pierre Lognay ; ,17 octobre 2012,Animation ; Famille ; ,Le Petit Gruffalo,3.9,Uwe Heidschötter ; Uwe Heidschöttere ; Johannes Weiland ; ,3.7
1506,Kam Heskin ; Luke Mably ; Maryam D'Abo ; ,14 septembre 2010,Comédie ; Romance ; ,Le Prince et moi : Mariage royal,,Catherine Cyran ; ,3.3
1507,Michel Bouquet ; Jalil Lespert ; Philippe Fretun ; ,16 février 2005,Historique ; ,Le promeneur du champ de Mars,3.7,Robert Guédiguian ; ,2.5
1508,Gérard Jugnot ; Anémone ; Jean-Pierre Bisson ; ,3 novembre 1982,Comédie ; ,Le Quart d'heure américain,,Philippe Galland ; ,2.3
1509,Catherine Keener ; Christopher Walken ; Philip Seymour Hoffman ; ,10 juillet 2013,Drame ; ,Le Quatuor,2.9,Yaron Zilberman ; ,3.5
1510,Gérard Philipe ; Danielle Darrieux ; Antonella Lualdi ; ,29 octobre 1954,Drame ; Romance ; ,Le Rouge et le Noir,,Claude Autant-Lara ; ,3.5
1511,,29 novembre 2017,Documentaire ; ,Le Roundup face à ses juges,,Marie-Monique Robin ; ,3.1
1512,Emmanuelle Vaugier ; Richard Ruccolo ; Jonathan Potts ; ,/,Thriller ; Drame ; ,Le Secret de Clara,,Andrew C. Erin ; ,2.9
1513,Dominic West ; Maggie Smith ; Timothy Spall ; ,5 février 2014,Aventure ; Drame ; Fantastique ; ,Le Secret de Green Knowe,,Julian Fellowes ; ,
1514,Ane Viola Semb ; Simen Bakken ; Sigve Bøe ; ,23 novembre 2010,Aventure ; Famille ; ,Le Secret de la montagne bleue,,Katarina Launing ; Roar Uthaug ; ,2.7
1515,Kerwin Mathews ; Danny Green ; Harold Kasket ; ,10 décembre 1958,Aventure ; Fantastique ; Action ; ,Le Septième voyage de Sinbad,,Nathan Juran ; ,3.7
1516,Jennifer Hale ; Tara Platt ; Susan Blakeslee ; ,21 février 2007,Animation ; ,Le Sortilège de Cendrillon (V),,Frank Nissen ; ,2.8
1517,Jeanne Balibar ; Esther Gorintin ; Anna Prucnal ; ,13 février 2002,Comédie dramatique ; ,Le Stade de Wimbledon,3.7,Mathieu Amalric ; ,2.6
1518,Pierce Brosnan ; Jamie Lee Curtis ; Geoffrey Rush ; ,30 mai 2001,Espionnage ; ,Le Tailleur de Panama,3.6,John Boorman ; ,2.1
1519,Bernard Haller ; Thérèse Roussel ; ,/,Comédie ; Romance ; ,Le Temps des cerises,,Jean-Julien Chervier ; ,2.8
1520,Heino Ferch ; Sebastian Koch ; Nicolette Krebitz ; ,7 novembre 2001,Drame ; Historique ; Thriller ; ,Le Tunnel,3.3,Roland Suso Richter ; ,3.7
1521,Paul Newman ; Charlotte Rampling ; Jack Warden ; ,16 février 1983,Drame ; Policier ; ,Le Verdict,,Sidney Lumet ; ,3.6
1522,Jean-Paul Belmondo ; Geneviève Bujold ; Marie Dubois ; ,18 mai 2004,Comédie dramatique ; Policier ; ,Le Voleur,5.0,Louis Malle ; ,3.7
1523,Conrad Veidt ; Sabu (II) ; June Duprez ; ,11 avril 1946,Aventure ; Fantastique ; ,Le Voleur de Bagdad,4.3,Ludwig Berger ; Michael Powell ; Tim Whelan ; ,3.8
1524,Costa-Gavras ; Jean-Pierre Jeunet ; Michel Gondry ; ,14 novembre 2016,Documentaire ; ,Le voyage extraordinaire,4.0,Serge Bromberg ; Eric Lange ; ,
1525,Yoav Donat ; Itay Tiran ; Oshri Cohen ; ,3 février 2010,Drame ; Guerre ; ,Lebanon,3.9,Samuel Maoz ; ,3.1
1526,Jean-Paul Rouve ; Claude Brasseur ; Olivier Gourmet ; ,16 mars 2011,Policier ; ,Légitime défense,2.2,Pierre Lacan ; ,2.8
1527,Tia Carrere ; David Ogden Stiers ; Kevin McDonald ; ,17 janvier 2007,Aventure ; Animation ; Famille ; ,Leroy & Stitch,,Robert Gannaway ; Tony Craig ; ,2.9
1528,John Travolta ; Robin Williams ; Kelly Preston ; ,25 août 2010,Famille ; Comédie ; ,"Les 2 font la ""père""",,Walt Becker ; ,2.4
1529,Negar Shaghaghi ; Ashkan Koshanejad ; Hamed Behdad ; ,23 décembre 2009,Drame ; ,Les Chats persans,4.1,Bahman Ghobadi ; ,3.7
1530,Benoît Poelvoorde ; Dominique Bayens ; Bouli Lanners ; ,15 septembre 1999,Comédie dramatique ; ,Les convoyeurs attendent,3.5,Benoît Mariage ; ,3.1
1531,Roger Carel ; Jacques Morel ; Pierre Tornade ; ,20 octobre 1976,Animation ; ,Les Douze Travaux d'Asterix,,René Goscinny ; Albert Uderzo ; Pierre Watrin ; ,3.8
1532,James Arnold Taylor ; Cree Summer ; John Mahoney ; ,16 mai 2016,Animation ; ,Les Enigmes de l'Atlantide (V),,Victor Cook ; Toby Shelton ; Tad Stones ; ,2.2
1533,Sean Penn ; Jude Law ; Kate Winslet ; ,1 novembre 2006,Drame ; Thriller ; ,Les Fous du roi,2.7,Steven Zaillian ; ,2.5
1534,Gérard Darmon ; Victor Lanoux ; Patrick Bouchitey ; ,24 février 1999,Comédie ; ,Les Grandes bouches,2.8,Bernie Bonvoisin ; ,2.8
1535,Alex Van Warmerdam ; Annet Malherbe ; Leonard Lucieer ; ,13 septembre 1995,Comédie ; ,Les Habitants,4.3,Alex Van Warmerdam ; ,4.0
1536,Arthur J. Nascarella ; Vin Diesel ; Seth Green ; ,22 janvier 2003,Policier ; Comédie dramatique ; ,Les Hommes de main,2.9,David Levien ; Brian Koppelman ; ,2.5
1537,Paprika Bommenel ; Frédéric Mestre ; Carine Richard ; ,9 novembre 2011,Comédie dramatique ; ,Les Malheurs de Sophie,,Jean-Claude Brialy ; ,3.1
1538,Emilio Estevez ; Joss Ackland ; Lane Smith ; ,2 février 1993,Comédie ; Famille ; Action ; ,Les Petits champions,,Stephen Herek ; ,3.6
1539,Agnès Varda ; Yolande Moreau ; Mathieu Demy ; ,17 décembre 2008,Documentaire ; ,Les Plages d'Agnès,4.6,Agnès Varda ; ,3.8
1540,Lionel Barrymore ; Maureen O'Sullivan ; Frank Lawton ; ,19 août 2009,Epouvante-horreur ; ,Les Poupées du diable,4.7,Tod Browning ; ,3.7
1541,Michel Serrault ; Thierry Lhermitte ; Gérard Jugnot ; ,6 mars 1985,Comédie ; ,Les Rois du gag,,Claude Zidi ; ,2.4
1542,Matthew Modine ; Alan Alda ; Patrick Bauchau ; ,/,Drame ; ,Les Soldats de l'espérance,,Roger Spottiswoode ; ,3.7
1543,Barbara Schulz ; Alexandre Brasseur ; Magali Muxart ; ,9 juin 2004,Comédie ; ,Les Textiles,3.5,Franck Landron ; ,2.0
1544,Sylvie Testud ; Léa Seydoux ; Bruno Todeschini ; ,27 juillet 2011,Drame ; ,Lourdes,3.6,Jessica Hausner ; ,2.5
1545,Hilary Duff ; Chris Carmack ; Michael McMillian ; ,/,Comédie ; Romance ; ,Love & the city,,Gil Junger ; ,3.3
1546,John Hawkes ; Elle Fanning ; Lena Headey ; ,3 novembre 2015,Biopic ; Drame ; Musical ; ,Low Down,,Jeff Preiss ; ,2.7
1547,Jeremy Irons ; John Lone ; Barbara Sukowa ; ,27 avril 1994,Drame ; Romance ; ,M. Butterfly,,David Cronenberg ; ,3.7
1548,Vincent Lindon ; François Berléand ; Roschdy Zem ; ,1 septembre 1999,Comédie ; ,Ma petite entreprise,4.1,Pierre Jolivet ; ,2.7
1549,Luke Goss ; Heather Roop ; RZA ; ,15 mai 2015,Action ; Thriller ; ,Mad Dog,,Christian Sesma ; ,2.0
1550,Gérard Depardieu ; Bulle Ogier ; Nathalie Keryan ; ,28 avril 1975,Drame ; ,Maîtresse,,Barbet Schroeder ; ,2.9
1551,Anna Magnani ; Ettore Garofalo ; Franco Citti ; ,7 janvier 1976,Drame ; ,Mamma Roma,,Pier Paolo Pasolini ; ,3.9
1552,Bryce Dallas Howard ; Isaach de Bankolé ; Danny Glover ; ,9 novembre 2005,Drame ; ,Manderlay,3.5,Lars von Trier ; ,3.2
1553,Tom Atkins ; Bruce Campbell ; Richard Roundtree ; ,22 juin 1988,Thriller ; Policier ; ,Maniac Cop,,William Lustig ; ,2.7
1554,Michèle Bernier ; Carole Richert ; Sandy Lobry ; ,/,Comédie ; ,Marie et Madeleine,,Joyce Buñuel ; ,3.2
1555,Priyanka Chopra ; Sunil Thapa ; Darshan Kumaar ; ,5 septembre 2014,Drame ; Biopic ; ,Mary Kom,,Omung Kumar ; ,3.5
1556,Hilary Duff ; Haylie Duff ; Brent Spiner ; ,26 septembre 2007,Comédie ; ,Material Girls,1.5,Martha Coolidge ; ,2.2
1557,Richard Berry ; Claudia Cardinale ; Danièle Lebrun ; ,15 janvier 1992,Comédie dramatique ; ,Mayrig,,Henri Verneuil ; ,4.1
1558,Sabine Azéma ; Fanny Ardant ; Pierre Arditi ; ,3 septembre 1986,Drame ; Romance ; ,Mélo,,Alain Resnais ; ,3.5
1559,Iko Uwais ; Jessica Sisca ; Christine Hakim ; ,22 septembre 2010,Arts Martiaux ; Action ; ,Merantau,,Gareth Evans ; ,3.1
1560,Lionel Messi ; Valentin Rodriguez ; Marc Balaguer ; ,/,Documentaire ; Drame ; ,Messi,,Álex de la Iglesia ; ,3.5
1561,Brendan Fraser ; Harrison Ford ; Keri Russell ; ,17 mars 2010,Drame ; ,Mesures exceptionnelles,2.4,Tom Vaughan ; ,2.8
1562,Cécile Bois ; Thierry Godard ; Christian Sinninger ; ,/,Policier ; ,Meurtres à Sarlat,,Delphine Lemoine ; ,2.8
1563,Michael Fuith ; David Rauchenberger ; Christine Kain ; ,9 novembre 2011,Drame ; ,Michael,2.9,Markus Schleinzer ; Kathrin Resetarits ; ,3.0
1564,Michel Petrucciani ; ,17 août 2011,Documentaire ; Musical ; ,Michel Petrucciani,3.5,Michael Radford ; ,3.9
1565,Robert De Niro ; Charles Grodin ; Yaphet Kotto ; ,28 septembre 1988,Comédie ; ,Midnight Run,,Martin Brest ; ,3.3
1566,Jamyang Lodro ; Orgyen Tobgyal ; Kelsang Chukie Tethtong ; ,7 octobre 2009,Aventure ; Fantastique ; ,"Milarépa, la voie du bonheur",2.7,Neten Chokling ; ,3.4
1567,Julian Barratt ; Essie Davis ; Steve Coogan ; ,12 mai 2017,Comédie ; Policier ; ,Mindhorn,,Sean Foley ; ,2.4
1568,Sandra Bullock ; Michael Caine ; Heather Burns ; ,4 avril 2001,Comédie ; Action ; ,Miss Détective,2.8,Donald Petrie ; ,2.2
1569,Elsa Zylberstein ; Hippolyte Girardot ; Andy Garcia ; ,29 septembre 2004,Biopic ; Drame ; ,Modigliani,2.3,Mick Davis ; ,3.2
1570,Hrithik Roshan ; Pooja Hegde ; Kabir Bedi ; ,14 septembre 2016,Aventure ; Action ; Drame ; ,Mohenjo Daro,,Ashutosh Gowariker ; ,3.1
1571,Ariel Mateluna ; Manuela Martelli ; Aline Küppenheim ; ,19 janvier 2005,Drame ; ,Mon ami Machuca,3.7,Andrés Wood ; ,3.1
1572,Nathalie Baye ; Victor Sévaux ; Olivier Gourmet ; ,7 mars 2007,Drame ; ,Mon Fils à Moi,3.4,Martial Fougeron ; ,2.5
1573,Gérard Depardieu ; Marie Gillain ; Patrick Mille ; ,23 octobre 1991,Comédie ; Comédie dramatique ; ,Mon père ce héros,,Gérard Lauzier ; ,2.2
1574,Heather Morris ; Jake Busey ; Ryan Doom ; ,13 septembre 2016,Epouvante-horreur ; ,Most Likely to Die,,Anthony DiBlasi ; ,2.4
1575,Siné ; Isabelle Alonso ; Guy Bedos ; ,13 octobre 2010,Documentaire ; ,Mourir ? Plutôt crever !,3.0,Stéphane Mercurio ; ,3.9
1576,Ben Stiller ; William H. Macy ; Hank Azaria ; ,15 décembre 1999,Comédie ; Action ; ,Mystery Men,2.6,Kinka Usher ; ,2.5
1577,Liza Minnelli ; Robert De Niro ; Lionel Stander ; ,8 février 2005,Comédie dramatique ; Musical ; Romance ; ,"New York, New York",,Martin Scorsese ; ,3.8
1578,William Lee Scott ; Melissa Joan Hart ; Daniel Baldwin ; ,15 juin 2010,Thriller ; ,Nine Dead,,Chris Shadley ; ,2.0
1579,Hye-jin Han ; Seung-beom Ryu ; Kyung-Gu Sol ; ,17 novembre 2010,Thriller ; Epouvante-horreur ; ,No Mercy,,Kim Hyoung-jun ; ,3.7
1580,Stéphane Rideau ; Dimitri Durdaine ; Béatrice Dalle ; ,28 septembre 2011,Drame ; ,Notre paradis,2.4,Gaël Morel ; ,2.9
1581,Alice Taglioni ; Jocelyn Quivrin ; Thierry Lhermitte ; ,13 février 2008,Comédie ; ,Notre univers impitoyable,2.9,Léa Fazer ; ,2.2
1582,Thierry Lhermitte ; Josiane Balasko ; Gérard Martin ; ,/,Comédie ; ,Nuit d'ivresse,,Bernard Nauer ; ,2.4
1583,Leonardo Sbaraglia ; Chino Darín ; Mirella Pascual ; ,25 janvier 2017,Drame ; Thriller ; ,O Silêncio do Céu,,Marco Dutra ; ,3.2
1584,Pierre Richard ; Miou-Miou ; Jean-Pierre Marielle ; ,16 juin 1976,Comédie ; ,On aura tout vu,,Georges Lautner ; ,3.0
1585,Shannyn Sossamon ; Edward Burns ; Ana Claudia Talancon ; ,18 mars 2017,Thriller ; Epouvante-horreur ; Fantastique ; ,One Missed Call,,Eric Valette ; ,2.0
1586,Kathleen Turner ; Christopher Lloyd ; Kim Cattrall ; ,24 mai 2000,Comédie ; Policier ; Famille ; ,P'tits génies,2.0,Bob Clark ; ,2.5
1587,Kirstie Alley ; Steve Guttenberg ; Mary-Kate Olsen ; ,10 juillet 1996,Comédie ; Famille ; Romance ; ,"Papa, j'ai une maman pour toi",,Andy Tennant ; ,3.7
1588,Fanny Ardant ; John Malkovich ; Sophie Marceau ; ,24 janvier 1996,Comédie dramatique ; ,Par-delà les nuages,,Michelangelo Antonioni ; Wim Wenders ; ,2.9
