,actors,date,movie,press_rating,producer,spectators_rating
566,Henry Fonda ; Cathy Downs ; Victor Mature ; ,30 avril 1947,La Poursuite infernale,"5,0",John Ford ; ,"3,7"
567,Coralie Trinh Thi ; Roxanne Hall ; Olivia del Rio ; ,/,La Princesse et la pute,,Marc Dorcel ; ,"3,0"
568,Bob Hope ; Virginia Mayo ; Walter Brennan ; ,1 août 2006,La Princesse et le pirate,,David Butler ; Sidney Lanfield ; ,"3,0"
569,Mario Adorf ; Marie Versini ; Lex Barker ; ,11 juin 2008,La Révolte des Indiens Apaches,,Harald Reinl ; ,"2,8"
570,Pierre Glénat ; Olivia Loiseau ; Tatiana Gómez Contreras ; ,7 février 2018,La Sculpture vivante,,Nguyen Tuong Hung ; ,"3,1"
571,Mimsy Farmer ; Jean-Luc Bideau ; Michael Lonsdale ; ,/,La Traque,,Serge Leroy ; ,"3,7"
572,Karin Viard ; André Dussollier ; François Cluzet ; ,12 septembre 2007,La Vérité ou presque,"3,1",Sam Karmann ; ,"2,2"
573,Kaya Scodelario ; Jessica Biel ; Alfred Molina ; ,4 décembre 2017,La vérité sur Emanuel,,Francesca Gregorini ; ,"3,6"
574,Al Pacino ; John Goodman ; Susan Sarandon ; ,31 janvier 2001,La Vérité sur Jack,,Barry Levinson ; ,"4,0"
575,,29 octobre 2008,La Vie moderne,"4,4",Raymond Depardon ; ,"3,6"
576,Sylvie ; Victor Lanoux ; Jean Bouise ; ,29 mars 1965,La Vieille dame indigne,,René Allio ; ,"3,8"
577,Siham Abdel Messeeh ; Namir Abdel Messeeh ; ,29 août 2012,"La Vierge, les Coptes et Moi","3,5",Namir Abdel Messeeh ; ,"3,7"
578,Michael Keaton ; Deborah Kara Unger ; Chandra West ; ,2 février 2005,La Voix des morts,"2,5",Geoffrey Sax ; ,"2,1"
579,Rediat Amare ; Indris Mohamed ; Surafel Teka ; ,30 septembre 2015,Lamb,"3,4",Yared Zeleke ; ,"3,7"
580,Marie Gillain ; Jalil Lespert ; Miou-Miou ; ,31 juillet 2013,Landes,"3,3",François-Xavier Vives ; ,"3,0"
581,Pilar López de Ayala ; Verónica Sánchez ; Gabriella Pession ; ,/,Las 13 rosas,,Emilio Martinez-Lazaro ; ,"3,4"
582,Maud Kennedy ; Benoit Clerc ; Clara Morgane ; ,/,Laura ou une sensuelle rencontre,,Bruno Garcia ; ,"3,1"
583,Gérard Jugnot ; Gérard Darmon ; Zabou Breitman ; ,22 juin 2009,Le Beauf,,Yves Amoureux ; ,"2,5"
584,Patricio Guzmán ; ,28 octobre 2015,Le Bouton de nacre,"4,2",Patricio Guzmán ; ,"4,0"
585,Françoise Rosay ; Jean Gabin ; Bernard Blier ; ,5 mai 1999,Le Cave se rebiffe,,Gilles Grangier ; ,"3,7"
586,Jallel Dridi ; Mohamed Slim Bouchiha ; Narimène Saidane ; ,1 avril 2015,Le Challat de Tunis,"3,9",Kaouther Ben Hania ; ,"3,5"
587,Jennifer Aniston ; Gerard Butler ; Christine Baranski ; ,14 avril 2010,Le Chasseur de primes,"2,1",Andy Tennant ; ,"2,2"
588,Julia Roberts ; Campbell Scott Michael ; Vincent D'Onofrio ; ,18 septembre 1991,Le Choix d'aimer,,Joel Schumacher ; ,"3,5"
589,Céline Monsarrat ; Alexandre Gillet ; Anne Jolivet ; ,15 décembre 2004,Le Clan des rois,,John Downer (III) ; ,"3,5"
590,Isabelle Carré ; Jun Kunimura ; Niels Schneider ; ,30 mars 2016,Le Coeur régulier,"2,9",Vanja D'Alcantara ; ,"3,1"
591,Monica Bellucci ; Catherine Deneuve ; Moritz Bleibtreu ; ,15 novembre 2006,Le Concile de pierre,"2,1",Guillaume Nicloux ; ,"1,3"
592,Sheila Raynor ; John Huston ; Richard Harris ; ,1 avril 1972,Le Convoi sauvage,,Richard C. Sarafian ; ,"3,7"
593,Chow Yun-Fat ; Mark Wahlberg ; Paul Ben-Victor ; ,14 juillet 1999,Le Corrupteur,"3,1",James Foley ; ,"2,9"
594,Harry Belafonte ; Robert Ryan ; Shelley Winters ; ,1 août 2006,Le Coup de l'escalier,"4,5",Robert Wise ; ,"3,6"
595,Franco Citti ; Ninetto Davoli ; Pier Paolo Pasolini ; ,21 janvier 2002,Le Decameron,,Pier Paolo Pasolini ; ,"3,8"
596,Ashley Bell ; Patrick Fabian ; Iris Bahr ; ,15 septembre 2010,Le Dernier exorcisme,"2,9",Daniel Stamm ; ,"1,7"
597,Olivier Despax ; Jim Brown ; Rod Taylor ; ,4 décembre 2008,Le Dernier Train du Katanga,,Jack Cardiff ; ,"3,6"
598,Valérie Lemercier ; Claude Rich ; Dieudonné ; ,28 avril 1999,Le Derrière,"3,5",Valérie Lemercier ; ,"2,6"
599,Petr Skvortsov ; Yuliya Aug ; Aleksandr Gorchilin ; ,23 novembre 2016,Le Disciple,"3,6",Kirill Serebrennikov ; ,"3,6"
600,Matt Lanter ; Francia Raisa ; Sarah Gadon ; ,1 juillet 2009,Le feu sur la glace 3,,Stuart Gillard ; ,"4,2"
601,Alexis Bledel ; Scott Porter ; Bryan Greenberg ; ,2 mai 2012,Le fiancé idéal,,Julio DePietro ; ,"2,7"
602,Conner Chapman ; Shaun Thomas ; Sean Gilder ; ,18 décembre 2013,Le Géant égoïste,"3,9",Clio Barnard ; ,"3,9"
603,Sarah Hyland ; Matt Prokop ; Sasha Pieterse ; ,2 mai 2012,Le Geek Charmant,,Jeffrey Hornaday ; ,"3,6"
604,Kirk Douglas ; Jan Sterling ; Porter Hall ; ,9 avril 1952,Le Gouffre aux chimères,"4,3",Billy Wilder ; ,"4,0"
605,Tim Robbins ; Jennifer Jason Leigh ; John Mahoney ; ,12 mai 1994,Le Grand saut,,Joel Coen ; Ethan Coen ; ,"3,4"
606,Denis Burton ; Pierre Fontaine ; Christian Henrard ; ,24 juillet 2013,Le Grand'Tour,"3,9",Jérôme le Maire (II) ; ,"2,8"
607,Philippe Lellouche ; Vanessa Demouy ; Christian Vadim ; ,22 janvier 2014,Le Jeu de la vérité,"2,3",François Desagnat ; ,"2,4"
608,Caroline Anglade ; Yves Arnault ; Pierre-Laurent Barneron ; ,20 novembre 2015,Le Jour de la comète,,Cédric Hachard ; Hervé Freiburger ; Sébastien Milhou ; ,"2,8"
609,Michael Rennie ; Patricia Neal ; Hugh Marlowe ; ,18 avril 1952,Le Jour où la Terre s'arrêta,"4,0",Robert Wise ; ,"3,5"
610,Caitlin Thompson ; Jamie Luner ; Al Sapienza ; ,/,Le Lycée de la Honte,,Doug Campbell ; ,"3,1"
611,Daniel Brühl ; Robert Stadlober ; David Kross ; ,1 juin 2011,Le Maître des sorciers,,Marco Kreuzpaintner ; ,"2,4"
612,Henri Salvador ; Vanessa Paradis ; Dany Boon ; ,2 février 2005,Le Manège enchanté,"3,1",Dave Borthwick ; Jean Duval ; Frank Passingham ; ,"2,2"
613,Eddie Murphy ; Jennifer Tilly ; Marsha Thomason ; ,18 février 2004,Le Manoir hanté et les 999 fantômes,"2,0",Rob Minkoff ; ,"1,9"
614,Henry Fonda ; John Wayne ; Shirley Temple ; ,10 janvier 2001,Le Massacre de Fort Apache,,John Ford ; ,"3,9"
615,Anthony Quinn ; Irène Papas ; Michael Ansara ; ,6 mars 2000,Le Message,,Moustapha Akkad ; ,"3,6"
616,Will Ferrell ; Anna Friel ; Danny McBride ; ,26 août 2009,Le Monde (presque) perdu,"2,6",Brad Silberling ; ,"1,9"
617,John Goodman ; Jim Broadbent ; Celia Imrie ; ,7 octobre 1998,Le Monde des Borrowers,,Peter Hewitt ; ,"2,8"
618,Daniela Bobadilla ; Laura Ashley Samuels ; Laura Wiggins ; ,/,Le pacte des tricheuses,,Doug Campbell ; ,"3,5"
619,Denis Podalydès ; Marie Dompnier ; Scali Delpeyrat ; ,14 décembre 2016,Le Passe-Muraille,,Dante Desarthe ; ,"3,5"
620,Bernard Faure ; Daniel Nicodéme ; Pierre Lognay ; ,17 octobre 2012,Le Petit Gruffalo,"3,9",Uwe Heidschötter ; Uwe Heidschöttere ; Johannes Weiland ; ,"3,7"
621,Anémone ; Richard Berry ; Lucie Phan ; ,25 novembre 1992,Le petit prince a dit,,Christine Pascal ; ,"3,7"
622,Catherine McCormack ; Sarah Polley ; Sean Penn ; ,31 juillet 2002,Le Poids de l'eau,"2,9",Kathryn Bigelow ; ,"2,5"
623,Ray Milland ; Jane Wyman ; Phillip Terry ; ,6 février 2001,Le Poison,,Billy Wilder ; ,"4,1"
624,Jon Voight ; Jane Fonda ; Bruce Dern ; ,14 juin 1978,Le Retour,,Hal Ashby ; ,"3,7"
625,,1 janvier 2011,Le Roi des Ronces,,Kazuyoshi Katayama ; ,"3,5"
626,Anne Coesens ; Michel Bompoil ; Tony Todd ; ,1 novembre 2000,Le Secret,"3,6",Virginie Wagon ; ,"3,0"
627,Yul Brynner ; Dirk Bogarde ; Henry Fonda ; ,7 avril 1973,Le Serpent,,Henri Verneuil ; ,"3,5"
628,Julianne Moore ; Jonathan Rhys-Meyers ; Jeffrey DeMunn ; ,2 décembre 2005,Le Silence des ombres,,Björn Stein ; Måns Mårlind ; ,"2,8"
629,Woody Allen ; Helen Hunt ; Dan Aykroyd ; ,5 décembre 2001,Le Sortilège du scorpion de Jade,"3,7",Woody Allen ; ,"3,3"
630,Greta Gerwig ; Zosia Mamet ; Julie Delpy ; ,19 octobre 2016,Le Teckel,"3,5",Todd Solondz ; ,"2,5"
631,Peter Bonke ; Dominique Zardi ; Henri Attal ; ,2 août 2012,Le Toubib,,Pierre Granier-Deferre ; ,"2,4"
632,Humphrey Bogart ; Walter Huston ; Tim Holt ; ,/,Le Trésor de la Sierra Madre,"4,5",John Huston ; ,"4,1"
633,Bérangère McNeese ; Camille Sansterre ; Stéphane Rideau ; ,/,Le Viol,,Alain Tasma ; ,"3,4"
634,Dennis Quaid ; Jacob Vargas ; Giovanni Ribisi ; ,11 mai 2005,Le Vol du Phoenix,"2,7",John Moore ; ,"2,3"
635,Yoav Donat ; Itay Tiran ; Oshri Cohen ; ,3 février 2010,Lebanon,"3,9",Samuel Maoz ; ,"3,1"
636,Jean-Marc Ravera ; Roger Lanfranchi ; Jacques Bastide ; ,24 mars 1999,Les 4 saisons d'Espigoule,"3,4",Christian Philibert ; ,"3,8"
637,Tom Hanks ; Bruce Dern ; Carrie Fisher ; ,29 juin 2004,Les Banlieusards,,Joe Dante ; ,"3,3"
638,Hélène Surgère ; Emmanuel Lemoine ; Martine Simonet ; ,21 mai 2002,Les Belles Manières,,Jean-Claude Guiguet ; ,"3,1"
639,Nikolaj Lie Kaas ; Mads Mikkelsen ; Line Kruse ; ,26 janvier 2005,Les Bouchers verts,"3,3",Anders Thomas Jensen ; ,"3,1"
640,Luigi Lo Cascio ; Luigi Maria Burruano ; Lucia Sardo ; ,23 janvier 2002,Les Cent pas,"3,7",Marco Tullio Giordana ; ,"3,9"
641,Claudia Cardinale ; Anthony Quinn ; Alain Delon ; ,/,Les Centurions,,Mark Robson ; ,"3,0"
642,Negar Shaghaghi ; Ashkan Koshanejad ; Hamed Behdad ; ,23 décembre 2009,Les Chats persans,"4,1",Bahman Ghobadi ; ,"3,7"
643,James Cagney ; Dennis Morgan ; Brenda Marshall ; ,13 juin 2007,Les Chevaliers du ciel,,Michael Curtiz ; ,"3,2"
644,Robert Arkins ; Angeline Ball ; Maria Doyle Kennedy ; ,28 août 1991,Les Commitments,,Alan Parker ; ,"3,7"
645,Nicole Stephane ; Edouard Dermithe ; Renee Cosima ; ,29 mars 1950,Les Enfants terribles,,Jean-Pierre Melville ; ,"3,5"
646,Tom Vaughan-Lawlor ; Barry Ward ; Martin McCann ; ,11 avril 2018,Les Evadés de Maze,,Stephen Burke ; ,
647,Michel Serrault ; Aurore Clément ; Charles Aznavour ; ,26 mai 1982,Les fantômes du chapelier,,Claude Chabrol ; ,"3,3"
648,Alain Delon ; Simone Signoret ; Paul Crauchet ; ,23 mai 2005,Les Granges brûlées,,Jean Chapot ; Alain Delon ; ,"3,7"
649,Jane Russell ; Marilyn Monroe ; Charles Coburn ; ,30 juillet 1954,Les Hommes préfèrent les blondes,"5,0",Howard Hawks ; ,"3,7"
650,Romy Schneider ; Rod Steiger ; Paolo Giusti ; ,26 mars 1975,Les Innocents aux mains sales,,Claude Chabrol ; ,"3,3"
651,Richard Berry ; Pascal Elbé ; Zabou Breitman ; ,11 juin 2008,Les Insoumis,"2,0",Claude-Michel Rome ; ,"2,2"
652,Yves-Marie Maurin ; Sady Rebbot ; Jean Valmont ; ,20 avril 2004,Les Maîtres du temps,,René Laloux ; ,"3,7"
653,Roddy McDowall ; Jamie Williams ; Billy Campbell ; ,18 décembre 2001,Les Nouvelles Aventures de Mowgli,,Duncun McLachlan ; ,"3,1"
654,,5 avril 2017,Les P'tits explorateurs,"3,8",Mercedes Marro ; Sylwia Szkiladz ; Aline Quertain ; ,"3,5"
655,Moritz Bleibtreu ; Christian Ulmen ; Franka Potente ; ,30 août 2006,Les Particules élémentaires,"2,7",Oskar Roehler ; ,"2,5"
656,Daniel Prévost ; Philippe Nahon ; Bulle Ogier ; ,23 juin 2010,Les Petits ruisseaux,"3,6",Pascal Rabaté ; ,"3,3"
657,Otto Waalkes ; Gustav-Peter Wöhler ; Boris Aljinovic ; ,2 décembre 2015,Les Sept nains,,Boris Aljinovic ; Harald Siepermann ; ,"2,7"
658,Simone Signoret ; Yves Montand ; Jean Debucourt ; ,1 janvier 2016,Les Sorcières de Salem,,Raymond Rouleau ; ,"3,4"
659,Gene Kelly ; Lana Turner ; June Allyson ; ,17 décembre 2003,Les Trois mousquetaires,,George Sidney ; ,"3,3"
660,Arik Einstein ; Sima Eliyahu ; Uri Zohar ; ,26 octobre 2016,Les Voyeurs,"4,0",Uri Zohar ; ,"3,2"
661,Maria Bello ; Amy Brenneman ; Jimmy Smits ; ,24 septembre 2008,Lettre ouverte à Jane Austen,,Robin Swicord ; ,"3,6"
662,Peter Weller ; Richard Crenna ; Amanda Pays ; ,/,Leviathan,,George Pan Cosmatos ; ,"2,5"
663,Dakota Fanning ; Chris Sanders ; Tia Carrere ; ,14 septembre 2005,"Lilo & Stitch 2 : Hawaï, nous avons un problème!",,Michael Labash ; Tony Leondis ; ,"2,6"
664,Rick Lens ; Loek Peters ; Cahit Ölmez ; ,21 novembre 2012,Little Bird,"3,8",Boudewijn Koole ; ,"3,7"
665,Chloé Coulloud ; Félix Moati ; Jeremy Kapone ; ,7 décembre 2011,Livide,"2,3",Julien Maury ; Alexandre Bustillo ; ,"2,1"
666,Chris Evans ; Jessica Biel ; Joy Bryant ; ,19 avril 2006,London,,Hunter Richards ; ,"3,1"
667,Demian Bichir ; Gabriel Chavarria ; Melissa Benoist ; ,22 août 2017,Lowriders,,Ricardo de Montreuil ; ,"3,2"
668,Eric Bana ; Drew Barrymore ; Robert Duvall ; ,9 mai 2007,Lucky You,"2,6",Curtis Hanson ; ,"2,3"
669,Hiroto Ogi ; Akane Tatsukawa ; Yuzu Hori ; ,16 août 2017,Lumières d'été,"3,3",Jean-Gabriel Périot ; ,"3,3"
670,François d'Aubigny ; Helene Ségara ; André Dussollier ; ,19 novembre 2014,M et le 3ème secret,,Pierre Barnérias ; ,"3,7"
671,Dustin Hoffman ; Jon Voight ; Ruth White ; ,15 octobre 1969,Macadam Cowboy,"3,4",John Schlesinger ; ,"3,9"
672,Luke Goss ; Heather Roop ; RZA ; ,15 mai 2015,Mad Dog,,Christian Sesma ; ,"2,0"
673,Daniela Ramirez ; Cristóbal Tapia Montt ; Aida Jabolin ; ,26 août 2017,Madre,,Aaron Burns (V) ; ,"3,0"
674,Jean Gabin ; Annie Girardot ; Jean Desailly ; ,29 janvier 1958,Maigret tend un piège,,Jean Delannoy ; ,"3,9"
675,Kad Merad ; Olivier Baroux ; Omar Sy ; ,5 décembre 2012,Mais qui a re-tué Pamela Rose ?,"3,2",Kad Merad ; Olivier Baroux ; ,"2,5"
676,Anna Magnani ; Ettore Garofalo ; Franco Citti ; ,7 janvier 1976,Mamma Roma,,Pier Paolo Pasolini ; ,"3,9"
677,Lambert Wilson ; Didier Bezace ; Sabrina Ouazani ; ,25 mai 2016,Manipulations,,Laurent Herbiet ; ,"3,5"
678,Jan Josef Liefers ; Esther Schweins ; Christoph Maria Herbst ; ,29 juin 2016,Mara et le démon de feu,,Tommy Krappweis ; ,"2,7"
679,Diego Maradona ; Emir Kusturica ; Fidel Castro ; ,28 mai 2008,Maradona par Kusturica,"2,7",Emir Kusturica ; ,"2,3"
680,Rachel Griffiths ; Barry Keoghan ; Michael McElhatton ; ,8 novembre 2017,Margaret,"2,8",Rebecca Daly ; ,"3,4"
681,Marina Abramovic ; Ulay ; Klaus Biesenbach ; ,12 décembre 2012,Marina Abramovic: The Artist Is Present,"3,2",Matthew Akers ; ,"3,8"
682,Bien De Moor ; Gabrielle Van Damme ; Bernard Cognaux ; ,/,Marquis,,Henri Xhonneux ; ,"3,5"
683,Stéphane Audran ; Jeremy Irons ; Predrag 'Miki' Manojlovic ; ,/,Mathilde,,Nina Mimica ; ,"2,9"
684,Anne White ; Daniel Auteuil ; Stuart Townsend ; ,17 novembre 1999,Mauvaise passe,"3,5",Michel Blanc ; ,"2,9"
685,Götz George ; Tom Schilling ; Anna Unterberger ; ,6 mai 2013,Mein Kampf,,Urs Odermatt ; ,"2,3"
686,Radha Mitchell ; Chloë Sevigny ; Will Ferrell ; ,12 janvier 2005,Melinda et Melinda,"2,9",Woody Allen ; ,"2,6"
687,Olivia Hussey ; Sebastiano Somma ; Ingrid Rubio ; ,5 septembre 2007,Mère Teresa,,Fabrizio Costa ; ,"3,1"
688,Carmen Maura ; Eduardo Antuña ; Maria Asquerino ; ,3 juillet 2002,Mes chers voisins,"3,6",Álex de la Iglesia ; ,"3,3"
689,Christian Slater ; Kevin Bacon ; Gary Oldman ; ,13 septembre 1995,Meurtre à Alcatraz,,Marc Rocco ; ,"3,8"
690,Curd Jürgens ; Geneviève Page ; Sylva Koscina ; ,14 décembre 1956,Michel Strogoff,,Carmine Gallone ; ,"3,0"
691,Luke Wilson ; Giovanni Ribisi ; James Caan ; ,5 juillet 2011,Middle Men,,George Gallo ; ,"3,6"
692,Steven Spielberg ; Martin Scorsese ; Toshirô Mifune ; ,/,Mifune: The Last Samurai,,Steven Okazaki ; ,"2,9"
693,Jon Hamm ; Suraj Sharma ; Alan Arkin ; ,/,Million Dollar Arm,,Craig Gillespie ; ,"3,7"
694,Romane Bohringer ; Elsa Zylberstein ; Hugues Quester ; ,2 mars 1994,Mina Tannenbaum,,Martine Dugowson ; ,"3,1"
695,Kurt Russell ; Patricia Clarkson ; Noah Emmerich ; ,4 juin 2006,Miracle,,Gavin O'Connor ; ,"3,7"
696,Tara Holt ; Sam Page ; Emily Peterson ; ,/,Mister Noël,,Blair Hayes ; ,"2,7"
697,Elsa Zylberstein ; Hippolyte Girardot ; Andy Garcia ; ,29 septembre 2004,Modigliani,"2,3",Mick Davis ; ,"3,2"
698,Barry Watson ; Mia Kirshner ; Matty Finochio ; ,/,Mon amour de colo,,Michael Scott ; ,"3,1"
699,Vladimir Ruzich ; Christina Applegate ; Domhnall Gleeson ; ,17 septembre 2017,"Mon coup d'un soir, mon ex et moi",,Kevin Tent ; ,"2,4"
700,Max Parodi ; Anna Jimskaia ; Nela Lucic ; ,5 mars 2013,Monamour,,Tinto Brass ; ,"2,9"
701,Michel Rolland ; Neal Rosenthal ; Aime Guibert ; ,3 novembre 2004,Mondovino,"4,5",Jonathan Nossiter ; ,"3,0"
702,Alain Delon ; Jeanne Moreau ; Michael Lonsdale ; ,27 octobre 1976,Monsieur Klein,,Joseph Losey ; ,"3,6"
703,Rebecca De Mornay ; Jaime King ; Patrick John Flueger ; ,29 septembre 2003,Mother's Day,,Darren Lynn Bousman ; ,"3,5"
704,Michael Caine ; Clémence Poésy ; Gillian Anderson ; ,/,Mr. Morgan's Last Love,,Sandra Nettelbeck ; ,"3,7"
705,Hélène de Fougerolles ; Francis Renaud ; Dida Diafat ; ,6 mai 2009,Mutants,"2,7",David Morley ; ,"2,2"
706,Tara Strong ; Andrea Libman ; Ashleigh Ball ; ,23 février 2014,My Little Pony : Equestria Girls - Le Film,,Jayson Thiessen ; ,"3,2"
707,Masatoshi Nagase ; Youki Kudoh ; Nicoletta Braschi ; ,6 septembre 1989,Mystery Train,,Jim Jarmusch ; ,"3,7"
708,Xavier Beauvois ; Chiara Mastroianni ; Roschdy Zem ; ,3 janvier 1996,N'oublie pas que tu vas mourir,,Xavier Beauvois ; ,"3,1"
709,Shauna Macdonald ; Steve Wall ; Ross Noble ; ,/,Nails,,Dennis Bartok ; ,"3,0"
710,,6 septembre 2017,Napalm,"2,9",Claude Lanzmann ; ,"2,4"
711,Lino Ventura ; Mireille Darc ; Jean Lefebvre ; ,20 avril 1966,Ne nous fâchons pas,,Georges Lautner ; ,"3,6"
712,Admiral T ; D. Daly ; Stomy Bugsy ; ,19 janvier 2005,Nèg Maron,"3,1",Jean-Claude Barny ; ,"3,4"
713,Emmanuelle Béart ; Michel Serrault ; Jean-Hugues Anglade ; ,18 octobre 1995,Nelly et Monsieur Arnaud,,Claude Sautet ; ,"2,9"
714,Liza Minnelli ; Robert De Niro ; Lionel Stander ; ,8 février 2005,"New York, New York",,Martin Scorsese ; ,"3,8"
715,,/,Night of the Living,,Tim Burton ; ,"3,2"
716,Antoine-Olivier Pilon ; Andreas Apergis ; Naomi Frenette ; ,8 octobre 2015,Nitro Rush,,Alain Desrochers ; ,
717,Cyril Lecomte ; Elodie Navarre ; Bernard Blancan ; ,2 septembre 2009,No Pasaran,"2,5",Emmanuel Caussé ; Eric Martin ; ,"3,3"
718,Salim Shaheen ; ,14 juin 2017,Nothingwood,"4,0",Sonia Kronlund ; ,"3,8"
719,Karoline Herfurth ; Nina Hoss ; Jennifer Ulrich ; ,29 décembre 2010,Nous sommes la nuit,"2,4",Dennis Gansel ; ,"3,3"
720,Dani Rovira ; Clara Lago ; Karra Elejalde ; ,/,Ocho Apellidos Vascos,,Emilio Martinez-Lazaro ; ,"3,4"
721,Fabienne Babe ; Julien Courbey ; Stephane Soo Mongo ; ,5 juillet 2000,Old school,"2,4",Karim Abbou ; Kader Ayd ; ,"2,0"
722,Adam Bakri ; Waleed Zuaiter ; Leem Lubany ; ,16 octobre 2013,Omar,"3,8",Hany Abu-Assad ; ,"4,2"
723,Kad Merad ; Alice Taglioni ; Peter Coyote ; ,22 octobre 2014,On a marché sur Bangkok,"1,2",Olivier Baroux ; ,"1,6"
724,Erik Colin ; Pierre Tornade ; Jean Lefebvre ; ,1 mars 2008,On a retrouvé la 7ème compagnie,,Robert Lamoureux ; ,"3,3"
725,Julien Boisselier ; Alexandra Lamy ; Gilles Lellouche ; ,14 juin 2006,On va s'aimer,"2,5",Ivan Calbérac ; ,"2,1"
726,Elijah Wood ; Sasha Grey ; Neil Maskell ; ,12 novembre 2014,Open Windows,,Nacho Vigalondo ; ,"2,2"
727,Sean Connery ; Claudine Auger ; Adolfo Celi ; ,17 décembre 1965,Opération Tonnerre,,Terence Young ; ,"3,6"
728,Kevin Spacey ; Linda Fiorentino ; Peter Mullan ; ,19 juillet 2000,Ordinary Decent Criminal,"2,6",Thaddeus O'Sullivan ; ,"3,1"
729,Bill Murray ; Molly Shannon ; Chris Elliott ; ,19 décembre 2001,Osmosis Jones,"3,2",Bobby Farrelly ; Peter Farrelly ; ,"3,3"
730,Sandra Bullock ; Billy Bob Thornton ; Joaquim de Almeida ; ,4 octobre 2016,Our Brand Is Crisis,,David Gordon Green ; ,"2,7"
731,Paul Rudd ; Zooey Deschanel ; Elizabeth Banks ; ,/,Our Idiot Brother,,Jesse Peretz ; ,"3,2"
732,Romane Bohringer ; ,8 juin 2016,Ouragan,"3,7",Cyril Barbançon ; Andy Byatt ; Jacqueline Farmer ; ,"3,8"
733,Sean Connery ; Peter Boyle ; Frances Sternhagen ; ,2 septembre 1981,Outland,,Peter Hyams ; ,"3,1"
734,Takeshi Kitano ; Fumiyo Kohinata ; Tomokazu Miura ; ,11 novembre 2015,Outrage 2,,Takeshi Kitano ; ,"3,8"
735,Kazuko Sugiyama ; Camille Donda ; Philippe Catoire ; ,14 octobre 2009,Panda Petit Panda,"3,6",Isao Takahata ; ,"3,5"
736,Michel Simon ; Viviane Romance ; Lucas Gridoux ; ,11 janvier 1947,Panique,,Julien Duvivier ; ,"4,1"
737,Serban Pavlu ; Sofia Nicolaescu ; Mihaela Sîrbu ; ,2 octobre 2013,Papa vient dimanche,"3,5",Radu Jude ; ,"3,6"
738,Doria Achour ; Aure Atika ; Marc Lavoine ; ,8 octobre 2014,Papa Was Not a Rolling Stone,"2,9",Sylvie Ohayon ; ,"3,0"
739,Kirstie Alley ; Steve Guttenberg ; Mary-Kate Olsen ; ,10 juillet 1996,"Papa, j'ai une maman pour toi",,Andy Tennant ; ,"3,7"
740,Margarete Tiesel ; Peter Kazungu ; Inge Maux ; ,9 janvier 2013,Paradis : amour,"3,0",Ulrich Seidl ; ,"3,2"
741,Katie Featherston ; Brian Boland ; Molly Ephraim ; ,20 octobre 2010,Paranormal Activity 2,"2,2",Tod Williams ; ,"2,2"
742,Alice Taglioni ; Patrick Bruel ; Marine Delterme ; ,18 juillet 2012,Paris Manhattan,"2,2",Sophie Lellouche ; ,"2,7"
743,Alain Delon ; Jacques Perrin ; Fiona Gelin ; ,21 août 1985,Parole de flic,,José Pinheiro ; ,"2,6"
744,Fanny Valette ; Amaury de Crayencour ; ,9 août 2017,Passade,"2,6",Gorune Aprikian ; ,"3,7"
745,Vincent Lindon ; Alain Cavalier ; Bernard Bureau ; ,22 juin 2011,Pater,"4,3",Alain Cavalier ; ,"2,7"
746,Sandrine Kiberlain ; Audrey Lamy ; Claudio Santamaria ; ,3 octobre 2012,Pauline détective,"3,0",Marc Fitoussi ; ,"2,3"
747,Uma Thurman ; Meryl Streep ; Bryan Greenberg ; ,15 février 2006,Petites confidences (à ma psy),"3,0",Ben Younger ; ,"2,6"
748,Ben Affleck ; Gary Sinise ; Charlize Theron ; ,7 juin 2000,Piège fatal,"2,8",John Frankenheimer ; ,"2,3"
749,Jessie Andrews ; Alex Knight (II) ; Eric John ; ,/,Portrait d'une call-girl,,Graham Travis ; ,"3,1"
750,Brittany Murphy ; Ashton Kutcher ; Christian Kane ; ,9 juillet 2003,Pour le meilleur et pour le rire,"2,2",Shawn Levy ; ,"2,3"
751,Mary Steenburgen ; Sean Patrick Flanery ; Lance Henriksen ; ,19 juin 1996,Powder,,Victor Salva ; ,"3,4"
752,Julie-Marie Parmentier ; Bernard Campan ; Marie-Anne Chazel ; ,/,Presque comme les autres,,Renaud Bertrand ; ,"3,6"
753,Kad Merad ; Bruno Solo ; Valérie Benguigui ; ,1 mai 2007,Pur week-end,"2,2",Olivier Doran ; ,"1,6"
754,Laëtitia Milot ; Marie-Anne Chazel ; Antoine Duléry ; ,/,"Quand je serai grande, je te tuerai",,Jean-Christophe Delpias ; ,"3,6"
755,Alice Eve ; Bryan Cranston ; Logan Marshall-Green ; ,24 juin 2015,Quand tombe la nuit,,Tze Chun ; ,"2,8"
756,Agnes Flanagan ; Frank Flanagan ; Richard Burton ; ,15 février 1967,Qui a peur de Virginia Woolf ?,"3,7",Mike Nichols ; ,"4,0"
757,Geoffrey Rush ; Kate Winslet ; Joaquin Phoenix ; ,21 mars 2001,Quills - la plume et le sang,"3,2",Philip Kaufman ; ,"3,3"
758,Jackie Chan ; Jaycee Chan ; Darren Wang ; ,/,Railroad Tigers,,Ding Sheng ; ,"3,1"
759,Tom Hughes ; Oona Chaplin ; Charlotte Le Bon ; ,/,Realive,,Mateo Gil ; ,"3,5"
