,actors,date,genres,movie,press_rating,producers,spectators_rating
1317,Jean Reno ; Gaspard Ulliel ; Vahina Giocante ; ,4 mars 2009,Thriller ; ,Le Premier cercle,2.9,Laurent Tuel ; ,1.9
1318,Burt Lancaster ; Paul Scofield ; Jeanne Moreau ; ,30 septembre 1964,Guerre ; Thriller ; Action ; ,Le Train,3.0,John Frankenheimer ; Arthur Penn ; ,3.9
1319,Vanessa Scalera ; Linda Caridi ; Alessio Praticò ; ,13 juillet 2016,Policier ; ,Lea,3.2,Marco Tullio Giordana ; ,3.8
1320,Jeanne Moreau ; Alain Cuny ; Jose Luis de Villalonga ; ,5 novembre 1958,Drame ; ,Les Amants,,Louis Malle ; ,3.7
1321,Michael Sheen ; Lena Headey ; Sam Neill ; ,12 mars 2014,Aventure ; Fantastique ; ,Les Aventures extraordinaires d'un apprenti détective,,Jonathan Newman ; ,2.4
1322,Woody Harrelson ; Wesley Snipes ; Rosie Perez ; ,21 octobre 1992,Comédie ; ,Les Blancs ne savent pas sauter,,Ron Shelton ; ,3.2
1323,Josh Lucas ; Derek Luke ; Austin Nichols ; ,20 septembre 2006,Drame ; ,Les Chemins du triomphe,,James Gartner ; ,4.0
1324,Jean-Marc Bory ; Pascale Roberts ; Jean Babilee ; ,28 mars 2018,Comédie dramatique ; ,Les Loups dans la bergerie,,Hervé Bromberger ; ,3.0
1325,Arlette Chabot ; Laurence Ferrari ; David Pujadas ; ,11 janvier 2012,Documentaire ; ,Les Nouveaux chiens de garde,3.2,Gilles Balbastre ; Yannick Kergoat ; ,4.2
1326,Gérard Lanvin ; Gérard Darmon ; Jacques Villeret ; ,19 octobre 2005,Comédie ; Policier ; ,Les Parrains,3.1,Frédéric Forestier ; ,2.2
1327,Maria Angélica Puerta ; Luis Felipe Álzate ; Maria Camila Castrillón	 ; ,6 décembre 2017,Drame ; ,Los Nadie,2.9,Juan Sebastián Mesa ; ,3.4
1328,Cédric Senatore ; Mathilde Mosnier ; Codrina Pricopoaia ; ,15 novembre 2017,Drame ; ,L’ Ombre de Vénus,,Jean-Luc Piacentino ; ,4.0
1329,Jean-Louis Trintignant ; Françoise Fabian ; Marie-Christine Barrault ; ,4 juin 1974,Drame ; ,Ma nuit chez Maud,,Eric Rohmer ; ,3.9
1330,Frances O'Connor ; Alessandro Nivola ; Embeth Davidtz ; ,4 février 2009,Drame ; ,Mansfield Park,,Patricia Rozema ; ,3.3
1331,Pablito Calvo ; Rafael Rivelles ; Antonio Vico ; ,/,Comédie ; Drame ; ,"Marcelin, pain et vin",,Ladislao Vajda ; ,3.4
1332,Nicolas Duvauchelle ; Philippe Rebbot ; Benjamin Biolay ; ,23 janvier 2013,Comédie dramatique ; ,Mariage à Mendoza,2.8,Edouard Deluc ; ,3.3
1333,Matthias Schoenaerts ; Diane Kruger ; Paul Hamy ; ,30 septembre 2015,Drame ; ,Maryland,3.0,Alice Winocour ; ,2.8
1334,Jake Macapagal ; Althea Vega ; John Arcilla ; ,17 juillet 2013,Thriller ; Drame ; ,Metro Manila,3.3,Sean Ellis ; ,4.1
1335,Adam Sandler ; Chris Rock ; Burt Reynolds ; ,23 novembre 2005,Comédie ; ,Mi-temps au mitard,2.8,Peter Segal ; ,2.8
1336,Jon Hamm ; Suraj Sharma ; Alan Arkin ; ,/,Drame ; Biopic ; ,Million Dollar Arm,,Craig Gillespie ; ,3.7
1337,Jerry Hardin ; Charles Cioffi ; John Shea ; ,26 mai 1982,Drame ; ,Missing (Porté disparu),,Costa-Gavras ; ,3.5
1338,Gregory Peck ; Richard Basehart ; Leo Genn ; ,4 novembre 1956,Aventure ; ,Moby Dick,,John Huston ; ,3.3
1339,Oscar Isaac ; Garrett Hedlund ; Louise Bourgoin ; ,6 juillet 2016,Thriller ; ,Mojave,,William Monahan ; ,2.3
1340,Catherine Frot ; André Dussollier ; Geneviève Bujold ; ,13 avril 2005,Comédie ; Policier ; ,Mon petit doigt m'a dit,4.0,Pascal Thomas ; ,2.7
1341,Jack Nicholson ; Kathy Bates ; Hope Davis ; ,5 mars 2003,Drame ; Comédie ; ,Monsieur Schmidt,3.2,Alexander Payne ; ,3.0
1342,Katie Cassidy ; Tracy Spiridakos ; Shannon Chan-Kent ; ,/,Thriller ; ,Mortelle intention,,Michael Greenspan ; ,2.7
1343,Michel Serrault ; Isabelle Adjani ; Guy Marchand ; ,9 mars 1983,Drame ; Thriller ; ,Mortelle randonnée,,Claude Miller ; ,3.2
1344,Timothy Spall ; Paul Jesson ; Dorothy Atkinson ; ,3 décembre 2014,Biopic ; Drame ; ,Mr. Turner,3.8,Mike Leigh ; ,3.2
1345,Mélanie Thierry ; Nathalie Becue ; Corinne Masiero ; ,12 septembre 2012,Drame ; ,Ombline,3.4,Stéphane Cazes ; ,4.0
1346,Yon González ; Blanca Suárez ; Carmen Machi ; ,1 septembre 2016,Comédie ; ,On marche sur la tête,,Nacho G. Velilla ; ,2.8
1347,Colin Farrell ; Tony Curran ; Stephen Rea ; ,25 août 2010,Drame ; Fantastique ; ,Ondine,2.8,Neil Jordan ; ,3.1
1348,Colin Firth ; Jennifer Ehle ; David Bamber ; ,8 mars 2006,Drame ; Romance ; ,Orgueil et préjugés,,Simon Langton ; ,4.0
1349,Hafsia Herzi ; Emilie Dequenne ; Mounir Margoum ; ,14 octobre 2015,Drame ; ,Par accident,3.2,Camille Fontaine ; ,3.5
1350,Tippi Hedren ; Sean Connery ; Diane Baker ; ,30 mai 2000,Drame ; Thriller ; Romance ; ,Pas de printemps pour Marnie,5.0,Alfred Hitchcock ; ,3.9
1351,Bill Nighy ; Rupert Grint ; Emily Blunt ; ,7 juillet 2010,Action ; Comédie ; Drame ; ,Petits meurtres à l'Anglaise,3.1,Jonathan Lynn ; ,3.7
1352,Mario Adorf ; Ulrich Tukur ; Benjamin Sadler ; ,30 juin 2014,Famille ; Fantastique ; ,Pinocchio,,Anna Justice ; ,2.8
1353,Kad Merad ; Clovis Cornillac ; Carole Bouquet ; ,3 février 2010,Comédie ; Policier ; ,Protéger et servir,1.7,Eric Lavaine ; ,1.6
1354,Farida Rahouadj ; Reda Kateb ; Pauline Etienne ; ,9 décembre 2009,Drame ; ,Qu'un seul tienne et les autres suivront,3.9,Léa Fehner ; ,3.5
1355,Shah Rukh Khan ; Sunny Leone ; Nawazuddin Siddiqui ; ,25 janvier 2017,Policier ; Thriller ; ,Raees,,Rahul Dholakia ; ,3.5
1356,Géraldine Nakache ; Judith Chemla ; Yaël Abecassis ; ,21 janvier 2015,Comédie dramatique ; ,Rendez-vous à Atlit,3.3,Shirel Amitaï ; ,2.5
1357,Aleksei Kravchenko ; Olga Mironova ; Luibomiras Laucevitchuis ; ,18 septembre 2007,Guerre ; Drame ; ,Requiem pour un massacre,,Elem Klimov ; ,4.2
1358,Stellan Skarsgård ; Nina Hoss ; Susanne Wolff ; ,14 juin 2017,Drame ; ,Retour à Montauk,2.9,Volker Schlöndorff ; ,3.0
1359,Robert Mitchum ; Marilyn Monroe ; Rory Calhoun ; ,4 septembre 2002,Western ; Action ; Aventure ; ,Rivière sans retour,5.0,Otto Preminger ; Jean Negulesco ; ,3.6
1360,Bill Murray ; Dan Aykroyd ; Sigourney Weaver ; ,16 juin 1989,Comédie ; Fantastique ; Action ; ,S.O.S Fantômes 2,,Ivan Reitman ; ,3.3
1361,Tom Hughes ; Noel Clarke ; Alex Reid (II) ; ,18 mars 2015,Action ; Guerre ; Thriller ; ,SAS Section d’assaut,,Ronnie Thompson ; ,2.0
1362,Yun-seok Kim ; Park Yu-chun ; Ye-Ri Han ; ,1 avril 2015,Drame ; ,SEA FOG - Les Clandestins,3.3,Sung Bo Shim ; ,3.7
1363,Fred Testot ; Antoine Duléry ; Julie Ferrier ; ,9 mai 2012,Comédie ; ,"Sea, No Sex and Sun",2.2,Christophe Turpin ; ,2.0
1364,Adam Sandler ; Jack Nicholson ; Marisa Tomei ; ,4 juin 2003,Comédie ; ,Self Control,2.6,Peter Segal ; ,2.6
1365,Alec Baldwin ; Nikki Reed ; Luke Wilson ; ,7 avril 2010,Thriller ; Comédie ; Drame ; ,"Sex, Lies & Murder",,Nick Guthe ; ,3.1
1366,Kerr Smith ; Kristina Anapau ; Nathan Wetherington ; ,21 septembre 2004,Drame ; ,Sexe intentions 3,,Scott Ziehl ; ,1.9
1367,Anna Paquin ; Kiyoshi Kodama ; Manami Konishi ; ,22 septembre 2004,Animation ; ,Steamboy,3.8,Katsuhiro Ôtomo ; ,3.5
1368,Jack Black ; Ana de la Reguera ; Héctor Jiménez ; ,1 novembre 2006,Comédie ; Famille ; ,Super Nacho,2.8,Jared Hess ; ,2.3
1369,Kad Merad ; Cécile de France ; Louis-Do de Lencquesaing ; ,29 août 2012,Comédie dramatique ; ,Superstar,3.0,Xavier Giannoli ; ,1.7
1370,Louis de Funès ; Geraldine Chaplin ; Olivier De Funès ; ,14 avril 1971,Comédie ; ,Sur un arbre perché,,Serge Korber ; ,2.3
1371,Burt Lancaster ; Montgomery Clift ; Deborah Kerr ; ,25 octobre 2001,Drame ; Romance ; ,Tant qu'il y aura des hommes,3.3,Fred Zinnemann ; ,3.7
1372,Trey Parker ; Matt Stone ; Phil Hendrie ; ,9 mars 2005,Comédie ; Action ; Animation ; ,Team America police du monde,3.4,Trey Parker ; Matt Stone ; ,3.0
1373,Michelle Stafford ; William R. Moses ; Danielle Kind ; ,6 avril 2009,Drame ; ,Telle mère... telle fille !,,Robert Malenfant ; ,3.1
1374,Rachel Weisz ; Tom Hiddleston ; Simon Russell Beale ; ,20 juin 2012,Drame ; Romance ; ,The Deep Blue Sea,3.5,Terence Davies ; ,2.9
1375,Jennifer Aniston ; Jake Gyllenhaal ; John C. Reilly ; ,18 juin 2003,Comédie ; Drame ; ,The Good Girl,2.9,Miguel Arteta ; ,2.3
1376,Megumi Okina ; Ito Misaki ; Misa Uehara ; ,5 février 2008,Epouvante-horreur ; ,The Grudge,,Takashi Shimizu ; ,3.0
1377,Ben Schnetzer ; Kelly Macdonald ; Maria Bello ; ,9 novembre 2017,Biopic ; ,The Journey is the Destination,,Bronwen Hughes ; ,3.0
1378,Melissa Leo ; Juno Temple ; Josh Lucas ; ,24 mars 2017,Drame ; ,The Most Hated Woman In America,,Tommy O'Haver ; ,2.9
1379,Ray Stevenson ; Dash Mihok ; Colin Salmon ; ,5 août 2009,Action ; ,The Punisher - Zone de guerre,,Lexi Alexander ; ,2.6
1380,Rebecca Emilie Sattrup ; Maria Bonnevie ; Jakob Oftebro ; ,22 avril 2016,Aventure ; Fantastique ; ,The Shamer,,Kenneth Kainz ; ,2.5
1381,Florence Colucci ; Gustavo Alonso ; Abel Tripaldi ; ,16 mars 2011,Epouvante-horreur ; ,The Silent House (La Casa Muda),2.1,Gustavo Hernandez ; ,1.7
1382,Bill Hader ; Kristen Wiig ; Luke Wilson ; ,16 mars 2017,Drame ; ,The Skeleton Twins,,Craig Johnson ; ,3.3
1383,Golshifteh Farahani ; Irrfan Khan ; Waheeda Rehman ; ,/,Drame ; ,The Song of Scorpions,,Anup Singh ; ,2.9
1384,Jin-ho Choi ; Ha Jung-Woo ; Jeon Hye-Jin ; ,30 septembre 2015,Action ; Thriller ; ,The Terror Live,,Byeong-woo Kim ; ,3.1
1385,Vincent Rottiers ; Bernard Blancan ; Tim Seyfi ; ,14 septembre 2016,Thriller ; ,Toril,3.2,Laurent Teyssier ; ,3.2
1386,Brigitte Mira ; El Hedi Ben Salem ; Barbara Valentin ; ,5 juin 1974,Drame ; Romance ; ,Tous les autres s'appellent Ali,,Rainer Werner Fassbinder ; ,3.9
1387,Fabrice Luchini ; Marie-Sophie L. ; Francis Huster ; ,9 juin 1993,Comédie ; ,Tout ça... pour ça !,,Claude Lelouch ; ,2.9
1388,Gérard Depardieu ; Josiane Balasko ; Carole Bouquet ; ,12 mai 1989,Comédie dramatique ; ,Trop belle pour toi,,Bertrand Blier ; ,2.9
1389,Virginie Ledoyen ; Emmanuel Mouret ; Julie Gayet ; ,12 décembre 2007,Comédie ; Romance ; ,Un baiser s'il vous plaît,3.9,Emmanuel Mouret ; ,2.7
1390,Monica Bellucci ; Louis Garrel ; Céline Sallette ; ,28 septembre 2011,Drame ; ,Un été brûlant,3.3,Philippe Garrel ; ,1.9
1391,Joan Del Mar ; Jennifer Lopez ; Matthew McConaughey ; ,11 juillet 2001,Romance ; Comédie ; ,Un Mariage trop parfait,2.4,Adam Shankman ; ,2.2
1392,Jana Raluy ; Sebastian Aguirre Boëda ; Hugo Albores ; ,30 mars 2016,Drame ; Thriller ; ,Un Monstre à mille têtes,4.0,Rodrigo Plá ; ,3.1
1393,Gérard Depardieu ; Carole Bouquet ; Charles Berling ; ,7 avril 1999,Comédie dramatique ; ,Un pont entre deux rives,3.1,Gérard Depardieu ; Frédéric Auburtin ; ,2.8
1394,Eddie Marsan ; Joanne Froggatt ; Karen Drury ; ,15 avril 2015,Comédie ; Drame ; ,Une belle fin,3.7,Uberto Pasolini ; ,4.0
1395,Peter Sarsgaard ; Carey Mulligan ; Alfred Molina ; ,24 février 2010,Drame ; ,Une éducation,3.4,Lone Scherfig ; ,3.9
1396,André Dussollier ; Marina Hands ; Edouard Baer ; ,3 février 2010,Drame ; ,Une exécution ordinaire,3.6,Marc Dugain ; ,2.7
1397,Gena Rowlands ; Peter Falk ; Matthew Cassel ; ,9 février 2000,Drame ; Romance ; ,Une femme sous influence,5.0,John Cassavetes ; ,3.9
1398,James Woods ; Daniel Baldwin ; Sheryl Lee ; ,15 avril 1998,Fantastique ; Epouvante-horreur ; Thriller ; ,Vampires,4.0,John Carpenter ; ,2.9
1399,Jacky Wu ; Frank Grillo ; Celina Jade ; ,/,Action ; ,Wolf Warrior 2,,Jacky Wu ; ,3.3
1400,Charlize Theron ; Patton Oswalt ; Patrick Wilson ; ,28 mars 2012,Drame ; Comédie ; ,Young Adult,3.0,Jason Reitman ; ,2.3
1401,Michael Shannon ; Nicholas Hoult ; Elle Fanning ; ,6 août 2014,Science fiction ; Drame ; Action ; ,Young Ones,3.1,Jake Paltrow ; ,3.0
1402,Rob Lowe ; Cynthia Gibb ; Patrick Swayze ; ,4 juin 1986,Comédie dramatique ; Romance ; ,Youngblood,,Peter Markle ; ,3.6
1403,Lara Flynn Boyle ; Stephen Baldwin ; Josh Charles ; ,3 août 1994,Comédie ; Romance ; Drame ; ,"2 garçons, 1 fille, 3 possibilités",,Andrew Fleming ; ,2.9
1404,Charlotte Rampling ; Tom Courtenay ; Geraldine James ; ,27 janvier 2016,Drame ; ,45 ans,3.9,Andrew Haigh ; ,3.4
1405,Hayden Christensen ; Kate Bosworth ; Bobby Batson ; ,15 novembre 2016,Drame ; ,90 Minutes In Heaven,,Michael Polish ; ,
1406,,6 septembre 2017,Animation ; ,A la découverte du monde,,,3.3
1407,Wu Jiang ; Wang Baoqiang ; Zhao Tao ; ,11 décembre 2013,Drame ; ,A Touch of Sin,4.5,Zhang-ke Jia ; ,3.7
1408,Sharon Gans ; Sorrell Booke ; Michael Sacks ; ,24 mai 1972,Comédie ; Drame ; Science fiction ; ,Abattoir 5,4.2,George Roy Hill ; ,3.1
1409,Carlos Echevarría ; Javier De Pietro ; Antonella Costa ; ,27 juillet 2011,Drame ; ,Absent,2.8,Marco Berger ; ,2.7
1410,Ulrich Thomsen ; Mads Mikkelsen ; Nicolas Bro ; ,12 juillet 2006,Comédie ; Drame ; ,Adam's apples,3.6,Anders Thomas Jensen ; ,3.7
1411,Leslie Cheung ; Zhang Fengyi ; Lu Qi ; ,27 octobre 1993,Drame ; Romance ; ,Adieu ma concubine,,Chen Kaige ; ,3.6
1412,Jean-Marc Ravera ; Mohamed Metina ; Modou Cisse ; ,22 janvier 2014,Comédie ; ,Afrik'Aïoli,2.9,Christian Philibert ; ,3.9
1413,Avery Arendes ; Jennifer Morrison ; Debra Messing ; ,1 juillet 2017,Aventure ; Fantastique ; Famille ; ,Albion: The Enchanted Stallion,,Castille Landon ; ,3.1
1414,Vedat Erincin ; Fahri Yardım ; Lilay Huser ; ,30 mai 2012,Comédie ; Drame ; ,Almanya,3.4,Yasemin Şamdereli ; ,3.3
1415,Eddie Constantine ; Anna Karina ; Akim Tamiroff ; ,5 mai 1965,Policier ; Science fiction ; Drame ; ,"Alphaville, une étrange aventure de Lemmy Caution",5.0,Jean-Luc Godard ; ,3.2
1416,Fisher Stevens ; Michael McKean ; Cynthia Gibb ; ,20 octobre 2005,Comédie ; Science fiction ; ,Appelez-moi Johnny 5,,Kenneth Johnson ; ,3.6
1417,John Turturro ; Woody Allen ; Sofia Vergara ; ,9 avril 2014,Comédie ; ,Apprenti Gigolo,2.8,John Turturro ; ,3.0
1418,Joakim Nâtterqvist ; Sofia Helin ; Driss Roukhe ; ,10 novembre 2009,Aventure ; Action ; Guerre ; ,"Arn, chevalier du temple",,Peter Flinth ; ,3.3
1419,Reda Kateb ; Léa Drucker ; Gilles Cohen ; ,6 janvier 2016,Drame ; ,Arrêtez-moi là,3.3,Gilles Bannier ; ,3.4
1420,Britt Robertson ; Justin Long ; Martin Sheen ; ,14 mars 2017,Drame ; Thriller ; ,Ask Me Anything,,Allison Burnett ; ,2.6
1421,Austin Stoker ; Darwin Joston ; Laurie Zimmer ; ,5 juillet 1978,Policier ; Action ; ,Assaut,,John Carpenter ; ,3.7
1422,Fred Testot ; Guy Lecluyse ; Vincent Desagnat ; ,16 mars 2011,Comédie ; ,Au bistro du coin,1.0,Charles Nemes ; ,1.5
1423,Danny Trejo ; Ron Perlman ; Andy Davoli ; ,27 juin 2012,Action ; Drame ; ,Bad Ass,,Craig Moss ; ,2.6
1424,Salomé Richard ; Claude Gensac ; Swann Arlaud ; ,4 mai 2016,Comédie dramatique ; ,Baden Baden,3.7,Rachel Lang (II) ; ,3.5
1425,Bruce Willis ; Billy Bob Thornton ; Cate Blanchett ; ,16 janvier 2002,Comédie ; Policier ; Drame ; ,Bandits,3.8,Barry Levinson ; ,2.8
1426,Ice Cube ; Cedric The Entertainer ; Regina Hall ; ,3 juin 2017,Comédie ; ,Barbershop: The Next Cut,,Malcolm D. Lee ; ,3.0
1427,Mark Hamill ; Kevin Conroy ; Tara Strong ; ,27 juillet 2016,Animation ; Action ; Policier ; ,Batman: The Killing Joke,,Sam Liu ; ,3.4
1428,Lise Delamare ; Jean Mercure ; Jacques Spiesser ; ,18 janvier 1989,Fantastique ; ,Baxter,,Jérôme Boivin ; ,3.4
1429,Jim Caviezel ; Greg Kinnear ; Bridget Moynahan ; ,22 janvier 2009,Thriller ; ,Blackout,,Simon Brand ; ,3.0
1430,Seo Young-Hee ; Sung-won Ji Seo ; Min-ho Hwang ; ,3 mai 2011,Thriller ; ,Blood Island (Bedevilled),,Jang Chul-soo ; ,3.8
1431,Eric D. Hill Jr. ; Keke Palmer ; Cory Hardrict ; ,15 septembre 2016,Drame ; ,Brotherly Love,,Jamal Hill ; ,3.7
1432,Roschdy Zem ; Rafik Ben Mebarek ; Jean-Noël Cridlig-Veneziano ; ,29 juin 2005,Comédie ; ,Camping à la ferme,3.1,Jean-Pierre Sinapi ; ,2.2
1433,Isabelle Adjani ; Corinne Masiero ; Lyes Salem ; ,7 décembre 2016,Drame ; Thriller ; ,Carole Matthieu,2.8,Louis-Julien Petit ; ,3.1
1434,Maurice Barthélémy ; Isabelle Nanty ; Dieudonné ; ,30 juin 2004,Comédie ; ,Casablanca Driver,3.1,Maurice Barthélémy ; ,2.5
1435,Philippe Noiret ; Lambert Wilson ; Roger Dumas (II) ; ,23 mai 1988,Historique ; ,Chouans !,,Philippe de Broca ; ,3.1
1436,Eric Bana ; Rebecca Hall ; Ciarán Hinds ; ,26 mars 2014,Thriller ; ,Closed Circuit,2.4,John Crowley ; ,2.9
1437,Cédric Villani ; François Sauvageot ; Anne Siety ; ,27 novembre 2013,Documentaire ; ,Comment j'ai détesté les Maths,3.4,Olivier Peyon ; ,3.3
1438,Tim Curry ; Joe Don Baker ; Ernie Hudson ; ,9 août 1995,Aventure ; Action ; Fantastique ; ,Congo,,Frank Marshall ; ,1.9
1439,Matt Mercer ; Marianna Palka ; Morgan Peter Brown ; ,1 mars 2017,Drame ; Epouvante-horreur ; Thriller ; ,Contracted: Phase II,,Josh Forbes ; ,2.4
1440,Gene Hackman ; John Cazale ; Allen Garfield ; ,/,Thriller ; Drame ; ,Conversation secrète,4.7,Francis Ford Coppola ; ,3.7
1441,Keri Russell ; JJ Feild ; Jennifer Coolidge ; ,29 mars 2016,Comédie ; Romance ; ,Coup de foudre à Austenland,,Jerusha Hess ; ,3.0
1442,Geraint Wyn Davies ; Kari Matchett ; Neil Crone ; ,18 juin 2003,Science fiction ; Epouvante-horreur ; ,Cube²: Hypercube,2.2,Andrzej Sekula ; ,1.6
1443,Julianne Hough ; Teddy Sears ; Penelope Mitchell ; ,3 novembre 2015,Epouvante-horreur ; Thriller ; ,Curve,,Iain Softley ; ,2.8
1444,Thierry Frémont ; Bernard Giraudeau ; Pierre Laplace ; ,/,Thriller ; Drame ; ,Dans la tête du tueur,,Claude-Michel Rome ; ,3.5
1445,Clint Eastwood ; Telly Savalas ; Don Rickles ; ,22 mai 2002,Guerre ; Aventure ; Comédie ; ,De l'or pour les braves,,Brian G. Hutton ; ,3.6
1446,Romain Duris ; Benoît Magimel ; Zoé Félix ; ,22 avril 1998,Drame ; Policier ; ,Déjà mort,,Olivier Dahan ; ,2.8
1447,Erica Leerhsen ; Henry Rollins ; Texas Battle ; ,29 janvier 2008,Epouvante-horreur ; Thriller ; ,Détour mortel 2,,Joe Lynch ; ,2.2
1448,François Cluzet ; Mathilde Seigner ; Roschdy Zem ; ,24 octobre 2007,Comédie ; Romance ; ,Détrompez-vous,2.1,Bruno Dega ; Jeanne Le Guillou ; ,2.2
1449,Kad Merad ; Géraldine Pailhas ; Lola Creton ; ,21 janvier 2015,Thriller ; Drame ; ,Disparue en hiver,2.7,Christophe Lamotte ; ,2.3
1450,Grégoire Leprince-Ringuet ; Thierry Frémont ; Aurélien Wiik ; ,11 août 2010,Fantastique ; Guerre ; ,Djinns,2.3,Hugues Martin ; Sandra Martin ; ,2.1
1451,Idris Elba ; Taraji P. Henson ; Leslie Bibb ; ,11 mars 2015,Thriller ; ,Double Trahison,,Sam Miller ; ,2.7
1452,Riccardo Scamarcio ; Eric Caravaca ; Ulrich Tukur ; ,11 février 2009,Drame ; ,Eden à l'Ouest,2.8,Costa-Gavras ; ,3.1
1453,Reese Witherspoon ; Sofia Vergara ; Matthew Del Negro ; ,30 décembre 2015,Comédie ; Action ; ,En cavale,,Anne Fletcher ; ,2.1
1454,Javier Bardem ; Penélope Cruz ; Francesca Neri ; ,29 octobre 1997,Drame ; ,En chair et en os,,Pedro Almodóvar ; ,3.4
1455,Jet Li ; DMX ; Tom Arnold ; ,18 juin 2003,Thriller ; Action ; ,En sursis,2.1,Andrzej Bartkowiak ; ,2.2
1456,Jean Marais ; Louis de Funès ; Mylène Demongeot ; ,7 décembre 2001,Policier ; Aventure ; Comédie ; ,Fantômas contre Scotland Yard,,André Hunebelle ; ,3.0
1457,Hee-won Kim ; Jang Dong-gun ; Jô Odagiri ; ,31 juillet 2012,Action ; Drame ; Historique ; ,Far Away : Les soldats de l’espoir,,Kang Je-kyu ; ,4.1
1458,Paulina García ; Sergio Hernandez ; Marcial Tagle ; ,19 février 2014,Drame ; Comédie ; ,Gloria,3.7,Sebastián Lelio ; ,3.0
1459,Alban Lenoir ; Charlie Bruneau ; Ahmed Sylla ; ,27 février 2014,Epouvante-horreur ; Comédie ; Action ; ,Goal of the dead - Première mi-temps,4.0,Benjamin Rocher ; ,3.0
1460,Pio Marmai ; Jérémie Elkaïm ; Eddy Mitchell ; ,4 septembre 2013,Comédie dramatique ; ,Grand départ,2.5,Nicolas Mercier ; ,2.3
1461,Richard Harmon ; Reese Alexander ; Stephanie Bennett (III) ; ,29 juin 2016,Epouvante-horreur ; ,Grave Encounters 2,,,2.4
1462,Timothy Treadwell ; Werner Herzog ; Amie Huguenard ; ,7 décembre 2005,Documentaire ; ,Grizzly Man,3.7,Werner Herzog ; ,3.7
1463,Megumi Kagurazaka ; Miki Mizuno ; Makoto Togashi ; ,25 juillet 2012,Drame ; Thriller ; Epouvante-horreur ; ,Guilty of romance,3.2,Sion Sono ; ,3.4
1464,Tyler Mane ; Scout Taylor-Compton ; Malcolm McDowell ; ,1 avril 2010,Epouvante-horreur ; ,Halloween 2,,Rob Zombie ; ,2.6
1465,Michael Boatman ; Don Cheadle ; Michael Dolan ; ,14 août 2001,Guerre ; ,Hamburger Hill,,John Irvin ; ,3.5
1466,Ebizô Ichikawa ; Eita ; Koji Yakusho ; ,30 novembre 2011,Drame ; ,Hara-Kiri : mort d'un samourai,3.2,Takashi Miike ; ,3.5
1467,Ashley Benson ; Matt McGorry ; Kaili Vernoff ; ,16 mars 2017,Drame ; Epouvante-horreur ; Thriller ; ,Harcelée,,Branden Kramer ; ,2.2
1468,Birol Ünel ; Sibel Kekilli ; Catrin Striebeck ; ,21 juillet 2004,Drame ; Romance ; ,Head on,3.9,Fatih Akin ; ,3.8
1469,Majd Mastoura ; Rym Ben Messaoud ; Sabah Bouzouita ; ,28 décembre 2016,Drame ; Romance ; ,"Hedi, un vent de liberté",3.6,Mohamed Ben Attia ; ,3.7
1470,Hannah Herzsprung ; Stipe Erceg ; Angela Winkler ; ,13 juin 2012,Epouvante-horreur ; Science fiction ; Thriller ; ,Hell,,Tim Fehlbaum ; ,2.8
1471,Bailee Madison ; Jennifer Robertson ; Sandy Jobin-Bevans ; ,/,Comédie ; ,Holiday Joy,,Kirk D'Amico ; ,3.0
1472,Clint Eastwood ; Verna Bloom ; Kyle Eastwood ; ,15 novembre 1983,Drame ; Comédie ; Musical ; ,Honkytonk Man,,Clint Eastwood ; ,3.8
1473,Sara Forestier ; Lorànt Deutsch ; Dominique Pinon ; ,22 avril 2009,Thriller ; Aventure ; Fantastique ; ,Humains,1.3,Jacques-Olivier Molon ; Pierre-Olivier Thévenin ; ,1.3
1474,Jesse Metzger ; Keith McDonald ; Jorge Rodolfo ; ,1 mai 2013,Drame ; ,I Want Your Love,2.6,Travis Mathews ; ,2.6
1475,Christian Bale ; Cate Blanchett ; Marcus Carl Franklin ; ,5 décembre 2007,Comédie dramatique ; Biopic ; Musical ; ,I'm Not There,3.9,Todd Haynes ; ,3.3
1476,Toni Servillo ; Anna Bonaiuto ; Giulio Bosetti ; ,31 décembre 2008,Biopic ; Drame ; ,Il Divo,4.2,Paolo Sorrentino ; ,3.2
1477,Ralph Fiennes ; Julie Christie ; Richard E. Grant ; ,12 avril 2000,Animation ; Drame ; ,Il était une fois Jesus,2.9,Stanislav Sokolov ; Derek Hayes ; ,3.5
1478,Meg Ryan ; Jennifer Jason Leigh ; Mark Ruffalo ; ,17 décembre 2003,Thriller ; Erotique ; ,In the Cut,3.5,Jane Campion ; ,2.3
1479,Cole Sprouse ; Dylan Sprouse ; Johnny Depp ; ,17 novembre 1999,Thriller ; Fantastique ; ,Intrusion,2.3,Rand Ravich ; ,2.0
1480,Michael Caine ; Armand Assante ; Ray McAnally ; ,5 novembre 2008,Thriller ; Historique ; Drame ; ,Jack l'éventreur,,David Wickes ; ,4.0
1481,Élodie Bouchez ; Valérie Benguigui ; Lionel Abelanski ; ,4 juillet 2007,Comédie ; ,Je déteste les enfants des autres !,2.1,Anne Fassio ; ,1.4
1482,,24 janvier 2018,Documentaire ; ,"Jean Douchet, l’enfant agité",3.1,Fabien Hagege ; Guillaume Namur ; Vincent Haasser ; ,3.4
1483,Samuel Le Bihan ; Lambert Wilson ; Bruno Solo ; ,14 juin 2000,Comédie ; ,Jet Set,3.5,Fabien Onteniente ; ,1.3
