,actors,date,genres,movie,press_rating,producers,spectators_rating
2880,Linda Fiorentino ; Daniel Baldwin ; Gregg Henry ; ,18 août 2001,Thriller ; ,Bodily Harm,,James Lemmo ; ,
2881,,/,Action ; Romance ; Comédie ; ,Bodyguard,,Siddique ; ,3.2
2882,Angela Bassett ; Danny Glover ; Willie Jonah ; ,4 avril 2001,Drame ; ,Boesman & Lena,3.2,John Berry ; ,2.9
2883,Tomasz Kot ; Piotr Glowacki ; Magdalena Czerwinska ; ,/,Biopic ; Drame ; ,Bogowie,,Lukasz Palkowski ; ,3.2
2884,Bo Derek ; George Kennedy ; Andrea Occhipinti ; ,26 juillet 2005,Drame ; Erotique ; ,Bolero,,John Derek ; ,2.9
2885,Arletty ; André Luguet ; Simone Signoret ; ,/,Drame ; ,Bolero,,Jean Boyer ; ,3.0
2886,Preeya Kalidas ; James McAvoy ; Ciarán McMenamin ; ,/,Romance ; ,Bollywood Queen,,Jeremy Wooding ; ,3.2
2887,Benjamin Whitrow ; Shane Taylor ; Eileen Nicholas ; ,/,Divers ; ,Bomber,,Paul Cotter ; ,3.1
2888,Hizuru Takachiho ; Masahiko Tsugawa ; Yusuke Kawazu ; ,/,Comédie dramatique ; ,Bon à rien,,Yoshishige Yoshida ; ,3.1
2889,Unax Ugalde ; Nora Tschirner ; Giulio Berruti ; ,/,Drame ; Romance ; Comédie ; ,Bon Appétit,,David Pinillos ; ,3.0
2890,Paul Rae ; Bruce Boxleitner ; William Katt ; ,5 mars 2008,Epouvante-horreur ; ,Bone Eater - L'Esprit des morts,,Jim Wynorski ; ,1.9
2891,Luke Wilson ; Alicia Witt ; Amy Locane ; ,/,Comédie ; Romance ; ,Bongwater,,Richard Sears ; ,2.9
2892,Franck Le Hen ; Franck Delay ; Caroline Gaget ; ,26 octobre 2011,Comédie ; ,Bonjour ivresse !,,Arnaud Hémery ; ,3.1
2893,François Périer ; ,1 novembre 1953,Animation ; ,"Bonjour Paris, ou la Tour prend garde",,Jean Image ; ,
2894,,22 juin 2016,Documentaire ; ,Bonne Nuit Papa,,Marina Kem ; ,3.2
2895,Jessica Lange ; Joan Allen ; Kathy Bates ; ,4 janvier 2012,Comédie ; Drame ; ,Bonneville,,Christopher N. Rowley ; ,3.2
2896,Gianni Di Gregorio ; Marco Marzocca ; Valentina Lodovini ; ,18 février 2015,Comédie ; ,Bons à rien,2.8,Gianni Di Gregorio ; ,3.1
2897,Roger Moore ; Telly Savalas ; David Niven ; ,15 juillet 2002,Action ; Aventure ; Comédie ; ,Bons baisers d'Athènes,,George Pan Cosmatos ; ,2.6
2898,Stephen Chow ; Pauline Chan ; Joe Cheng ; ,18 septembre 2007,Comédie ; Policier ; ,Bons baisers de Pékin,,Stephen Chow ; Lik-Chi Lee ; ,3.4
2899,Michel Serrault ; Jean-Pierre Bisson ; Claude Jade ; ,19 janvier 1994,Comédie dramatique ; ,Bonsoir,,Jean-Pierre Mocky ; ,2.7
2900,,/,Divers ; ,Boobs in the wood,,,3.1
2901,Mark Dacascos ; Emily Lloyd ; Jaimz Woolvett ; ,15 février 2007,Thriller ; ,Boogie Boy,,Craig Hamann ; ,2.9
2902,Bernadette Lafont ; Viktor Lazlo ; Sergi Mateu ; ,/,Comédie ; ,Boom Boom,,Rosa Verges ; ,3.0
2903,Danny Glover ; Malcolm McDowell ; Alfre Woodard ; ,10 mars 2005,Drame ; ,Bopha !,,Morgan Freeman ; ,2.8
2904,Ruggero Raimondi ; Kenneth Riegel ; Anne-Marie Pisani ; ,13 décembre 1989,Musical ; Drame ; ,Boris Godounov,,Andrzej Zulawski ; ,2.7
2905,Craig Ferguson ; David Morrissey ; Jimi Mistry ; ,21 août 2002,Comédie ; Romance ; ,Born Romantic,3.2,David Kane ; ,3.1
2906,Melanie Griffith ; John Goodman ; Don Johnson ; ,2 octobre 2003,Comédie ; ,Born Yesterday - Quand l'Esprit vient aux Femmes,,Luis Mandoki ; ,2.6
2907,Anders Baasmo Christiansen ; Otto Jespersen ; Lars Arentz-Hansen ; ,/,Action ; Comédie ; ,Børning,,Hallvard Bræin ; ,3.2
2908,Rodney El Haddad ; Nadine Labaki ; Nada Abou Farhat ; ,21 février 2007,Musical ; ,Bosta l'autobus,3.3,Philippe Aractingi ; ,3.2
2909,,/,Divers ; ,Bouche à bouche,,Björn Runge ; ,3.0
2910,Shirley Temple ; John Boles ; Rochelle Hudson ; ,26 novembre 2003,Comédie dramatique ; ,Boucle d'or,,Irving Cummings ; ,3.1
2911,Alex Kingston ; Steven Waddington ; Emily Blunt ; ,19 octobre 2010,Drame ; Guerre ; Historique ; ,Boudica,,Bill Anderson ; ,2.7
2912,Christina Milian ; Erin Karpluk ; Josh Cooke ; ,/,Fantastique ; Famille ; Comédie ; ,Boule de neige,,Ron Lagomarsino ; ,3.1
2913,Micheline Presle ; Louis Salou ; Berthe Bovy ; ,17 octobre 1945,Comédie dramatique ; ,Boule de suif,,Christian-Jaque ; ,3.5
2914,Jean-Louis Trintignant ; Marie-France Pisier ; Victor Lanoux ; ,/,Policier ; ,Boulevard des assassins,,Boramy Tioulong ; ,3.0
2915,Joan Crawford ; Zachary Scott ; Sydney Greenstreet ; ,6 septembre 2006,Comédie dramatique ; ,Boulevard des passions,,Michael Curtiz ; ,2.9
2916,Jeanne Moreau ; Jean-Pierre Marielle ; Claude Rich ; ,/,Divers ; ,Bouquet final,,Josée Dayan ; ,3.3
2917,Jean Carmet ; Jean-Pierre Marielle ; Pierre Etaix ; ,8 mars 2006,Comédie ; ,Bouvard et Pécuchet,,Jean-Daniel Verhaeghe ; ,3.2
2918,Samantha Mumba ; David Leon ; Tadhg Murphy ; ,23 septembre 2005,Comédie ; Epouvante-horreur ; ,Boy Eats Girl,,Stephen Bradley ; ,2.8
2919,James Russo ; Zulay Henao ; Tracy Middendorf ; ,/,Action ; Drame ; Thriller ; ,Boy Wonder,,Michael Morrissey (II) ; ,3.0
2920,Jeffrey Wright ; Terrence Howard ; CCH Pounder ; ,/,Historique ; ,Boycott (TV),,Clark Johnson ; ,3.0
2921,Richard Attenborough ; Dirk Bogarde ; Jimmy Hanley ; ,/,Drame ; ,Boys in Brown,,Montgomery Tully ; ,2.9
2922,Spencer Tracy ; Mickey Rooney ; Henry Hull ; ,18 mars 2017,Drame ; ,Boys Town,,Norman Taurog ; ,3.0
2923,,12 mars 2014,Documentaire ; ,Braddock America,3.6,Jean-Loïc Portron ; Gabriella Kessler ; ,3.3
2924,Shashank Arora ; Tanmay Dhanania ; Chaitanya Varad ; ,6 juillet 2016,Comédie ; ,Brahman Naman,,Qaushiq Mukherjee ; ,2.9
2925,Bill Pullman ; Bill Paxton ; Bud Cort ; ,/,Thriller ; Epouvante-horreur ; ,Brain Dead,,Adam Simon ; ,3.3
2926,John Turturro ; Bob Nelson ; Mel Smith ; ,/,Comédie ; ,Brain donors,,Dennis Dugan ; ,3.2
2927,Antonella Interlenghi ; Barbara Kramer ; Valérie Kaprisky ; ,5 février 2003,Erotique ; Drame ; ,"Brantome 81, vie de dames galantes",,José Bénazéraf ; ,3.0
2928,Sara De Roo ; Axel Daeseleire ; Koen De Bouw ; ,12 février 2014,Comédie ; Romance ; ,Brasserie Romantiek,1.5,Joël Vanhoebrouck ; ,3.4
2929,Sergei Bodrov Jr ; Viktor Sukhorukov ; Sergei Makovetsky ; ,/,Policier ; ,Brat 2,,Alexeï Balabanov ; ,3.4
2930,Olivia Hack ; Soleil Moon Frye ; Tia Mowry-Hardrict ; ,/,Musical ; Animation ; Fantastique ; ,Bratz: Passion 4 Fashion - Diamondz,,Nick Rijgersberg ; ,3.0
2931,Deepika Padukone ; Imran Khan ; Sharmila Tagore ; ,/,Comédie dramatique ; Romance ; ,Break Ke Baad,,Danish Aslam ; ,3.2
2932,Bruce Willis ; Albert Finney ; Barbara Hershey ; ,21 avril 1999,Comédie ; ,Breakfast of Champions,2.5,Alan Rudolph ; ,1.9
2933,John Cusack ; Douglas Brinkley ; Benicio Del Toro ; ,/,Documentaire ; ,Breakfast with Hunter,,Wayne Ewing ; ,3.1
2934,Tom Cavanagh ; Ben Shenkman ; Noah Bernett ; ,23 septembre 2009,Drame ; Romance ; ,Breakfast with Scot,,Laurie Lynd ; ,2.9
2935,Milo Ventimiglia ; Rebecca Da Costa ; Andie MacDowell ; ,/,Epouvante-horreur ; Thriller ; ,Breaking at the Edge,,Predrag Antonijevic ; ,3.0
2936,Dominic West ; Denis Lawson ; Oliver Dimsdale ; ,/,Historique ; Drame ; ,Breaking the Mould,,Peter Hoar ; ,3.1
2937,Nils Althaus ; Andres Andrekson ; Melanie Winiger ; ,18 mars 2017,Drame ; Musical ; ,Breakout,,Mike Eschmann ; ,3.3
2938,David Schwimmer ; Chris Cooper ; Emily Procter ; ,/,Comédie ; ,Breast Men,,Lawrence O'Neil ; ,2.9
2939,Val Kilmer ; Ray Liotta ; Gina Gershon ; ,/,Thriller ; ,Breathless,,Jesse Baget ; ,3.0
2940,,/,Documentaire ; ,Bresson ni vu ni connu,,Francois Weyergans ; ,2.9
2941,Peter Fonda ; Lindsay Wagner ; Estelle Parsons ; ,/,Comédie dramatique ; ,Brève rencontre à Paris,,Robert Wise ; ,2.8
2942,James Caan ; Billy Dee Williams ; Jack Warden ; ,/,Drame ; ,Brian's Song,,Buzz Kulik ; ,3.0
2943,Anna Thomson ; David Wike ; Lance Reddick ; ,30 avril 2002,Drame ; ,Bridget,3.0,Amos Kollek ; ,3.3
2944,Thierry Carbonnières ; Jean-Marc Maurel ; Lillemour Jonsson ; ,9 janvier 1985,Thriller ; Erotique ; ,Brigade des moeurs,,Max Pécas ; ,2.5
2945,Chris Lowell ; Rose McIver ; Clark Gregg ; ,29 septembre 2014,Drame ; Romance ; ,Brightest Star,,Maggie Kiley ; ,2.9
2946,Samuel Fuller ; Eric Rohmer ; Claude Chabrol ; ,20 décembre 1966,Comédie ; ,Brigitte et Brigitte,,Luc Moullet ; ,3.1
2947,Arabella Arnott ; Stephen Bent ; Liam Browne ; ,/,Drame ; Romance ; ,Brilliantlove,,Ashley Horner ; ,2.8
2948,Erik von Detten ; Sam Horrigan ; Christina Vidal ; ,/,Famille ; Comédie ; ,Brink ! Champion de Roller (TV),,Greg Beeman ; ,2.8
2949,Titte Törnroth ; Raoul Ruiz ; Jacques Wenger ; ,/,Divers ; ,Brise-glace,,Jean Rouch ; Raoul Ruiz ; Titte Törnroth ; ,3.0
2950,Josie Davis ; David Millbern ; Lochlyn Munro ; ,/,Drame ; ,Brisée par mon mari,,Raul Inglis ; ,2.9
2951,Ed Stoppard ; Henry Goodman ; Paul McGann ; ,/,Drame ; ,Britain's Greatest Codebreaker,,Clare Beavan ; Nic Stacey ; ,3.0
2952,Leonard Rossiter ; Brian Pettifer ; John Moffatt ; ,22 juin 2004,Comédie ; Drame ; ,Britannia Hospital,,Lindsay Anderson ; ,2.9
2953,Edward Atterton ; Amanda Ryan ; Jacqueline Bisset ; ,12 décembre 2002,Guerre ; Drame ; Historique ; ,Britannic,,Brian Trenchard-Smith ; ,2.9
2954,Tim Haars ; Daniel Arends ; Sylvia Hoeks ; ,/,Comédie ; ,Bro's Before Ho's,,Steffen Haars ; Flip Van der Kuil ; ,3.1
2955,Cary Elwes ; Philip Baker Hall ; Hank Azaria ; ,12 avril 2000,Comédie dramatique ; ,Broadway 39e rue,3.1,Tim Robbins ; ,3.0
2956,Louis Dezseran ; Geoffrey Kennedy ; Amanda Hall ; ,25 mars 2015,Comédie ; Drame ; Romance ; ,Broken Gardenias,,Kai Alexander ; ,
2957,Paul Bettany ; Dan Fredenburgh ; Olivia Williams ; ,/,Drame ; ,Broken Lines,,Sallie Aprahamian ; ,3.0
2958,Orly Zilberschatz-Banai ; Maya Maron ; Nitai Gvirtz ; ,5 mai 2004,Drame ; ,Broken Wings,3.3,Nir Bergman ; ,3.5
2959,Mel Gorham ; Victor Argo ; Roseanne ; ,3 janvier 1996,Comédie ; ,Brooklyn Boogie,,Wayne Wang ; Paul Auster ; ,3.3
2960,Freddie Prinze Jr. ; Alec Baldwin ; Scott Caan ; ,/,Thriller ; ,Brooklyn Rules,,Michael Corrente ; ,3.1
2961,Ken Foree ; Jason Connery ; Sid Haig ; ,15 décembre 2010,Epouvante-horreur ; Thriller ; ,Brotherhood Of Blood,,Michael Roesch ; Peter Scheerer ; ,2.7
2962,Sam Page ; Josh Hammond ; Bradley Stryker ; ,/,Epouvante-horreur ; ,Brotherhood: le pacte,,David DeCoteau ; ,2.7
2963,Jonathan Penner ; George Plimpton ; Maggie Wagner ; ,1 novembre 2000,Comédie ; ,Brouille$ et Embrouille$,,Daniel Adams ; ,2.5
2964,Michael Rooker ; Big Daddy Wayne ; Jack Wallace ; ,6 septembre 2000,Policier ; ,Brown's Requiem,,Jason Freeland ; ,3.0
2965,Juan José Ballesta ; Vincent Perez ; Astrid Bergès-Frisbey ; ,22 novembre 2011,Aventure ; Historique ; ,Bruc. La llegenda,,Daniel Benmayor ; ,2.7
2966,Michael Caine ; Denholm Elliott ; John Ritter ; ,2 octobre 2003,Comédie ; Romance ; ,Bruits de coulisses,,Peter Bogdanovich ; ,2.8
2967,Penélope Cruz ; Ana Álvarez ; Beatriz Carvajal ; ,/,Drame ; ,Brujas,,Alvaro Fernandez Armero ; ,3.1
2968,Jeffrey Combs ; Sarah Thompson ; Michael Berryman ; ,4 décembre 2008,Epouvante-horreur ; Policier ; ,Brutal,,Ethan Wiley ; ,1.9
2969,Debbie Doebereiner ; Dustin Ashley ; Misty Wilkins ; ,10 mai 2006,Drame ; Thriller ; ,Bubble,3.7,Steven Soderbergh ; ,2.3
2970,Buck Brannaman ; Robert Redford ; Gary Myers ; ,/,Documentaire ; ,Buck,,Cindy Meehl ; ,3.1
2971,Joseph Wiseman ; Henry Silva ; Steve Jones ; ,25 juillet 1979,Science fiction ; Action ; Aventure ; ,Buck Rogers in the 25th Century,,Daniel Haller ; ,2.9
2972,Sylvia Chang ; Fan Bingbing ; Chen Po Lin ; ,22 janvier 2013,Drame ; ,Buddha Mountain,,Li Yu ; ,3.3
2973,Vera Fogwill ; Nicolas Pauls ; Fernan Miras ; ,19 janvier 2000,Drame ; ,Buenos Aires vice versa,3.4,Alejandro Agresti ; ,3.1
2974,,/,Comédie ; Epouvante-horreur ; Action ; ,Buffy The Vampire slayer,,,3.2
2975,Antonio Sabato Jr. ; Angie Everhart ; R. H. Thomson ; ,/,Science fiction ; ,Bugs,,Joseph Conti ; ,2.6
2976,Charles Bukowski ; Linda Bukowski ; Pam Miller ; ,26 janvier 2005,Documentaire ; ,Bukowski,3.6,John Dullaghan ; ,3.8
2977,Teo Halm ; Tim Blake Nelson ; Josh Peck ; ,/,Biopic ; Drame ; ,Bukowski,,James Franco ; ,3.0
2978,Jon Lovitz ; Craig Fairbrass ; Laura Aikman ; ,/,Action ; Aventure ; Comédie ; ,Bula Quo!,,Stuart St. Paul ; ,3.0
2979,Nassim Abdi ; Cyrus Abidi ; Youssef Habashi ; ,11 décembre 2002,Drame ; ,Bulletin secret,3.5,Babak Payami ; ,3.0
2980,Ja'Meya Jackson ; Londa Johnson ; Alex Libby ; ,/,Documentaire ; ,Bully,,Lee Hirsch ; ,3.1
2981,Corin Nemec ; Judi Beecher ; Daniel Bonjour ; ,1 décembre 2014,Epouvante-horreur ; Drame ; ,Bundy,,Michael Feifer ; ,2.3
2982,Jane Russell ; Richard Egan ; Joan Leslie ; ,9 janvier 2008,Comédie dramatique ; ,Bungalow pour femmes,,Raoul Walsh ; ,3.2
2983,Jean-Paul Rouve ; Francois Vincentelli ; Audrey Marnay ; ,22 mars 2006,Comédie dramatique ; ,Bunker Paradise,2.4,Stefan Liberski ; ,3.0
2984,Esmé Bianco ; Stephen Campbell Moore ; Jim Carter ; ,/,Drame ; Thriller ; ,Burlesque Fairytales,,Susan Luciani ; ,3.1
2985,Dominic West ; Helena Bonham Carter ; Greg Hicks ; ,25 mai 2016,Biopic ; Drame ; ,Burton & Taylor,,Richard Laxton ; ,2.8
2986,Ronnie Bierman ; Sylvia de Leur ; Piet Römer ; ,/,Comédie ; ,Business is Business,,Paul Verhoeven ; ,2.5
2987,Phil Collins ; Julie Walters ; Larry Lamb ; ,2 décembre 2003,Comédie ; ,Buster,,David Green ; ,2.7
2988,Shemar Moore ; Nia Long ; Ernie Hudson ; ,/,Action ; Thriller ; ,Butter,,Peter Gathings Bunche ; ,3.1
2989,Eric Kot ; Josie Ho ; Tian Yuan ; ,5 janvier 2006,Drame ; ,Butterfly,,Yan Yan Mak ; ,3.5
2990,Stephen Furst ; Tim Allen ; Larry Miller ; ,/,Science fiction ; Animation ; Comédie ; ,"Buzz l'Eclair, le film : Le Début des Aventures",,Tad Stones ; ,2.5
2991,Patrick Ridremont ; Charlie Dupont ; Marie Kremer ; ,/,Comédie dramatique ; ,BXL - USA,,Gaetan Bevernaege ; ,3.0
2992,Mahamat-Saleh Haroun ; Garba Issa ; ,5 novembre 2003,Documentaire ; ,Bye bye Africa,3.4,Mahamat-Saleh Haroun ; ,2.9
2993,James Thiérrée ; Derek Jacobi ; Jodhi May ; ,11 octobre 2006,Drame ; ,Bye bye blackbird,3.2,Robinson Savary ; ,3.1
2994,George Segal ; Jack Warden ; Joseph Wiseman ; ,/,Comédie ; ,Bye Bye Braverman,,Sidney Lumet ; ,2.9
2995,Anna Koch ; Armando Navarro ; Frédéric Danos ; ,23 mars 2005,Comédie dramatique ; ,Bye bye tiger,,Helena Villovitch ; Jan Peters ; ,3.0
2996,Jane Sourza ; Guy Bertil ; Brigitte Barbier ; ,16 octobre 1957,Divers ; ,C'est arrivé à 36 chandelles,,Henri Diamant-Berger ; ,2.9
2997,Julie Debazac ; Sam Karmann ; Macha Méril ; ,/,Comédie ; ,C'est arrivé dans l'escalier,,Luc Béraud ; ,3.0
2998,Bernard Blier ; Francis Perrin ; Claude Piéplu ; ,/,Comédie ; ,C'est dur pour tout le monde,,Christian Gion ; ,2.8
2999,Elvis Presley ; Mary Ann Mobley ; Fran Jeffries ; ,26 janvier 2005,Musical ; ,C'est la fête au harem,,Gene Nelson ; ,2.9
3000,Arcelia Ramírez ; Patricia Reyes Spindola ; Ernesto Yanez ; ,3 juillet 2002,Drame ; ,C'est la vie,,Arturo Ripstein ; ,3.0
3001,Guy Bedos ; Germán Cobos ; Lio ; ,/,Comédie ; ,"C'est la vie, camarade!",,Bernard Uzan ; ,3.1
3002,Daniel Russo ; Christine Citti ; Jean-Luc Couchard ; ,25 avril 2017,Divers ; ,C'est mieux la vie quand on est grand,,Luc Béraud ; ,3.0
3003,Roy Dupuis ; Anémone ; Michel Muller ; ,28 mars 2007,Comédie ; ,"C'est pas moi, c'est l'autre",1.7,Alain Zaloum ; ,2.7
3004,Pierre Richard ; Aldo Maccione ; Valérie Mairesse ; ,23 janvier 1980,Comédie ; ,"C'est pas moi, c'est lui",,Pierre Richard ; ,2.8
3005,Antoine L'Ecuyer ; Suzanne Clément ; Daniel Brière ; ,6 février 2013,Comédie ; Famille ; Drame ; ,"C'est pas moi, je le jure !",,Philippe Falardeau ; ,3.4
3006,Roger Jendly ; Michele Gleizer ; Elisabeth Margoni ; ,18 janvier 2006,Comédie dramatique ; ,C'est pas tout à fait la vie dont j'avais rêvé,3.6,Michel Piccoli ; ,2.8
3007,Nicolas Frize ; ,14 octobre 2015,Documentaire ; ,C'est quoi ce travail ?,3.5,Luc Joulé ; Sébastien Jousse ; ,3.2
3008,Marlon Brando ; Everett Sloane ; Teresa Wright ; ,16 décembre 2003,Drame ; ,C'étaient des hommes,,Fred Zinnemann ; ,3.4
3009,Maria Simon ; Anja Kling ; Devid Striesow ; ,/,Drame ; Policier ; Thriller ; ,C'était l'un des nôtres,,Kai Wessel ; ,3.2
3010,,/,Divers ; ,C'etait le mois de mai,,Marlen Khoutsiev ; ,3.0
3011,Joe Cortese ; Jack Youngblood ; Steve James ; ,/,Action ; Drame ; ,C.A.T. Squad,,William Friedkin ; ,3.0
3012,Jonathan Groff ; Denis O'Hare ; Casey Wilson ; ,/,Drame ; Comédie ; ,C.O.G.,,Kyle Patrick Alvarez ; ,3.1
3013,Francis Perrin ; Véronique Genest ; François Perrot ; ,28 avril 2003,Comédie ; ,Ca n'arrive qu'à moi,,Francis Perrin ; ,2.5
3014,Philippe Chevallier ; Régis Laspalès ; Cécile Bois ; ,15 juillet 1998,Comédie ; ,Ca n'empêche pas les sentiments,,Jean-Pierre Jackson ; ,2.5
3015,,4 octobre 2017,Documentaire ; Romance ; ,Ca parle d'amour,,Joseph Truflandier ; ,3.1
3016,Jean Sorel ; Léa Massari ; Paolo Stoppa ; ,/,Divers ; ,Ça s'est passé a Rome,,Mauro Bolognini ; ,3.1
3017,Carolina Catena ; Lydia Quaranta ; Umberto Mozzato ; ,7 novembre 2000,Aventure ; ,Cabiria,,Giovanni Pastrone ; ,3.3
3018,Jackie Mason ; Robert Stack ; Dyan Cannon ; ,18 mars 2017,Comédie ; ,Caddyshack II,,Allan Arkush ; ,2.9
3019,François Périer ; Bourvil ; Jacques Dufilho ; ,20 octobre 1954,Comédie ; Aventure ; ,Cadet-Rousselle,,André Hunebelle ; ,2.5
3020,Ouassini Embarek ; Jacques Nolot ; Leïla Belarbi ; ,30 janvier 2002,Drame ; ,Café de la plage,2.8,Benoît Graffin ; ,3.0
3021,,10 septembre 2008,Documentaire ; Musical ; ,Cafe de Los Maestros,2.8,Miguel Kohan ; ,3.1
3022,Elvis Presley ; Juliet Prowse ; Robert Ivers ; ,31 janvier 2001,Comédie musicale ; ,Café Europa en uniforme,,Norman Taurog ; ,2.8
3023,Nino Manfredi ; Adolfo Celi ; Luigi Basagaluppi ; ,/,Divers ; ,Café express,,Nanni Loy ; ,3.2
3024,,/,Divers ; ,Cafe Flesh,,Rinse Dream ; F.X. Pope ; ,2.9
3025,Yumi Jung ; Hye-na Kim ; Jung-Hee Moon ; ,/,Drame ; ,Café noir,,Jung Sung-il ; ,3.0
3026,Frank Latimore ; Akim Tamiroff ; Orson Welles ; ,5 mai 1950,Comédie dramatique ; ,Cagliostro,,Orson Welles ; Gregory Ratoff ; ,3.0
3027,Mohamed Ramadan ; Maryhan ; Ahmed Bidder ; ,/,Drame ; ,Cairo Exit,,Hesham Issawi ; ,3.2
3028,Dolores Fonzi ; Eugenia Bassi ; Eduardo Couget ; ,6 août 2003,Drame ; ,Caja negra,3.2,Luis Ortega ; ,
3029,Sakari Kuosmanen ; Markku Toikka ; Matti Pellonpää ; ,/,Comédie dramatique ; ,Calamari Union,,Aki Kaurismäki ; ,3.0
3030,Doris Day ; Howard Keel ; Allyn Ann McLerie ; ,18 août 2008,Biopic ; Comédie musicale ; Western ; ,Calamity Jane,,David Butler ; ,3.2
3031,Orlando Bloom ; Bill Thomas (III) ; Michael Peña ; ,12 septembre 2005,Comédie ; ,Calcium Kid,,Alek De Rakoff ; ,2.8
3032,Louis Malle ; ,/,Documentaire ; ,Calcutta,,Louis Malle ; ,3.0
3033,Jerricho Miles ; ,15 février 2012,Erotique ; ,Calendar Boy,,Toby Ross ; ,
3034,Gabriel Olds ; Jerry O'Connell ; Joe Pantoliano ; ,/,Comédie dramatique ; ,Calendar Girl,,John Whitesell ; ,2.8
3035,Ahmet Kural ; Murat Cemcir ; Rasim Öztekin ; ,29 septembre 2017,Comédie ; ,Çalgı Çengi İkimiz (Çalgı Çengi 2),,Selçuk Aydemir ; ,3.0
3036,Manuel de Blas ; Fanny Ardant ; Jeremy Irons ; ,18 septembre 2002,Biopic ; Drame ; ,Callas Forever,2.6,Franco Zeffirelli ; ,3.1
3037,Marius Colucci ; Guy Marchand ; Philippe Duquesne ; ,19 novembre 2014,Comédie dramatique ; ,Calomnies,,Jean-Pierre Mocky ; ,3.0
3038,Didi Perego ; John Merivale ; Gérard Herter ; ,6 mai 2008,Epouvante-horreur ; ,Caltiki - Le monstre immortel,,Riccardo Freda ; Mario Bava ; ,3.1
3039,Óscar Jaenada ; Verónica Sánchez ; ,/,Biopic ; Drame ; Musical ; ,Camarón,,Jaime Chavarri ; ,3.1
3040,Alla Nazimova ; Rudolph Valentino ; Arthur Hoyt ; ,3 février 2009,Drame ; Comédie ; ,Camille,,Ray C. Smallwood ; ,2.8
3041,Julien Poulin ; Patrice Dubois ; Stéphane Breton ; ,/,Drame ; ,Camion,,Rafaël Ouellet ; ,2.8
3042,Anna Kendrick ; Daniel Letterle ; Chris Spain ; ,/,Comédie ; Musical ; ,Camp,,Todd Graff ; ,2.9
3043,Jennifer Ritchkoff ; Betheny Zolt ; Ivonne Armant ; ,10 novembre 2014,Epouvante-horreur ; ,Camp Blood,,Brad Sykes ; ,2.6
3044,Garrett Clancy ; Jennifer Ritchkoff ; ,/,Divers ; ,Camp Blood II,,Brad Sykes ; ,2.8
3045,Jonathan Jackson ; Christopher Lloyd ; Andrew Keegan ; ,/,Comédie ; ,Camp Nowhere,,Jonathan Prince ; ,3.1
3046,Marisa Allasio ; Pina Cei ; ,/,Comédie ; ,Camping,,Franco Zeffirelli ; ,2.6
3047,Jean-Paul Dermont ; Noe Francq ; Jean-Henri Compère ; ,19 novembre 1997,Comédie ; ,Camping Cosmos,,Jan Bucquoy ; ,3.1
3048,Guy A. Lepage ; Sylvie Moreau ; ,/,Comédie ; ,Camping sauvage,,Sylvain Roy ; Guy A. Lepage ; ,3.2
3049,,/,Romance ; Comédie ; ,Can you keep a secret ?,,,3.0
3050,Taraneh Alidoosti ; Afsaneh Bayegan ; Mohammad-Reza Forutan ; ,/,Drame ; ,Canaan,,Mani Haghighi ; ,3.1
3051,Christopher Jacot ; Joanne Kelly ; Shawn Roberts ; ,16 février 2006,Comédie ; ,Canadian Pie,,Mark Griffiths ; ,2.5
3052,Şevket Çoruh ; Barış Çakmak ; İlker Kızmaz ; ,/,Historique ; Guerre ; ,Çanakkale 1915,,Yeşim Sezgin ; ,3.2
3053,Jesse Metcalfe ; Natalie Lisinska ; Derek McGrath ; ,16 août 2010,Drame ; ,Candidat à l'amour,,David Weaver ; ,3.5
3054,Tony Todd ; Donna D'Errico ; Jsu Garcia ; ,17 mai 2000,Epouvante-horreur ; Thriller ; ,Candyman 3 : Le jour des morts,2.0,Turi Meyer ; ,1.8
3055,Burt Reynolds ; Dom DeLuise ; Dean Martin ; ,/,Action ; Comédie ; ,Cannon Ball 2,,Hal Needham ; ,2.6
3056,Manuela Vellés ; Charlotte Rampling ; Bebe Rebolledo ; ,11 août 2010,Comédie dramatique ; Romance ; ,Caótica Ana,1.9,Julio Medem ; ,2.7
3057,Juliet Berto ; Richard Bohringer ; Jean-Claude Brialy ; ,23 février 1983,Drame ; ,Cap Canaille,,Juliet Berto ; Jean-Henri Roger ; ,2.5
3058,Laurent Lacotte ; Sabrina Seyvecou ; Lucía Sánchez ; ,18 avril 2012,Comédie musicale ; ,Cap Nord,2.0,Sandrine Rinaldi ; ,2.8
3059,Gary Cooper ; Robert Alda ; Lilli Palmer ; ,20 juillet 1947,Thriller ; Guerre ; ,Cape et poignard,,Fritz Lang ; ,3.4
3060,,20 janvier 2016,Aventure ; ,Capitaine Morgan,,,2.6
3061,Bernard Safari ; Shirlen Wanjari ; Charles Kiarie ; ,/,Comédie ; ,Capitaine Nakara,,Bob Nyanja ; ,3.2
3062,Elga Andersen ; Robert Woods ; Giorgia Moll ; ,3 juillet 1968,Aventure ; ,Capitaine Singrid,,Jean Leduc ; ,2.9
3063,Freddie Bartholomew ; Spencer Tracy ; Lionel Barrymore ; ,15 novembre 2004,Aventure ; Drame ; Famille ; ,Capitaines courageux,,Victor Fleming ; ,3.6
3064,Barret Oliver ; Natalie Gregory ; Richard B. Shull ; ,/,Comédie ; Famille ; ,"Capone, chien gangster",,Mark Rosman ; ,2.9
