,actors,date,movie,press_rating,producer,spectators_rating
1657,Simone Signoret ; Jacques Debary ; Olivier Perrier ; ,9 juillet 2014,Rude journée pour la reine,,René Allio ; ,3.0
1658,Anushka Shetty ; Allu Arjun ; Rana Daggubati ; ,9 octobre 2015,Rudhramadevi – La reine guerrière,,Gunasekhar ; ,3.0
1659,Madeleine Robinson ; Serge Nubret ; René Lefèvre ; ,2 décembre 1964,Rue des cascades,,Maurice Delbez ; ,3.0
1660,Annie Cordy ; Mort Shuman ; Henny Alma ; ,/,Rue haute,,André Ernotte ; ,3.1
1661,Senta Berger ; Heino Ferch ; Julia Koschitz ; ,/,Ruhm,,Isabel Kleefeld ; ,3.0
1662,Abdoul Karim Konaté ; Isaach de Bankolé ; Alexandre Desane ; ,17 décembre 2014,Run,3.3,Philippe Lacôte ; ,2.4
1663,John Mills ; Mark Lester ; Sylvia Syms ; ,/,"Run Wild, Run Free",,Richard C. Sarafian ; ,3.0
1664,Maxine Audley ; Stephanie Bidmead ; Georgia Brown ; ,/,Running scared,,David Hemmings ; ,3.2
1665,Matt Damon ; ,/,Running the Sahara,,James Moll ; ,3.1
1666,Tatsuya Fuji ; Masaomi Kondo ; Akira Nakao ; ,/,Ryuzo and the Seven Henchmen,,Takeshi Kitano ; ,2.9
1667,Julie Andrews ; William Holden ; Larry Hagman ; ,8 novembre 2010,S.O.B,,Blake Edwards ; ,2.9
1668,Raphael Krepser ; Sebastien Eveno ; Eric Bonicatto ; ,/,Sa mère la pute,,Brigitte Roüan ; ,3.0
1669,Catherine Klein ; Mark Saporta ; Corinne Debonniere ; ,/,Sabine,,Philippe Faucon ; ,3.1
1670,,3 juin 2009,"Sablé-sur-Sarthe, Sarthe",3.0,Paul Otchakovsky-Laurens ; ,3.1
1671,Jonathan Taylor Thomas ; Jessica Biel ; Adam LaVorgna ; ,26 novembre 2003,Sacré Père Noël,,Arlene Sanford ; ,3.0
1672,Bronson Pinchot ; Jennifer Coolidge ; Joseph Ashton ; ,6 avril 2005,Sacre Slappy,2.5,Barnet Kellman ; ,3.1
1673,John Rhys-Davies ; Horst Buchholz ; Brooke Shields ; ,/,Sahara,,Andrew V. McLaglen ; ,3.0
1674,Autumn Reeser ; Eric Johnson ; Vanessa Matsui ; ,/,Saint-Valentin pour toujours (TV),,Don McBrearty ; ,3.1
1675,Santhanam ; Vaibhavi Merchant ; Robo Shankar ; ,22 décembre 2017,Sakka Podu Podu Raja,,G. L. Sethuraman ; ,
1676,Sakura Tange ; Aya Hisakawa ; Motoko Kumai ; ,/,"Sakura Chasseuse de cartes, le film : Le Voyage à Hong Kong",,Morio Asaka ; Terry Klassen ; ,3.6
1677,Paul Brennan ; ,4 septembre 2001,Salesman,,David Maysles ; Charlotte Zwerin ; Albert Maysles ; ,3.2
1678,Philip Seymour Hoffman ; Edward Norton ; John Cusack ; ,/,Salinger,,Shane Salerno ; ,3.1
1679,Rita Hayworth ; Stewart Granger ; Charles Laughton ; ,28 août 1953,Salomé,,William Dieterle ; ,3.1
1680,Helmut Berger ; Ingrid Thulin ; Teresa Ann Savoy ; ,16 février 2006,Salon Kitty,,Tinto Brass ; ,2.9
1681,Bill Nighy ; Helena Bonham Carter ; Felicity Jones ; ,16 mars 2017,Salting the Battlefield,,David Hare ; ,2.7
1682,John Ireland ; Tomás Milián ; Donald O'Brien ; ,15 février 2007,"Saludos, hombre",,Sergio Sollima ; ,3.3
1683,Shahid Ahmed ; Dean Andrews ; Sufian Ashraf ; ,2 juin 2010,Salvage,,Lawrence Gough ; ,1.8
1684,Toshirô Mifune ; Keiju Kobayashi ; Michiyo Aratama ; ,21 septembre 2005,Samouraï,,Kihachi Okamoto ; ,3.3
1685,Spencer Tracy ; Katharine Hepburn ; Lucille Ball ; ,21 avril 1948,Sans amour,,Harold S. Bucquet ; ,3.0
1686,Gloria Endres de Oliveira ; Jannis Niewöhner ; Margarita Broich ; ,/,Sans raison aucune,,Aelrun Goette ; ,3.2
1687,Antoine du Merle ; Roschdy Zem ; Ivry Gitlis ; ,28 janvier 2004,Sansa,2.9,Siegfried ; ,3.2
1688,Alan Ladd ; Rossana Podesta ; Lloyd Nolan ; ,/,Santiago,,Gordon Douglas ; ,3.0
1689,Liv Ullmann ; Erland Josephson ; Börje Ahlstedt ; ,15 décembre 2004,Saraband,4.9,Ingmar Bergman ; ,3.5
1690,Andrea Roth ; Nicole Munoz ; Steve Bacic ; ,1 septembre 2015,Sarah A Disparu,,Jason Bourque ; ,3.0
1691,Sophie Desmarais ; Jean-Sébastien Courchesne ; Geneviève Boivin-Roussy ; ,7 mai 2014,Sarah préfère la course,3.4,Chloé Robichaud ; ,2.9
1692,Şahika Tekand ; Levent Özdilek ; Zuhal Gencer Erkaya ; ,/,Sarı Tebessüm,,Seçkin Yasar ; ,3.0
1693,Supriya Pathak ; Srinivasa Rao Kota ; Adnan Zakir Hussain ; ,/,Sarkar,,Ram Gopal Varma ; ,3.2
1694,Jesdaporn Pholdee ; Sahaphap Tor ; Ekachai Buranapanit ; ,3 septembre 2003,Satreelex The Iron Ladies,2.5,Yongyooth Thongkonthun ; ,3.4
1695,Robert Reich ; ,/,Sauvons le capitalisme,,Sari Gilman ; Jacob Kornbluth ; ,2.9
1696,Martin Freeman ; Ashley Tisdale ; Tim Curry ; ,19 décembre 2013,Sauvons le Père Noël,,Leon Joosen ; ,2.9
1697,,/,Saw Reboot,,,3.4
1698,Sofiko Tchiaourelli ; M. Alekian ; V. Galestian ; ,22 avril 2015,Sayat Nova - La couleur de la grenade,,Serguei Paradjanov ; ,3.6
1699,Toby Jones ; Sandra Bullock ; Sigourney Weaver ; ,4 avril 2007,Scandaleusement célèbre,3.6,Douglas McGrath ; ,2.9
1700,Liliana Komorowska ; Valérie Valois ; Steve Parrish ; ,9 avril 2010,Scanners 3,,Christian Duguay ; ,2.4
1701,Ian Meadows ; Meegan Warner ; Olivia DeJonge ; ,/,Scare Campaign,,Cameron Cairnes ; Colin Cairnes ; ,2.8
1702,Steven Soderbergh ; Betsy Brantley ; David Jensen ; ,9 avril 1997,Schizopolis,,Steven Soderbergh ; ,3.3
1703,Frank Welker ; Matthew Lillard ; Grey DeLisle ; ,23 juin 2010,"Scooby Doo, Abracadabra-Doo",,Spike Brandt ; ,3.3
1704,Jeff Bennett ; Mindy Cohn ; Jim Cummings ; ,4 avril 2012,Scooby-Doo : Le chant du vampire,,David Block ; ,3.1
1705,Frank Welker ; Mindy Cohn ; Matthew Lillard ; ,20 novembre 2015,Scooby-Doo et la colonie de la peur,,Ethan Spaulding ; ,3.5
1706,Casey Kasem ; Frank Welker ; Nicole Jaffe ; ,16 mars 2017,Scooby-Doo et le monstre du Mexique,,Scott Jerald ; ,2.8
1707,Don Messick ; Casey Kasem ; Hamilton Camp ; ,3 juillet 2002,Scooby-Doo et le Rallye des Monstres,,Ray Patterson ; ,3.1
1708,Frank Welker ; Casey Kasem ; Mindy Cohn ; ,16 mars 2017,Scooby-Doo et le sabre du samouraï,,Christopher Berkeley ; ,3.2
1709,Frank Welker ; Grey DeLisle ; Matthew Lillard ; ,14 février 2017,Scooby-Doo! Le clash des Sammys,,,3.1
1710,Gene Simmons ; Eric Warren Singer ; Frank Welker ; ,11 août 2015,Scooby-Doo! rencontre avec KISS,,Spike Brandt ; Tony Cervone ; ,2.9
1711,Debra Winger ; Patricia Arquette ; Emmanuelle Béart ; ,6 avril 2005,Searching for Debra Winger,3.3,Rosanna Arquette ; ,2.7
1712,Leonardo Treviglio ; Barney James ; Neil Kennedy ; ,21 juin 2017,Sebastiane,2.7,Paul Humfress ; Derek Jarman ; ,3.4
1713,Hermine Karagheuz ; Sandrine Bonnaire ; Grégoire Colin ; ,18 mars 1998,Secret Défense,,Jacques Rivette ; ,2.8
1714,Jeon Do-Yeon ; Song Kang-Ho ; Cho Young-jin ; ,17 octobre 2007,Secret Sunshine,4.0,Lee Chang-Dong ; ,3.1
1715,Sharon Stone ; Rupert Everett ; Jim Piddock ; ,3 mai 2006,Secrets d'Etat,,Marek Kanievska ; ,2.3
1716,Lauren Hutton ; Anna Mathias ; Jim Carrey ; ,5 mars 2013,Séduction à pleines dents,,Howard Storm ; ,3.1
1717,Tony Leung Chiu Wai ; Takeshi Kaneshiro ; Eason Chan ; ,/,See You Tomorrow,,Zhang Jiajia ; ,3.0
1718,Matthew Davis ; Josh Charles ; Jay Mohr ; ,18 novembre 2017,Seeing other people,,Wallace Wolodarsky ; ,3.0
1719,Bernard Ménez ; Jean-Claude Dreyfus ; Jackie Berroyer ; ,17 mai 2017,Sélection officielle,,Jacques Richard (II) ; ,2.8
1720,Sarah Adler ; Samira Saraya ; Doraid Liddawi ; ,8 juillet 2015,Self Made,2.4,Shira Geffen ; ,2.9
1721,Burak Hakkı ; Bahtiyar Engin ; Ayça İnci ; ,/,Semum,,Hasan Karacadağ ; ,2.1
1722,Neslihan Atagül ; Doğa Konakoğlu ; Sabri Özmener ; ,/,Senden Bana Kalan,,Abdullah Oğuz ; ,3.1
1723,Nadia Gray ; Georges Chamarat ; Jeanne Aubert ; ,24 mai 1957,Sénéchal le Magnifique,,Jean Boyer ; ,3.2
1724,Farley Granger ; Alida Valli ; Massimo Girotti ; ,3 février 1956,Senso,,Luchino Visconti ; ,3.9
1725,Robin Clarke (I) ; Tomás Milián ; Richard Conte ; ,5 juillet 2006,Sentence de mort,,Mario Lanfranchi ; ,2.8
1726,Jean-Pierre Cassel ; Otto Sander ; Kristin Scott Thomas ; ,/,Sentimental Journey,,Peter Patzak ; ,3.1
1727,Justin Chon ; Jessika Van ; In-Pyo Cha ; ,10 janvier 2018,Seoul Searching,,Benson Lee ; ,3.2
1728,Burt Lancaster ; Kirk Douglas ; Fredric March ; ,30 avril 2009,Sept jours en mai,,John Frankenheimer ; ,3.7
1729,James Garner ; Jason Robards ; Robert Ryan ; ,24 juillet 1968,Sept secondes en enfer,,John Sturges ; ,3.0
1730,Ursula Werner ; Horst Rehberg ; Horst Westphal ; ,5 novembre 2008,Septième ciel,4.1,Andreas Dresen ; ,3.2
1731,Gary Cooper ; Walter Brennan ; Joan Leslie ; ,12 décembre 2007,Sergent York,,Howard Hawks ; ,3.7
1732,Manuel Zarzo ; Roger Pera ; Marta Simonet ; ,/,Serie B,,Ricard Reguant ; ,2.7
1733,Aleksei Chadov ; Jacques Gamblin ; Marina Kim ; ,29 mars 2006,Serko,3.3,Joël Farges ; ,3.1
1734,Victor Lanoux ; Andréa Ferréol ; Evelyne Buyle ; ,2 mars 1977,Servante et maîtresse,,Bruno Gantillon ; ,3.0
1735,Atsuko Maeda ; Ryohei Suzuki ; Hiroshi Yamamoto ; ,/,Seventh code,,Kiyoshi Kurosawa ; ,2.9
1736,Dennis Chan ; Tim Chiou ; Amy Smart ; ,20 juillet 2010,Seventh Moon,,Eduardo Sanchez ; ,2.0
1737,Susan Ward ; Lori Heuring ; Matthew Settle ; ,6 février 2002,Sex & manipulations,,Mary Lambert ; ,2.6
1738,Cody Nicole ; Nicole Black ; Camilla Franklin ; ,8 septembre 2010,Sex Boat (La croisière de la jouissance et les instruments du plaisir),,David I. Frazer ; Svetlana ; ,3.1
1739,Daler Nazarov ; Farzona Beknazarova ; Mariam Gaibova ; ,/,Sex o phalsapheh,,Mohsen Makhmalbaf ; ,3.0
1740,,/,Sex Play,,Jack Arnold ; ,3.0
1741,Dax Miller ; Kate Fischer ; Duncan Regehr ; ,/,"Sex, Surf & Crocodile",,James D.R. Hickox ; ,2.5
1742,Claude Berri ; Juliet Berto ; Jean-Pierre Marielle ; ,/,Sex-shop,,Claude Berri ; ,2.8
1743,Christina Ricci ; Martin Donovan ; Lisa Kudrow ; ,7 octobre 1998,Sexe et autres complications,,Don Roos ; ,2.6
1744,Marius Yelolo ; Mata Gabin ; Lorella Cravotta ; ,/,"Sexe, gombo et beurre salé",,Mahamat-Saleh Haroun ; ,3.1
1745,Katee Sackhoff ; Harold Perrineau ; Michelle Trachtenberg ; ,/,Sexy Evil Genius,,Shawn Piller ; ,3.2
1746,Jake Muxworthy ; Karina Testa ; Ottaviano Blitch ; ,1 septembre 2011,Shadow,,Federico Zampaglione ; ,2.2
1747,Ben Carruthers ; Lelia Goldoni ; Hugh Hurd ; ,11 juillet 2012,Shadows,5.0,John Cassavetes ; ,3.8
1748,Richard K. Olsen ; Michael Ruff ; Martin Sheen ; ,28 juillet 1999,Shadrach,3.0,Susanna Styron ; ,3.1
1749,Garry Stewart ; Henry Cele ; Karen Allen ; ,/,Shaka Zulu : The Citadel,,Joshua Sinclair ; ,3.0
1750,Shashi Kapoor ; Uptal Dutt ; Madhur Jaffrey ; ,22 novembre 2006,Shakespeare Wallah,,James Ivory ; ,3.1
1751,Warren Beatty ; Julie Christie ; Goldie Hawn ; ,10 janvier 2003,Shampoo,,Hal Ashby ; ,2.8
1752,Yuanyuan Gao ; Li Bin ; Anlian Yao ; ,15 mars 2006,Shanghai Dreams,3.6,Wang Xiaoshuai ; ,3.4
1753,Stephen Baldwin ; Vanessa Johansson ; Hilda van der Meulen ; ,/,Shark In Venice,,Danny Lerner ; ,2.0
1754,Burt Reynolds ; Arnold Kennedy ; Barry Sullivan ; ,29 juin 2004,Shark!,,Samuel Fuller ; ,3.0
1755,Robert Carradine ; Tony Evangelista ; Conan O'Brien ; ,2 juin 2015,Sharktopus vs. Pteracuda,,Kevin O'Neill ; ,
1756,Meryl Streep ; Roseanne Barr ; Ed Begley Jr. ; ,2 octobre 2001,She-Devil - La Diable,,Susan Seidelman ; ,3.3
1757,Ellen Dorrit Petersen ; Cosmina Stratan ; Peter Christoffersen ; ,/,Shelley,,,2.9
1758,James d'Arcy ; Roger Morlidge ; Gabrielle Anwar ; ,/,Sherlock (TV),,Graham Theakston ; ,3.0
1759,Ian Richardson ; David Healy ; Thorley Walters ; ,17 août 2006,Sherlock Holmes - Le signe des quatre,,Desmond Davis ; ,3.0
1760,Roger Moore ; John Huston ; Patrick Macnee ; ,20 août 2013,Sherlock Holmes à New York,,Boris Sagal ; ,2.9
1761,Seong Hyeon-a ; Ha Jung-Woo ; Ji-Yeon Park ; ,8 août 2007,Shi gan,3.8,Kim Ki-duk ; ,2.9
1762,Romain Duris ; Caroline Ducey ; Melvil Poupaud ; ,23 avril 2003,Shimkent hotel,2.6,Charles de Meaux ; ,2.9
1763,Jackie Chan ; James Tien ; John Woo ; ,/,Shing le fantastique Mandchou,,John Woo ; ,2.8
1764,Yusuke Iseya ; Gô Ayano ; Motoki Fukami ; ,/,Shinjuku Suwan 2,,Sion Sono ; ,3.0
1765,Aimi Satsukawa ; Naoko Ken ; Ayaka Kikuchi ; ,13 mars 2012,"Shinobido, la voie du Ninja",,Toshiyuki Morioka ; ,2.3
1766,Tomisaburo Wakayama ; Kayo Matsuo ; ,/,Shogun Assassin,,Robert Houston ; Kenji Misumi ; ,3.4
1767,Dharmendra ; Sanjeev Kumar ; Hema Malini ; ,30 novembre 2005,Sholay,4.0,Ramesh Sippy ; ,3.3
1768,Louis Koo ; Daniel Wu ; Bingbing Li ; ,2 décembre 2005,Shooters,,Tung-Shing Yee ; ,2.8
1769,Stuart Townsend ; Kate Beckinsale ; Dan Futterman ; ,10 juin 1998,Shooting fish,,Stefan Schwartz ; ,3.1
1770,Will Hutchins ; Millie Perkins ; Jack Nicholson ; ,15 juin 2005,Shooting ou la mort tragique de Leland Drum,4.3,Monte Hellman ; ,3.3
1771,John Travolta ; Jamie Walters ; Heather Graham ; ,18 mars 2017,Shout,,Jeffrey Hornaday ; ,3.0
1772,Catherine Deneuve ; Anouk Aimée ; Charles Denner ; ,13 octobre 1976,Si c'était à refaire,,Claude Lelouch ; ,3.5
1773,Issaka Sawadogo ; Carole Karemera ; Asma Nouman Aden ; ,2 mai 2007,Si le vent soulève les sables,3.2,Marion Hänsel ; ,3.6
1774,Dahmane Aidrous ; Fodhil Hamla ; Hadjira Oul Bachir ; ,10 septembre 2008,"Si Mohand u M'hand, l'insoumis",,Lyazid Khodja ; Rachid Benallal ; ,3.1
1775,Lindy Booth ; Robin Dunne ; Melanie Brown ; ,/,Si Noël m'était conté,,Michael DeCarlo ; ,3.2
1776,Fatoumata Diawara ; Sotigui Kouyate ; Habib Dembélé ; ,12 juin 2002,Sia le rêve du python,3.4,Dani Kouyaté ; ,3.2
1777,Chuck Norris ; Beau Bridges ; Mako ; ,5 avril 2000,Sidekicks,,Aaron Norris ; ,2.7
1778,Malcolm McDowell ; Jaime King ; Donal Logue ; ,29 novembre 2016,Silent Night,,Steven C. Miller ; ,2.5
1779,Josef Hader ; Simon Schwarz ; Maria Köstlinger ; ,17 janvier 2007,Silentium !,3.2,Wolfgang Murnberger ; ,3.2
1780,Sung-kee Ahn ; Kyung-Gu Sol ; Jun-ho Heo ; ,19 septembre 2005,Silmido,,Woo-Suk Kang ; ,3.1
1781,Jean-Claude Duverger ; Jacob Desvarieux ; Jocelyne Beroard ; ,16 décembre 1992,Simeon,,Euzhan Palcy ; ,3.6
1782,Péter Andorai ; Hubert Koundé ; Peter Halasz ; ,/,Simon le mage,2.8,Ildiko Enyedi ; ,
1783,Daniel Schropfer ; Jean-Pierre Vincent ; Daniel Milgram ; ,/,Simple mortel,,Pierre Jolivet ; ,3.3
1784,Line Renaud ; Olivier Minne ; Alain Doutey ; ,/,Simple question de temps,,Henri Helman ; ,3.0
1785,Lotfi Abdelli ; Sékouba Doucouré ; Clare Agiue ; ,14 septembre 2016,Simshar,3.4,Rebecca Cremona ; ,3.7
1786,,5 décembre 2001,Sindbad,3.6,Karel Zeman ; ,3.0
1787,Eduardo Gomes ; Luciana Paes ; Hugo Villavicenzio ; ,/,Sinfonia da Necrópole,,Juliana Rojas ; ,3.0
1788,Surya Sivakumar ; Anushka Shetty ; Hansika Motwani ; ,10 juillet 2013,Singam 2,,Hari ; ,3.4
1789,Panos Thanassoulis ; Meredith Herold ; Michele Valley ; ,18 septembre 2007,Singapore Sling,2.8,Nikos Nikolaïdis ; ,3.3
1790,Bridget Fonda ; Matt Dillon ; Campbell Scott Michael ; ,28 avril 1993,Singles,,Cameron Crowe ; ,3.3
1791,Dale Robertson ; Mary Murphy ; J. Carrol Naish ; ,22 juin 1955,Sitting Bull,,Sidney Salkcow ; ,3.0
1792,Jean-Pierre Marielle ; Fabrice Luchini ; Etienne Chicot ; ,/,Six crimes sans assassins,,Bernard Stora ; ,3.0
1793,Gary Busey ; Robert Duvall ; Bruce Gray ; ,/,Six hommes pour sauver Harry,,Stuart Rosenberg ; Alan Smithee ; ,2.9
1794,Linda Blair ; Dave Buzzotta ; Paul Covington ; ,6 septembre 2004,Skin Gang,,Wings Hauser ; ,2.8
1795,Jesse James ; Reiley McClendon ; Stephen Baldwin ; ,9 avril 2009,Sky Kids,,Rocco DeVilliers ; ,3.1
1796,Cary-Hiroyuki Tagawa ; Thomas Morris ; Barbara Nedeljakova ; ,/,Sky Sharks,,Marc Fehse ; ,3.2
1797,Richard Linklater ; Rudy Basquez ; Jean Caffeine ; ,14 septembre 2004,Slacker,,Richard Linklater ; ,3.5
1798,Piper Perabo ; Jane McGregor ; Trent Ford ; ,/,"Slap her, she's French",,Melanie Mayron ; ,2.5
1799,Léonor Varela ; Jacob Vargas ; Luis Fernando Peña ; ,10 décembre 2008,Sleep Dealer,3.0,Alex Rivera ; ,2.8
1800,Jackson Martin ; Reece Moffett ; Nick Serino ; ,17 février 2016,Sleeping Giant,3.2,Andrew Cividino ; ,3.4
1801,Julia Ormond ; Robert Loggia ; Gabriel Byrne ; ,18 juin 1997,Smilla,,Bille August ; ,3.3
1802,Alan Ladd ; Robert Preston ; Brenda Marshall ; ,1 juin 2004,Smith le taciturne,,Leslie Fenton ; ,3.1
1803,Harvey Keitel ; Madonna ; James Russo ; ,13 octobre 1993,Snake Eyes,,Abel Ferrara ; ,3.1
1804,Danay Garcia ; Chad Michael Collins ; Tom Berenger ; ,17 septembre 2017,Sniper 7: Homeland Security,,Claudio Fäh ; ,3.1
1805,Francis Blanche ; Elina Labourdette ; Gerard Hoffman ; ,12 janvier 2005,Snobs !,,Jean-Pierre Mocky ; ,2.8
1806,Bridget Fonda ; Jeremy Guilbaut ; Chelsea Hobbs ; ,/,Snow Queen,,David Wu ; ,3.0
1807,,/,Snuff Films,,Nicolas Bressier ; ,2.9
1808,Yehuda Lerner ; ,17 octobre 2001,"Sobibor, 14 octobre 1943, 16 heures",4.6,Claude Lanzmann ; ,3.5
1809,James Marshall ; Jeremy Foley ; Olivia d'Abo ; ,4 février 2003,Soccer Dog,,Tony Giglio ; ,2.9
1810,Sheridan Smith ; Jaime Winstone ; Kate Nash ; ,3 juin 2014,Soirée filles,,M.J. Delaney ; ,2.5
1811,Anaïs Demoustier ; Bruno Todeschini ; Nade Dieu ; ,15 avril 2009,Sois sage,2.6,Juliette Garcias ; ,2.8
1812,Florence Thomassin ; François Civil ; Marine Barbosa ; ,16 juillet 2008,"Soit je meurs, soit je vais mieux",3.4,Laurence Ferreira Barbosa ; ,2.2
1813,Emile Berling ; Abraham Belaga ; Mike N'Guyen ; ,11 février 2015,Soldat blanc (TV),,Erick Zonca ; ,3.5
1814,Brooke Burns ; Rick Ravanello ; Winston Rekert ; ,3 mai 2012,Soldats du feu,,John Terlesky ; ,2.9
1815,Gil Darnell ; Nicky Bell ; Natalia Ryumina ; ,22 février 2016,Soldiers Of The Damned,,,3.1
1816,Sophia Loren ; Philippe Noiret ; Marianne Sägebrecht ; ,11 juin 1997,Soleil,,Roger Hanin ; ,3.0
1817,Moritz Bleibtreu ; Barnaby Metschurat ; Antonella Attili ; ,/,Solino,,Fatih Akin ; ,3.4
1818,Annie Clark ; Daniel Kash ; Richard Clarkin ; ,/,Solo,,Isaac Cravit ; ,2.7
1819,Mickey Spillane ; Shirley Eaton ; Lloyd Nolan ; ,25 février 1966,Solo pour une blonde,3.7,Roy Rowland ; ,2.7
1820,Stanley Tucci ; Alice Eve ; ,24 mars 2016,Some Velvet Morning,,Neil LaBute ; ,2.6
1821,Marcia Gay Harden ; Peter Gallagher ; Lucy Liu ; ,/,Someday This Pain Will Be Useful to You,,Roberto Faenza ; ,3.1
1822,Lee Ki-Woo ; Yun Jin-Seo ; Park Ki-Woong ; ,/,Someone behind you,,Ki-hwan Oh ; ,3.1
1823,Abbie Cornish ; Sam Worthington ; Lynette Curran ; ,/,Somersault,,Cate Shortland ; ,3.7
1824,Zach Braff ; Amanda Peet ; Jason Bateman ; ,5 mars 2008,Son ex et moi,,Jesse Peretz ; ,2.2
1825,Iain Glen ; Marc Warren ; Dudley Sutton ; ,/,Song for a Raggy Boy,,Aisling Walsh ; ,3.4
1826,Maggie Cheung ; Lu Hsiao-Fen ; ,/,Songs of the exile,,Ann Hui ; ,3.0
1827,Renée Zellweger ; Christopher Eccleston ; Julianna Margulies ; ,12 janvier 2000,"Sonia Horowitz, l'insoumise",3.7,Boaz Yakin ; ,3.1
1828,Alexander Scheer ; Alexander Beyer ; Robert Stadlober ; ,/,Sonnenallee,,Leander Haußmann ; ,3.5
1829,C. Thomas Howell ; Rae Dawn Chong ; Arye Gross ; ,19 mars 2002,Soul Man,,Steve Miner ; ,3.2
1830,Samuel L. Jackson ; Bernie Mac ; Sharon Leal ; ,22 février 2011,Soul Men,,Malcolm D. Lee ; ,2.9
1831,Morena Baccarin ; Paul Christie ; Sadie Leblanc ; ,/,Soupçons,,Jean-Marc Piché	 ; ,2.9
1832,Valérie Chatain ; Marie Favasuli ; Nadia Jandeau ; ,6 janvier 2016,Sous la peau,,Nadia Jandeau ; Katia Scarton-Kim ; ,3.0
1833,Steven Schub ; Elisabeth Harnois ; Jonathan Bennett ; ,/,Sous le charme de Noël,,Kevin Connor ; ,3.3
1834,Elvis Presley ; Joan Blackman ; Angela Lansbury ; ,31 janvier 2001,Sous le ciel bleu de Hawaii,,Norman Taurog ; ,3.0
1835,Nada Abou Farhat ; Georges Khabbaz ; Bshara Atallay ; ,14 mai 2008,Sous les bombes,3.5,Philippe Aractingi ; ,3.3
1836,Emilie Dequenne ; Patrick Mille ; Benjamin Bellecour ; ,/,Souviens-toi,,Philippe Venault ; ,2.8
1837,Jennifer Love Hewitt ; Freddie Prinze Jr. ; Muse Watson ; ,13 janvier 1999,Souviens-toi... l'été dernier 2,2.6,Danny Cannon ; ,1.7
1838,Kate Capshaw ; Lea Thompson ; Kelly Preston ; ,26 septembre 2017,SpaceCamp,,Harry Winer ; ,3.2
1839,,/,Spain in a Day,,Isabel Coixet ; ,3.0
1840,Stockard Channing ; Shaun Evans ; Anthony Head ; ,/,Sparkle,,Tom Hunsinger ; Neil Hunter ; ,3.0
1841,Simon Yam ; Kelly Lin ; Ka Tung Lam ; ,4 juin 2008,Sparrow,3.8,Johnnie To ; ,3.0
1842,Lana Parrilla ; Josh Green ; Oliver Macready ; ,1 février 2003,Spiders,,Gary Jones (III) ; ,2.9
1843,Krash Miller ; Preston James Hillier ; Christopher Karl Johnson ; ,26 janvier 2011,Spoils Of War,,Jean Liberté ; ,2.0
1844,Dharmapriya Dias ; Gihan de Chickera ; Dharshan Dharmaraj ; ,19 août 2009,Sri Lanka National Handball Team,3.1,Uberto Pasolini ; ,3.7
1845,William Holden ; Don Taylor ; Otto Preminger ; ,4 juillet 2002,Stalag 17,3.7,Billy Wilder ; ,4.0
1846,Dmitry Pevtsov ; Alina Sergeeva ; Mariya Mironova ; ,/,Stalingrad snipers,,Alexander Efremov ; ,2.4
1847,Joshua Feinman ; Merry Grissom ; Zhubin Rahbar ; ,24 septembre 2008,Standard Operating Procedure,3.3,Errol Morris ; ,3.1
1848,,27 mars 2017,STAR,,Marc-Aurèle Vecchione ; ,3.2
1849,William Shatner ; Leonard Nimoy ; DeForest Kelley ; ,22 juillet 1992,Star Trek VI : Terre inconnue,,Nicholas Meyer ; ,3.3
1850,Camilla Rutherford ; Thomas Gibson ; François Berléand ; ,22 novembre 2000,Stardom,2.8,Denys Arcand ; ,2.6
1851,Nicolas Sarkozy ; Carole Bouquet ; Johnny Hallyday ; ,/,Starko,,Karl Zéro ; ,3.0
1852,Beanie Sigel ; Roselyn Sanchez ; Derrick Simmons ; ,22 mars 2006,State Property 2,,Damon Dash ; ,3.2
1853,Jean-Paul Belmondo ; François Périer ; Charles Boyer ; ,15 mai 1974,Stavisky,,Alain Resnais ; ,2.9
1854,John Ellison Conlee ; Neal Huff ; Trisha LaFache ; ,/,Stephanie Daley,,Hilary Brougher ; ,3.0
1855,Aidan Gillen ; Jonathan Slinger ; Élodie Yung ; ,/,Still,,Simon Blake ; ,3.1
1856,Clemens Schick ; Lena Lauzemis ; Marion Mitterhammer ; ,/,Stille Reserven,,,3.0
1857,Paul Bettany ; Tilly Blackwood ; Michael Gambon ; ,/,Stories of Lost Souls,,Deborra-Lee Furness ; William Garcia (II) ; Colin Spector ; ,2.9
1858,James Gandolfini ; Steve Carell ; Josh Hartnett ; ,/,Stories USA,,Gary Hawes ; David Brooks (II) ; Erik MacArthur ; ,3.3
1859,Selma Blair ; Paul Giamatti ; Lupe Ontiveros ; ,28 novembre 2001,Storytelling,3.6,Todd Solondz ; ,3.2
1860,Masumi Miyazaki ; Issei Ishida ; Rie Kuwana ; ,/,Strange Circus,,Sion Sono ; ,3.6
1861,Kevin Gage ; Elizabeth Peña ; Dee Snider ; ,/,StrangeLand,,John Pieplow ; ,2.6
1862,Val Kilmer ; Curtis '50 Cent' Jackson ; Sharon Stone ; ,12 juillet 2010,Streets of blood,,Charles Winkler ; ,1.7
1863,Tommy Davidson ; Joseph C. Phillips ; Samuel L. Jackson ; ,/,Strictly Business,,Kevin Hooks ; Rolando Hudson ; ,3.1
1864,Josh Cooke ; Greg Pitts ; Harland Williams ; ,7 janvier 2009,Strip Movie,,James Ryan (VII) ; ,2.3
