,actors,date,movie,press_rating,producer,spectators_rating
540,Bill Murray ; Zooey Deschanel ; Bruce Willis ; ,14 juin 2016,Rock The Kasbah,,Barry Levinson ; ,"2,6"
541,Roger Waters ; Liam Neeson ; ,29 septembre 2015,Roger Waters The Wall,,Roger Waters ; ,"4,1"
542,Garry Cadenat ; Darling Legitimus ; Douta Seck ; ,21 septembre 1983,Rue Cases Nègres,"4,5",Euzhan Palcy ; ,"3,9"
543,Harrison Ford ; Julia Ormond ; Greg Kinnear ; ,7 février 1996,Sabrina,,Sydney Pollack ; ,"2,8"
544,Julianne Moore ; Xander Berkeley ; Peter Freidman ; ,12 octobre 2011,Safe,,Todd Haynes ; ,"3,4"
545,Sylvie Testud ; Pierre Palmade ; Jeanne Balibar ; ,11 juin 2008,Sagan,"3,0",Diane Kurys ; ,"3,3"
546,Gina Lollobrigida ; George Sanders ; Yul Brynner ; ,21 décembre 2003,Salomon et la reine de Saba,,King Vidor ; ,"3,6"
547,Michael Shannon ; Gael García Bernal ; Veronica Ferres ; ,7 décembre 2016,Salt and Fire,"1,8",Werner Herzog ; ,"2,4"
548,Rowan McNamara ; Marissa Gibson ; Mitjili Napanangka Gibson ; ,25 novembre 2009,Samson & Delilah,"3,9",Warwick Thornton ; ,"3,3"
549,Malin Åkerman ; Deborah Ann Woll ; Nikki Reed ; ,24 avril 2012,Sans compromis,,Aaron Harvey ; ,"1,8"
550,Rémi Martin ; Roland Giraud ; Gérard Darmon ; ,6 août 2008,Sans peur et sans reproche,,Gérard Jugnot ; ,"2,9"
551,Liv Ullmann ; Erland Josephson ; Börje Ahlstedt ; ,15 décembre 2004,Saraband,"4,9",Ingmar Bergman ; ,"3,5"
552,Whoopi Goldberg ; Miriam Makeba ; Leleti Khumalo ; ,/,Sarafina!,,Darrell James Roodt ; ,"3,5"
553,Martin Potter ; Hiram Keller ; Max Born ; ,20 mai 2003,Satyricon,"4,0",Federico Fellini ; ,"3,4"
554,Isabelle Huppert ; Jacques Dutronc ; Nathalie Baye ; ,23 janvier 2006,Sauve qui peut (la vie),,Jean-Luc Godard ; ,"3,0"
555,Erwin Leder ; Silvia Rabenreither ; Edith Rosset ; ,4 juillet 2012,"Schizophrenia, le tueur de l'ombre",,Gerard Kargl ; ,"3,5"
556,Yun-seok Kim ; Park Yu-chun ; Ye-Ri Han ; ,1 avril 2015,SEA FOG - Les Clandestins,"3,3",Sung Bo Shim ; ,"3,7"
557,Michael Lonsdale ; Ivo Garrani ; Pierre Dux ; ,23 avril 1975,Section spéciale,,Costa-Gavras ; ,"3,9"
558,Nathalie Baye ; Benoît Magimel ; Fred Ulysse ; ,10 janvier 2001,Selon Matthieu,"3,7",Xavier Beauvois ; ,"3,4"
559,Trent Ford ; Tamara Hope ; Jon Gries ; ,/,September Dawn,,Christopher Cain ; ,"2,9"
560,Pierce Brosnan ; Liam Neeson ; Anjelica Huston ; ,21 février 2008,Seraphim Falls,,David Von Ancken ; ,"3,0"
561,Clive Owen ; Charlotte Rampling ; Jonathan Rhys-Meyers ; ,6 juillet 2005,Seule la mort peut m'arrêter,"3,6",Mike Hodges ; ,"2,4"
562,Donnie Yen ; Leon Lai ; Charlie Young ; ,30 novembre 2005,Seven swords,"3,6",Tsui Hark ; ,"2,6"
563,Jerry O'Connell ; Sean Patrick Flanery ; Ron Livingston ; ,21 juin 2000,Sexe attitudes,"2,3",Michael Cristofer ; ,"2,0"
564,Robin Dunne ; Amy Adams ; Sarah Thompson ; ,28 mars 2001,Sexe Intentions 2,,Roger Kumble ; ,"1,8"
565,Jackie Chan ; Owen Wilson ; Lucy Liu ; ,9 août 2000,Shanghaï kid,"3,2",Tom Dey ; ,"2,5"
566,Jackie Chan ; Owen Wilson ; Fann Wong ; ,9 juillet 2003,Shanghaï kid II,"3,1",David Dobkin ; ,"2,4"
567,Ahmed El Feshawy ; Ahmed Malek ; Maged El Kedwany ; ,/,Sheikh Jackson,,Amr Salama ; ,"3,1"
568,Mick Jagger ; Keith Richards ; Ron Wood ; ,16 avril 2008,Shine a Light,"3,8",Martin Scorsese ; ,"3,6"
569,André Valmy ; Jean Gaven ; Marc Cassot ; ,/,Si tous les gars du monde,,Christian-Jaque ; ,"3,7"
570,Anthony Edwards ; Edward Furlong ; Clancy Brown ; ,10 octobre 2002,Simetierre 2,,Mary Lambert ; ,"2,3"
571,Al Pacino ; Catherine Keener ; Evan Rachel Wood ; ,18 septembre 2002,Simone,"3,8",Andrew Niccol ; ,"2,6"
572,Suriya ; Anushka Shetty ; Shruti K. Haasan ; ,9 février 2017,Singam 3,,Hari ; ,"3,1"
573,Sasha Grey ; Michael Berryman ; David Hess ; ,19 janvier 2010,Smash Cut (TV),,Lee Demarbre ; ,"1,7"
574,Briana Evigan ; Leah Pipes ; Rumer Willis ; ,6 avril 2010,Soeurs de sang,,Stewart Hendler ; ,"2,7"
575,James Franco ; Brenda Blethyn ; Mena Suvari ; ,19 août 2003,Sonny,,Nicolas Cage ; ,"3,2"
576,Fahriye Evcen ; Murat Yıldırım ; Fatih Al ; ,/,Sonsuz Aşk,,Ahmet Katıksız ; ,"3,2"
577,Christopher Denham ; Nicole Vicius ; Brit Marling ; ,/,Sound of My Voice,,Zal Batmanglij ; ,"3,4"
578,Norman Reedus ; Deborah Harry ; Adrien Brody ; ,5 mars 2007,Sous Influences,,Adam Bernstein ; ,"3,0"
579,Daisy Ridley ; Dev Patel ; Ava Acres ; ,31 octobre 2007,Souvenirs goutte à goutte,,Isao Takahata ; ,"4,0"
580,Carly Schroeder ; Cody Linley ; Brie Gabrielle ; ,2 septembre 2013,Souviens-toi,,Tyler Oliver ; ,
581,Michael Rapaport ; Paul Blackthorne ; Josh Peck ; ,1 octobre 2008,Special,,Jeremy Passmore ; Hal Haberman ; ,"3,0"
582,Jackson White ; ,1 novembre 2017,SPF-18,,,"2,6"
583,Dominique Horwitz ; Thomas Kretschmann ; Jochen Nickel ; ,3 novembre 1998,Stalingrad,,Joseph Vilsmaier ; ,"3,7"
584,Craig Ferguson ; Charlotte Church ; Jemma Redgrave ; ,9 mars 2005,Star de père en fille,,Craig Ferguson ; ,"3,0"
585,Patrick Stewart ; Alfre Woodard ; Jonathan Frakes ; ,5 mars 1997,Star Trek : Premier contact,,Jonathan Frakes ; ,"3,4"
586,Picco von Groote ; Steve Windolf ; Frederick Lau ; ,26 janvier 2016,Starfighter,,Miguel Alexandre ; ,"2,7"
587,Jürgen Vogel ; Moritz Bleibtreu ; Petra Schmidt-Schaller ; ,/,Stereo,,Maximilian Erlenwein ; ,"2,9"
588,Han Sanming ; Zhao Tao ; Hongwei Wang ; ,2 mai 2007,Still life,"4,3",Zhang-ke Jia ; ,"2,7"
589,,17 mai 2016,Stop at Nothing: The Lance Armstrong Story,,Alex Holmes ; ,"3,1"
590,Noel Clarke ; Colin O'Donoghue ; Antonia Campbell-Hughes ; ,2 avril 2013,Storage 24,,Johannes Roberts ; ,"1,8"
591,Holly Hunter ; Carrie Coon ; Kim Coates ; ,27 octobre 2017,Strange Weather,,Katherine Dieckmann ; ,"2,6"
592,John Lurie ; Eszter Balint ; Richard Edson ; ,25 septembre 2001,Stranger Than Paradise,,Jim Jarmusch ; ,"3,7"
593,Casper Smart ; Quincy Brown ; Kate Miner ; ,4 novembre 2016,Street,,Bradford May ; ,"3,1"
594,Kristin Kreuk ; Moon Bloodgood ; Chris Klein ; ,1 juin 2011,Street Fighter : Legend of Chun-Li,,Andrzej Bartkowiak ; ,"1,7"
595,Nicolas Cazalé ; Fan Bingbing ; David Carradine ; ,12 janvier 2011,Stretch,"2,3",Charles de Meaux ; ,"2,5"
596,,15 septembre 2017,Strong Island,,Yance Ford ; ,"3,1"
597,Chris Colfer ; Rebel Wilson ; Christina Hendricks ; ,19 juin 2013,Struck,"2,6",Brian Dannelly ; ,"3,6"
598,Mena Suvari ; Stephen Rea ; Russell Hornsby ; ,1 juin 2011,Stuck,,Stuart Gordon ; ,"2,9"
599,Dominic Cooper ; Dan Stevens ; Emily Browning ; ,2 septembre 2014,Summer in February,,Christopher Menaul ; ,"2,7"
600,Robert Stadlober ; Kostja Ullmann ; Alicja Bachleda ; ,29 juin 2005,Summer Storm,"2,6",Marco Kreuzpaintner ; ,"3,9"
601,Ralph Fiennes ; Rachel Weisz ; Jennifer Ehle ; ,3 mai 2000,Sunshine,"3,3",Istvan Szabo ; ,"3,6"
602,J.J. Abrams ; Paul Brennan ; Peter Berg ; ,2 mai 2012,Super Ca$h Me,,Morgan Spurlock ; ,"3,4"
603,Jack Black ; Ana de la Reguera ; Héctor Jiménez ; ,1 novembre 2006,Super Nacho,"2,8",Jared Hess ; ,"2,3"
604,Christopher Reeve ; Robert Vaughn ; Richard Pryor ; ,17 juin 1983,Superman III,,Richard Lester ; ,"2,1"
605,James Spader ; Angela Bassett ; Robert Forster ; ,6 septembre 2000,Supernova,"2,4",Walter Hill ; Jack Sholder ; Francis Ford Coppola ; ,"1,9"
606,Charles Napier ; Charles Pitts ; Henry Rowland (I) ; ,20 octobre 2004,Supervixens,,Russ Meyer ; ,"2,9"
607,Corey Sevier ; Laura Bell Bundy ; Lee Norris ; ,18 juin 2008,Surf Academy,,Joel Silverman ; ,"2,0"
608,Carole Laure ; Pierre Clémenti ; Marpessa Dawn ; ,19 juin 2007,Sweet Movie,,Dusan Makavejev ; ,"3,0"
609,Taylor Schilling ; Pat Healy ; Alycia Delmore ; ,7 juillet 2017,Take Me,,Pat Healy ; ,"2,6"
610,François Damiens ; Anne Paulicevich ; Sergi López ; ,28 novembre 2012,Tango libre,"2,6",Frédéric Fonteyne ; ,"3,1"
611,Casper Van Dien ; Jane March ; Steven Waddington ; ,24 juin 1998,Tarzan et la cité perdue,,Carl Schenkel ; ,"2,0"
612,Harrison Chad ; George Carlin ; Brad Garrett ; ,24 août 2005,Tarzan II (V),,Brian Smith (VI) ; ,"2,1"
613,Csaba Czene ; Istvan Gyuricza ; Piroska Molnár ; ,23 août 2006,Taxidermie,"3,4",György Pálfi ; ,"2,9"
614,Ali Ebdali ; Sara Bahrami ; Farzin Mohades ; ,14 avril 2010,Téhéran,"3,8",Nader T. Homayoun ; ,"3,8"
615,Maaya Sakamoto ; Yuki Matsuoka ; Mamoru Miyano ; ,23 novembre 2011,Tekken : Blood Vengeance,,Youichi Mouri ; ,
616,John Saxon ; Anthony Franciosa ; Daria Nicolodi ; ,27 avril 1983,Ténèbres,,Dario Argento ; ,"3,8"
617,Johnny Hallyday ; Karen Allen ; Jürgen Prochnow ; ,21 janvier 1987,Terminus,,Pierre-William Glenn ; ,"2,1"
618,,8 mars 2017,Terre de roses,"3,8",Zaynê Akyol ; ,"3,2"
619,Trish Coren ; Rachel Harland ; Jilon VanOver ; ,2 décembre 2010,Terror Hospital,,Anthony C. Ferrante ; ,"2,7"
620,Roschdy Zem ; Samir Makhlouf ; Pascal Elbé ; ,31 mars 2010,Tête de Turc,"3,8",Pascal Elbé ; ,"2,7"
621,Shidé Nyima ; Yangshik Tso ; ,3 janvier 2018,"Tharlo, le berger tibétain","3,2",Pema Tseden ; ,"3,4"
622,Lauren Holly ; Lance Henriksen ; Eric F. Adams ; ,18 octobre 2012,The Banshee,,Steven C. Miller ; ,"2,0"
623,Paul McCartney ; Ringo Starr ; John Lennon ; ,15 septembre 2016,The Beatles: Eight Days a Week,,Ron Howard ; ,"4,0"
624,Rodleen Getsic ; Norwood Fisher ; Gregg Gilmore ; ,6 mars 2013,The Bunny Game,,Adam Rehmeier ; ,"1,4"
625,Tatiana Pauhofová ; Karl Markovics ; Gedeon Burkhard ; ,16 mai 2017,The Devil's Mistress,,Filip Renc ; ,"3,1"
626,James McAvoy ; Jessica Chastain ; Nina Arianda ; ,1 novembre 2014,The Disappearance Of Eleanor Rigby: Them,,Ned Benson ; ,"3,3"
627,Daniel Brühl ; Julia Jentsch ; Stipe Erceg ; ,2 février 2005,The Edukators,"3,0",Hans Weingartner ; ,"3,3"
628,Lewis Rainer ; Joséphine Berry ; Adam Quintero ; ,1 décembre 2017,The Girl From The Song,,,"3,3"
629,Sigourney Weaver ; Kate Bosworth ; Keri Russell ; ,5 mai 2009,The Girl in The Park,,David Auburn ; ,"3,1"
630,Michael St. Michaels ; Sky Elobar ; Elizabeth De Razzo ; ,24 janvier 2017,The Greasy Strangler,,Jim Hosking ; ,"2,4"
631,Chris Massoglia ; Haley Bennett ; Teri Polo ; ,27 mars 2012,The Hole,,Joe Dante ; ,"2,7"
632,Ray Liotta ; Andy Garcia ; Esai Morales ; ,1 décembre 2009,The Line,,James Cotten ; ,"1,7"
633,Rachel McAdams ; Tim Robbins ; Michael Peña ; ,19 août 2009,The Lucky Ones,,Neil Burger ; ,"3,3"
634,Marta Mazurek ; Michalina Olszanska ; Jakub Gierszal ; ,10 octobre 2017,The Lure,,Agnieszka Smoczynska ; ,"3,0"
635,Christina Ricci ; Cate Blanchett ; John Turturro ; ,7 février 2001,The Man who cried - Les larmes d'un homme,"2,7",Sally Potter ; ,"3,1"
636,Mike Mizanin ; Anna Van Hooft ; Sandy Robson ; ,16 mars 2017,The Marine 5: Battleground,,James Nunn ; ,"2,8"
637,Norman Reedus ; Sarah Paulson ; Gretchen Mol ; ,26 septembre 2006,The Notorious Bettie Page,,Mary Harron ; ,"3,1"
638,Lindsay Pulsipher ; Robert Longstreet ; Matt Olsen ; ,19 septembre 2012,The Oregonian,"2,0",Calvin Reeder ; ,"2,5"
639,Mark Kelly ; Lisa Allen ; James Lee Miller ; ,25 novembre 2015,The Other Side,"3,8",Roberto Minervini ; ,"3,0"
640,Vivian Wu ; Yoshi Oida ; Ken Ogata ; ,15 janvier 1997,The Pillow Book,,Peter Greenaway ; ,"3,6"
641,Edward James Olmos ; Dean Stockwell ; Michael Trucco ; ,26 janvier 2010,The Plan,,Edward James Olmos ; ,"3,4"
642,Eleonore Hendricks ; Joshua Safdie ; Wayne Chin ; ,29 avril 2009,The Pleasure of Being Robbed,"3,5",Joshua Safdie ; ,"3,0"
643,Christopher Walken ; Elias Koteas ; Virginia Madsen ; ,25 octobre 2000,The Prophecy,,Gregory Widen ; ,"2,7"
644,Ryan Kwanten ; Kristen Hager ; Ryan McPartlin ; ,/,The Right Kind of Wrong,,Jeremiah S. Chechik ; ,"3,1"
645,Riz Ahmed ; Christopher Fosh ; Mark Holden ; ,7 juin 2006,The Road to Guantanamo,"3,4",Michael Winterbottom ; Mat Whitecross ; ,"2,8"
646,Dirk Bogarde ; Sarah Miles ; James Fox ; ,10 avril 1964,The Servant,"5,0",Joseph Losey ; ,"4,0"
647,Keith B. Brown ; Chris Thomas King ; Nick Cave ; ,14 janvier 2004,The Soul of a Man,"3,9",Wim Wenders ; ,"3,7"
648,Jeffrey Dean Morgan ; Mickey Rourke ; Til Schweiger ; ,13 août 2012,The Specialist,,Hany Abu-Assad ; ,"2,0"
649,Jessica Alba ; Paul Rudd ; Adam Brody ; ,15 juin 2012,The Ten,,David Wain ; ,"1,7"
650,Samantha Mathis ; River Phoenix ; Dermot Mulroney ; ,7 mars 2006,The Thing Called Love,,Peter Bogdanovich ; ,"3,3"
651,Omar Sy ; ,/,The Translator,,Ericson Core ; ,"2,8"
652,James Spader ; Keanu Reeves ; Ernie Hudson ; ,8 novembre 2000,The Watcher,"2,5",Joe Charbanic ; ,"1,9"
653,Krsna Angulo ; Jagadisa Angulo ; Govinda Angulo ; ,6 janvier 2016,The Wolfpack,,Crystal Moselle ; ,"3,7"
654,Jane Birkin ; Caroline Cellier ; Catherine Jacob ; ,3 mars 2010,"Thelma, Louise et Chantal","2,5",Benoît Pétré ; ,"2,5"
655,Jason Ralph ; Haaz Sleiman ; Britt Lower ; ,15 septembre 2016,Those People,,,"3,4"
656,,13 septembre 2017,Titicut Follies,,Frederick Wiseman ; ,"3,8"
657,Chris Rock ; Rosario Dawson ; Kevin Hart ; ,3 mars 2015,Top Five,,Chris Rock ; ,"2,5"
658,Martin Balsam ; Joseph Cotten ; E.G. Marshall ; ,2 novembre 1999,Tora! Tora! Tora!,,Richard Fleischer ; Kinji Fukasaku ; Toshio Masuda ; ,"3,8"
659,Léon Maille ; Pierre Burguière ; Marizette Tarlier ; ,23 novembre 2011,Tous au Larzac,"4,1",Christian Rouaud ; ,"3,9"
660,Philippe Torreton ; ,26 septembre 2012,Tous Cobayes?,"2,5",Jean-Paul Jaud ; ,"4,0"
661,Brigitte Mira ; El Hedi Ben Salem ; Barbara Valentin ; ,5 juin 1974,Tous les autres s'appellent Ali,,Rainer Werner Fassbinder ; ,"3,9"
662,Vince Vaughn ; Reese Witherspoon ; Robert Duvall ; ,31 décembre 2008,Tout... sauf en famille,"2,2",Seth Gordon ; ,"2,3"
663,Judith Godrèche ; Eric Elmosnino ; Maurice Barthélémy ; ,31 mars 2010,Toutes les filles pleurent,"2,3",Judith Godrèche ; ,"1,7"
664,Isabelle Nanty ; Barbara Schulz ; Camille Japy ; ,7 mai 2003,Toutes les filles sont folles,"3,0",Pascale Pouzadoux ; ,"2,3"
665,Kevin Kline ; Anthony Crivello ; Paulina Gaitan ; ,18 juin 2008,Trade - Les trafiquants de l'ombre,,Marco Kreuzpaintner ; ,"3,9"
666,Nao Nagasawa ; Ayumi Kinoshita ; Yuko Takayama ; ,21 octobre 2014,Travelers,,Koichi Sakamoto ; ,"2,5"
667,Jeff Daniels ; Jena Malone ; Luke Edwards ; ,6 juillet 2005,Tricheurs !,,John Stockwell ; ,"2,9"
668,Peter Blok ; Robert de Hoog ; Sallie Harmsen ; ,2 avril 2014,Tricked,,Paul Verhoeven ; ,"2,4"
669,James Hayter ; Kathleen Harrison ; Lana Morris ; ,/,Trio,,Ken Annakin ; Harold French ; ,"3,0"
670,Heino Ferch ; Adriana Altaras ; Dennis Chmelensky ; ,4 décembre 2008,"Troie, la cité du trésor perdu",,Dror Zahavi ; ,"3,1"
671,Wagner Moura ; André Ramiro ; Milhem Cortaz ; ,10 février 2012,Troupe d'élite : l'ennemi intérieur,,José Padilha ; ,"3,9"
672,Julianne Côté ; Pierre-Luc Lafontaine ; Luc Senay ; ,18 mars 2015,Tu dors Nicole,"3,7",Stéphane Lafleur ; ,"2,9"
673,Aurelio Cohen ; Jules Sagot ; Eléonore Pourriat ; ,15 mai 2013,Tu seras un homme,"2,8",Benoît Cohen ; ,"3,5"
674,Timothy Dalton ; Maryam D'Abo ; Jeroen Krabbe ; ,16 septembre 1987,Tuer n'est pas jouer,,John Glen ; ,"3,1"
675,Christian Clavier ; Philippe Noiret ; Bernard Blier ; ,22 octobre 1986,Twist again à Moscou,,Jean-Marie Poiré ; ,"2,5"
676,Hadewych Minis ; Barry Atsma ; Isabelle Stokkel ; ,23 avril 2011,Two Eyes Staring,,Elbert Van Strien ; ,"2,5"
677,Jonas Ball ; Matthew R. Anderson ; Jon Huertas ; ,1 mars 2011,Ultimate Patrol,,Daniel Myrick ; ,"2,0"
678,Kurt Russell ; Oliver Platt ; John Leguizamo ; ,1 mai 1996,Ultime décision,,Stuart Baird ; ,"2,3"
679,Simon Pegg ; Kirsten Dunst ; Jeff Bridges ; ,21 juillet 2009,Un Anglais à New York,,Robert B. Weide ; ,"2,6"
680,Eileen Brennan ; Truman Capote ; James Coco ; ,10 novembre 1976,Un cadavre au dessert,,Robert Moore ; ,"3,7"
681,Meredith Hagner ; Travis Milne ; Anna Van Hooft ; ,/,Un Cadeau sur mesure pour Noël,,Lee Friedlander ; ,"3,1"
682,Greg Kinnear ; Lauren Graham ; Dermot Mulroney ; ,27 mai 2009,Un éclair de génie,"2,0",Marc Abraham ; ,"3,4"
683,Gregory Peck ; Hugh Marlowe ; Gary Merrill ; ,15 mai 2001,Un Homme de fer,,Henry King ; ,"3,2"
684,Jean Lefebvre ; Dany Carrel ; Bernard Blier ; ,22 mars 1967,Un Idiot à Paris,,Serge Korber ; ,"3,5"
685,Hippolyte Girardot ; Mireille Perrier ; Yvan Attal ; ,22 novembre 1989,Un monde sans pitié,,Eric Rochant ; ,"3,6"
686,Tim Daly ; Naomi Watts ; Keith Carradine ; ,1 mars 2012,Un mystérieux étranger,,Randa Haines ; ,"2,8"
687,Lino Ventura ; Nicole Garcia ; Claudine Auger ; ,3 mai 1978,Un Papillon sur l'épaule,,Jacques Deray ; ,"3,1"
688,Gérard Depardieu ; Carole Bouquet ; Charles Berling ; ,7 avril 1999,Un pont entre deux rives,"3,1",Gérard Depardieu ; Frédéric Auburtin ; ,"2,8"
689,Charles Vanel ; Albert Rémy ; Rene Blancard ; ,17 mars 2004,Un Roi sans divertissement,,François Leterrier ; ,"3,0"
690,Gilles Lellouche ; Cédric Le Maoût ; Olivier Perrier ; ,/,Un Singe sur le dos,,Jacques Maillot ; ,"3,6"
691,Steve Grieg ; Robyn Moore ; Felicity Mason ; ,12 mai 2004,Undead,"3,0",Michael Spierig ; Peter Spierig ; ,"2,0"
692,Glenda Jackson ; Michael Caine ; Helmut Berger ; ,24 mai 1975,Une Anglaise romantique,,Joseph Losey ; ,"3,1"
693,Gena Rowlands ; Mia Farrow ; Ian Holm ; ,1 mars 1989,Une Autre femme,,Woody Allen ; ,"3,7"
694,,10 janvier 2018,"Une aventure théâtrale, 30 ans de décentralisation","3,0",Daniel Cling ; ,"3,1"
695,Tom Hanks ; Shelley Long ; Alexander Godunov ; ,15 octobre 2003,Une Baraque à tout casser,,Richard Benjamin ; ,"3,5"
696,Megan Park ; David Charvet ; Bliss Boti Ann ; ,24 mars 2011,Une élève trop parfaite,,Jim Donovan ; ,"2,5"
697,Judy Garland ; James Mason ; Jack Carson ; ,26 avril 1955,Une Étoile est née,,George Cukor ; ,"3,8"
698,Aïssa Maïga ; Ulrich Tukur ; Jacques Martial ; ,/,Une famille parfaite (TV),,Patrick-Mario Bernard ; Pierre Trividic ; ,"3,0"
699,Emmanuelle Béart ; Daniel Auteuil ; Samuel Le Bihan ; ,15 mars 1995,Une femme française,,Régis Wargnier ; ,"3,0"
700,,/,Une jeune fille de 90 ans,,Valeria Bruni Tedeschi ; Yann Coridian ; ,"3,7"
701,Hao Lei ; Guo Xiaodong ; Hu Ling ; ,18 avril 2007,Une jeunesse chinoise,"3,4",Lou Ye ; ,"3,2"
702,Rob Schneider ; Anna Faris ; Rachel McAdams ; ,2 juillet 2004,Une Nana au poil,,Tom Brady ; ,"2,5"
703,Donald Sutherland ; Marlon Brando ; Jürgen Prochnow ; ,1 août 2006,Une Saison blanche et seche,,Euzhan Palcy ; ,"3,8"
704,Regina Casé ; Camila Márdila ; Michel Joelsas ; ,18 mars 2017,Une seconde mère,,Anna Muylaert ; ,"3,7"
705,Bruce Willis ; Michelle Pfeiffer ; Paul Reiser ; ,24 mai 2000,Une vie à deux,"2,5",Rob Reiner ; ,"2,7"
706,Robert Hébras ; Jean-Marcel Darthout ; Hervé Herpe ; ,21 septembre 2011,Une Vie avec Oradour,"3,4",Patrick Séraudie ; ,"3,6"
707,Ewan McGregor ; Cameron Diaz ; Holly Hunter ; ,10 décembre 1997,Une vie moins ordinaire,,Danny Boyle ; ,"3,0"
708,Pierre Arditi ; Bernard Le Coq ; Maria Pacôme ; ,/,Une Villa pour deux,,Charlotte Brandström ; ,"3,3"
709,Hiram Keller ; Charlotte Alexandra ; Bruno Baly ; ,7 juin 2000,Une vraie jeune fille,"3,7",Catherine Breillat ; ,"2,4"
710,Jennifer Morrison ; Matthew Davis ; Hart Bochner ; ,11 octobre 2000,Urban Legend 2 : coup de grâce,"2,3",John Ottman ; ,"1,4"
711,Leonardo Sbaraglia ; Najwa Nimri ; Tchéky Karyo ; ,1 septembre 2004,Utopía,"2,7",Maria Ripoll ; ,"2,3"
712,Nia Vardalos ; Richard Dreyfuss ; Alexis Georgoulis ; ,9 septembre 2009,Vacances à la Grecque,,Donald Petrie ; ,"2,5"
713,Jean-François Stévenin ; Héléna Noguerra ; François Caron ; ,2 février 2017,Valparaiso,,Jean-Christophe Delpias ; ,"3,3"
714,Hideyuki Tanaka ; Ichirô Nagai ; Kôichi Yamadera ; ,/,Vampire Hunter D: Bloodlust,,Yoshiaki Kawajiri ; ,"3,7"
715,Julie Gonzalo ; Adam Johnson ; Gary Cole ; ,4 février 2014,Vampire University,,Matt Jespersen ; Maclain Nelson ; ,"1,9"
716,,/,Venice 70: Future Reloaded,,Hala Abdallah ; John Akomfrah ; Catherine Breillat ; ,"3,1"
717,Toni Servillo ; Valerio Mastandrea ; Valeria Bruni Tedeschi ; ,5 février 2014,Viva La Libertà,"3,2",Roberto Andò ; ,"3,9"
718,Brigitte Bardot ; Jeanne Moreau ; George Hamilton ; ,22 novembre 1965,Viva Maria!,,Louis Malle ; ,"3,0"
719,Hammou Graïa ; Sabrina Ouazani ; Zaher Rehaz ; ,/,Vole comme un papillon,,Jérôme Maldhé ; ,"3,3"
720,Adrien Jolivet ; Grégoire Colin ; François-René Dupont ; ,14 novembre 2007,Voleurs de chevaux,"2,8",Micha Wald ; ,"3,0"
721,Tim Ogletree ; Joey Oglesby ; Dave Sheridan ; ,25 août 2015,Walking with the Dead,,Scott Dow ; ,"3,0"
722,James Nachtwey ; Christiane Amanpour ; Christiane Breustedt ; ,25 novembre 2002,War photographer,"4,4",Christian Frei ; ,"3,7"
723,Svetlana Ivanova ; Max Matveev ; Egor Beroev ; ,7 août 2013,War Zone,,,"2,6"
724,John Cusack ; Ben Kingsley ; Hilary Duff ; ,8 juin 2011,"War, Inc.",,Joshua Seftel ; ,"1,8"
725,Ed O'Neill ; Mike Myers ; Dana Carvey ; ,6 avril 1994,Wayne's World 2,,Stephen Surjik ; ,"3,0"
726,Barbara Crampton ; Andrew Sensenig ; Larry Fessenden ; ,14 septembre 2016,We Are Still Here,,Ted Geoghegan ; ,"1,8"
727,Michelle Williams ; Will Patton ; Will Oldham ; ,8 avril 2009,Wendy et Lucy,"4,2",Kelly Reichardt ; ,"3,0"
728,Pascale Bussières ; Rachael Crawford ; Don McKellar ; ,17 avril 1996,When night is falling,,Patricia Rozema ; ,"3,6"
729,Hanna Binke ; Jannis Niewöhner ; Jürgen Vogel ; ,4 novembre 2015,Whisper 2,,Katja von Garnier ; ,"3,9"
730,Hamisi Bazili ; James Gayo ; Salum Abdallah ; ,11 mars 2015,White Shadow,"3,9",Noaz Deshe ; ,"3,3"
731,Shinichi Tsutsumi ; Jun Kunimura ; Fumi Nikaidô ; ,25 mars 2015,Why Don't You Play in Hell,,Sion Sono ; ,"3,9"
732,Martijn Lakemeier ; Yorick Van Wageningen ; Jamie Campbell Bower ; ,5 octobre 2010,Winter in Wartime,,Martin Koolhoven ; ,"3,4"
733,Kirsten Dunst ; Pilou Asbæk ; Joe Cole ; ,16 janvier 2018,Woodshock,,Ken Kao ; ,"2,8"
734,Kostas Nikouli ; Nikos Gelia ; Yannis Stankoglou ; ,18 juin 2014,Xenia,"3,3",Panos H. Koutras ; ,"3,8"
735,Robert Hays ; Julie Hagerty ; Lloyd Bridges ; ,23 mars 1983,Y a-t-il enfin un pilote dans l'avion ? 2,,Ken Finkleman ; ,"2,4"
736,Shaan Shahid ; Humayun Saeed ; Adnan Siddiqui ; ,30 juin 2017,Yalghaar,,Hassan Waqas Rana ; ,"3,1"
737,Tom Cavanagh ; Anna Faris ; T.J. Miller ; ,9 février 2011,Yogi l'ours,"2,3",Eric Brevig ; ,"2,3"
738,Nicolas Cage ; Judge Reinhold ; Erika Anderson ; ,18 août 2005,Zandalee,,Sam Pillsbury ; ,"2,7"
739,Isabelle Carré ; Nicolas Cazalé ; Olivier Sitruk ; ,3 mai 2012,"1, 2, 3 Voleurs (TV)",,Gilles Mimouni ; ,"2,7"
740,Sylvain Mounier ; Melissa Cornu ; Hugues Hausman ; ,21 janvier 2015,108 Rois-Démons,"3,2",Pascal Morelli ; ,"3,1"
